tencentBlock.ns9271 S3FIFO-0.4000-0.9000 cache size       53, 1592948 req, miss ratio 0.2953, byte miss ratio 0.2953
tencentBlock.ns9271 S3FIFO-0.4000-0.9000 cache size      159, 1592948 req, miss ratio 0.1661, byte miss ratio 0.1661
tencentBlock.ns9271 S3FIFO-0.4000-0.9000 cache size      532, 1592948 req, miss ratio 0.1348, byte miss ratio 0.1348
tencentBlock.ns9271 S3FIFO-0.4000-0.9000 cache size     1598, 1592948 req, miss ratio 0.1171, byte miss ratio 0.1171
tencentBlock.ns9271 S3FIFO-0.4000-0.9000 cache size     5326, 1592948 req, miss ratio 0.0991, byte miss ratio 0.0991
tencentBlock.ns9271 S3FIFO-0.4000-0.9000 cache size    10653, 1592948 req, miss ratio 0.0857, byte miss ratio 0.0857
tencentBlock.ns9271 S3FIFO-0.4000-0.9000 cache size    21307, 1592948 req, miss ratio 0.0615, byte miss ratio 0.0615
tencentBlock.ns9271 S3FIFO-0.4000-0.9000 cache size    42614, 1592948 req, miss ratio 0.0363, byte miss ratio 0.0363
tencentBlock.ns9271 S3FIFO-0.9000-0.9000 cache size       53, 1592948 req, miss ratio 0.3473, byte miss ratio 0.3473
tencentBlock.ns9271 S3FIFO-0.9000-0.9000 cache size      159, 1592948 req, miss ratio 0.1982, byte miss ratio 0.1982
tencentBlock.ns9271 S3FIFO-0.9000-0.9000 cache size      532, 1592948 req, miss ratio 0.1543, byte miss ratio 0.1543
tencentBlock.ns9271 S3FIFO-0.9000-0.9000 cache size     1598, 1592948 req, miss ratio 0.1322, byte miss ratio 0.1322
tencentBlock.ns9271 S3FIFO-0.9000-0.9000 cache size     5326, 1592948 req, miss ratio 0.1061, byte miss ratio 0.1061
tencentBlock.ns9271 S3FIFO-0.9000-0.9000 cache size    10653, 1592948 req, miss ratio 0.0887, byte miss ratio 0.0887
tencentBlock.ns9271 S3FIFO-0.9000-0.9000 cache size    21307, 1592948 req, miss ratio 0.0633, byte miss ratio 0.0633
tencentBlock.ns9271 S3FIFO-0.9000-0.9000 cache size    42614, 1592948 req, miss ratio 0.0383, byte miss ratio 0.0383
tencentBlock.ns9271 S3FIFO-0.8500-0.9000 cache size       53, 1592948 req, miss ratio 0.3387, byte miss ratio 0.3387
tencentBlock.ns9271 S3FIFO-0.8500-0.9000 cache size      159, 1592948 req, miss ratio 0.1919, byte miss ratio 0.1919
tencentBlock.ns9271 S3FIFO-0.8500-0.9000 cache size      532, 1592948 req, miss ratio 0.1527, byte miss ratio 0.1527
tencentBlock.ns9271 S3FIFO-0.8500-0.9000 cache size     1598, 1592948 req, miss ratio 0.1300, byte miss ratio 0.1300
tencentBlock.ns9271 S3FIFO-0.8500-0.9000 cache size     5326, 1592948 req, miss ratio 0.1059, byte miss ratio 0.1059
tencentBlock.ns9271 S3FIFO-0.8500-0.9000 cache size    10653, 1592948 req, miss ratio 0.0881, byte miss ratio 0.0881
tencentBlock.ns9271 S3FIFO-0.8500-0.9000 cache size    21307, 1592948 req, miss ratio 0.0624, byte miss ratio 0.0624
tencentBlock.ns9271 S3FIFO-0.8500-0.9000 cache size    42614, 1592948 req, miss ratio 0.0380, byte miss ratio 0.0380
tencentBlock.ns9271 S3FIFO-0.9000-1.9000 cache size       53, 1592948 req, miss ratio 0.3464, byte miss ratio 0.3464
tencentBlock.ns9271 S3FIFO-0.9000-1.9000 cache size      159, 1592948 req, miss ratio 0.1981, byte miss ratio 0.1981
tencentBlock.ns9271 S3FIFO-0.9000-1.9000 cache size      532, 1592948 req, miss ratio 0.1537, byte miss ratio 0.1537
tencentBlock.ns9271 S3FIFO-0.9000-1.9000 cache size     1598, 1592948 req, miss ratio 0.1322, byte miss ratio 0.1322
tencentBlock.ns9271 S3FIFO-0.9000-1.9000 cache size     5326, 1592948 req, miss ratio 0.1059, byte miss ratio 0.1059
tencentBlock.ns9271 S3FIFO-0.9000-1.9000 cache size    10653, 1592948 req, miss ratio 0.0887, byte miss ratio 0.0887
tencentBlock.ns9271 S3FIFO-0.9000-1.9000 cache size    21307, 1592948 req, miss ratio 0.0633, byte miss ratio 0.0633
tencentBlock.ns9271 S3FIFO-0.9000-1.9000 cache size    42614, 1592948 req, miss ratio 0.0383, byte miss ratio 0.0383
tencentBlock.ns9271 S3FIFO-0.4500-0.9000 cache size       53, 1592948 req, miss ratio 0.2998, byte miss ratio 0.2998
tencentBlock.ns9271 S3FIFO-0.4500-0.9000 cache size      159, 1592948 req, miss ratio 0.1668, byte miss ratio 0.1668
tencentBlock.ns9271 S3FIFO-0.4500-0.9000 cache size      532, 1592948 req, miss ratio 0.1358, byte miss ratio 0.1358
