tencentBlock.ns7709 S3FIFO-0.4500-0.9000 cache size     6475, 36405599 req, miss ratio 0.2131, byte miss ratio 0.2131
tencentBlock.ns7709 S3FIFO-0.4500-0.9000 cache size    19425, 36405599 req, miss ratio 0.2110, byte miss ratio 0.2110
tencentBlock.ns7709 S3FIFO-0.4500-0.9000 cache size    64751, 36405599 req, miss ratio 0.2090, byte miss ratio 0.2090
tencentBlock.ns7709 S3FIFO-0.4500-0.9000 cache size   194255, 36405599 req, miss ratio 0.2045, byte miss ratio 0.2045
tencentBlock.ns7709 S3FIFO-0.4500-0.9000 cache size   647519, 36405599 req, miss ratio 0.1956, byte miss ratio 0.1956
tencentBlock.ns7709 S3FIFO-0.4500-0.9000 cache size  1295039, 36405599 req, miss ratio 0.1894, byte miss ratio 0.1894
tencentBlock.ns7709 S3FIFO-0.4500-0.9000 cache size  2590078, 36405599 req, miss ratio 0.1840, byte miss ratio 0.1840
tencentBlock.ns7709 S3FIFO-0.4500-0.9000 cache size  5180156, 36405599 req, miss ratio 0.1786, byte miss ratio 0.1786
tencentBlock.ns7709 S3FIFO-0.5000-0.9000 cache size     6475, 36405599 req, miss ratio 0.2132, byte miss ratio 0.2132
tencentBlock.ns7709 S3FIFO-0.5000-0.9000 cache size    19425, 36405599 req, miss ratio 0.2110, byte miss ratio 0.2110
tencentBlock.ns7709 S3FIFO-0.5000-0.9000 cache size    64751, 36405599 req, miss ratio 0.2089, byte miss ratio 0.2089
tencentBlock.ns7709 S3FIFO-0.5000-0.9000 cache size   194255, 36405599 req, miss ratio 0.2046, byte miss ratio 0.2046
tencentBlock.ns7709 S3FIFO-0.5000-0.9000 cache size   647519, 36405599 req, miss ratio 0.1956, byte miss ratio 0.1956
tencentBlock.ns7709 S3FIFO-0.5000-0.9000 cache size  1295039, 36405599 req, miss ratio 0.1894, byte miss ratio 0.1894
tencentBlock.ns7709 S3FIFO-0.5000-0.9000 cache size  2590078, 36405599 req, miss ratio 0.1839, byte miss ratio 0.1839
tencentBlock.ns7709 S3FIFO-0.5000-0.9000 cache size  5180156, 36405599 req, miss ratio 0.1786, byte miss ratio 0.1786
tencentBlock.ns7709 S3FIFO-0.9000-1.9000 cache size     6475, 36405599 req, miss ratio 0.2187, byte miss ratio 0.2187
tencentBlock.ns7709 S3FIFO-0.9000-1.9000 cache size    19425, 36405599 req, miss ratio 0.2130, byte miss ratio 0.2130
tencentBlock.ns7709 S3FIFO-0.9000-1.9000 cache size    64751, 36405599 req, miss ratio 0.2088, byte miss ratio 0.2088
tencentBlock.ns7709 S3FIFO-0.9000-1.9000 cache size   194255, 36405599 req, miss ratio 0.2047, byte miss ratio 0.2047
tencentBlock.ns7709 S3FIFO-0.9000-1.9000 cache size   647519, 36405599 req, miss ratio 0.1960, byte miss ratio 0.1960
tencentBlock.ns7709 S3FIFO-0.9000-1.9000 cache size  1295039, 36405599 req, miss ratio 0.1899, byte miss ratio 0.1899
tencentBlock.ns7709 S3FIFO-0.9000-1.9000 cache size  2590078, 36405599 req, miss ratio 0.1839, byte miss ratio 0.1839
