tencentBlock.ns3768 S3FIFO-0.0250-1.9000 cache size     2914, 53971437 req, miss ratio 0.7498, byte miss ratio 0.7498
tencentBlock.ns3768 S3FIFO-0.0250-1.9000 cache size     8744, 53971437 req, miss ratio 0.6573, byte miss ratio 0.6573
tencentBlock.ns3768 S3FIFO-0.0250-1.9000 cache size    29148, 53971437 req, miss ratio 0.5253, byte miss ratio 0.5253
tencentBlock.ns3768 S3FIFO-0.0250-1.9000 cache size    87444, 53971437 req, miss ratio 0.3763, byte miss ratio 0.3763
tencentBlock.ns3768 S3FIFO-0.0250-1.9000 cache size   291482, 53971437 req, miss ratio 0.2071, byte miss ratio 0.2071
tencentBlock.ns3768 S3FIFO-0.0250-1.9000 cache size   582965, 53971437 req, miss ratio 0.1206, byte miss ratio 0.1206
tencentBlock.ns3768 S3FIFO-0.0250-1.9000 cache size  1165931, 53971437 req, miss ratio 0.0745, byte miss ratio 0.0745
tencentBlock.ns3768 S3FIFO-0.0250-1.9000 cache size  2331862, 53971437 req, miss ratio 0.0563, byte miss ratio 0.0563
tencentBlock.ns3768 S3FIFO-0.4000-0.9000 cache size     2914, 53971437 req, miss ratio 0.7237, byte miss ratio 0.7237
tencentBlock.ns3768 S3FIFO-0.4000-0.9000 cache size     8744, 53971437 req, miss ratio 0.6112, byte miss ratio 0.6112
tencentBlock.ns3768 S3FIFO-0.4000-0.9000 cache size    29148, 53971437 req, miss ratio 0.4995, byte miss ratio 0.4995
tencentBlock.ns3768 S3FIFO-0.4000-0.9000 cache size    87444, 53971437 req, miss ratio 0.3802, byte miss ratio 0.3802
tencentBlock.ns3768 S3FIFO-0.4000-0.9000 cache size   291482, 53971437 req, miss ratio 0.2039, byte miss ratio 0.2039
tencentBlock.ns3768 S3FIFO-0.4000-0.9000 cache size   582965, 53971437 req, miss ratio 0.1306, byte miss ratio 0.1306
tencentBlock.ns3768 S3FIFO-0.4000-0.9000 cache size  1165931, 53971437 req, miss ratio 0.0759, byte miss ratio 0.0759
tencentBlock.ns3768 S3FIFO-0.4000-0.9000 cache size  2331862, 53971437 req, miss ratio 0.0565, byte miss ratio 0.0565
tencentBlock.ns3768 S3FIFO-0.2500-0.9000 cache size     2914, 53971437 req, miss ratio 0.7297, byte miss ratio 0.7297
tencentBlock.ns3768 S3FIFO-0.2500-0.9000 cache size     8744, 53971437 req, miss ratio 0.6166, byte miss ratio 0.6166
tencentBlock.ns3768 S3FIFO-0.2500-0.9000 cache size    29148, 53971437 req, miss ratio 0.4957, byte miss ratio 0.4957
tencentBlock.ns3768 S3FIFO-0.2500-0.9000 cache size    87444, 53971437 req, miss ratio 0.3732, byte miss ratio 0.3732
tencentBlock.ns3768 S3FIFO-0.2500-0.9000 cache size   291482, 53971437 req, miss ratio 0.2015, byte miss ratio 0.2015
tencentBlock.ns3768 S3FIFO-0.2500-0.9000 cache size   582965, 53971437 req, miss ratio 0.1240, byte miss ratio 0.1240
tencentBlock.ns3768 S3FIFO-0.2500-0.9000 cache size  1165931, 53971437 req, miss ratio 0.0744, byte miss ratio 0.0744
tencentBlock.ns3768 S3FIFO-0.2500-0.9000 cache size  2331862, 53971437 req, miss ratio 0.0563, byte miss ratio 0.0563
