cdn1_colo28.ns2037 S3FIFO-0.7000-0.9000 cache size       94, 1289935 req, miss ratio 0.4223, byte miss ratio 0.4223
cdn1_colo28.ns2037 S3FIFO-0.7000-0.9000 cache size      282, 1289935 req, miss ratio 0.4001, byte miss ratio 0.4001
cdn1_colo28.ns2037 S3FIFO-0.7000-0.9000 cache size      942, 1289935 req, miss ratio 0.3491, byte miss ratio 0.3491
cdn1_colo28.ns2037 S3FIFO-0.7000-0.9000 cache size     2826, 1289935 req, miss ratio 0.2442, byte miss ratio 0.2442
cdn1_colo28.ns2037 S3FIFO-0.7000-0.9000 cache size     9421, 1289935 req, miss ratio 0.1186, byte miss ratio 0.1186
cdn1_colo28.ns2037 S3FIFO-0.7000-0.9000 cache size    18843, 1289935 req, miss ratio 0.0897, byte miss ratio 0.0897
cdn1_colo28.ns2037 S3FIFO-0.7000-0.9000 cache size    37687, 1289935 req, miss ratio 0.0770, byte miss ratio 0.0770
cdn1_colo28.ns2037 S3FIFO-0.7000-0.9000 cache size    75375, 1289935 req, miss ratio 0.0732, byte miss ratio 0.0732
cdn1_colo28.ns2037 S3FIFO-0.6000-1.9000 cache size       94, 1289935 req, miss ratio 0.4217, byte miss ratio 0.4217
cdn1_colo28.ns2037 S3FIFO-0.6000-1.9000 cache size      282, 1289935 req, miss ratio 0.3999, byte miss ratio 0.3999
cdn1_colo28.ns2037 S3FIFO-0.6000-1.9000 cache size      942, 1289935 req, miss ratio 0.3483, byte miss ratio 0.3483
cdn1_colo28.ns2037 S3FIFO-0.6000-1.9000 cache size     2826, 1289935 req, miss ratio 0.2398, byte miss ratio 0.2398
cdn1_colo28.ns2037 S3FIFO-0.6000-1.9000 cache size     9421, 1289935 req, miss ratio 0.1131, byte miss ratio 0.1131
cdn1_colo28.ns2037 S3FIFO-0.6000-1.9000 cache size    18843, 1289935 req, miss ratio 0.0876, byte miss ratio 0.0876
cdn1_colo28.ns2037 S3FIFO-0.6000-1.9000 cache size    37687, 1289935 req, miss ratio 0.0763, byte miss ratio 0.0763
cdn1_colo28.ns2037 S3FIFO-0.6000-1.9000 cache size    75375, 1289935 req, miss ratio 0.0731, byte miss ratio 0.0731
cdn1_colo28.ns2037 S3FIFO-0.4000-0.9000 cache size       94, 1289935 req, miss ratio 0.4203, byte miss ratio 0.4203
cdn1_colo28.ns2037 S3FIFO-0.4000-0.9000 cache size      282, 1289935 req, miss ratio 0.3979, byte miss ratio 0.3979
cdn1_colo28.ns2037 S3FIFO-0.4000-0.9000 cache size      942, 1289935 req, miss ratio 0.3425, byte miss ratio 0.3425
cdn1_colo28.ns2037 S3FIFO-0.4000-0.9000 cache size     2826, 1289935 req, miss ratio 0.2315, byte miss ratio 0.2315
cdn1_colo28.ns2037 S3FIFO-0.4000-0.9000 cache size     9421, 1289935 req, miss ratio 0.1063, byte miss ratio 0.1063
cdn1_colo28.ns2037 S3FIFO-0.4000-0.9000 cache size    18843, 1289935 req, miss ratio 0.0848, byte miss ratio 0.0848
