tencentBlock.ns8844 S3FIFO-0.3000-0.9000 cache size      151, 1034398 req, miss ratio 0.6118, byte miss ratio 0.6118
tencentBlock.ns8844 S3FIFO-0.3000-0.9000 cache size      453, 1034398 req, miss ratio 0.4877, byte miss ratio 0.4877
tencentBlock.ns8844 S3FIFO-0.3000-0.9000 cache size     1511, 1034398 req, miss ratio 0.3325, byte miss ratio 0.3325
tencentBlock.ns8844 S3FIFO-0.3000-0.9000 cache size     4535, 1034398 req, miss ratio 0.2683, byte miss ratio 0.2683
tencentBlock.ns8844 S3FIFO-0.3000-0.9000 cache size    15119, 1034398 req, miss ratio 0.2280, byte miss ratio 0.2280
tencentBlock.ns8844 S3FIFO-0.3000-0.9000 cache size    30238, 1034398 req, miss ratio 0.1979, byte miss ratio 0.1979
tencentBlock.ns8844 S3FIFO-0.3000-0.9000 cache size    60476, 1034398 req, miss ratio 0.1690, byte miss ratio 0.1690
tencentBlock.ns8844 S3FIFO-0.3000-0.9000 cache size   120953, 1034398 req, miss ratio 0.1485, byte miss ratio 0.1485
tencentBlock.ns8844 S3FIFO-0.8500-1.9000 cache size      151, 1034398 req, miss ratio 0.7679, byte miss ratio 0.7679
tencentBlock.ns8844 S3FIFO-0.8500-1.9000 cache size      453, 1034398 req, miss ratio 0.5461, byte miss ratio 0.5461
tencentBlock.ns8844 S3FIFO-0.8500-1.9000 cache size     1511, 1034398 req, miss ratio 0.4067, byte miss ratio 0.4067
tencentBlock.ns8844 S3FIFO-0.8500-1.9000 cache size     4535, 1034398 req, miss ratio 0.3010, byte miss ratio 0.3010
tencentBlock.ns8844 S3FIFO-0.8500-1.9000 cache size    15119, 1034398 req, miss ratio 0.2349, byte miss ratio 0.2349
tencentBlock.ns8844 S3FIFO-0.8500-1.9000 cache size    30238, 1034398 req, miss ratio 0.2027, byte miss ratio 0.2027
tencentBlock.ns8844 S3FIFO-0.8500-1.9000 cache size    60476, 1034398 req, miss ratio 0.1698, byte miss ratio 0.1698
tencentBlock.ns8844 S3FIFO-0.8500-1.9000 cache size   120953, 1034398 req, miss ratio 0.1479, byte miss ratio 0.1479
tencentBlock.ns8844 S3FIFO-0.0100-0.9000 cache size      151, 1034398 req, miss ratio 0.6113, byte miss ratio 0.6113
tencentBlock.ns8844 S3FIFO-0.0100-0.9000 cache size      453, 1034398 req, miss ratio 0.5345, byte miss ratio 0.5345
