cdn1_colo28.ns235 S3FIFO-0.3500-1.9000 cache size       51, 14455313 req, miss ratio 0.1628, byte miss ratio 0.1628
cdn1_colo28.ns235 S3FIFO-0.3500-1.9000 cache size      154, 14455313 req, miss ratio 0.0831, byte miss ratio 0.0831
cdn1_colo28.ns235 S3FIFO-0.3500-1.9000 cache size      514, 14455313 req, miss ratio 0.0357, byte miss ratio 0.0357
cdn1_colo28.ns235 S3FIFO-0.3500-1.9000 cache size     1543, 14455313 req, miss ratio 0.0152, byte miss ratio 0.0152
cdn1_colo28.ns235 S3FIFO-0.3500-1.9000 cache size     5146, 14455313 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_colo28.ns235 S3FIFO-0.3500-1.9000 cache size    10292, 14455313 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_colo28.ns235 S3FIFO-0.3500-1.9000 cache size    20584, 14455313 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_colo28.ns235 S3FIFO-0.3500-1.9000 cache size    41169, 14455313 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_colo28.ns235 S3FIFO-0.6000-0.9000 cache size       51, 14455313 req, miss ratio 0.1782, byte miss ratio 0.1782
cdn1_colo28.ns235 S3FIFO-0.6000-0.9000 cache size      154, 14455313 req, miss ratio 0.0916, byte miss ratio 0.0916
cdn1_colo28.ns235 S3FIFO-0.6000-0.9000 cache size      514, 14455313 req, miss ratio 0.0397, byte miss ratio 0.0397
cdn1_colo28.ns235 S3FIFO-0.6000-0.9000 cache size     1543, 14455313 req, miss ratio 0.0172, byte miss ratio 0.0172
cdn1_colo28.ns235 S3FIFO-0.6000-0.9000 cache size     5146, 14455313 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_colo28.ns235 S3FIFO-0.6000-0.9000 cache size    10292, 14455313 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_colo28.ns235 S3FIFO-0.6000-0.9000 cache size    20584, 14455313 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_colo28.ns235 S3FIFO-0.6000-0.9000 cache size    41169, 14455313 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_colo28.ns235 S3FIFO-0.9900-1.9000 cache size       51, 14455313 req, miss ratio 0.2062, byte miss ratio 0.2062
cdn1_colo28.ns235 S3FIFO-0.9900-1.9000 cache size      154, 14455313 req, miss ratio 0.1093, byte miss ratio 0.1093
cdn1_colo28.ns235 S3FIFO-0.9900-1.9000 cache size      514, 14455313 req, miss ratio 0.0488, byte miss ratio 0.0488
cdn1_colo28.ns235 S3FIFO-0.9900-1.9000 cache size     1543, 14455313 req, miss ratio 0.0217, byte miss ratio 0.0217
cdn1_colo28.ns235 S3FIFO-0.9900-1.9000 cache size     5146, 14455313 req, miss ratio 0.0096, byte miss ratio 0.0096
cdn1_colo28.ns235 S3FIFO-0.9900-1.9000 cache size    10292, 14455313 req, miss ratio 0.0066, byte miss ratio 0.0066
