cdn1_allcolo.ns1660 S3FIFO-0.9500-1.9000 cache size      186, 2510755 req, miss ratio 0.8589, byte miss ratio 0.8589
cdn1_allcolo.ns1660 S3FIFO-0.9500-1.9000 cache size      558, 2510755 req, miss ratio 0.7664, byte miss ratio 0.7664
cdn1_allcolo.ns1660 S3FIFO-0.9500-1.9000 cache size     1862, 2510755 req, miss ratio 0.6181, byte miss ratio 0.6181
cdn1_allcolo.ns1660 S3FIFO-0.9500-1.9000 cache size     5586, 2510755 req, miss ratio 0.4498, byte miss ratio 0.4498
cdn1_allcolo.ns1660 S3FIFO-0.9500-1.9000 cache size    18620, 2510755 req, miss ratio 0.2720, byte miss ratio 0.2720
cdn1_allcolo.ns1660 S3FIFO-0.9500-1.9000 cache size    37240, 2510755 req, miss ratio 0.1882, byte miss ratio 0.1882
cdn1_allcolo.ns1660 S3FIFO-0.9500-1.9000 cache size    74481, 2510755 req, miss ratio 0.1245, byte miss ratio 0.1245
cdn1_allcolo.ns1660 S3FIFO-0.9500-1.9000 cache size   148962, 2510755 req, miss ratio 0.0850, byte miss ratio 0.0850
cdn1_allcolo.ns1660 S3FIFO-0.9900-1.9000 cache size      186, 2510755 req, miss ratio 0.8680, byte miss ratio 0.8680
cdn1_allcolo.ns1660 S3FIFO-0.9900-1.9000 cache size      558, 2510755 req, miss ratio 0.7755, byte miss ratio 0.7755
cdn1_allcolo.ns1660 S3FIFO-0.9900-1.9000 cache size     1862, 2510755 req, miss ratio 0.6264, byte miss ratio 0.6264
cdn1_allcolo.ns1660 S3FIFO-0.9900-1.9000 cache size     5586, 2510755 req, miss ratio 0.4568, byte miss ratio 0.4568
cdn1_allcolo.ns1660 S3FIFO-0.9900-1.9000 cache size    18620, 2510755 req, miss ratio 0.2770, byte miss ratio 0.2770
cdn1_allcolo.ns1660 S3FIFO-0.9900-1.9000 cache size    37240, 2510755 req, miss ratio 0.1921, byte miss ratio 0.1921
cdn1_allcolo.ns1660 S3FIFO-0.9900-1.9000 cache size    74481, 2510755 req, miss ratio 0.1268, byte miss ratio 0.1268
cdn1_allcolo.ns1660 S3FIFO-0.9900-1.9000 cache size   148962, 2510755 req, miss ratio 0.0867, byte miss ratio 0.0867
cdn1_allcolo.ns1660 S3FIFO-0.0500-1.9000 cache size      186, 2510755 req, miss ratio 0.7481, byte miss ratio 0.7481
cdn1_allcolo.ns1660 S3FIFO-0.0500-1.9000 cache size      558, 2510755 req, miss ratio 0.6291, byte miss ratio 0.6291
cdn1_allcolo.ns1660 S3FIFO-0.0500-1.9000 cache size     1862, 2510755 req, miss ratio 0.4745, byte miss ratio 0.4745
cdn1_allcolo.ns1660 S3FIFO-0.0500-1.9000 cache size     5586, 2510755 req, miss ratio 0.3300, byte miss ratio 0.3300
cdn1_allcolo.ns1660 S3FIFO-0.0500-1.9000 cache size    18620, 2510755 req, miss ratio 0.1940, byte miss ratio 0.1940
cdn1_allcolo.ns1660 S3FIFO-0.0500-1.9000 cache size    37240, 2510755 req, miss ratio 0.1324, byte miss ratio 0.1324
cdn1_allcolo.ns1660 S3FIFO-0.0500-1.9000 cache size    74481, 2510755 req, miss ratio 0.0924, byte miss ratio 0.0924
cdn1_allcolo.ns1660 S3FIFO-0.0500-1.9000 cache size   148962, 2510755 req, miss ratio 0.0759, byte miss ratio 0.0759
cdn1_allcolo.ns1660 S3FIFO-0.5000-1.9000 cache size      186, 2510755 req, miss ratio 0.7880, byte miss ratio 0.7880
cdn1_allcolo.ns1660 S3FIFO-0.5000-1.9000 cache size      558, 2510755 req, miss ratio 0.6802, byte miss ratio 0.6802
cdn1_allcolo.ns1660 S3FIFO-0.5000-1.9000 cache size     1862, 2510755 req, miss ratio 0.5301, byte miss ratio 0.5301
cdn1_allcolo.ns1660 S3FIFO-0.5000-1.9000 cache size     5586, 2510755 req, miss ratio 0.3784, byte miss ratio 0.3784
cdn1_allcolo.ns1660 S3FIFO-0.5000-1.9000 cache size    18620, 2510755 req, miss ratio 0.2254, byte miss ratio 0.2254
cdn1_allcolo.ns1660 S3FIFO-0.5000-1.9000 cache size    37240, 2510755 req, miss ratio 0.1544, byte miss ratio 0.1544
cdn1_allcolo.ns1660 S3FIFO-0.5000-1.9000 cache size    74481, 2510755 req, miss ratio 0.1018, byte miss ratio 0.1018
cdn1_allcolo.ns1660 S3FIFO-0.5000-1.9000 cache size   148962, 2510755 req, miss ratio 0.0759, byte miss ratio 0.0759
