io_traces.ns657 S3FIFO-0.9500-1.9000 cache size      107, 2600000 req, miss ratio 0.5855, byte miss ratio 0.5855
io_traces.ns657 S3FIFO-0.9500-1.9000 cache size      321, 2600000 req, miss ratio 0.4881, byte miss ratio 0.4881
io_traces.ns657 S3FIFO-0.9500-1.9000 cache size     1073, 2600000 req, miss ratio 0.4281, byte miss ratio 0.4281
io_traces.ns657 S3FIFO-0.9500-1.9000 cache size     3219, 2600000 req, miss ratio 0.4067, byte miss ratio 0.4067
io_traces.ns657 S3FIFO-0.9500-1.9000 cache size    10732, 2600000 req, miss ratio 0.3414, byte miss ratio 0.3414
io_traces.ns657 S3FIFO-0.9500-1.9000 cache size    21464, 2600000 req, miss ratio 0.2439, byte miss ratio 0.2439
io_traces.ns657 S3FIFO-0.9500-1.9000 cache size    42929, 2600000 req, miss ratio 0.0977, byte miss ratio 0.0977
io_traces.ns657 S3FIFO-0.9500-1.9000 cache size    85859, 2600000 req, miss ratio 0.0529, byte miss ratio 0.0529
io_traces.ns657 S3FIFO-0.0010-0.9000 cache size      107, 2600000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns657 S3FIFO-0.0010-0.9000 cache size      321, 2600000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns657 S3FIFO-0.0010-0.9000 cache size     1073, 2600000 req, miss ratio 0.4172, byte miss ratio 0.4172
io_traces.ns657 S3FIFO-0.0010-0.9000 cache size     3219, 2600000 req, miss ratio 0.3859, byte miss ratio 0.3859
io_traces.ns657 S3FIFO-0.0010-0.9000 cache size    10732, 2600000 req, miss ratio 0.3185, byte miss ratio 0.3185
io_traces.ns657 S3FIFO-0.0010-0.9000 cache size    21464, 2600000 req, miss ratio 0.2204, byte miss ratio 0.2204
io_traces.ns657 S3FIFO-0.0010-0.9000 cache size    42929, 2600000 req, miss ratio 0.0549, byte miss ratio 0.0549
io_traces.ns657 S3FIFO-0.0010-0.9000 cache size    85859, 2600000 req, miss ratio 0.0414, byte miss ratio 0.0414
io_traces.ns657 S3FIFO-0.0500-1.9000 cache size      107, 2600000 req, miss ratio 0.4416, byte miss ratio 0.4416
io_traces.ns657 S3FIFO-0.0500-1.9000 cache size      321, 2600000 req, miss ratio 0.4229, byte miss ratio 0.4229
io_traces.ns657 S3FIFO-0.0500-1.9000 cache size     1073, 2600000 req, miss ratio 0.4033, byte miss ratio 0.4033
io_traces.ns657 S3FIFO-0.0500-1.9000 cache size     3219, 2600000 req, miss ratio 0.3784, byte miss ratio 0.3784
io_traces.ns657 S3FIFO-0.0500-1.9000 cache size    10732, 2600000 req, miss ratio 0.3191, byte miss ratio 0.3191
io_traces.ns657 S3FIFO-0.0500-1.9000 cache size    21464, 2600000 req, miss ratio 0.2221, byte miss ratio 0.2221
io_traces.ns657 S3FIFO-0.0500-1.9000 cache size    42929, 2600000 req, miss ratio 0.0540, byte miss ratio 0.0540
io_traces.ns657 S3FIFO-0.0500-1.9000 cache size    85859, 2600000 req, miss ratio 0.0414, byte miss ratio 0.0414
io_traces.ns657 S3FIFO-0.8500-1.9000 cache size      107, 2600000 req, miss ratio 0.5588, byte miss ratio 0.5588
io_traces.ns657 S3FIFO-0.8500-1.9000 cache size      321, 2600000 req, miss ratio 0.4626, byte miss ratio 0.4626
io_traces.ns657 S3FIFO-0.8500-1.9000 cache size     1073, 2600000 req, miss ratio 0.4131, byte miss ratio 0.4131
io_traces.ns657 S3FIFO-0.8500-1.9000 cache size     3219, 2600000 req, miss ratio 0.4002, byte miss ratio 0.4002
io_traces.ns657 S3FIFO-0.8500-1.9000 cache size    10732, 2600000 req, miss ratio 0.3411, byte miss ratio 0.3411
io_traces.ns657 S3FIFO-0.8500-1.9000 cache size    21464, 2600000 req, miss ratio 0.2457, byte miss ratio 0.2457
io_traces.ns657 S3FIFO-0.8500-1.9000 cache size    42929, 2600000 req, miss ratio 0.0936, byte miss ratio 0.0936
io_traces.ns657 S3FIFO-0.8500-1.9000 cache size    85859, 2600000 req, miss ratio 0.0501, byte miss ratio 0.0501
io_traces.ns657 S3FIFO-0.0250-0.9000 cache size      107, 2600000 req, miss ratio 0.4438, byte miss ratio 0.4438
io_traces.ns657 S3FIFO-0.0250-0.9000 cache size      321, 2600000 req, miss ratio 0.4270, byte miss ratio 0.4270
io_traces.ns657 S3FIFO-0.0250-0.9000 cache size     1073, 2600000 req, miss ratio 0.4098, byte miss ratio 0.4098
io_traces.ns657 S3FIFO-0.0250-0.9000 cache size     3219, 2600000 req, miss ratio 0.3803, byte miss ratio 0.3803
io_traces.ns657 S3FIFO-0.0250-0.9000 cache size    10732, 2600000 req, miss ratio 0.3075, byte miss ratio 0.3075
io_traces.ns657 S3FIFO-0.0250-0.9000 cache size    21464, 2600000 req, miss ratio 0.2181, byte miss ratio 0.2181
io_traces.ns657 S3FIFO-0.0250-0.9000 cache size    42929, 2600000 req, miss ratio 0.0543, byte miss ratio 0.0543
io_traces.ns657 S3FIFO-0.0250-0.9000 cache size    85859, 2600000 req, miss ratio 0.0414, byte miss ratio 0.0414
io_traces.ns657 S3FIFO-0.3500-1.9000 cache size      107, 2600000 req, miss ratio 0.4660, byte miss ratio 0.4660
io_traces.ns657 S3FIFO-0.3500-1.9000 cache size      321, 2600000 req, miss ratio 0.4168, byte miss ratio 0.4168
io_traces.ns657 S3FIFO-0.3500-1.9000 cache size     1073, 2600000 req, miss ratio 0.4024, byte miss ratio 0.4024
io_traces.ns657 S3FIFO-0.3500-1.9000 cache size     3219, 2600000 req, miss ratio 0.3787, byte miss ratio 0.3787
io_traces.ns657 S3FIFO-0.3500-1.9000 cache size    10732, 2600000 req, miss ratio 0.3482, byte miss ratio 0.3482
io_traces.ns657 S3FIFO-0.3500-1.9000 cache size    21464, 2600000 req, miss ratio 0.2438, byte miss ratio 0.2438
io_traces.ns657 S3FIFO-0.3500-1.9000 cache size    42929, 2600000 req, miss ratio 0.0680, byte miss ratio 0.0680
io_traces.ns657 S3FIFO-0.3500-1.9000 cache size    85859, 2600000 req, miss ratio 0.0414, byte miss ratio 0.0414
io_traces.ns657 S3FIFO-0.0100-1.9000 cache size      107, 2600000 req, miss ratio 0.4417, byte miss ratio 0.4417
io_traces.ns657 S3FIFO-0.0100-1.9000 cache size      321, 2600000 req, miss ratio 0.4260, byte miss ratio 0.4260
io_traces.ns657 S3FIFO-0.0100-1.9000 cache size     1073, 2600000 req, miss ratio 0.4136, byte miss ratio 0.4136
io_traces.ns657 S3FIFO-0.0100-1.9000 cache size     3219, 2600000 req, miss ratio 0.3788, byte miss ratio 0.3788
io_traces.ns657 S3FIFO-0.0100-1.9000 cache size    10732, 2600000 req, miss ratio 0.3170, byte miss ratio 0.3170
io_traces.ns657 S3FIFO-0.0100-1.9000 cache size    21464, 2600000 req, miss ratio 0.2162, byte miss ratio 0.2162
io_traces.ns657 S3FIFO-0.0100-1.9000 cache size    42929, 2600000 req, miss ratio 0.0548, byte miss ratio 0.0548
io_traces.ns657 S3FIFO-0.0100-1.9000 cache size    85859, 2600000 req, miss ratio 0.0414, byte miss ratio 0.0414
io_traces.ns657 S3FIFO-0.5500-1.9000 cache size      107, 2600000 req, miss ratio 0.5111, byte miss ratio 0.5111
io_traces.ns657 S3FIFO-0.5500-1.9000 cache size      321, 2600000 req, miss ratio 0.4191, byte miss ratio 0.4191
io_traces.ns657 S3FIFO-0.5500-1.9000 cache size     1073, 2600000 req, miss ratio 0.4056, byte miss ratio 0.4056
io_traces.ns657 S3FIFO-0.5500-1.9000 cache size     3219, 2600000 req, miss ratio 0.3829, byte miss ratio 0.3829
io_traces.ns657 S3FIFO-0.5500-1.9000 cache size    10732, 2600000 req, miss ratio 0.3745, byte miss ratio 0.3745
io_traces.ns657 S3FIFO-0.5500-1.9000 cache size    21464, 2600000 req, miss ratio 0.2379, byte miss ratio 0.2379
io_traces.ns657 S3FIFO-0.5500-1.9000 cache size    42929, 2600000 req, miss ratio 0.0794, byte miss ratio 0.0794
io_traces.ns657 S3FIFO-0.5500-1.9000 cache size    85859, 2600000 req, miss ratio 0.0420, byte miss ratio 0.0420
io_traces.ns657 S3FIFO-0.7000-0.9000 cache size      107, 2600000 req, miss ratio 0.5220, byte miss ratio 0.5220
io_traces.ns657 S3FIFO-0.7000-0.9000 cache size      321, 2600000 req, miss ratio 0.4237, byte miss ratio 0.4237
io_traces.ns657 S3FIFO-0.7000-0.9000 cache size     1073, 2600000 req, miss ratio 0.4083, byte miss ratio 0.4083
io_traces.ns657 S3FIFO-0.7000-0.9000 cache size     3219, 2600000 req, miss ratio 0.3916, byte miss ratio 0.3916
io_traces.ns657 S3FIFO-0.7000-0.9000 cache size    10732, 2600000 req, miss ratio 0.3607, byte miss ratio 0.3607
io_traces.ns657 S3FIFO-0.7000-0.9000 cache size    21464, 2600000 req, miss ratio 0.2508, byte miss ratio 0.2508
