cdn1_colo28.ns181 S3FIFO-0.0500-0.9000 cache size      114, 4188090 req, miss ratio 0.8261, byte miss ratio 0.8261
cdn1_colo28.ns181 S3FIFO-0.0500-0.9000 cache size      344, 4188090 req, miss ratio 0.7523, byte miss ratio 0.7523
cdn1_colo28.ns181 S3FIFO-0.0500-0.9000 cache size     1149, 4188090 req, miss ratio 0.6162, byte miss ratio 0.6162
cdn1_colo28.ns181 S3FIFO-0.0500-0.9000 cache size     3449, 4188090 req, miss ratio 0.4255, byte miss ratio 0.4255
cdn1_colo28.ns181 S3FIFO-0.0500-0.9000 cache size    11499, 4188090 req, miss ratio 0.1800, byte miss ratio 0.1800
cdn1_colo28.ns181 S3FIFO-0.0500-0.9000 cache size    22999, 4188090 req, miss ratio 0.0835, byte miss ratio 0.0835
cdn1_colo28.ns181 S3FIFO-0.0500-0.9000 cache size    45998, 4188090 req, miss ratio 0.0415, byte miss ratio 0.0415
cdn1_colo28.ns181 S3FIFO-0.0500-0.9000 cache size    91996, 4188090 req, miss ratio 0.0288, byte miss ratio 0.0288
cdn1_colo28.ns181 S3FIFO-0.3500-0.9000 cache size      114, 4188090 req, miss ratio 0.8409, byte miss ratio 0.8409
cdn1_colo28.ns181 S3FIFO-0.3500-0.9000 cache size      344, 4188090 req, miss ratio 0.7759, byte miss ratio 0.7759
cdn1_colo28.ns181 S3FIFO-0.3500-0.9000 cache size     1149, 4188090 req, miss ratio 0.6507, byte miss ratio 0.6507
cdn1_colo28.ns181 S3FIFO-0.3500-0.9000 cache size     3449, 4188090 req, miss ratio 0.4688, byte miss ratio 0.4688
cdn1_colo28.ns181 S3FIFO-0.3500-0.9000 cache size    11499, 4188090 req, miss ratio 0.2143, byte miss ratio 0.2143
cdn1_colo28.ns181 S3FIFO-0.3500-0.9000 cache size    22999, 4188090 req, miss ratio 0.1022, byte miss ratio 0.1022
cdn1_colo28.ns181 S3FIFO-0.3500-0.9000 cache size    45998, 4188090 req, miss ratio 0.0471, byte miss ratio 0.0471
cdn1_colo28.ns181 S3FIFO-0.3500-0.9000 cache size    91996, 4188090 req, miss ratio 0.0288, byte miss ratio 0.0288
cdn1_colo28.ns181 S3FIFO-0.5500-1.9000 cache size      114, 4188090 req, miss ratio 0.8562, byte miss ratio 0.8562
cdn1_colo28.ns181 S3FIFO-0.5500-1.9000 cache size      344, 4188090 req, miss ratio 0.8002, byte miss ratio 0.8002
cdn1_colo28.ns181 S3FIFO-0.5500-1.9000 cache size     1149, 4188090 req, miss ratio 0.6888, byte miss ratio 0.6888
cdn1_colo28.ns181 S3FIFO-0.5500-1.9000 cache size     3449, 4188090 req, miss ratio 0.5098, byte miss ratio 0.5098
cdn1_colo28.ns181 S3FIFO-0.5500-1.9000 cache size    11499, 4188090 req, miss ratio 0.2375, byte miss ratio 0.2375
cdn1_colo28.ns181 S3FIFO-0.5500-1.9000 cache size    22999, 4188090 req, miss ratio 0.1150, byte miss ratio 0.1150
cdn1_colo28.ns181 S3FIFO-0.5500-1.9000 cache size    45998, 4188090 req, miss ratio 0.0527, byte miss ratio 0.0527
cdn1_colo28.ns181 S3FIFO-0.5500-1.9000 cache size    91996, 4188090 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_colo28.ns181 S3FIFO-0.7500-0.9000 cache size      114, 4188090 req, miss ratio 0.8705, byte miss ratio 0.8705
cdn1_colo28.ns181 S3FIFO-0.7500-0.9000 cache size      344, 4188090 req, miss ratio 0.8151, byte miss ratio 0.8151
