io_traces.ns230 S3FIFO-0.0250-1.9000 cache size      136, 2600000 req, miss ratio 0.4097, byte miss ratio 0.4097
io_traces.ns230 S3FIFO-0.0250-1.9000 cache size      410, 2600000 req, miss ratio 0.3918, byte miss ratio 0.3918
io_traces.ns230 S3FIFO-0.0250-1.9000 cache size     1368, 2600000 req, miss ratio 0.3541, byte miss ratio 0.3541
io_traces.ns230 S3FIFO-0.0250-1.9000 cache size     4105, 2600000 req, miss ratio 0.3252, byte miss ratio 0.3252
io_traces.ns230 S3FIFO-0.0250-1.9000 cache size    13686, 2600000 req, miss ratio 0.2481, byte miss ratio 0.2481
io_traces.ns230 S3FIFO-0.0250-1.9000 cache size    27373, 2600000 req, miss ratio 0.1547, byte miss ratio 0.1547
io_traces.ns230 S3FIFO-0.0250-1.9000 cache size    54746, 2600000 req, miss ratio 0.0611, byte miss ratio 0.0611
io_traces.ns230 S3FIFO-0.0250-1.9000 cache size   109492, 2600000 req, miss ratio 0.0529, byte miss ratio 0.0529
io_traces.ns230 S3FIFO-0.6500-1.9000 cache size      136, 2600000 req, miss ratio 0.4970, byte miss ratio 0.4970
io_traces.ns230 S3FIFO-0.6500-1.9000 cache size      410, 2600000 req, miss ratio 0.3852, byte miss ratio 0.3852
io_traces.ns230 S3FIFO-0.6500-1.9000 cache size     1368, 2600000 req, miss ratio 0.3558, byte miss ratio 0.3558
io_traces.ns230 S3FIFO-0.6500-1.9000 cache size     4105, 2600000 req, miss ratio 0.3482, byte miss ratio 0.3482
io_traces.ns230 S3FIFO-0.6500-1.9000 cache size    13686, 2600000 req, miss ratio 0.2927, byte miss ratio 0.2927
io_traces.ns230 S3FIFO-0.6500-1.9000 cache size    27373, 2600000 req, miss ratio 0.1851, byte miss ratio 0.1851
io_traces.ns230 S3FIFO-0.6500-1.9000 cache size    54746, 2600000 req, miss ratio 0.0836, byte miss ratio 0.0836
io_traces.ns230 S3FIFO-0.6500-1.9000 cache size   109492, 2600000 req, miss ratio 0.0540, byte miss ratio 0.0540
io_traces.ns230 S3FIFO-0.9900-1.9000 cache size      136, 2600000 req, miss ratio 0.5913, byte miss ratio 0.5913
io_traces.ns230 S3FIFO-0.9900-1.9000 cache size      410, 2600000 req, miss ratio 0.4686, byte miss ratio 0.4686
io_traces.ns230 S3FIFO-0.9900-1.9000 cache size     1368, 2600000 req, miss ratio 0.3985, byte miss ratio 0.3985
io_traces.ns230 S3FIFO-0.9900-1.9000 cache size     4105, 2600000 req, miss ratio 0.3641, byte miss ratio 0.3641
io_traces.ns230 S3FIFO-0.9900-1.9000 cache size    13686, 2600000 req, miss ratio 0.2782, byte miss ratio 0.2782
io_traces.ns230 S3FIFO-0.9900-1.9000 cache size    27373, 2600000 req, miss ratio 0.1905, byte miss ratio 0.1905
io_traces.ns230 S3FIFO-0.9900-1.9000 cache size    54746, 2600000 req, miss ratio 0.0988, byte miss ratio 0.0988
