cdn1_allcolo.ns1175 S3FIFO-0.8500-0.9000 cache size      191, 4277394 req, miss ratio 0.8589, byte miss ratio 0.8589
cdn1_allcolo.ns1175 S3FIFO-0.8500-0.9000 cache size      573, 4277394 req, miss ratio 0.7641, byte miss ratio 0.7641
cdn1_allcolo.ns1175 S3FIFO-0.8500-0.9000 cache size     1910, 4277394 req, miss ratio 0.6159, byte miss ratio 0.6159
cdn1_allcolo.ns1175 S3FIFO-0.8500-0.9000 cache size     5731, 4277394 req, miss ratio 0.4455, byte miss ratio 0.4455
cdn1_allcolo.ns1175 S3FIFO-0.8500-0.9000 cache size    19105, 4277394 req, miss ratio 0.2487, byte miss ratio 0.2487
cdn1_allcolo.ns1175 S3FIFO-0.8500-0.9000 cache size    38210, 4277394 req, miss ratio 0.1529, byte miss ratio 0.1529
cdn1_allcolo.ns1175 S3FIFO-0.8500-0.9000 cache size    76420, 4277394 req, miss ratio 0.0853, byte miss ratio 0.0853
cdn1_allcolo.ns1175 S3FIFO-0.8500-0.9000 cache size   152840, 4277394 req, miss ratio 0.0503, byte miss ratio 0.0503
cdn1_allcolo.ns1175 S3FIFO-0.9500-0.9000 cache size      191, 4277394 req, miss ratio 0.8805, byte miss ratio 0.8805
cdn1_allcolo.ns1175 S3FIFO-0.9500-0.9000 cache size      573, 4277394 req, miss ratio 0.7901, byte miss ratio 0.7901
cdn1_allcolo.ns1175 S3FIFO-0.9500-0.9000 cache size     1910, 4277394 req, miss ratio 0.6410, byte miss ratio 0.6410
cdn1_allcolo.ns1175 S3FIFO-0.9500-0.9000 cache size     5731, 4277394 req, miss ratio 0.4653, byte miss ratio 0.4653
cdn1_allcolo.ns1175 S3FIFO-0.9500-0.9000 cache size    19105, 4277394 req, miss ratio 0.2611, byte miss ratio 0.2611
cdn1_allcolo.ns1175 S3FIFO-0.9500-0.9000 cache size    38210, 4277394 req, miss ratio 0.1612, byte miss ratio 0.1612
cdn1_allcolo.ns1175 S3FIFO-0.9500-0.9000 cache size    76420, 4277394 req, miss ratio 0.0905, byte miss ratio 0.0905
cdn1_allcolo.ns1175 S3FIFO-0.9500-0.9000 cache size   152840, 4277394 req, miss ratio 0.0530, byte miss ratio 0.0530
cdn1_allcolo.ns1175 S3FIFO-0.5500-1.9000 cache size      191, 4277394 req, miss ratio 0.8167, byte miss ratio 0.8167
cdn1_allcolo.ns1175 S3FIFO-0.5500-1.9000 cache size      573, 4277394 req, miss ratio 0.7124, byte miss ratio 0.7124
cdn1_allcolo.ns1175 S3FIFO-0.5500-1.9000 cache size     1910, 4277394 req, miss ratio 0.5638, byte miss ratio 0.5638
cdn1_allcolo.ns1175 S3FIFO-0.5500-1.9000 cache size     5731, 4277394 req, miss ratio 0.4011, byte miss ratio 0.4011
cdn1_allcolo.ns1175 S3FIFO-0.5500-1.9000 cache size    19105, 4277394 req, miss ratio 0.2175, byte miss ratio 0.2175
cdn1_allcolo.ns1175 S3FIFO-0.5500-1.9000 cache size    38210, 4277394 req, miss ratio 0.1315, byte miss ratio 0.1315
cdn1_allcolo.ns1175 S3FIFO-0.5500-1.9000 cache size    76420, 4277394 req, miss ratio 0.0737, byte miss ratio 0.0737
cdn1_allcolo.ns1175 S3FIFO-0.5500-1.9000 cache size   152840, 4277394 req, miss ratio 0.0467, byte miss ratio 0.0467
cdn1_allcolo.ns1175 S3FIFO-0.1000-1.9000 cache size      191, 4277394 req, miss ratio 0.7720, byte miss ratio 0.7720
cdn1_allcolo.ns1175 S3FIFO-0.1000-1.9000 cache size      573, 4277394 req, miss ratio 0.6560, byte miss ratio 0.6560
cdn1_allcolo.ns1175 S3FIFO-0.1000-1.9000 cache size     1910, 4277394 req, miss ratio 0.5031, byte miss ratio 0.5031
cdn1_allcolo.ns1175 S3FIFO-0.1000-1.9000 cache size     5731, 4277394 req, miss ratio 0.3489, byte miss ratio 0.3489
cdn1_allcolo.ns1175 S3FIFO-0.1000-1.9000 cache size    19105, 4277394 req, miss ratio 0.1844, byte miss ratio 0.1844
cdn1_allcolo.ns1175 S3FIFO-0.1000-1.9000 cache size    38210, 4277394 req, miss ratio 0.1108, byte miss ratio 0.1108
cdn1_allcolo.ns1175 S3FIFO-0.1000-1.9000 cache size    76420, 4277394 req, miss ratio 0.0645, byte miss ratio 0.0645
cdn1_allcolo.ns1175 S3FIFO-0.1000-1.9000 cache size   152840, 4277394 req, miss ratio 0.0460, byte miss ratio 0.0460
cdn1_allcolo.ns1175 S3FIFO-0.9900-0.9000 cache size      191, 4277394 req, miss ratio 0.8897, byte miss ratio 0.8897
cdn1_allcolo.ns1175 S3FIFO-0.9900-0.9000 cache size      573, 4277394 req, miss ratio 0.8001, byte miss ratio 0.8001
cdn1_allcolo.ns1175 S3FIFO-0.9900-0.9000 cache size     1910, 4277394 req, miss ratio 0.6505, byte miss ratio 0.6505
cdn1_allcolo.ns1175 S3FIFO-0.9900-0.9000 cache size     5731, 4277394 req, miss ratio 0.4729, byte miss ratio 0.4729
cdn1_allcolo.ns1175 S3FIFO-0.9900-0.9000 cache size    19105, 4277394 req, miss ratio 0.2660, byte miss ratio 0.2660
cdn1_allcolo.ns1175 S3FIFO-0.9900-0.9000 cache size    38210, 4277394 req, miss ratio 0.1647, byte miss ratio 0.1647
cdn1_allcolo.ns1175 S3FIFO-0.9900-0.9000 cache size    76420, 4277394 req, miss ratio 0.0926, byte miss ratio 0.0926
cdn1_allcolo.ns1175 S3FIFO-0.9900-0.9000 cache size   152840, 4277394 req, miss ratio 0.0541, byte miss ratio 0.0541
cdn1_allcolo.ns1175 S3FIFO-0.0050-1.9000 cache size      191, 4277394 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1175 S3FIFO-0.0050-1.9000 cache size      573, 4277394 req, miss ratio 0.6525, byte miss ratio 0.6525
cdn1_allcolo.ns1175 S3FIFO-0.0050-1.9000 cache size     1910, 4277394 req, miss ratio 0.4963, byte miss ratio 0.4963
cdn1_allcolo.ns1175 S3FIFO-0.0050-1.9000 cache size     5731, 4277394 req, miss ratio 0.3419, byte miss ratio 0.3419
cdn1_allcolo.ns1175 S3FIFO-0.0050-1.9000 cache size    19105, 4277394 req, miss ratio 0.1805, byte miss ratio 0.1805
cdn1_allcolo.ns1175 S3FIFO-0.0050-1.9000 cache size    38210, 4277394 req, miss ratio 0.1092, byte miss ratio 0.1092
cdn1_allcolo.ns1175 S3FIFO-0.0050-1.9000 cache size    76420, 4277394 req, miss ratio 0.0644, byte miss ratio 0.0644
cdn1_allcolo.ns1175 S3FIFO-0.0050-1.9000 cache size   152840, 4277394 req, miss ratio 0.0460, byte miss ratio 0.0460
cdn1_allcolo.ns1175 S3FIFO-0.7500-1.9000 cache size      191, 4277394 req, miss ratio 0.8464, byte miss ratio 0.8464
cdn1_allcolo.ns1175 S3FIFO-0.7500-1.9000 cache size      573, 4277394 req, miss ratio 0.7488, byte miss ratio 0.7488
cdn1_allcolo.ns1175 S3FIFO-0.7500-1.9000 cache size     1910, 4277394 req, miss ratio 0.6002, byte miss ratio 0.6002
cdn1_allcolo.ns1175 S3FIFO-0.7500-1.9000 cache size     5731, 4277394 req, miss ratio 0.4300, byte miss ratio 0.4300
cdn1_allcolo.ns1175 S3FIFO-0.7500-1.9000 cache size    19105, 4277394 req, miss ratio 0.2355, byte miss ratio 0.2355
cdn1_allcolo.ns1175 S3FIFO-0.7500-1.9000 cache size    38210, 4277394 req, miss ratio 0.1436, byte miss ratio 0.1436
cdn1_allcolo.ns1175 S3FIFO-0.7500-1.9000 cache size    76420, 4277394 req, miss ratio 0.0810, byte miss ratio 0.0810
cdn1_allcolo.ns1175 S3FIFO-0.7500-1.9000 cache size   152840, 4277394 req, miss ratio 0.0484, byte miss ratio 0.0484
cdn1_allcolo.ns1175 S3FIFO-0.5000-1.9000 cache size      191, 4277394 req, miss ratio 0.8101, byte miss ratio 0.8101
cdn1_allcolo.ns1175 S3FIFO-0.5000-1.9000 cache size      573, 4277394 req, miss ratio 0.7044, byte miss ratio 0.7044
cdn1_allcolo.ns1175 S3FIFO-0.5000-1.9000 cache size     1910, 4277394 req, miss ratio 0.5557, byte miss ratio 0.5557
cdn1_allcolo.ns1175 S3FIFO-0.5000-1.9000 cache size     5731, 4277394 req, miss ratio 0.3943, byte miss ratio 0.3943
cdn1_allcolo.ns1175 S3FIFO-0.5000-1.9000 cache size    19105, 4277394 req, miss ratio 0.2133, byte miss ratio 0.2133
cdn1_allcolo.ns1175 S3FIFO-0.5000-1.9000 cache size    38210, 4277394 req, miss ratio 0.1288, byte miss ratio 0.1288
cdn1_allcolo.ns1175 S3FIFO-0.5000-1.9000 cache size    76420, 4277394 req, miss ratio 0.0722, byte miss ratio 0.0722
cdn1_allcolo.ns1175 S3FIFO-0.5000-1.9000 cache size   152840, 4277394 req, miss ratio 0.0464, byte miss ratio 0.0464
cdn1_allcolo.ns1175 S3FIFO-0.0250-1.9000 cache size      191, 4277394 req, miss ratio 0.7697, byte miss ratio 0.7697
cdn1_allcolo.ns1175 S3FIFO-0.0250-1.9000 cache size      573, 4277394 req, miss ratio 0.6507, byte miss ratio 0.6507
cdn1_allcolo.ns1175 S3FIFO-0.0250-1.9000 cache size     1910, 4277394 req, miss ratio 0.4963, byte miss ratio 0.4963
cdn1_allcolo.ns1175 S3FIFO-0.0250-1.9000 cache size     5731, 4277394 req, miss ratio 0.3426, byte miss ratio 0.3426
cdn1_allcolo.ns1175 S3FIFO-0.0250-1.9000 cache size    19105, 4277394 req, miss ratio 0.1807, byte miss ratio 0.1807
cdn1_allcolo.ns1175 S3FIFO-0.0250-1.9000 cache size    38210, 4277394 req, miss ratio 0.1089, byte miss ratio 0.1089
cdn1_allcolo.ns1175 S3FIFO-0.0250-1.9000 cache size    76420, 4277394 req, miss ratio 0.0641, byte miss ratio 0.0641
cdn1_allcolo.ns1175 S3FIFO-0.0250-1.9000 cache size   152840, 4277394 req, miss ratio 0.0460, byte miss ratio 0.0460
cdn1_allcolo.ns1175 S3FIFO-0.6000-1.9000 cache size      191, 4277394 req, miss ratio 0.8231, byte miss ratio 0.8231
cdn1_allcolo.ns1175 S3FIFO-0.6000-1.9000 cache size      573, 4277394 req, miss ratio 0.7206, byte miss ratio 0.7206
cdn1_allcolo.ns1175 S3FIFO-0.6000-1.9000 cache size     1910, 4277394 req, miss ratio 0.5724, byte miss ratio 0.5724
cdn1_allcolo.ns1175 S3FIFO-0.6000-1.9000 cache size     5731, 4277394 req, miss ratio 0.4079, byte miss ratio 0.4079
cdn1_allcolo.ns1175 S3FIFO-0.6000-1.9000 cache size    19105, 4277394 req, miss ratio 0.2218, byte miss ratio 0.2218
cdn1_allcolo.ns1175 S3FIFO-0.6000-1.9000 cache size    38210, 4277394 req, miss ratio 0.1343, byte miss ratio 0.1343
cdn1_allcolo.ns1175 S3FIFO-0.6000-1.9000 cache size    76420, 4277394 req, miss ratio 0.0754, byte miss ratio 0.0754
cdn1_allcolo.ns1175 S3FIFO-0.6000-1.9000 cache size   152840, 4277394 req, miss ratio 0.0470, byte miss ratio 0.0470
cdn1_allcolo.ns1175 S3FIFO-0.8000-1.9000 cache size      191, 4277394 req, miss ratio 0.8547, byte miss ratio 0.8547
cdn1_allcolo.ns1175 S3FIFO-0.8000-1.9000 cache size      573, 4277394 req, miss ratio 0.7595, byte miss ratio 0.7595
cdn1_allcolo.ns1175 S3FIFO-0.8000-1.9000 cache size     1910, 4277394 req, miss ratio 0.6103, byte miss ratio 0.6103
cdn1_allcolo.ns1175 S3FIFO-0.8000-1.9000 cache size     5731, 4277394 req, miss ratio 0.4379, byte miss ratio 0.4379
cdn1_allcolo.ns1175 S3FIFO-0.8000-1.9000 cache size    19105, 4277394 req, miss ratio 0.2403, byte miss ratio 0.2403
cdn1_allcolo.ns1175 S3FIFO-0.8000-1.9000 cache size    38210, 4277394 req, miss ratio 0.1470, byte miss ratio 0.1470
cdn1_allcolo.ns1175 S3FIFO-0.8000-1.9000 cache size    76420, 4277394 req, miss ratio 0.0831, byte miss ratio 0.0831
cdn1_allcolo.ns1175 S3FIFO-0.8000-1.9000 cache size   152840, 4277394 req, miss ratio 0.0492, byte miss ratio 0.0492
cdn1_allcolo.ns1175 S3FIFO-0.1500-0.9000 cache size      191, 4277394 req, miss ratio 0.7705, byte miss ratio 0.7705
cdn1_allcolo.ns1175 S3FIFO-0.1500-0.9000 cache size      573, 4277394 req, miss ratio 0.6539, byte miss ratio 0.6539
cdn1_allcolo.ns1175 S3FIFO-0.1500-0.9000 cache size     1910, 4277394 req, miss ratio 0.4999, byte miss ratio 0.4999
cdn1_allcolo.ns1175 S3FIFO-0.1500-0.9000 cache size     5731, 4277394 req, miss ratio 0.3454, byte miss ratio 0.3454
cdn1_allcolo.ns1175 S3FIFO-0.1500-0.9000 cache size    19105, 4277394 req, miss ratio 0.1824, byte miss ratio 0.1824
cdn1_allcolo.ns1175 S3FIFO-0.1500-0.9000 cache size    38210, 4277394 req, miss ratio 0.1108, byte miss ratio 0.1108
cdn1_allcolo.ns1175 S3FIFO-0.1500-0.9000 cache size    76420, 4277394 req, miss ratio 0.0650, byte miss ratio 0.0650
cdn1_allcolo.ns1175 S3FIFO-0.1500-0.9000 cache size   152840, 4277394 req, miss ratio 0.0460, byte miss ratio 0.0460
cdn1_allcolo.ns1175 S3FIFO-0.2000-1.9000 cache size      191, 4277394 req, miss ratio 0.7795, byte miss ratio 0.7795
cdn1_allcolo.ns1175 S3FIFO-0.2000-1.9000 cache size      573, 4277394 req, miss ratio 0.6659, byte miss ratio 0.6659
cdn1_allcolo.ns1175 S3FIFO-0.2000-1.9000 cache size     1910, 4277394 req, miss ratio 0.5142, byte miss ratio 0.5142
cdn1_allcolo.ns1175 S3FIFO-0.2000-1.9000 cache size     5731, 4277394 req, miss ratio 0.3587, byte miss ratio 0.3587
cdn1_allcolo.ns1175 S3FIFO-0.2000-1.9000 cache size    19105, 4277394 req, miss ratio 0.1907, byte miss ratio 0.1907
cdn1_allcolo.ns1175 S3FIFO-0.2000-1.9000 cache size    38210, 4277394 req, miss ratio 0.1146, byte miss ratio 0.1146
cdn1_allcolo.ns1175 S3FIFO-0.2000-1.9000 cache size    76420, 4277394 req, miss ratio 0.0657, byte miss ratio 0.0657
cdn1_allcolo.ns1175 S3FIFO-0.2000-1.9000 cache size   152840, 4277394 req, miss ratio 0.0460, byte miss ratio 0.0460
cdn1_allcolo.ns1175 S3FIFO-0.2000-0.9000 cache size      191, 4277394 req, miss ratio 0.7746, byte miss ratio 0.7746
cdn1_allcolo.ns1175 S3FIFO-0.2000-0.9000 cache size      573, 4277394 req, miss ratio 0.6590, byte miss ratio 0.6590
cdn1_allcolo.ns1175 S3FIFO-0.2000-0.9000 cache size     1910, 4277394 req, miss ratio 0.5054, byte miss ratio 0.5054
cdn1_allcolo.ns1175 S3FIFO-0.2000-0.9000 cache size     5731, 4277394 req, miss ratio 0.3505, byte miss ratio 0.3505
cdn1_allcolo.ns1175 S3FIFO-0.2000-0.9000 cache size    19105, 4277394 req, miss ratio 0.1860, byte miss ratio 0.1860
cdn1_allcolo.ns1175 S3FIFO-0.2000-0.9000 cache size    38210, 4277394 req, miss ratio 0.1130, byte miss ratio 0.1130
cdn1_allcolo.ns1175 S3FIFO-0.2000-0.9000 cache size    76420, 4277394 req, miss ratio 0.0657, byte miss ratio 0.0657
cdn1_allcolo.ns1175 S3FIFO-0.2000-0.9000 cache size   152840, 4277394 req, miss ratio 0.0460, byte miss ratio 0.0460
cdn1_allcolo.ns1175 S3FIFO-0.0010-0.9000 cache size      191, 4277394 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1175 S3FIFO-0.0010-0.9000 cache size      573, 4277394 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1175 S3FIFO-0.0010-0.9000 cache size     1910, 4277394 req, miss ratio 0.4914, byte miss ratio 0.4914
cdn1_allcolo.ns1175 S3FIFO-0.0010-0.9000 cache size     5731, 4277394 req, miss ratio 0.3356, byte miss ratio 0.3356
cdn1_allcolo.ns1175 S3FIFO-0.0010-0.9000 cache size    19105, 4277394 req, miss ratio 0.1754, byte miss ratio 0.1754
cdn1_allcolo.ns1175 S3FIFO-0.0010-0.9000 cache size    38210, 4277394 req, miss ratio 0.1076, byte miss ratio 0.1076
cdn1_allcolo.ns1175 S3FIFO-0.0010-0.9000 cache size    76420, 4277394 req, miss ratio 0.0648, byte miss ratio 0.0648
cdn1_allcolo.ns1175 S3FIFO-0.0010-0.9000 cache size   152840, 4277394 req, miss ratio 0.0460, byte miss ratio 0.0460
cdn1_allcolo.ns1175 S3FIFO-0.0100-0.9000 cache size      191, 4277394 req, miss ratio 0.7649, byte miss ratio 0.7649
cdn1_allcolo.ns1175 S3FIFO-0.0100-0.9000 cache size      573, 4277394 req, miss ratio 0.6462, byte miss ratio 0.6462
cdn1_allcolo.ns1175 S3FIFO-0.0100-0.9000 cache size     1910, 4277394 req, miss ratio 0.4885, byte miss ratio 0.4885
cdn1_allcolo.ns1175 S3FIFO-0.0100-0.9000 cache size     5731, 4277394 req, miss ratio 0.3342, byte miss ratio 0.3342
cdn1_allcolo.ns1175 S3FIFO-0.0100-0.9000 cache size    19105, 4277394 req, miss ratio 0.1748, byte miss ratio 0.1748
cdn1_allcolo.ns1175 S3FIFO-0.0100-0.9000 cache size    38210, 4277394 req, miss ratio 0.1068, byte miss ratio 0.1068
