tencentBlock.ns3636 S3FIFO-0.4000-0.9000 cache size      297, 1227871 req, miss ratio 0.5065, byte miss ratio 0.5065
tencentBlock.ns3636 S3FIFO-0.4000-0.9000 cache size      891, 1227871 req, miss ratio 0.5026, byte miss ratio 0.5026
tencentBlock.ns3636 S3FIFO-0.4000-0.9000 cache size     2972, 1227871 req, miss ratio 0.4995, byte miss ratio 0.4995
tencentBlock.ns3636 S3FIFO-0.4000-0.9000 cache size     8918, 1227871 req, miss ratio 0.4679, byte miss ratio 0.4679
tencentBlock.ns3636 S3FIFO-0.4000-0.9000 cache size    29726, 1227871 req, miss ratio 0.3962, byte miss ratio 0.3962
tencentBlock.ns3636 S3FIFO-0.4000-0.9000 cache size    59453, 1227871 req, miss ratio 0.3158, byte miss ratio 0.3158
tencentBlock.ns3636 S3FIFO-0.4000-0.9000 cache size   118907, 1227871 req, miss ratio 0.2600, byte miss ratio 0.2600
tencentBlock.ns3636 S3FIFO-0.4000-0.9000 cache size   237814, 1227871 req, miss ratio 0.2429, byte miss ratio 0.2429
tencentBlock.ns3636 S3FIFO-0.0250-0.9000 cache size      297, 1227871 req, miss ratio 0.5638, byte miss ratio 0.5638
tencentBlock.ns3636 S3FIFO-0.0250-0.9000 cache size      891, 1227871 req, miss ratio 0.5148, byte miss ratio 0.5148
tencentBlock.ns3636 S3FIFO-0.0250-0.9000 cache size     2972, 1227871 req, miss ratio 0.5012, byte miss ratio 0.5012
tencentBlock.ns3636 S3FIFO-0.0250-0.9000 cache size     8918, 1227871 req, miss ratio 0.4614, byte miss ratio 0.4614
tencentBlock.ns3636 S3FIFO-0.0250-0.9000 cache size    29726, 1227871 req, miss ratio 0.3697, byte miss ratio 0.3697
tencentBlock.ns3636 S3FIFO-0.0250-0.9000 cache size    59453, 1227871 req, miss ratio 0.2908, byte miss ratio 0.2908
tencentBlock.ns3636 S3FIFO-0.0250-0.9000 cache size   118907, 1227871 req, miss ratio 0.2566, byte miss ratio 0.2566
tencentBlock.ns3636 S3FIFO-0.0250-0.9000 cache size   237814, 1227871 req, miss ratio 0.2429, byte miss ratio 0.2429
tencentBlock.ns3636 S3FIFO-0.9900-1.9000 cache size      297, 1227871 req, miss ratio 0.5727, byte miss ratio 0.5727
tencentBlock.ns3636 S3FIFO-0.9900-1.9000 cache size      891, 1227871 req, miss ratio 0.5263, byte miss ratio 0.5263
tencentBlock.ns3636 S3FIFO-0.9900-1.9000 cache size     2972, 1227871 req, miss ratio 0.5060, byte miss ratio 0.5060
tencentBlock.ns3636 S3FIFO-0.9900-1.9000 cache size     8918, 1227871 req, miss ratio 0.4844, byte miss ratio 0.4844
tencentBlock.ns3636 S3FIFO-0.9900-1.9000 cache size    29726, 1227871 req, miss ratio 0.4173, byte miss ratio 0.4173
tencentBlock.ns3636 S3FIFO-0.9900-1.9000 cache size    59453, 1227871 req, miss ratio 0.3567, byte miss ratio 0.3567
tencentBlock.ns3636 S3FIFO-0.9900-1.9000 cache size   118907, 1227871 req, miss ratio 0.2944, byte miss ratio 0.2944
tencentBlock.ns3636 S3FIFO-0.9900-1.9000 cache size   237814, 1227871 req, miss ratio 0.2578, byte miss ratio 0.2578
tencentBlock.ns3636 S3FIFO-0.6500-0.9000 cache size      297, 1227871 req, miss ratio 0.5100, byte miss ratio 0.5100
tencentBlock.ns3636 S3FIFO-0.6500-0.9000 cache size      891, 1227871 req, miss ratio 0.5032, byte miss ratio 0.5032
tencentBlock.ns3636 S3FIFO-0.6500-0.9000 cache size     2972, 1227871 req, miss ratio 0.4997, byte miss ratio 0.4997
tencentBlock.ns3636 S3FIFO-0.6500-0.9000 cache size     8918, 1227871 req, miss ratio 0.4924, byte miss ratio 0.4924
tencentBlock.ns3636 S3FIFO-0.6500-0.9000 cache size    29726, 1227871 req, miss ratio 0.4071, byte miss ratio 0.4071
tencentBlock.ns3636 S3FIFO-0.6500-0.9000 cache size    59453, 1227871 req, miss ratio 0.3380, byte miss ratio 0.3380
tencentBlock.ns3636 S3FIFO-0.6500-0.9000 cache size   118907, 1227871 req, miss ratio 0.2701, byte miss ratio 0.2701
tencentBlock.ns3636 S3FIFO-0.6500-0.9000 cache size   237814, 1227871 req, miss ratio 0.2433, byte miss ratio 0.2433
tencentBlock.ns3636 S3FIFO-0.2500-0.9000 cache size      297, 1227871 req, miss ratio 0.5067, byte miss ratio 0.5067
tencentBlock.ns3636 S3FIFO-0.2500-0.9000 cache size      891, 1227871 req, miss ratio 0.5026, byte miss ratio 0.5026
tencentBlock.ns3636 S3FIFO-0.2500-0.9000 cache size     2972, 1227871 req, miss ratio 0.4995, byte miss ratio 0.4995
