io_traces.ns391 S3FIFO-0.1000-1.9000 cache size     4276, 42200000 req, miss ratio 0.3038, byte miss ratio 0.3038
io_traces.ns391 S3FIFO-0.0100-1.9000 cache size   128305, 42200000 req, miss ratio 0.1705, byte miss ratio 0.1705
io_traces.ns391 S3FIFO-0.0100-1.9000 cache size   427684, 42200000 req, miss ratio 0.1251, byte miss ratio 0.1251
io_traces.ns391 S3FIFO-0.0100-1.9000 cache size   855369, 42200000 req, miss ratio 0.1131, byte miss ratio 0.1131
io_traces.ns391 S3FIFO-0.0100-1.9000 cache size  1710738, 42200000 req, miss ratio 0.1042, byte miss ratio 0.1042
io_traces.ns391 S3FIFO-0.0100-1.9000 cache size  3421476, 42200000 req, miss ratio 0.1016, byte miss ratio 0.1016
io_traces.ns391 S3FIFO-0.8500-0.9000 cache size     4276, 42200000 req, miss ratio 0.3377, byte miss ratio 0.3377
io_traces.ns391 S3FIFO-0.8500-0.9000 cache size    12830, 42200000 req, miss ratio 0.2164, byte miss ratio 0.2164
io_traces.ns391 S3FIFO-0.8500-0.9000 cache size    42768, 42200000 req, miss ratio 0.1535, byte miss ratio 0.1535
io_traces.ns391 S3FIFO-0.8500-0.9000 cache size   128305, 42200000 req, miss ratio 0.1364, byte miss ratio 0.1364
io_traces.ns391 S3FIFO-0.8500-0.9000 cache size   427684, 42200000 req, miss ratio 0.1176, byte miss ratio 0.1176
io_traces.ns391 S3FIFO-0.8500-0.9000 cache size   855369, 42200000 req, miss ratio 0.1096, byte miss ratio 0.1096
io_traces.ns391 S3FIFO-0.8500-0.9000 cache size  1710738, 42200000 req, miss ratio 0.1032, byte miss ratio 0.1032
io_traces.ns391 S3FIFO-0.8500-0.9000 cache size  3421476, 42200000 req, miss ratio 0.1016, byte miss ratio 0.1016
io_traces.ns391 S3FIFO-0.7500-0.9000 cache size     4276, 42200000 req, miss ratio 0.3181, byte miss ratio 0.3181
io_traces.ns391 S3FIFO-0.7500-0.9000 cache size    12830, 42200000 req, miss ratio 0.2131, byte miss ratio 0.2131
io_traces.ns391 S3FIFO-0.7500-0.9000 cache size    42768, 42200000 req, miss ratio 0.1522, byte miss ratio 0.1522
io_traces.ns391 S3FIFO-0.7500-0.9000 cache size   128305, 42200000 req, miss ratio 0.1353, byte miss ratio 0.1353
io_traces.ns391 S3FIFO-0.7500-0.9000 cache size   427684, 42200000 req, miss ratio 0.1156, byte miss ratio 0.1156
io_traces.ns391 S3FIFO-0.7500-0.9000 cache size   855369, 42200000 req, miss ratio 0.1083, byte miss ratio 0.1083
io_traces.ns391 S3FIFO-0.7500-0.9000 cache size  1710738, 42200000 req, miss ratio 0.1031, byte miss ratio 0.1031
io_traces.ns391 S3FIFO-0.7500-0.9000 cache size  3421476, 42200000 req, miss ratio 0.1015, byte miss ratio 0.1015
io_traces.ns391 S3FIFO-0.8000-1.9000 cache size     4276, 42200000 req, miss ratio 0.3292, byte miss ratio 0.3292
io_traces.ns391 S3FIFO-0.8000-1.9000 cache size    12830, 42200000 req, miss ratio 0.2138, byte miss ratio 0.2138
io_traces.ns391 S3FIFO-0.8000-1.9000 cache size    42768, 42200000 req, miss ratio 0.1537, byte miss ratio 0.1537
io_traces.ns391 S3FIFO-0.8000-1.9000 cache size   128305, 42200000 req, miss ratio 0.1359, byte miss ratio 0.1359
io_traces.ns391 S3FIFO-0.8000-1.9000 cache size   427684, 42200000 req, miss ratio 0.1166, byte miss ratio 0.1166
io_traces.ns391 S3FIFO-0.8000-1.9000 cache size   855369, 42200000 req, miss ratio 0.1088, byte miss ratio 0.1088
io_traces.ns391 S3FIFO-0.8000-1.9000 cache size  1710738, 42200000 req, miss ratio 0.1031, byte miss ratio 0.1031
io_traces.ns391 S3FIFO-0.8000-1.9000 cache size  3421476, 42200000 req, miss ratio 0.1015, byte miss ratio 0.1015
io_traces.ns391 S3FIFO-0.2500-1.9000 cache size     4276, 42200000 req, miss ratio 0.2978, byte miss ratio 0.2978
io_traces.ns391 S3FIFO-0.2500-1.9000 cache size    12830, 42200000 req, miss ratio 0.2131, byte miss ratio 0.2131
io_traces.ns391 S3FIFO-0.2500-1.9000 cache size    42768, 42200000 req, miss ratio 0.1554, byte miss ratio 0.1554
io_traces.ns391 S3FIFO-0.2500-1.9000 cache size   128305, 42200000 req, miss ratio 0.1302, byte miss ratio 0.1302
io_traces.ns391 S3FIFO-0.2500-1.9000 cache size   427684, 42200000 req, miss ratio 0.1111, byte miss ratio 0.1111
io_traces.ns391 S3FIFO-0.2500-1.9000 cache size   855369, 42200000 req, miss ratio 0.1075, byte miss ratio 0.1075
io_traces.ns391 S3FIFO-0.2500-1.9000 cache size  1710738, 42200000 req, miss ratio 0.1021, byte miss ratio 0.1021
io_traces.ns391 S3FIFO-0.2500-1.9000 cache size  3421476, 42200000 req, miss ratio 0.1016, byte miss ratio 0.1016
io_traces.ns391 S3FIFO-0.8000-0.9000 cache size     4276, 42200000 req, miss ratio 0.3281, byte miss ratio 0.3281
io_traces.ns391 S3FIFO-0.8000-0.9000 cache size    12830, 42200000 req, miss ratio 0.2144, byte miss ratio 0.2144
io_traces.ns391 S3FIFO-0.8000-0.9000 cache size    42768, 42200000 req, miss ratio 0.1529, byte miss ratio 0.1529
io_traces.ns391 S3FIFO-0.8000-0.9000 cache size   128305, 42200000 req, miss ratio 0.1357, byte miss ratio 0.1357
io_traces.ns391 S3FIFO-0.8000-0.9000 cache size   427684, 42200000 req, miss ratio 0.1166, byte miss ratio 0.1166
io_traces.ns391 S3FIFO-0.8000-0.9000 cache size   855369, 42200000 req, miss ratio 0.1088, byte miss ratio 0.1088
io_traces.ns391 S3FIFO-0.8000-0.9000 cache size  1710738, 42200000 req, miss ratio 0.1031, byte miss ratio 0.1031
io_traces.ns391 S3FIFO-0.8000-0.9000 cache size  3421476, 42200000 req, miss ratio 0.1015, byte miss ratio 0.1015
io_traces.ns391 S3FIFO-0.2000-0.9000 cache size     4276, 42200000 req, miss ratio 0.2993, byte miss ratio 0.2993
io_traces.ns391 S3FIFO-0.2000-0.9000 cache size    12830, 42200000 req, miss ratio 0.2153, byte miss ratio 0.2153
io_traces.ns391 S3FIFO-0.2000-0.9000 cache size    42768, 42200000 req, miss ratio 0.1586, byte miss ratio 0.1586
io_traces.ns391 S3FIFO-0.2000-0.9000 cache size   128305, 42200000 req, miss ratio 0.1302, byte miss ratio 0.1302
io_traces.ns391 S3FIFO-0.2000-0.9000 cache size   427684, 42200000 req, miss ratio 0.1111, byte miss ratio 0.1111
io_traces.ns391 S3FIFO-0.2000-0.9000 cache size   855369, 42200000 req, miss ratio 0.1076, byte miss ratio 0.1076
io_traces.ns391 S3FIFO-0.2000-0.9000 cache size  1710738, 42200000 req, miss ratio 0.1023, byte miss ratio 0.1023
io_traces.ns391 S3FIFO-0.2000-0.9000 cache size  3421476, 42200000 req, miss ratio 0.1016, byte miss ratio 0.1016
io_traces.ns391 S3FIFO-0.5000-0.9000 cache size     4276, 42200000 req, miss ratio 0.2977, byte miss ratio 0.2977
io_traces.ns391 S3FIFO-0.5000-0.9000 cache size    12830, 42200000 req, miss ratio 0.2099, byte miss ratio 0.2099
io_traces.ns391 S3FIFO-0.5000-0.9000 cache size    42768, 42200000 req, miss ratio 0.1518, byte miss ratio 0.1518
io_traces.ns391 S3FIFO-0.5000-0.9000 cache size   128305, 42200000 req, miss ratio 0.1327, byte miss ratio 0.1327
io_traces.ns391 S3FIFO-0.5000-0.9000 cache size   427684, 42200000 req, miss ratio 0.1114, byte miss ratio 0.1114
io_traces.ns391 S3FIFO-0.5000-0.9000 cache size   855369, 42200000 req, miss ratio 0.1071, byte miss ratio 0.1071
io_traces.ns391 S3FIFO-0.5000-0.9000 cache size  1710738, 42200000 req, miss ratio 0.1022, byte miss ratio 0.1022
io_traces.ns391 S3FIFO-0.5000-0.9000 cache size  3421476, 42200000 req, miss ratio 0.1015, byte miss ratio 0.1015
io_traces.ns391 S3FIFO-0.5000-1.9000 cache size     4276, 42200000 req, miss ratio 0.2985, byte miss ratio 0.2985
io_traces.ns391 S3FIFO-0.5000-1.9000 cache size    12830, 42200000 req, miss ratio 0.2097, byte miss ratio 0.2097
io_traces.ns391 S3FIFO-0.5000-1.9000 cache size    42768, 42200000 req, miss ratio 0.1518, byte miss ratio 0.1518
io_traces.ns391 S3FIFO-0.5000-1.9000 cache size   128305, 42200000 req, miss ratio 0.1327, byte miss ratio 0.1327
io_traces.ns391 S3FIFO-0.5000-1.9000 cache size   427684, 42200000 req, miss ratio 0.1114, byte miss ratio 0.1114
io_traces.ns391 S3FIFO-0.5000-1.9000 cache size   855369, 42200000 req, miss ratio 0.1071, byte miss ratio 0.1071
io_traces.ns391 S3FIFO-0.5000-1.9000 cache size  1710738, 42200000 req, miss ratio 0.1022, byte miss ratio 0.1022
io_traces.ns391 S3FIFO-0.5000-1.9000 cache size  3421476, 42200000 req, miss ratio 0.1015, byte miss ratio 0.1015
io_traces.ns391 S3FIFO-0.0500-0.9000 cache size     4276, 42200000 req, miss ratio 0.3133, byte miss ratio 0.3133
io_traces.ns391 S3FIFO-0.0500-0.9000 cache size    12830, 42200000 req, miss ratio 0.2290, byte miss ratio 0.2290
io_traces.ns391 S3FIFO-0.0500-0.9000 cache size    42768, 42200000 req, miss ratio 0.1820, byte miss ratio 0.1820
io_traces.ns391 S3FIFO-0.0500-0.9000 cache size   128305, 42200000 req, miss ratio 0.1442, byte miss ratio 0.1442
io_traces.ns391 S3FIFO-0.0500-0.9000 cache size   427684, 42200000 req, miss ratio 0.1127, byte miss ratio 0.1127
io_traces.ns391 S3FIFO-0.0500-0.9000 cache size   855369, 42200000 req, miss ratio 0.1091, byte miss ratio 0.1091
io_traces.ns391 S3FIFO-0.0500-0.9000 cache size  1710738, 42200000 req, miss ratio 0.1036, byte miss ratio 0.1036
io_traces.ns391 S3FIFO-0.0500-0.9000 cache size  3421476, 42200000 req, miss ratio 0.1016, byte miss ratio 0.1016
io_traces.ns391 S3FIFO-0.1000-0.9000 cache size     4276, 42200000 req, miss ratio 0.3056, byte miss ratio 0.3056
io_traces.ns391 S3FIFO-0.1000-0.9000 cache size    12830, 42200000 req, miss ratio 0.2225, byte miss ratio 0.2225
io_traces.ns391 S3FIFO-0.1000-0.9000 cache size    42768, 42200000 req, miss ratio 0.1697, byte miss ratio 0.1697
io_traces.ns391 S3FIFO-0.1000-0.9000 cache size   128305, 42200000 req, miss ratio 0.1347, byte miss ratio 0.1347
io_traces.ns391 S3FIFO-0.1000-0.9000 cache size   427684, 42200000 req, miss ratio 0.1112, byte miss ratio 0.1112
io_traces.ns391 S3FIFO-0.1000-0.9000 cache size   855369, 42200000 req, miss ratio 0.1088, byte miss ratio 0.1088
io_traces.ns391 S3FIFO-0.1000-0.9000 cache size  1710738, 42200000 req, miss ratio 0.1028, byte miss ratio 0.1028
io_traces.ns391 S3FIFO-0.1000-0.9000 cache size  3421476, 42200000 req, miss ratio 0.1016, byte miss ratio 0.1016
io_traces.ns391 S3FIFO-0.9900-0.9000 cache size     4276, 42200000 req, miss ratio 0.3598, byte miss ratio 0.3598
io_traces.ns391 S3FIFO-0.9900-0.9000 cache size    12830, 42200000 req, miss ratio 0.2306, byte miss ratio 0.2306
io_traces.ns391 S3FIFO-0.9900-0.9000 cache size    42768, 42200000 req, miss ratio 0.1559, byte miss ratio 0.1559
io_traces.ns391 S3FIFO-0.9900-0.9000 cache size   128305, 42200000 req, miss ratio 0.1388, byte miss ratio 0.1388
io_traces.ns391 S3FIFO-0.9900-0.9000 cache size   427684, 42200000 req, miss ratio 0.1194, byte miss ratio 0.1194
io_traces.ns391 S3FIFO-0.9900-0.9000 cache size   855369, 42200000 req, miss ratio 0.1112, byte miss ratio 0.1112
io_traces.ns391 S3FIFO-0.9900-0.9000 cache size  1710738, 42200000 req, miss ratio 0.1044, byte miss ratio 0.1044
io_traces.ns391 S3FIFO-0.9900-0.9000 cache size  3421476, 42200000 req, miss ratio 0.1022, byte miss ratio 0.1022
io_traces.ns391 S3FIFO-0.9900-1.9000 cache size     4276, 42200000 req, miss ratio 0.3577, byte miss ratio 0.3577
io_traces.ns391 S3FIFO-0.9900-1.9000 cache size    12830, 42200000 req, miss ratio 0.2299, byte miss ratio 0.2299
io_traces.ns391 S3FIFO-0.9900-1.9000 cache size    42768, 42200000 req, miss ratio 0.1571, byte miss ratio 0.1571
io_traces.ns391 S3FIFO-0.9900-1.9000 cache size   128305, 42200000 req, miss ratio 0.1392, byte miss ratio 0.1392
io_traces.ns391 S3FIFO-0.9900-1.9000 cache size   427684, 42200000 req, miss ratio 0.1194, byte miss ratio 0.1194
io_traces.ns391 S3FIFO-0.9900-1.9000 cache size   855369, 42200000 req, miss ratio 0.1112, byte miss ratio 0.1112
io_traces.ns391 S3FIFO-0.9900-1.9000 cache size  1710738, 42200000 req, miss ratio 0.1044, byte miss ratio 0.1044
io_traces.ns391 S3FIFO-0.9900-1.9000 cache size  3421476, 42200000 req, miss ratio 0.1022, byte miss ratio 0.1022
io_traces.ns391 S3FIFO-0.9500-1.9000 cache size     4276, 42200000 req, miss ratio 0.3529, byte miss ratio 0.3529
io_traces.ns391 S3FIFO-0.9500-1.9000 cache size    12830, 42200000 req, miss ratio 0.2259, byte miss ratio 0.2259
io_traces.ns391 S3FIFO-0.9500-1.9000 cache size    42768, 42200000 req, miss ratio 0.1560, byte miss ratio 0.1560
io_traces.ns391 S3FIFO-0.9500-1.9000 cache size   128305, 42200000 req, miss ratio 0.1385, byte miss ratio 0.1385
io_traces.ns391 S3FIFO-0.9500-1.9000 cache size   427684, 42200000 req, miss ratio 0.1188, byte miss ratio 0.1188
io_traces.ns391 S3FIFO-0.9500-1.9000 cache size   855369, 42200000 req, miss ratio 0.1111, byte miss ratio 0.1111
io_traces.ns391 S3FIFO-0.9500-1.9000 cache size  1710738, 42200000 req, miss ratio 0.1041, byte miss ratio 0.1041
io_traces.ns391 S3FIFO-0.9500-1.9000 cache size  3421476, 42200000 req, miss ratio 0.1018, byte miss ratio 0.1018
io_traces.ns391 S3FIFO-0.9000-1.9000 cache size     4276, 42200000 req, miss ratio 0.3459, byte miss ratio 0.3459
io_traces.ns391 S3FIFO-0.9000-1.9000 cache size    12830, 42200000 req, miss ratio 0.2199, byte miss ratio 0.2199
io_traces.ns391 S3FIFO-0.9000-1.9000 cache size    42768, 42200000 req, miss ratio 0.1549, byte miss ratio 0.1549
io_traces.ns391 S3FIFO-0.9000-1.9000 cache size   128305, 42200000 req, miss ratio 0.1373, byte miss ratio 0.1373
io_traces.ns391 S3FIFO-0.9000-1.9000 cache size   427684, 42200000 req, miss ratio 0.1183, byte miss ratio 0.1183
io_traces.ns391 S3FIFO-0.9000-1.9000 cache size   855369, 42200000 req, miss ratio 0.1106, byte miss ratio 0.1106
io_traces.ns391 S3FIFO-0.9000-1.9000 cache size  1710738, 42200000 req, miss ratio 0.1034, byte miss ratio 0.1034
io_traces.ns391 S3FIFO-0.9000-1.9000 cache size  3421476, 42200000 req, miss ratio 0.1017, byte miss ratio 0.1017
io_traces.ns391 S3FIFO-0.2500-0.9000 cache size     4276, 42200000 req, miss ratio 0.2981, byte miss ratio 0.2981
io_traces.ns391 S3FIFO-0.2500-0.9000 cache size    12830, 42200000 req, miss ratio 0.2132, byte miss ratio 0.2132
io_traces.ns391 S3FIFO-0.2500-0.9000 cache size    42768, 42200000 req, miss ratio 0.1562, byte miss ratio 0.1562
io_traces.ns391 S3FIFO-0.2500-0.9000 cache size   128305, 42200000 req, miss ratio 0.1303, byte miss ratio 0.1303
io_traces.ns391 S3FIFO-0.2500-0.9000 cache size   427684, 42200000 req, miss ratio 0.1111, byte miss ratio 0.1111
io_traces.ns391 S3FIFO-0.2500-0.9000 cache size   855369, 42200000 req, miss ratio 0.1075, byte miss ratio 0.1075
io_traces.ns391 S3FIFO-0.2500-0.9000 cache size  1710738, 42200000 req, miss ratio 0.1021, byte miss ratio 0.1021
io_traces.ns391 S3FIFO-0.2500-0.9000 cache size  3421476, 42200000 req, miss ratio 0.1016, byte miss ratio 0.1016
io_traces.ns391 S3FIFO-0.0250-1.9000 cache size     4276, 42200000 req, miss ratio 0.3188, byte miss ratio 0.3188
io_traces.ns391 S3FIFO-0.0250-1.9000 cache size    12830, 42200000 req, miss ratio 0.2359, byte miss ratio 0.2359
io_traces.ns391 S3FIFO-0.0250-1.9000 cache size    42768, 42200000 req, miss ratio 0.1902, byte miss ratio 0.1902
io_traces.ns391 S3FIFO-0.0250-1.9000 cache size   128305, 42200000 req, miss ratio 0.1559, byte miss ratio 0.1559
io_traces.ns391 S3FIFO-0.0250-1.9000 cache size   427684, 42200000 req, miss ratio 0.1158, byte miss ratio 0.1158
io_traces.ns391 S3FIFO-0.0250-1.9000 cache size   855369, 42200000 req, miss ratio 0.1100, byte miss ratio 0.1100
io_traces.ns391 S3FIFO-0.0250-1.9000 cache size  1710738, 42200000 req, miss ratio 0.1038, byte miss ratio 0.1038
io_traces.ns391 S3FIFO-0.0250-1.9000 cache size  3421476, 42200000 req, miss ratio 0.1016, byte miss ratio 0.1016
io_traces.ns391 S3FIFO-0.4000-0.9000 cache size     4276, 42200000 req, miss ratio 0.2971, byte miss ratio 0.2971
io_traces.ns391 S3FIFO-0.4000-0.9000 cache size    12830, 42200000 req, miss ratio 0.2105, byte miss ratio 0.2105
io_traces.ns391 S3FIFO-0.4000-0.9000 cache size    42768, 42200000 req, miss ratio 0.1520, byte miss ratio 0.1520
io_traces.ns391 S3FIFO-0.4000-0.9000 cache size   128305, 42200000 req, miss ratio 0.1317, byte miss ratio 0.1317
io_traces.ns391 S3FIFO-0.4000-0.9000 cache size   427684, 42200000 req, miss ratio 0.1105, byte miss ratio 0.1105
io_traces.ns391 S3FIFO-0.4000-0.9000 cache size   855369, 42200000 req, miss ratio 0.1072, byte miss ratio 0.1072
io_traces.ns391 S3FIFO-0.4000-0.9000 cache size  1710738, 42200000 req, miss ratio 0.1021, byte miss ratio 0.1021
io_traces.ns391 S3FIFO-0.4000-0.9000 cache size  3421476, 42200000 req, miss ratio 0.1016, byte miss ratio 0.1016
io_traces.ns391 S3FIFO-0.1500-0.9000 cache size     4276, 42200000 req, miss ratio 0.3014, byte miss ratio 0.3014
io_traces.ns391 S3FIFO-0.1500-0.9000 cache size    12830, 42200000 req, miss ratio 0.2184, byte miss ratio 0.2184
io_traces.ns391 S3FIFO-0.1500-0.9000 cache size    42768, 42200000 req, miss ratio 0.1628, byte miss ratio 0.1628
io_traces.ns391 S3FIFO-0.1500-0.9000 cache size   128305, 42200000 req, miss ratio 0.1318, byte miss ratio 0.1318
io_traces.ns391 S3FIFO-0.1500-0.9000 cache size   427684, 42200000 req, miss ratio 0.1111, byte miss ratio 0.1111
io_traces.ns391 S3FIFO-0.1500-0.9000 cache size   855369, 42200000 req, miss ratio 0.1085, byte miss ratio 0.1085
io_traces.ns391 S3FIFO-0.1500-0.9000 cache size  1710738, 42200000 req, miss ratio 0.1026, byte miss ratio 0.1026
io_traces.ns391 S3FIFO-0.1500-0.9000 cache size  3421476, 42200000 req, miss ratio 0.1016, byte miss ratio 0.1016
io_traces.ns391 S3FIFO-0.2000-1.9000 cache size     4276, 42200000 req, miss ratio 0.2986, byte miss ratio 0.2986
io_traces.ns391 S3FIFO-0.2000-1.9000 cache size    12830, 42200000 req, miss ratio 0.2153, byte miss ratio 0.2153
io_traces.ns391 S3FIFO-0.2000-1.9000 cache size    42768, 42200000 req, miss ratio 0.1576, byte miss ratio 0.1576
io_traces.ns391 S3FIFO-0.2000-1.9000 cache size   128305, 42200000 req, miss ratio 0.1301, byte miss ratio 0.1301
io_traces.ns391 S3FIFO-0.2000-1.9000 cache size   427684, 42200000 req, miss ratio 0.1111, byte miss ratio 0.1111
io_traces.ns391 S3FIFO-0.2000-1.9000 cache size   855369, 42200000 req, miss ratio 0.1076, byte miss ratio 0.1076
io_traces.ns391 S3FIFO-0.2000-1.9000 cache size  1710738, 42200000 req, miss ratio 0.1023, byte miss ratio 0.1023
io_traces.ns391 S3FIFO-0.2000-1.9000 cache size  3421476, 42200000 req, miss ratio 0.1016, byte miss ratio 0.1016
io_traces.ns391 S3FIFO-0.7500-1.9000 cache size     4276, 42200000 req, miss ratio 0.3201, byte miss ratio 0.3201
io_traces.ns391 S3FIFO-0.7500-1.9000 cache size    12830, 42200000 req, miss ratio 0.2125, byte miss ratio 0.2125
io_traces.ns391 S3FIFO-0.7500-1.9000 cache size    42768, 42200000 req, miss ratio 0.1528, byte miss ratio 0.1528
io_traces.ns391 S3FIFO-0.7500-1.9000 cache size   128305, 42200000 req, miss ratio 0.1354, byte miss ratio 0.1354
io_traces.ns391 S3FIFO-0.7500-1.9000 cache size   427684, 42200000 req, miss ratio 0.1156, byte miss ratio 0.1156
io_traces.ns391 S3FIFO-0.7500-1.9000 cache size   855369, 42200000 req, miss ratio 0.1083, byte miss ratio 0.1083
io_traces.ns391 S3FIFO-0.7500-1.9000 cache size  1710738, 42200000 req, miss ratio 0.1031, byte miss ratio 0.1031
io_traces.ns391 S3FIFO-0.7500-1.9000 cache size  3421476, 42200000 req, miss ratio 0.1015, byte miss ratio 0.1015
io_traces.ns391 S3FIFO-0.0250-0.9000 cache size     4276, 42200000 req, miss ratio 0.3229, byte miss ratio 0.3229
io_traces.ns391 S3FIFO-0.0250-0.9000 cache size    12830, 42200000 req, miss ratio 0.2366, byte miss ratio 0.2366
io_traces.ns391 S3FIFO-0.0250-0.9000 cache size    42768, 42200000 req, miss ratio 0.1917, byte miss ratio 0.1917
io_traces.ns391 S3FIFO-0.0250-0.9000 cache size   128305, 42200000 req, miss ratio 0.1564, byte miss ratio 0.1564
io_traces.ns391 S3FIFO-0.0250-0.9000 cache size   427684, 42200000 req, miss ratio 0.1158, byte miss ratio 0.1158
io_traces.ns391 S3FIFO-0.0250-0.9000 cache size   855369, 42200000 req, miss ratio 0.1100, byte miss ratio 0.1100
io_traces.ns391 S3FIFO-0.0250-0.9000 cache size  1710738, 42200000 req, miss ratio 0.1038, byte miss ratio 0.1038
io_traces.ns391 S3FIFO-0.0250-0.9000 cache size  3421476, 42200000 req, miss ratio 0.1016, byte miss ratio 0.1016
io_traces.ns391 S3FIFO-0.3500-0.9000 cache size     4276, 42200000 req, miss ratio 0.2971, byte miss ratio 0.2971
io_traces.ns391 S3FIFO-0.3500-0.9000 cache size    12830, 42200000 req, miss ratio 0.2107, byte miss ratio 0.2107
io_traces.ns391 S3FIFO-0.3500-0.9000 cache size    42768, 42200000 req, miss ratio 0.1525, byte miss ratio 0.1525
io_traces.ns391 S3FIFO-0.3500-0.9000 cache size   128305, 42200000 req, miss ratio 0.1310, byte miss ratio 0.1310
io_traces.ns391 S3FIFO-0.3500-0.9000 cache size   427684, 42200000 req, miss ratio 0.1106, byte miss ratio 0.1106
io_traces.ns391 S3FIFO-0.3500-0.9000 cache size   855369, 42200000 req, miss ratio 0.1072, byte miss ratio 0.1072
io_traces.ns391 S3FIFO-0.3500-0.9000 cache size  1710738, 42200000 req, miss ratio 0.1021, byte miss ratio 0.1021
io_traces.ns391 S3FIFO-0.3500-0.9000 cache size  3421476, 42200000 req, miss ratio 0.1016, byte miss ratio 0.1016
io_traces.ns391 S3FIFO-0.6000-1.9000 cache size     4276, 42200000 req, miss ratio 0.3017, byte miss ratio 0.3017
io_traces.ns391 S3FIFO-0.6000-1.9000 cache size    12830, 42200000 req, miss ratio 0.2105, byte miss ratio 0.2105
io_traces.ns391 S3FIFO-0.6000-1.9000 cache size    42768, 42200000 req, miss ratio 0.1514, byte miss ratio 0.1514
io_traces.ns391 S3FIFO-0.6000-1.9000 cache size   128305, 42200000 req, miss ratio 0.1338, byte miss ratio 0.1338
io_traces.ns391 S3FIFO-0.6000-1.9000 cache size   427684, 42200000 req, miss ratio 0.1126, byte miss ratio 0.1126
io_traces.ns391 S3FIFO-0.6000-1.9000 cache size   855369, 42200000 req, miss ratio 0.1075, byte miss ratio 0.1075
io_traces.ns391 S3FIFO-0.6000-1.9000 cache size  1710738, 42200000 req, miss ratio 0.1024, byte miss ratio 0.1024
io_traces.ns391 S3FIFO-0.6000-1.9000 cache size  3421476, 42200000 req, miss ratio 0.1014, byte miss ratio 0.1014
io_traces.ns391 S3FIFO-0.5500-1.9000 cache size     4276, 42200000 req, miss ratio 0.2997, byte miss ratio 0.2997
io_traces.ns391 S3FIFO-0.5500-1.9000 cache size    12830, 42200000 req, miss ratio 0.2102, byte miss ratio 0.2102
io_traces.ns391 S3FIFO-0.5500-1.9000 cache size    42768, 42200000 req, miss ratio 0.1519, byte miss ratio 0.1519
io_traces.ns391 S3FIFO-0.5500-1.9000 cache size   128305, 42200000 req, miss ratio 0.1332, byte miss ratio 0.1332
io_traces.ns391 S3FIFO-0.5500-1.9000 cache size   427684, 42200000 req, miss ratio 0.1119, byte miss ratio 0.1119
io_traces.ns391 S3FIFO-0.5500-1.9000 cache size   855369, 42200000 req, miss ratio 0.1073, byte miss ratio 0.1073
io_traces.ns391 S3FIFO-0.5500-1.9000 cache size  1710738, 42200000 req, miss ratio 0.1023, byte miss ratio 0.1023
io_traces.ns391 S3FIFO-0.5500-1.9000 cache size  3421476, 42200000 req, miss ratio 0.1015, byte miss ratio 0.1015
