tencentBlock.ns21805 S3FIFO-0.6000-0.9000 cache size     1898, 9614566 req, miss ratio 0.7224, byte miss ratio 0.7224
tencentBlock.ns21805 S3FIFO-0.6000-0.9000 cache size     5694, 9614566 req, miss ratio 0.6915, byte miss ratio 0.6915
tencentBlock.ns21805 S3FIFO-0.6000-0.9000 cache size    18980, 9614566 req, miss ratio 0.6426, byte miss ratio 0.6426
tencentBlock.ns21805 S3FIFO-0.6000-0.9000 cache size    56941, 9614566 req, miss ratio 0.6126, byte miss ratio 0.6126
tencentBlock.ns21805 S3FIFO-0.6000-0.9000 cache size   189806, 9614566 req, miss ratio 0.5397, byte miss ratio 0.5397
tencentBlock.ns21805 S3FIFO-0.6000-0.9000 cache size   379613, 9614566 req, miss ratio 0.3421, byte miss ratio 0.3421
tencentBlock.ns21805 S3FIFO-0.6000-0.9000 cache size   759226, 9614566 req, miss ratio 0.2357, byte miss ratio 0.2357
tencentBlock.ns21805 S3FIFO-0.6000-0.9000 cache size  1518452, 9614566 req, miss ratio 0.1991, byte miss ratio 0.1991
tencentBlock.ns21805 S3FIFO-0.3000-0.9000 cache size     1898, 9614566 req, miss ratio 0.7184, byte miss ratio 0.7184
tencentBlock.ns21805 S3FIFO-0.3000-0.9000 cache size     5694, 9614566 req, miss ratio 0.6957, byte miss ratio 0.6957
tencentBlock.ns21805 S3FIFO-0.3000-0.9000 cache size    18980, 9614566 req, miss ratio 0.6436, byte miss ratio 0.6436
tencentBlock.ns21805 S3FIFO-0.3000-0.9000 cache size    56941, 9614566 req, miss ratio 0.5887, byte miss ratio 0.5887
tencentBlock.ns21805 S3FIFO-0.3000-0.9000 cache size   189806, 9614566 req, miss ratio 0.4358, byte miss ratio 0.4358
tencentBlock.ns21805 S3FIFO-0.3000-0.9000 cache size   379613, 9614566 req, miss ratio 0.3153, byte miss ratio 0.3153
tencentBlock.ns21805 S3FIFO-0.3000-0.9000 cache size   759226, 9614566 req, miss ratio 0.2229, byte miss ratio 0.2229
tencentBlock.ns21805 S3FIFO-0.3000-0.9000 cache size  1518452, 9614566 req, miss ratio 0.1991, byte miss ratio 0.1991
tencentBlock.ns21805 S3FIFO-0.5500-1.9000 cache size     1898, 9614566 req, miss ratio 0.7201, byte miss ratio 0.7201
tencentBlock.ns21805 S3FIFO-0.5500-1.9000 cache size     5694, 9614566 req, miss ratio 0.6919, byte miss ratio 0.6919
tencentBlock.ns21805 S3FIFO-0.5500-1.9000 cache size    18980, 9614566 req, miss ratio 0.6424, byte miss ratio 0.6424
tencentBlock.ns21805 S3FIFO-0.5500-1.9000 cache size    56941, 9614566 req, miss ratio 0.6113, byte miss ratio 0.6113
tencentBlock.ns21805 S3FIFO-0.5500-1.9000 cache size   189806, 9614566 req, miss ratio 0.5397, byte miss ratio 0.5397
tencentBlock.ns21805 S3FIFO-0.5500-1.9000 cache size   379613, 9614566 req, miss ratio 0.3367, byte miss ratio 0.3367
tencentBlock.ns21805 S3FIFO-0.5500-1.9000 cache size   759226, 9614566 req, miss ratio 0.2322, byte miss ratio 0.2322
tencentBlock.ns21805 S3FIFO-0.5500-1.9000 cache size  1518452, 9614566 req, miss ratio 0.1991, byte miss ratio 0.1991
tencentBlock.ns21805 S3FIFO-0.0500-0.9000 cache size     1898, 9614566 req, miss ratio 0.7196, byte miss ratio 0.7196
tencentBlock.ns21805 S3FIFO-0.0500-0.9000 cache size     5694, 9614566 req, miss ratio 0.6969, byte miss ratio 0.6969
tencentBlock.ns21805 S3FIFO-0.0500-0.9000 cache size    18980, 9614566 req, miss ratio 0.6549, byte miss ratio 0.6549
tencentBlock.ns21805 S3FIFO-0.0500-0.9000 cache size    56941, 9614566 req, miss ratio 0.5730, byte miss ratio 0.5730
tencentBlock.ns21805 S3FIFO-0.0500-0.9000 cache size   189806, 9614566 req, miss ratio 0.3930, byte miss ratio 0.3930
tencentBlock.ns21805 S3FIFO-0.0500-0.9000 cache size   379613, 9614566 req, miss ratio 0.2943, byte miss ratio 0.2943
tencentBlock.ns21805 S3FIFO-0.0500-0.9000 cache size   759226, 9614566 req, miss ratio 0.2293, byte miss ratio 0.2293
tencentBlock.ns21805 S3FIFO-0.0500-0.9000 cache size  1518452, 9614566 req, miss ratio 0.1991, byte miss ratio 0.1991
tencentBlock.ns21805 S3FIFO-0.0100-1.9000 cache size     1898, 9614566 req, miss ratio 0.7206, byte miss ratio 0.7206
tencentBlock.ns21805 S3FIFO-0.0100-1.9000 cache size     5694, 9614566 req, miss ratio 0.6994, byte miss ratio 0.6994
tencentBlock.ns21805 S3FIFO-0.0100-1.9000 cache size    18980, 9614566 req, miss ratio 0.6575, byte miss ratio 0.6575
tencentBlock.ns21805 S3FIFO-0.0100-1.9000 cache size    56941, 9614566 req, miss ratio 0.5813, byte miss ratio 0.5813
tencentBlock.ns21805 S3FIFO-0.0100-1.9000 cache size   189806, 9614566 req, miss ratio 0.4020, byte miss ratio 0.4020
tencentBlock.ns21805 S3FIFO-0.0100-1.9000 cache size   379613, 9614566 req, miss ratio 0.2944, byte miss ratio 0.2944
tencentBlock.ns21805 S3FIFO-0.0100-1.9000 cache size   759226, 9614566 req, miss ratio 0.2298, byte miss ratio 0.2298
tencentBlock.ns21805 S3FIFO-0.0100-1.9000 cache size  1518452, 9614566 req, miss ratio 0.1991, byte miss ratio 0.1991
tencentBlock.ns21805 S3FIFO-0.2500-1.9000 cache size     1898, 9614566 req, miss ratio 0.7155, byte miss ratio 0.7155
tencentBlock.ns21805 S3FIFO-0.2500-1.9000 cache size     5694, 9614566 req, miss ratio 0.6945, byte miss ratio 0.6945
tencentBlock.ns21805 S3FIFO-0.2500-1.9000 cache size    18980, 9614566 req, miss ratio 0.6446, byte miss ratio 0.6446
tencentBlock.ns21805 S3FIFO-0.2500-1.9000 cache size    56941, 9614566 req, miss ratio 0.5896, byte miss ratio 0.5896
tencentBlock.ns21805 S3FIFO-0.2500-1.9000 cache size   189806, 9614566 req, miss ratio 0.4476, byte miss ratio 0.4476
tencentBlock.ns21805 S3FIFO-0.2500-1.9000 cache size   379613, 9614566 req, miss ratio 0.3135, byte miss ratio 0.3135
tencentBlock.ns21805 S3FIFO-0.2500-1.9000 cache size   759226, 9614566 req, miss ratio 0.2227, byte miss ratio 0.2227
