tencentBlock.ns16426 S3FIFO-0.1000-1.9000 cache size      437, 4373639 req, miss ratio 0.4699, byte miss ratio 0.4699
tencentBlock.ns16426 S3FIFO-0.1000-1.9000 cache size     1312, 4373639 req, miss ratio 0.3303, byte miss ratio 0.3303
tencentBlock.ns16426 S3FIFO-0.1000-1.9000 cache size     4374, 4373639 req, miss ratio 0.2766, byte miss ratio 0.2766
tencentBlock.ns16426 S3FIFO-0.1000-1.9000 cache size    13124, 4373639 req, miss ratio 0.2462, byte miss ratio 0.2462
tencentBlock.ns16426 S3FIFO-0.1000-1.9000 cache size    43747, 4373639 req, miss ratio 0.2088, byte miss ratio 0.2088
tencentBlock.ns16426 S3FIFO-0.1000-1.9000 cache size    87494, 4373639 req, miss ratio 0.1607, byte miss ratio 0.1607
tencentBlock.ns16426 S3FIFO-0.1000-1.9000 cache size   174988, 4373639 req, miss ratio 0.1129, byte miss ratio 0.1129
tencentBlock.ns16426 S3FIFO-0.1000-1.9000 cache size   349977, 4373639 req, miss ratio 0.1007, byte miss ratio 0.1007
tencentBlock.ns16426 S3FIFO-0.2000-1.9000 cache size      437, 4373639 req, miss ratio 0.4607, byte miss ratio 0.4607
tencentBlock.ns16426 S3FIFO-0.2000-1.9000 cache size     1312, 4373639 req, miss ratio 0.3427, byte miss ratio 0.3427
tencentBlock.ns16426 S3FIFO-0.2000-1.9000 cache size     4374, 4373639 req, miss ratio 0.2758, byte miss ratio 0.2758
tencentBlock.ns16426 S3FIFO-0.2000-1.9000 cache size    13124, 4373639 req, miss ratio 0.2469, byte miss ratio 0.2469
tencentBlock.ns16426 S3FIFO-0.2000-1.9000 cache size    43747, 4373639 req, miss ratio 0.2083, byte miss ratio 0.2083
tencentBlock.ns16426 S3FIFO-0.2000-1.9000 cache size    87494, 4373639 req, miss ratio 0.1630, byte miss ratio 0.1630
tencentBlock.ns16426 S3FIFO-0.2000-1.9000 cache size   174988, 4373639 req, miss ratio 0.1116, byte miss ratio 0.1116
