cdn1_colo28.ns983 S3FIFO-0.1500-0.9000 cache size     1450, 2225768 req, miss ratio 0.9839, byte miss ratio 0.9839
cdn1_colo28.ns983 S3FIFO-0.7500-1.9000 cache size   580100, 2225768 req, miss ratio 0.6711, byte miss ratio 0.6711
cdn1_colo28.ns983 S3FIFO-0.7500-1.9000 cache size  1160201, 2225768 req, miss ratio 0.6522, byte miss ratio 0.6522
cdn1_colo28.ns983 S3FIFO-0.8500-0.9000 cache size     1450, 2225768 req, miss ratio 0.9863, byte miss ratio 0.9863
cdn1_colo28.ns983 S3FIFO-0.8500-0.9000 cache size     4350, 2225768 req, miss ratio 0.9834, byte miss ratio 0.9834
cdn1_colo28.ns983 S3FIFO-0.8500-0.9000 cache size    14502, 2225768 req, miss ratio 0.9732, byte miss ratio 0.9732
cdn1_colo28.ns983 S3FIFO-0.8500-0.9000 cache size    43507, 2225768 req, miss ratio 0.9547, byte miss ratio 0.9547
cdn1_colo28.ns983 S3FIFO-0.8500-0.9000 cache size   145025, 2225768 req, miss ratio 0.8234, byte miss ratio 0.8234
cdn1_colo28.ns983 S3FIFO-0.8500-0.9000 cache size   290050, 2225768 req, miss ratio 0.7165, byte miss ratio 0.7165
cdn1_colo28.ns983 S3FIFO-0.8500-0.9000 cache size   580100, 2225768 req, miss ratio 0.6704, byte miss ratio 0.6704
cdn1_colo28.ns983 S3FIFO-0.8500-0.9000 cache size  1160201, 2225768 req, miss ratio 0.6522, byte miss ratio 0.6522
cdn1_colo28.ns983 S3FIFO-0.4500-1.9000 cache size     1450, 2225768 req, miss ratio 0.9842, byte miss ratio 0.9842
cdn1_colo28.ns983 S3FIFO-0.4500-1.9000 cache size     4350, 2225768 req, miss ratio 0.9756, byte miss ratio 0.9756
cdn1_colo28.ns983 S3FIFO-0.4500-1.9000 cache size    14502, 2225768 req, miss ratio 0.9499, byte miss ratio 0.9499
cdn1_colo28.ns983 S3FIFO-0.4500-1.9000 cache size    43507, 2225768 req, miss ratio 0.8830, byte miss ratio 0.8830
cdn1_colo28.ns983 S3FIFO-0.4500-1.9000 cache size   145025, 2225768 req, miss ratio 0.7316, byte miss ratio 0.7316
cdn1_colo28.ns983 S3FIFO-0.4500-1.9000 cache size   290050, 2225768 req, miss ratio 0.6881, byte miss ratio 0.6881
cdn1_colo28.ns983 S3FIFO-0.4500-1.9000 cache size   580100, 2225768 req, miss ratio 0.6699, byte miss ratio 0.6699
cdn1_colo28.ns983 S3FIFO-0.4500-1.9000 cache size  1160201, 2225768 req, miss ratio 0.6522, byte miss ratio 0.6522
cdn1_colo28.ns983 S3FIFO-0.2000-0.9000 cache size     1450, 2225768 req, miss ratio 0.9838, byte miss ratio 0.9838
cdn1_colo28.ns983 S3FIFO-0.2000-0.9000 cache size     4350, 2225768 req, miss ratio 0.9751, byte miss ratio 0.9751
cdn1_colo28.ns983 S3FIFO-0.2000-0.9000 cache size    14502, 2225768 req, miss ratio 0.9530, byte miss ratio 0.9530
cdn1_colo28.ns983 S3FIFO-0.2000-0.9000 cache size    43507, 2225768 req, miss ratio 0.8889, byte miss ratio 0.8889
cdn1_colo28.ns983 S3FIFO-0.2000-0.9000 cache size   145025, 2225768 req, miss ratio 0.7333, byte miss ratio 0.7333
cdn1_colo28.ns983 S3FIFO-0.2000-0.9000 cache size   290050, 2225768 req, miss ratio 0.6888, byte miss ratio 0.6888
cdn1_colo28.ns983 S3FIFO-0.2000-0.9000 cache size   580100, 2225768 req, miss ratio 0.6699, byte miss ratio 0.6699
cdn1_colo28.ns983 S3FIFO-0.2000-0.9000 cache size  1160201, 2225768 req, miss ratio 0.6522, byte miss ratio 0.6522
cdn1_colo28.ns983 S3FIFO-0.3500-1.9000 cache size     1450, 2225768 req, miss ratio 0.9837, byte miss ratio 0.9837
cdn1_colo28.ns983 S3FIFO-0.3500-1.9000 cache size     4350, 2225768 req, miss ratio 0.9743, byte miss ratio 0.9743
cdn1_colo28.ns983 S3FIFO-0.3500-1.9000 cache size    14502, 2225768 req, miss ratio 0.9463, byte miss ratio 0.9463
cdn1_colo28.ns983 S3FIFO-0.3500-1.9000 cache size    43507, 2225768 req, miss ratio 0.8693, byte miss ratio 0.8693
cdn1_colo28.ns983 S3FIFO-0.3500-1.9000 cache size   145025, 2225768 req, miss ratio 0.7288, byte miss ratio 0.7288
cdn1_colo28.ns983 S3FIFO-0.3500-1.9000 cache size   290050, 2225768 req, miss ratio 0.6880, byte miss ratio 0.6880
cdn1_colo28.ns983 S3FIFO-0.3500-1.9000 cache size   580100, 2225768 req, miss ratio 0.6699, byte miss ratio 0.6699
cdn1_colo28.ns983 S3FIFO-0.3500-1.9000 cache size  1160201, 2225768 req, miss ratio 0.6522, byte miss ratio 0.6522
cdn1_colo28.ns983 S3FIFO-0.5500-1.9000 cache size     1450, 2225768 req, miss ratio 0.9848, byte miss ratio 0.9848
cdn1_colo28.ns983 S3FIFO-0.5500-1.9000 cache size     4350, 2225768 req, miss ratio 0.9772, byte miss ratio 0.9772
cdn1_colo28.ns983 S3FIFO-0.5500-1.9000 cache size    14502, 2225768 req, miss ratio 0.9545, byte miss ratio 0.9545
cdn1_colo28.ns983 S3FIFO-0.5500-1.9000 cache size    43507, 2225768 req, miss ratio 0.8992, byte miss ratio 0.8992
cdn1_colo28.ns983 S3FIFO-0.5500-1.9000 cache size   145025, 2225768 req, miss ratio 0.7399, byte miss ratio 0.7399
cdn1_colo28.ns983 S3FIFO-0.5500-1.9000 cache size   290050, 2225768 req, miss ratio 0.6900, byte miss ratio 0.6900
cdn1_colo28.ns983 S3FIFO-0.5500-1.9000 cache size   580100, 2225768 req, miss ratio 0.6699, byte miss ratio 0.6699
cdn1_colo28.ns983 S3FIFO-0.5500-1.9000 cache size  1160201, 2225768 req, miss ratio 0.6522, byte miss ratio 0.6522
cdn1_colo28.ns983 S3FIFO-0.2500-1.9000 cache size     1450, 2225768 req, miss ratio 0.9834, byte miss ratio 0.9834
cdn1_colo28.ns983 S3FIFO-0.2500-1.9000 cache size     4350, 2225768 req, miss ratio 0.9733, byte miss ratio 0.9733
cdn1_colo28.ns983 S3FIFO-0.2500-1.9000 cache size    14502, 2225768 req, miss ratio 0.9435, byte miss ratio 0.9435
cdn1_colo28.ns983 S3FIFO-0.2500-1.9000 cache size    43507, 2225768 req, miss ratio 0.8571, byte miss ratio 0.8571
cdn1_colo28.ns983 S3FIFO-0.2500-1.9000 cache size   145025, 2225768 req, miss ratio 0.7290, byte miss ratio 0.7290
cdn1_colo28.ns983 S3FIFO-0.2500-1.9000 cache size   290050, 2225768 req, miss ratio 0.6880, byte miss ratio 0.6880
cdn1_colo28.ns983 S3FIFO-0.2500-1.9000 cache size   580100, 2225768 req, miss ratio 0.6699, byte miss ratio 0.6699
cdn1_colo28.ns983 S3FIFO-0.2500-1.9000 cache size  1160201, 2225768 req, miss ratio 0.6522, byte miss ratio 0.6522
cdn1_colo28.ns983 S3FIFO-0.0500-1.9000 cache size     1450, 2225768 req, miss ratio 0.9839, byte miss ratio 0.9839
cdn1_colo28.ns983 S3FIFO-0.0500-1.9000 cache size     4350, 2225768 req, miss ratio 0.9722, byte miss ratio 0.9722
cdn1_colo28.ns983 S3FIFO-0.0500-1.9000 cache size    14502, 2225768 req, miss ratio 0.9409, byte miss ratio 0.9409
cdn1_colo28.ns983 S3FIFO-0.0500-1.9000 cache size    43507, 2225768 req, miss ratio 0.8386, byte miss ratio 0.8386
cdn1_colo28.ns983 S3FIFO-0.0500-1.9000 cache size   145025, 2225768 req, miss ratio 0.7258, byte miss ratio 0.7258
cdn1_colo28.ns983 S3FIFO-0.0500-1.9000 cache size   290050, 2225768 req, miss ratio 0.6880, byte miss ratio 0.6880
cdn1_colo28.ns983 S3FIFO-0.0500-1.9000 cache size   580100, 2225768 req, miss ratio 0.6699, byte miss ratio 0.6699
cdn1_colo28.ns983 S3FIFO-0.0500-1.9000 cache size  1160201, 2225768 req, miss ratio 0.6522, byte miss ratio 0.6522
cdn1_colo28.ns983 S3FIFO-0.8000-0.9000 cache size     1450, 2225768 req, miss ratio 0.9860, byte miss ratio 0.9860
cdn1_colo28.ns983 S3FIFO-0.8000-0.9000 cache size     4350, 2225768 req, miss ratio 0.9825, byte miss ratio 0.9825
cdn1_colo28.ns983 S3FIFO-0.8000-0.9000 cache size    14502, 2225768 req, miss ratio 0.9692, byte miss ratio 0.9692
cdn1_colo28.ns983 S3FIFO-0.8000-0.9000 cache size    43507, 2225768 req, miss ratio 0.9437, byte miss ratio 0.9437
cdn1_colo28.ns983 S3FIFO-0.8000-0.9000 cache size   145025, 2225768 req, miss ratio 0.8055, byte miss ratio 0.8055
cdn1_colo28.ns983 S3FIFO-0.8000-0.9000 cache size   290050, 2225768 req, miss ratio 0.7033, byte miss ratio 0.7033
cdn1_colo28.ns983 S3FIFO-0.8000-0.9000 cache size   580100, 2225768 req, miss ratio 0.6718, byte miss ratio 0.6718
cdn1_colo28.ns983 S3FIFO-0.8000-0.9000 cache size  1160201, 2225768 req, miss ratio 0.6522, byte miss ratio 0.6522
cdn1_colo28.ns983 S3FIFO-0.0010-0.9000 cache size     1450, 2225768 req, miss ratio 0.9853, byte miss ratio 0.9853
cdn1_colo28.ns983 S3FIFO-0.0010-0.9000 cache size     4350, 2225768 req, miss ratio 0.9766, byte miss ratio 0.9766
cdn1_colo28.ns983 S3FIFO-0.0010-0.9000 cache size    14502, 2225768 req, miss ratio 0.9545, byte miss ratio 0.9545
cdn1_colo28.ns983 S3FIFO-0.0010-0.9000 cache size    43507, 2225768 req, miss ratio 0.8898, byte miss ratio 0.8898
cdn1_colo28.ns983 S3FIFO-0.0010-0.9000 cache size   145025, 2225768 req, miss ratio 0.7331, byte miss ratio 0.7331
cdn1_colo28.ns983 S3FIFO-0.0010-0.9000 cache size   290050, 2225768 req, miss ratio 0.6888, byte miss ratio 0.6888
cdn1_colo28.ns983 S3FIFO-0.0010-0.9000 cache size   580100, 2225768 req, miss ratio 0.6699, byte miss ratio 0.6699
cdn1_colo28.ns983 S3FIFO-0.0010-0.9000 cache size  1160201, 2225768 req, miss ratio 0.6522, byte miss ratio 0.6522
cdn1_colo28.ns983 S3FIFO-0.0100-1.9000 cache size     1450, 2225768 req, miss ratio 0.9844, byte miss ratio 0.9844
cdn1_colo28.ns983 S3FIFO-0.0100-1.9000 cache size     4350, 2225768 req, miss ratio 0.9729, byte miss ratio 0.9729
cdn1_colo28.ns983 S3FIFO-0.0100-1.9000 cache size    14502, 2225768 req, miss ratio 0.9415, byte miss ratio 0.9415
cdn1_colo28.ns983 S3FIFO-0.0100-1.9000 cache size    43507, 2225768 req, miss ratio 0.8358, byte miss ratio 0.8358
cdn1_colo28.ns983 S3FIFO-0.0100-1.9000 cache size   145025, 2225768 req, miss ratio 0.7258, byte miss ratio 0.7258
cdn1_colo28.ns983 S3FIFO-0.0100-1.9000 cache size   290050, 2225768 req, miss ratio 0.6880, byte miss ratio 0.6880
cdn1_colo28.ns983 S3FIFO-0.0100-1.9000 cache size   580100, 2225768 req, miss ratio 0.6699, byte miss ratio 0.6699
cdn1_colo28.ns983 S3FIFO-0.0100-1.9000 cache size  1160201, 2225768 req, miss ratio 0.6522, byte miss ratio 0.6522
cdn1_colo28.ns983 S3FIFO-0.0500-0.9000 cache size     1450, 2225768 req, miss ratio 0.9845, byte miss ratio 0.9845
cdn1_colo28.ns983 S3FIFO-0.0500-0.9000 cache size     4350, 2225768 req, miss ratio 0.9754, byte miss ratio 0.9754
cdn1_colo28.ns983 S3FIFO-0.0500-0.9000 cache size    14502, 2225768 req, miss ratio 0.9536, byte miss ratio 0.9536
cdn1_colo28.ns983 S3FIFO-0.0500-0.9000 cache size    43507, 2225768 req, miss ratio 0.8895, byte miss ratio 0.8895
cdn1_colo28.ns983 S3FIFO-0.0500-0.9000 cache size   145025, 2225768 req, miss ratio 0.7331, byte miss ratio 0.7331
cdn1_colo28.ns983 S3FIFO-0.0500-0.9000 cache size   290050, 2225768 req, miss ratio 0.6888, byte miss ratio 0.6888
cdn1_colo28.ns983 S3FIFO-0.0500-0.9000 cache size   580100, 2225768 req, miss ratio 0.6699, byte miss ratio 0.6699
cdn1_colo28.ns983 S3FIFO-0.0500-0.9000 cache size  1160201, 2225768 req, miss ratio 0.6522, byte miss ratio 0.6522
cdn1_colo28.ns983 S3FIFO-0.9900-1.9000 cache size     1450, 2225768 req, miss ratio 0.9878, byte miss ratio 0.9878
cdn1_colo28.ns983 S3FIFO-0.9900-1.9000 cache size     4350, 2225768 req, miss ratio 0.9857, byte miss ratio 0.9857
cdn1_colo28.ns983 S3FIFO-0.9900-1.9000 cache size    14502, 2225768 req, miss ratio 0.9815, byte miss ratio 0.9815
cdn1_colo28.ns983 S3FIFO-0.9900-1.9000 cache size    43507, 2225768 req, miss ratio 0.9726, byte miss ratio 0.9726
cdn1_colo28.ns983 S3FIFO-0.9900-1.9000 cache size   145025, 2225768 req, miss ratio 0.8597, byte miss ratio 0.8597
cdn1_colo28.ns983 S3FIFO-0.9900-1.9000 cache size   290050, 2225768 req, miss ratio 0.7620, byte miss ratio 0.7620
cdn1_colo28.ns983 S3FIFO-0.9900-1.9000 cache size   580100, 2225768 req, miss ratio 0.7031, byte miss ratio 0.7031
cdn1_colo28.ns983 S3FIFO-0.9900-1.9000 cache size  1160201, 2225768 req, miss ratio 0.6611, byte miss ratio 0.6611
cdn1_colo28.ns983 S3FIFO-0.0100-0.9000 cache size     1450, 2225768 req, miss ratio 0.9851, byte miss ratio 0.9851
cdn1_colo28.ns983 S3FIFO-0.0100-0.9000 cache size     4350, 2225768 req, miss ratio 0.9763, byte miss ratio 0.9763
cdn1_colo28.ns983 S3FIFO-0.0100-0.9000 cache size    14502, 2225768 req, miss ratio 0.9541, byte miss ratio 0.9541
cdn1_colo28.ns983 S3FIFO-0.0100-0.9000 cache size    43507, 2225768 req, miss ratio 0.8896, byte miss ratio 0.8896
cdn1_colo28.ns983 S3FIFO-0.0100-0.9000 cache size   145025, 2225768 req, miss ratio 0.7331, byte miss ratio 0.7331
cdn1_colo28.ns983 S3FIFO-0.0100-0.9000 cache size   290050, 2225768 req, miss ratio 0.6888, byte miss ratio 0.6888
cdn1_colo28.ns983 S3FIFO-0.0100-0.9000 cache size   580100, 2225768 req, miss ratio 0.6699, byte miss ratio 0.6699
cdn1_colo28.ns983 S3FIFO-0.0100-0.9000 cache size  1160201, 2225768 req, miss ratio 0.6522, byte miss ratio 0.6522
cdn1_colo28.ns983 S3FIFO-0.9500-1.9000 cache size     1450, 2225768 req, miss ratio 0.9868, byte miss ratio 0.9868
cdn1_colo28.ns983 S3FIFO-0.9500-1.9000 cache size     4350, 2225768 req, miss ratio 0.9850, byte miss ratio 0.9850
cdn1_colo28.ns983 S3FIFO-0.9500-1.9000 cache size    14502, 2225768 req, miss ratio 0.9804, byte miss ratio 0.9804
cdn1_colo28.ns983 S3FIFO-0.9500-1.9000 cache size    43507, 2225768 req, miss ratio 0.9713, byte miss ratio 0.9713
cdn1_colo28.ns983 S3FIFO-0.9500-1.9000 cache size   145025, 2225768 req, miss ratio 0.8556, byte miss ratio 0.8556
cdn1_colo28.ns983 S3FIFO-0.9500-1.9000 cache size   290050, 2225768 req, miss ratio 0.7519, byte miss ratio 0.7519
cdn1_colo28.ns983 S3FIFO-0.9500-1.9000 cache size   580100, 2225768 req, miss ratio 0.6888, byte miss ratio 0.6888
cdn1_colo28.ns983 S3FIFO-0.9500-1.9000 cache size  1160201, 2225768 req, miss ratio 0.6532, byte miss ratio 0.6532
cdn1_colo28.ns983 S3FIFO-0.4500-0.9000 cache size     1450, 2225768 req, miss ratio 0.9843, byte miss ratio 0.9843
cdn1_colo28.ns983 S3FIFO-0.4500-0.9000 cache size     4350, 2225768 req, miss ratio 0.9768, byte miss ratio 0.9768
cdn1_colo28.ns983 S3FIFO-0.4500-0.9000 cache size    14502, 2225768 req, miss ratio 0.9543, byte miss ratio 0.9543
cdn1_colo28.ns983 S3FIFO-0.4500-0.9000 cache size    43507, 2225768 req, miss ratio 0.8901, byte miss ratio 0.8901
cdn1_colo28.ns983 S3FIFO-0.4500-0.9000 cache size   145025, 2225768 req, miss ratio 0.7345, byte miss ratio 0.7345
cdn1_colo28.ns983 S3FIFO-0.4500-0.9000 cache size   290050, 2225768 req, miss ratio 0.6888, byte miss ratio 0.6888
cdn1_colo28.ns983 S3FIFO-0.4500-0.9000 cache size   580100, 2225768 req, miss ratio 0.6699, byte miss ratio 0.6699
cdn1_colo28.ns983 S3FIFO-0.4500-0.9000 cache size  1160201, 2225768 req, miss ratio 0.6522, byte miss ratio 0.6522
cdn1_colo28.ns983 S3FIFO-0.9900-0.9000 cache size     1450, 2225768 req, miss ratio 0.9877, byte miss ratio 0.9877
cdn1_colo28.ns983 S3FIFO-0.9900-0.9000 cache size     4350, 2225768 req, miss ratio 0.9856, byte miss ratio 0.9856
cdn1_colo28.ns983 S3FIFO-0.9900-0.9000 cache size    14502, 2225768 req, miss ratio 0.9814, byte miss ratio 0.9814
cdn1_colo28.ns983 S3FIFO-0.9900-0.9000 cache size    43507, 2225768 req, miss ratio 0.9716, byte miss ratio 0.9716
cdn1_colo28.ns983 S3FIFO-0.9900-0.9000 cache size   145025, 2225768 req, miss ratio 0.8593, byte miss ratio 0.8593
cdn1_colo28.ns983 S3FIFO-0.9900-0.9000 cache size   290050, 2225768 req, miss ratio 0.7615, byte miss ratio 0.7615
cdn1_colo28.ns983 S3FIFO-0.9900-0.9000 cache size   580100, 2225768 req, miss ratio 0.7030, byte miss ratio 0.7030
cdn1_colo28.ns983 S3FIFO-0.9900-0.9000 cache size  1160201, 2225768 req, miss ratio 0.6611, byte miss ratio 0.6611
cdn1_colo28.ns983 S3FIFO-0.0050-0.9000 cache size     1450, 2225768 req, miss ratio 0.9852, byte miss ratio 0.9852
cdn1_colo28.ns983 S3FIFO-0.0050-0.9000 cache size     4350, 2225768 req, miss ratio 0.9764, byte miss ratio 0.9764
cdn1_colo28.ns983 S3FIFO-0.0050-0.9000 cache size    14502, 2225768 req, miss ratio 0.9543, byte miss ratio 0.9543
cdn1_colo28.ns983 S3FIFO-0.0050-0.9000 cache size    43507, 2225768 req, miss ratio 0.8897, byte miss ratio 0.8897
cdn1_colo28.ns983 S3FIFO-0.0050-0.9000 cache size   145025, 2225768 req, miss ratio 0.7331, byte miss ratio 0.7331
cdn1_colo28.ns983 S3FIFO-0.0050-0.9000 cache size   290050, 2225768 req, miss ratio 0.6888, byte miss ratio 0.6888
cdn1_colo28.ns983 S3FIFO-0.0050-0.9000 cache size   580100, 2225768 req, miss ratio 0.6699, byte miss ratio 0.6699
cdn1_colo28.ns983 S3FIFO-0.0050-0.9000 cache size  1160201, 2225768 req, miss ratio 0.6522, byte miss ratio 0.6522
cdn1_colo28.ns983 S3FIFO-0.0250-0.9000 cache size     1450, 2225768 req, miss ratio 0.9848, byte miss ratio 0.9848
cdn1_colo28.ns983 S3FIFO-0.0250-0.9000 cache size     4350, 2225768 req, miss ratio 0.9759, byte miss ratio 0.9759
cdn1_colo28.ns983 S3FIFO-0.0250-0.9000 cache size    14502, 2225768 req, miss ratio 0.9538, byte miss ratio 0.9538
cdn1_colo28.ns983 S3FIFO-0.0250-0.9000 cache size    43507, 2225768 req, miss ratio 0.8896, byte miss ratio 0.8896
cdn1_colo28.ns983 S3FIFO-0.0250-0.9000 cache size   145025, 2225768 req, miss ratio 0.7331, byte miss ratio 0.7331
cdn1_colo28.ns983 S3FIFO-0.0250-0.9000 cache size   290050, 2225768 req, miss ratio 0.6888, byte miss ratio 0.6888
cdn1_colo28.ns983 S3FIFO-0.0250-0.9000 cache size   580100, 2225768 req, miss ratio 0.6699, byte miss ratio 0.6699
cdn1_colo28.ns983 S3FIFO-0.0250-0.9000 cache size  1160201, 2225768 req, miss ratio 0.6522, byte miss ratio 0.6522
cdn1_colo28.ns983 S3FIFO-0.4000-0.9000 cache size     1450, 2225768 req, miss ratio 0.9841, byte miss ratio 0.9841
cdn1_colo28.ns983 S3FIFO-0.4000-0.9000 cache size     4350, 2225768 req, miss ratio 0.9763, byte miss ratio 0.9763
cdn1_colo28.ns983 S3FIFO-0.4000-0.9000 cache size    14502, 2225768 req, miss ratio 0.9535, byte miss ratio 0.9535
cdn1_colo28.ns983 S3FIFO-0.4000-0.9000 cache size    43507, 2225768 req, miss ratio 0.8882, byte miss ratio 0.8882
cdn1_colo28.ns983 S3FIFO-0.4000-0.9000 cache size   145025, 2225768 req, miss ratio 0.7329, byte miss ratio 0.7329
cdn1_colo28.ns983 S3FIFO-0.4000-0.9000 cache size   290050, 2225768 req, miss ratio 0.6888, byte miss ratio 0.6888
cdn1_colo28.ns983 S3FIFO-0.4000-0.9000 cache size   580100, 2225768 req, miss ratio 0.6699, byte miss ratio 0.6699
cdn1_colo28.ns983 S3FIFO-0.4000-0.9000 cache size  1160201, 2225768 req, miss ratio 0.6522, byte miss ratio 0.6522
cdn1_colo28.ns983 S3FIFO-0.3000-1.9000 cache size     1450, 2225768 req, miss ratio 0.9836, byte miss ratio 0.9836
cdn1_colo28.ns983 S3FIFO-0.3000-1.9000 cache size     4350, 2225768 req, miss ratio 0.9738, byte miss ratio 0.9738
cdn1_colo28.ns983 S3FIFO-0.3000-1.9000 cache size    14502, 2225768 req, miss ratio 0.9447, byte miss ratio 0.9447
cdn1_colo28.ns983 S3FIFO-0.3000-1.9000 cache size    43507, 2225768 req, miss ratio 0.8625, byte miss ratio 0.8625
cdn1_colo28.ns983 S3FIFO-0.3000-1.9000 cache size   145025, 2225768 req, miss ratio 0.7293, byte miss ratio 0.7293
cdn1_colo28.ns983 S3FIFO-0.3000-1.9000 cache size   290050, 2225768 req, miss ratio 0.6880, byte miss ratio 0.6880
cdn1_colo28.ns983 S3FIFO-0.3000-1.9000 cache size   580100, 2225768 req, miss ratio 0.6699, byte miss ratio 0.6699
cdn1_colo28.ns983 S3FIFO-0.3000-1.9000 cache size  1160201, 2225768 req, miss ratio 0.6522, byte miss ratio 0.6522
cdn1_colo28.ns983 S3FIFO-0.6000-1.9000 cache size     1450, 2225768 req, miss ratio 0.9851, byte miss ratio 0.9851
cdn1_colo28.ns983 S3FIFO-0.6000-1.9000 cache size     4350, 2225768 req, miss ratio 0.9782, byte miss ratio 0.9782
cdn1_colo28.ns983 S3FIFO-0.6000-1.9000 cache size    14502, 2225768 req, miss ratio 0.9570, byte miss ratio 0.9570
cdn1_colo28.ns983 S3FIFO-0.6000-1.9000 cache size    43507, 2225768 req, miss ratio 0.9100, byte miss ratio 0.9100
