cdn1_allcolo.ns3945 S3FIFO-0.5000-0.9000 cache size       11, 1543872 req, miss ratio 0.0970, byte miss ratio 0.0970
cdn1_allcolo.ns3945 S3FIFO-0.5000-0.9000 cache size       38, 1543872 req, miss ratio 0.0368, byte miss ratio 0.0368
cdn1_allcolo.ns3945 S3FIFO-0.5000-0.9000 cache size      114, 1543872 req, miss ratio 0.0129, byte miss ratio 0.0129
cdn1_allcolo.ns3945 S3FIFO-0.5000-0.9000 cache size      380, 1543872 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns3945 S3FIFO-0.5000-0.9000 cache size      760, 1543872 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_allcolo.ns3945 S3FIFO-0.5000-0.9000 cache size     1520, 1543872 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_allcolo.ns3945 S3FIFO-0.5000-0.9000 cache size     3040, 1543872 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns3945 S3FIFO-0.7500-1.9000 cache size       11, 1543872 req, miss ratio 0.1148, byte miss ratio 0.1148
cdn1_allcolo.ns3945 S3FIFO-0.7500-1.9000 cache size       38, 1543872 req, miss ratio 0.0422, byte miss ratio 0.0422
cdn1_allcolo.ns3945 S3FIFO-0.7500-1.9000 cache size      114, 1543872 req, miss ratio 0.0156, byte miss ratio 0.0156
cdn1_allcolo.ns3945 S3FIFO-0.7500-1.9000 cache size      380, 1543872 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_allcolo.ns3945 S3FIFO-0.7500-1.9000 cache size      760, 1543872 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns3945 S3FIFO-0.7500-1.9000 cache size     1520, 1543872 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_allcolo.ns3945 S3FIFO-0.7500-1.9000 cache size     3040, 1543872 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns3945 S3FIFO-0.2000-1.9000 cache size       11, 1543872 req, miss ratio 0.0874, byte miss ratio 0.0874
cdn1_allcolo.ns3945 S3FIFO-0.2000-1.9000 cache size       38, 1543872 req, miss ratio 0.0306, byte miss ratio 0.0306
cdn1_allcolo.ns3945 S3FIFO-0.2000-1.9000 cache size      114, 1543872 req, miss ratio 0.0105, byte miss ratio 0.0105
cdn1_allcolo.ns3945 S3FIFO-0.2000-1.9000 cache size      380, 1543872 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_allcolo.ns3945 S3FIFO-0.2000-1.9000 cache size      760, 1543872 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns3945 S3FIFO-0.2000-1.9000 cache size     1520, 1543872 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns3945 S3FIFO-0.2000-1.9000 cache size     3040, 1543872 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns3945 S3FIFO-0.7000-0.9000 cache size       11, 1543872 req, miss ratio 0.1084, byte miss ratio 0.1084
