cdn1_colo28.ns2861 S3FIFO-0.5500-0.9000 cache size        6, 1082179 req, miss ratio 0.7696, byte miss ratio 0.7696
cdn1_colo28.ns2861 S3FIFO-0.9000-0.9000 cache size       13, 1082179 req, miss ratio 0.4732, byte miss ratio 0.4732
cdn1_colo28.ns2861 S3FIFO-0.9000-0.9000 cache size       26, 1082179 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_colo28.ns2861 S3FIFO-0.9000-0.9000 cache size       52, 1082179 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2861 S3FIFO-0.9500-0.9000 cache size        6, 1082179 req, miss ratio 0.8445, byte miss ratio 0.8445
cdn1_colo28.ns2861 S3FIFO-0.9500-0.9000 cache size       13, 1082179 req, miss ratio 0.4515, byte miss ratio 0.4515
cdn1_colo28.ns2861 S3FIFO-0.9500-0.9000 cache size       26, 1082179 req, miss ratio 0.0098, byte miss ratio 0.0098
cdn1_colo28.ns2861 S3FIFO-0.9500-0.9000 cache size       52, 1082179 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2861 S3FIFO-0.0010-1.9000 cache size        6, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.0010-1.9000 cache size       13, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.0010-1.9000 cache size       26, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.0010-1.9000 cache size       52, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.4000-1.9000 cache size        6, 1082179 req, miss ratio 0.8409, byte miss ratio 0.8409
cdn1_colo28.ns2861 S3FIFO-0.4000-1.9000 cache size       13, 1082179 req, miss ratio 0.6102, byte miss ratio 0.6102
cdn1_colo28.ns2861 S3FIFO-0.4000-1.9000 cache size       26, 1082179 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_colo28.ns2861 S3FIFO-0.4000-1.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.2500-1.9000 cache size        6, 1082179 req, miss ratio 0.8196, byte miss ratio 0.8196
cdn1_colo28.ns2861 S3FIFO-0.2500-1.9000 cache size       13, 1082179 req, miss ratio 0.5307, byte miss ratio 0.5307
cdn1_colo28.ns2861 S3FIFO-0.2500-1.9000 cache size       26, 1082179 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_colo28.ns2861 S3FIFO-0.2500-1.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.7000-1.9000 cache size        6, 1082179 req, miss ratio 0.8503, byte miss ratio 0.8503
cdn1_colo28.ns2861 S3FIFO-0.7000-1.9000 cache size       13, 1082179 req, miss ratio 0.5440, byte miss ratio 0.5440
cdn1_colo28.ns2861 S3FIFO-0.7000-1.9000 cache size       26, 1082179 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_colo28.ns2861 S3FIFO-0.7000-1.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.0100-1.9000 cache size        6, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.0100-1.9000 cache size       13, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.0100-1.9000 cache size       26, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.0100-1.9000 cache size       52, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.0050-0.9000 cache size        6, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.0050-0.9000 cache size       13, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.0050-0.9000 cache size       26, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.0050-0.9000 cache size       52, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.2000-0.9000 cache size        6, 1082179 req, miss ratio 0.6760, byte miss ratio 0.6760
cdn1_colo28.ns2861 S3FIFO-0.2000-0.9000 cache size       13, 1082179 req, miss ratio 0.4683, byte miss ratio 0.4683
cdn1_colo28.ns2861 S3FIFO-0.2000-0.9000 cache size       26, 1082179 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_colo28.ns2861 S3FIFO-0.2000-0.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.1500-1.9000 cache size        6, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.1500-1.9000 cache size       13, 1082179 req, miss ratio 0.3972, byte miss ratio 0.3972
cdn1_colo28.ns2861 S3FIFO-0.1500-1.9000 cache size       26, 1082179 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_colo28.ns2861 S3FIFO-0.1500-1.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.3000-1.9000 cache size        6, 1082179 req, miss ratio 0.8196, byte miss ratio 0.8196
cdn1_colo28.ns2861 S3FIFO-0.3000-1.9000 cache size       13, 1082179 req, miss ratio 0.5307, byte miss ratio 0.5307
cdn1_colo28.ns2861 S3FIFO-0.3000-1.9000 cache size       26, 1082179 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_colo28.ns2861 S3FIFO-0.3000-1.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.1500-0.9000 cache size        6, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.1500-0.9000 cache size       13, 1082179 req, miss ratio 0.3958, byte miss ratio 0.3958
cdn1_colo28.ns2861 S3FIFO-0.1500-0.9000 cache size       26, 1082179 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_colo28.ns2861 S3FIFO-0.1500-0.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.0250-0.9000 cache size        6, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.0250-0.9000 cache size       13, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.0250-0.9000 cache size       26, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.0250-0.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.8000-1.9000 cache size        6, 1082179 req, miss ratio 0.8503, byte miss ratio 0.8503
cdn1_colo28.ns2861 S3FIFO-0.8000-1.9000 cache size       13, 1082179 req, miss ratio 0.5020, byte miss ratio 0.5020
cdn1_colo28.ns2861 S3FIFO-0.8000-1.9000 cache size       26, 1082179 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_colo28.ns2861 S3FIFO-0.8000-1.9000 cache size       52, 1082179 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2861 S3FIFO-0.6000-1.9000 cache size        6, 1082179 req, miss ratio 0.8518, byte miss ratio 0.8518
cdn1_colo28.ns2861 S3FIFO-0.6000-1.9000 cache size       13, 1082179 req, miss ratio 0.6212, byte miss ratio 0.6212
cdn1_colo28.ns2861 S3FIFO-0.6000-1.9000 cache size       26, 1082179 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_colo28.ns2861 S3FIFO-0.6000-1.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.0100-0.9000 cache size        6, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.0100-0.9000 cache size       13, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.0100-0.9000 cache size       26, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.0100-0.9000 cache size       52, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.9500-1.9000 cache size        6, 1082179 req, miss ratio 0.8338, byte miss ratio 0.8338
cdn1_colo28.ns2861 S3FIFO-0.9500-1.9000 cache size       13, 1082179 req, miss ratio 0.4517, byte miss ratio 0.4517
cdn1_colo28.ns2861 S3FIFO-0.9500-1.9000 cache size       26, 1082179 req, miss ratio 0.0098, byte miss ratio 0.0098
cdn1_colo28.ns2861 S3FIFO-0.9500-1.9000 cache size       52, 1082179 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2861 S3FIFO-0.3500-1.9000 cache size        6, 1082179 req, miss ratio 0.8409, byte miss ratio 0.8409
cdn1_colo28.ns2861 S3FIFO-0.3500-1.9000 cache size       13, 1082179 req, miss ratio 0.5790, byte miss ratio 0.5790
cdn1_colo28.ns2861 S3FIFO-0.3500-1.9000 cache size       26, 1082179 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_colo28.ns2861 S3FIFO-0.3500-1.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.7500-0.9000 cache size        6, 1082179 req, miss ratio 0.8118, byte miss ratio 0.8118
cdn1_colo28.ns2861 S3FIFO-0.7500-0.9000 cache size       13, 1082179 req, miss ratio 0.5459, byte miss ratio 0.5459
cdn1_colo28.ns2861 S3FIFO-0.7500-0.9000 cache size       26, 1082179 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_colo28.ns2861 S3FIFO-0.7500-0.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.4000-0.9000 cache size        6, 1082179 req, miss ratio 0.7237, byte miss ratio 0.7237
cdn1_colo28.ns2861 S3FIFO-0.4000-0.9000 cache size       13, 1082179 req, miss ratio 0.6100, byte miss ratio 0.6100
cdn1_colo28.ns2861 S3FIFO-0.4000-0.9000 cache size       26, 1082179 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_colo28.ns2861 S3FIFO-0.4000-0.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.5000-0.9000 cache size        6, 1082179 req, miss ratio 0.7696, byte miss ratio 0.7696
cdn1_colo28.ns2861 S3FIFO-0.5000-0.9000 cache size       13, 1082179 req, miss ratio 0.6241, byte miss ratio 0.6241
cdn1_colo28.ns2861 S3FIFO-0.5000-0.9000 cache size       26, 1082179 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_colo28.ns2861 S3FIFO-0.5000-0.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.0250-1.9000 cache size        6, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.0250-1.9000 cache size       13, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.0250-1.9000 cache size       26, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.0250-1.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.0500-1.9000 cache size        6, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.0500-1.9000 cache size       13, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.0500-1.9000 cache size       26, 1082179 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_colo28.ns2861 S3FIFO-0.0500-1.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.3000-0.9000 cache size        6, 1082179 req, miss ratio 0.6760, byte miss ratio 0.6760
cdn1_colo28.ns2861 S3FIFO-0.3000-0.9000 cache size       13, 1082179 req, miss ratio 0.5302, byte miss ratio 0.5302
cdn1_colo28.ns2861 S3FIFO-0.3000-0.9000 cache size       26, 1082179 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_colo28.ns2861 S3FIFO-0.3000-0.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.5000-1.9000 cache size        6, 1082179 req, miss ratio 0.8518, byte miss ratio 0.8518
cdn1_colo28.ns2861 S3FIFO-0.5000-1.9000 cache size       13, 1082179 req, miss ratio 0.6239, byte miss ratio 0.6239
cdn1_colo28.ns2861 S3FIFO-0.5000-1.9000 cache size       26, 1082179 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_colo28.ns2861 S3FIFO-0.5000-1.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.7500-1.9000 cache size        6, 1082179 req, miss ratio 0.8503, byte miss ratio 0.8503
cdn1_colo28.ns2861 S3FIFO-0.7500-1.9000 cache size       13, 1082179 req, miss ratio 0.5440, byte miss ratio 0.5440
cdn1_colo28.ns2861 S3FIFO-0.7500-1.9000 cache size       26, 1082179 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_colo28.ns2861 S3FIFO-0.7500-1.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.2000-1.9000 cache size        6, 1082179 req, miss ratio 0.8196, byte miss ratio 0.8196
cdn1_colo28.ns2861 S3FIFO-0.2000-1.9000 cache size       13, 1082179 req, miss ratio 0.4693, byte miss ratio 0.4693
cdn1_colo28.ns2861 S3FIFO-0.2000-1.9000 cache size       26, 1082179 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_colo28.ns2861 S3FIFO-0.2000-1.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.6000-0.9000 cache size        6, 1082179 req, miss ratio 0.7696, byte miss ratio 0.7696
cdn1_colo28.ns2861 S3FIFO-0.6000-0.9000 cache size       13, 1082179 req, miss ratio 0.6217, byte miss ratio 0.6217
cdn1_colo28.ns2861 S3FIFO-0.6000-0.9000 cache size       26, 1082179 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_colo28.ns2861 S3FIFO-0.6000-0.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.9000-1.9000 cache size        6, 1082179 req, miss ratio 0.8338, byte miss ratio 0.8338
cdn1_colo28.ns2861 S3FIFO-0.9000-1.9000 cache size       13, 1082179 req, miss ratio 0.4722, byte miss ratio 0.4722
cdn1_colo28.ns2861 S3FIFO-0.9000-1.9000 cache size       26, 1082179 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_colo28.ns2861 S3FIFO-0.9000-1.9000 cache size       52, 1082179 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2861 S3FIFO-0.5500-1.9000 cache size        6, 1082179 req, miss ratio 0.8518, byte miss ratio 0.8518
cdn1_colo28.ns2861 S3FIFO-0.5500-1.9000 cache size       13, 1082179 req, miss ratio 0.6212, byte miss ratio 0.6212
cdn1_colo28.ns2861 S3FIFO-0.5500-1.9000 cache size       26, 1082179 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_colo28.ns2861 S3FIFO-0.5500-1.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.6500-1.9000 cache size        6, 1082179 req, miss ratio 0.8518, byte miss ratio 0.8518
cdn1_colo28.ns2861 S3FIFO-0.6500-1.9000 cache size       13, 1082179 req, miss ratio 0.5904, byte miss ratio 0.5904
cdn1_colo28.ns2861 S3FIFO-0.6500-1.9000 cache size       26, 1082179 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_colo28.ns2861 S3FIFO-0.6500-1.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.8500-0.9000 cache size        6, 1082179 req, miss ratio 0.8445, byte miss ratio 0.8445
cdn1_colo28.ns2861 S3FIFO-0.8500-0.9000 cache size       13, 1082179 req, miss ratio 0.4732, byte miss ratio 0.4732
cdn1_colo28.ns2861 S3FIFO-0.8500-0.9000 cache size       26, 1082179 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_colo28.ns2861 S3FIFO-0.8500-0.9000 cache size       52, 1082179 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2861 S3FIFO-0.4500-1.9000 cache size        6, 1082179 req, miss ratio 0.8409, byte miss ratio 0.8409
cdn1_colo28.ns2861 S3FIFO-0.4500-1.9000 cache size       13, 1082179 req, miss ratio 0.6102, byte miss ratio 0.6102
cdn1_colo28.ns2861 S3FIFO-0.4500-1.9000 cache size       26, 1082179 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns2861 S3FIFO-0.4500-1.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.0010-0.9000 cache size        6, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.0010-0.9000 cache size       13, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.0010-0.9000 cache size       26, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.0010-0.9000 cache size       52, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.9900-0.9000 cache size        6, 1082179 req, miss ratio 0.8445, byte miss ratio 0.8445
cdn1_colo28.ns2861 S3FIFO-0.9900-0.9000 cache size       13, 1082179 req, miss ratio 0.4515, byte miss ratio 0.4515
cdn1_colo28.ns2861 S3FIFO-0.9900-0.9000 cache size       26, 1082179 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_colo28.ns2861 S3FIFO-0.9900-0.9000 cache size       52, 1082179 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2861 S3FIFO-0.8500-1.9000 cache size        6, 1082179 req, miss ratio 0.8338, byte miss ratio 0.8338
cdn1_colo28.ns2861 S3FIFO-0.8500-1.9000 cache size       13, 1082179 req, miss ratio 0.4722, byte miss ratio 0.4722
cdn1_colo28.ns2861 S3FIFO-0.8500-1.9000 cache size       26, 1082179 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_colo28.ns2861 S3FIFO-0.8500-1.9000 cache size       52, 1082179 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2861 S3FIFO-0.1000-1.9000 cache size        6, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.1000-1.9000 cache size       13, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.1000-1.9000 cache size       26, 1082179 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_colo28.ns2861 S3FIFO-0.1000-1.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.7000-0.9000 cache size        6, 1082179 req, miss ratio 0.8118, byte miss ratio 0.8118
cdn1_colo28.ns2861 S3FIFO-0.7000-0.9000 cache size       13, 1082179 req, miss ratio 0.5459, byte miss ratio 0.5459
cdn1_colo28.ns2861 S3FIFO-0.7000-0.9000 cache size       26, 1082179 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_colo28.ns2861 S3FIFO-0.7000-0.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.6500-0.9000 cache size        6, 1082179 req, miss ratio 0.7696, byte miss ratio 0.7696
cdn1_colo28.ns2861 S3FIFO-0.6500-0.9000 cache size       13, 1082179 req, miss ratio 0.5917, byte miss ratio 0.5917
cdn1_colo28.ns2861 S3FIFO-0.6500-0.9000 cache size       26, 1082179 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_colo28.ns2861 S3FIFO-0.6500-0.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.3500-0.9000 cache size        6, 1082179 req, miss ratio 0.7237, byte miss ratio 0.7237
cdn1_colo28.ns2861 S3FIFO-0.3500-0.9000 cache size       13, 1082179 req, miss ratio 0.5779, byte miss ratio 0.5779
cdn1_colo28.ns2861 S3FIFO-0.3500-0.9000 cache size       26, 1082179 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_colo28.ns2861 S3FIFO-0.3500-0.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.2500-0.9000 cache size        6, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.2500-0.9000 cache size       13, 1082179 req, miss ratio 0.5302, byte miss ratio 0.5302
cdn1_colo28.ns2861 S3FIFO-0.2500-0.9000 cache size       26, 1082179 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_colo28.ns2861 S3FIFO-0.2500-0.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.1000-0.9000 cache size        6, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.1000-0.9000 cache size       13, 1082179 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2861 S3FIFO-0.1000-0.9000 cache size       26, 1082179 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_colo28.ns2861 S3FIFO-0.1000-0.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.4500-0.9000 cache size        6, 1082179 req, miss ratio 0.7237, byte miss ratio 0.7237
cdn1_colo28.ns2861 S3FIFO-0.4500-0.9000 cache size       13, 1082179 req, miss ratio 0.6100, byte miss ratio 0.6100
cdn1_colo28.ns2861 S3FIFO-0.4500-0.9000 cache size       26, 1082179 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns2861 S3FIFO-0.4500-0.9000 cache size       52, 1082179 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2861 S3FIFO-0.8000-0.9000 cache size        6, 1082179 req, miss ratio 0.8118, byte miss ratio 0.8118
cdn1_colo28.ns2861 S3FIFO-0.8000-0.9000 cache size       13, 1082179 req, miss ratio 0.5034, byte miss ratio 0.5034
cdn1_colo28.ns2861 S3FIFO-0.8000-0.9000 cache size       26, 1082179 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_colo28.ns2861 S3FIFO-0.8000-0.9000 cache size       52, 1082179 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2861 FIFO cache size        6, 1082179 req, miss ratio 0.8721, byte miss ratio 0.8721
cdn1_colo28.ns2861 FIFO cache size       13, 1082179 req, miss ratio 0.5679, byte miss ratio 0.5679
cdn1_colo28.ns2861 FIFO cache size       26, 1082179 req, miss ratio 0.0122, byte miss ratio 0.0122
cdn1_colo28.ns2861 FIFO cache size       52, 1082179 req, miss ratio 0.0002, byte miss ratio 0.0002
