cdn1_colo28.ns335 S3FIFO-0.6500-0.9000 cache size      302, 3949418 req, miss ratio 0.2188, byte miss ratio 0.2188
cdn1_colo28.ns335 S3FIFO-0.6500-0.9000 cache size      906, 3949418 req, miss ratio 0.1947, byte miss ratio 0.1947
cdn1_colo28.ns335 S3FIFO-0.6500-0.9000 cache size     3022, 3949418 req, miss ratio 0.1713, byte miss ratio 0.1713
cdn1_colo28.ns335 S3FIFO-0.6500-0.9000 cache size     9066, 3949418 req, miss ratio 0.1481, byte miss ratio 0.1481
cdn1_colo28.ns335 S3FIFO-0.6500-0.9000 cache size    30222, 3949418 req, miss ratio 0.1136, byte miss ratio 0.1136
cdn1_colo28.ns335 S3FIFO-0.6500-0.9000 cache size    60444, 3949418 req, miss ratio 0.0881, byte miss ratio 0.0881
cdn1_colo28.ns335 S3FIFO-0.6500-0.9000 cache size   120889, 3949418 req, miss ratio 0.0787, byte miss ratio 0.0787
cdn1_colo28.ns335 S3FIFO-0.6500-0.9000 cache size   241778, 3949418 req, miss ratio 0.0767, byte miss ratio 0.0767
cdn1_colo28.ns335 S3FIFO-0.5500-1.9000 cache size      302, 3949418 req, miss ratio 0.2171, byte miss ratio 0.2171
cdn1_colo28.ns335 S3FIFO-0.5500-1.9000 cache size      906, 3949418 req, miss ratio 0.1935, byte miss ratio 0.1935
cdn1_colo28.ns335 S3FIFO-0.5500-1.9000 cache size     3022, 3949418 req, miss ratio 0.1700, byte miss ratio 0.1700
cdn1_colo28.ns335 S3FIFO-0.5500-1.9000 cache size     9066, 3949418 req, miss ratio 0.1462, byte miss ratio 0.1462
cdn1_colo28.ns335 S3FIFO-0.5500-1.9000 cache size    30222, 3949418 req, miss ratio 0.1095, byte miss ratio 0.1095
cdn1_colo28.ns335 S3FIFO-0.5500-1.9000 cache size    60444, 3949418 req, miss ratio 0.0850, byte miss ratio 0.0850
cdn1_colo28.ns335 S3FIFO-0.5500-1.9000 cache size   120889, 3949418 req, miss ratio 0.0783, byte miss ratio 0.0783
cdn1_colo28.ns335 S3FIFO-0.5500-1.9000 cache size   241778, 3949418 req, miss ratio 0.0767, byte miss ratio 0.0767
cdn1_colo28.ns335 S3FIFO-0.9900-1.9000 cache size      302, 3949418 req, miss ratio 0.2339, byte miss ratio 0.2339
cdn1_colo28.ns335 S3FIFO-0.9900-1.9000 cache size      906, 3949418 req, miss ratio 0.2082, byte miss ratio 0.2082
cdn1_colo28.ns335 S3FIFO-0.9900-1.9000 cache size     3022, 3949418 req, miss ratio 0.1836, byte miss ratio 0.1836
cdn1_colo28.ns335 S3FIFO-0.9900-1.9000 cache size     9066, 3949418 req, miss ratio 0.1611, byte miss ratio 0.1611
cdn1_colo28.ns335 S3FIFO-0.9900-1.9000 cache size    30222, 3949418 req, miss ratio 0.1289, byte miss ratio 0.1289
cdn1_colo28.ns335 S3FIFO-0.9900-1.9000 cache size    60444, 3949418 req, miss ratio 0.1045, byte miss ratio 0.1045
cdn1_colo28.ns335 S3FIFO-0.9900-1.9000 cache size   120889, 3949418 req, miss ratio 0.0895, byte miss ratio 0.0895
cdn1_colo28.ns335 S3FIFO-0.9900-1.9000 cache size   241778, 3949418 req, miss ratio 0.0806, byte miss ratio 0.0806
cdn1_colo28.ns335 S3FIFO-0.0050-1.9000 cache size      302, 3949418 req, miss ratio 0.2268, byte miss ratio 0.2268
cdn1_colo28.ns335 S3FIFO-0.0050-1.9000 cache size      906, 3949418 req, miss ratio 0.2025, byte miss ratio 0.2025
cdn1_colo28.ns335 S3FIFO-0.0050-1.9000 cache size     3022, 3949418 req, miss ratio 0.1773, byte miss ratio 0.1773
cdn1_colo28.ns335 S3FIFO-0.0050-1.9000 cache size     9066, 3949418 req, miss ratio 0.1423, byte miss ratio 0.1423
cdn1_colo28.ns335 S3FIFO-0.0050-1.9000 cache size    30222, 3949418 req, miss ratio 0.0907, byte miss ratio 0.0907
cdn1_colo28.ns335 S3FIFO-0.0050-1.9000 cache size    60444, 3949418 req, miss ratio 0.0815, byte miss ratio 0.0815
cdn1_colo28.ns335 S3FIFO-0.0050-1.9000 cache size   120889, 3949418 req, miss ratio 0.0781, byte miss ratio 0.0781
cdn1_colo28.ns335 S3FIFO-0.0050-1.9000 cache size   241778, 3949418 req, miss ratio 0.0767, byte miss ratio 0.0767
cdn1_colo28.ns335 S3FIFO-0.9000-0.9000 cache size      302, 3949418 req, miss ratio 0.2269, byte miss ratio 0.2269
cdn1_colo28.ns335 S3FIFO-0.9000-0.9000 cache size      906, 3949418 req, miss ratio 0.2027, byte miss ratio 0.2027
cdn1_colo28.ns335 S3FIFO-0.9000-0.9000 cache size     3022, 3949418 req, miss ratio 0.1784, byte miss ratio 0.1784
