tencentBlock.ns10074 S3FIFO-0.1500-0.9000 cache size      125, 1244585 req, miss ratio 0.4908, byte miss ratio 0.4908
tencentBlock.ns10074 S3FIFO-0.1500-0.9000 cache size      376, 1244585 req, miss ratio 0.4760, byte miss ratio 0.4760
tencentBlock.ns10074 S3FIFO-0.1500-0.9000 cache size     1255, 1244585 req, miss ratio 0.4733, byte miss ratio 0.4733
tencentBlock.ns10074 S3FIFO-0.1500-0.9000 cache size     3767, 1244585 req, miss ratio 0.4708, byte miss ratio 0.4708
tencentBlock.ns10074 S3FIFO-0.1500-0.9000 cache size    12559, 1244585 req, miss ratio 0.4544, byte miss ratio 0.4544
tencentBlock.ns10074 S3FIFO-0.1500-0.9000 cache size    25118, 1244585 req, miss ratio 0.3933, byte miss ratio 0.3933
tencentBlock.ns10074 S3FIFO-0.1500-0.9000 cache size    50236, 1244585 req, miss ratio 0.3262, byte miss ratio 0.3262
tencentBlock.ns10074 S3FIFO-0.1500-0.9000 cache size   100472, 1244585 req, miss ratio 0.1321, byte miss ratio 0.1321
tencentBlock.ns10074 S3FIFO-0.2500-1.9000 cache size      125, 1244585 req, miss ratio 0.4878, byte miss ratio 0.4878
tencentBlock.ns10074 S3FIFO-0.2500-1.9000 cache size      376, 1244585 req, miss ratio 0.4759, byte miss ratio 0.4759
tencentBlock.ns10074 S3FIFO-0.2500-1.9000 cache size     1255, 1244585 req, miss ratio 0.4716, byte miss ratio 0.4716
tencentBlock.ns10074 S3FIFO-0.2500-1.9000 cache size     3767, 1244585 req, miss ratio 0.4706, byte miss ratio 0.4706
tencentBlock.ns10074 S3FIFO-0.2500-1.9000 cache size    12559, 1244585 req, miss ratio 0.4401, byte miss ratio 0.4401
tencentBlock.ns10074 S3FIFO-0.2500-1.9000 cache size    25118, 1244585 req, miss ratio 0.4215, byte miss ratio 0.4215
tencentBlock.ns10074 S3FIFO-0.2500-1.9000 cache size    50236, 1244585 req, miss ratio 0.3384, byte miss ratio 0.3384
tencentBlock.ns10074 S3FIFO-0.2500-1.9000 cache size   100472, 1244585 req, miss ratio 0.1377, byte miss ratio 0.1377
tencentBlock.ns10074 S3FIFO-0.9000-1.9000 cache size      125, 1244585 req, miss ratio 0.5806, byte miss ratio 0.5806
tencentBlock.ns10074 S3FIFO-0.9000-1.9000 cache size      376, 1244585 req, miss ratio 0.4930, byte miss ratio 0.4930
tencentBlock.ns10074 S3FIFO-0.9000-1.9000 cache size     1255, 1244585 req, miss ratio 0.4773, byte miss ratio 0.4773
tencentBlock.ns10074 S3FIFO-0.9000-1.9000 cache size     3767, 1244585 req, miss ratio 0.4718, byte miss ratio 0.4718
tencentBlock.ns10074 S3FIFO-0.9000-1.9000 cache size    12559, 1244585 req, miss ratio 0.4702, byte miss ratio 0.4702
tencentBlock.ns10074 S3FIFO-0.9000-1.9000 cache size    25118, 1244585 req, miss ratio 0.4178, byte miss ratio 0.4178
tencentBlock.ns10074 S3FIFO-0.9000-1.9000 cache size    50236, 1244585 req, miss ratio 0.3381, byte miss ratio 0.3381
tencentBlock.ns10074 S3FIFO-0.9000-1.9000 cache size   100472, 1244585 req, miss ratio 0.1594, byte miss ratio 0.1594
tencentBlock.ns10074 S3FIFO-0.7000-0.9000 cache size      125, 1244585 req, miss ratio 0.5186, byte miss ratio 0.5186
tencentBlock.ns10074 S3FIFO-0.7000-0.9000 cache size      376, 1244585 req, miss ratio 0.4793, byte miss ratio 0.4793
tencentBlock.ns10074 S3FIFO-0.7000-0.9000 cache size     1255, 1244585 req, miss ratio 0.4735, byte miss ratio 0.4735
tencentBlock.ns10074 S3FIFO-0.7000-0.9000 cache size     3767, 1244585 req, miss ratio 0.4709, byte miss ratio 0.4709
tencentBlock.ns10074 S3FIFO-0.7000-0.9000 cache size    12559, 1244585 req, miss ratio 0.4695, byte miss ratio 0.4695
tencentBlock.ns10074 S3FIFO-0.7000-0.9000 cache size    25118, 1244585 req, miss ratio 0.4212, byte miss ratio 0.4212
tencentBlock.ns10074 S3FIFO-0.7000-0.9000 cache size    50236, 1244585 req, miss ratio 0.3368, byte miss ratio 0.3368
tencentBlock.ns10074 S3FIFO-0.7000-0.9000 cache size   100472, 1244585 req, miss ratio 0.1520, byte miss ratio 0.1520
