tencentBlock.ns13198 S3FIFO-0.6000-1.9000 cache size     2951, 56209898 req, miss ratio 0.7686, byte miss ratio 0.7686
tencentBlock.ns13198 S3FIFO-0.6000-1.9000 cache size     8853, 56209898 req, miss ratio 0.6834, byte miss ratio 0.6834
tencentBlock.ns13198 S3FIFO-0.6000-1.9000 cache size    29513, 56209898 req, miss ratio 0.5446, byte miss ratio 0.5446
tencentBlock.ns13198 S3FIFO-0.6000-1.9000 cache size    88539, 56209898 req, miss ratio 0.3766, byte miss ratio 0.3766
tencentBlock.ns13198 S3FIFO-0.6000-1.9000 cache size   295132, 56209898 req, miss ratio 0.1951, byte miss ratio 0.1951
tencentBlock.ns13198 S3FIFO-0.6000-1.9000 cache size   590264, 56209898 req, miss ratio 0.1242, byte miss ratio 0.1242
tencentBlock.ns13198 S3FIFO-0.6000-1.9000 cache size  1180529, 56209898 req, miss ratio 0.0761, byte miss ratio 0.0761
tencentBlock.ns13198 S3FIFO-0.6000-1.9000 cache size  2361058, 56209898 req, miss ratio 0.0551, byte miss ratio 0.0551
tencentBlock.ns13198 S3FIFO-0.4000-0.9000 cache size     2951, 56209898 req, miss ratio 0.7677, byte miss ratio 0.7677
tencentBlock.ns13198 S3FIFO-0.4000-0.9000 cache size     8853, 56209898 req, miss ratio 0.6628, byte miss ratio 0.6628
tencentBlock.ns13198 S3FIFO-0.4000-0.9000 cache size    29513, 56209898 req, miss ratio 0.5285, byte miss ratio 0.5285
tencentBlock.ns13198 S3FIFO-0.4000-0.9000 cache size    88539, 56209898 req, miss ratio 0.3678, byte miss ratio 0.3678
tencentBlock.ns13198 S3FIFO-0.4000-0.9000 cache size   295132, 56209898 req, miss ratio 0.1851, byte miss ratio 0.1851
tencentBlock.ns13198 S3FIFO-0.4000-0.9000 cache size   590264, 56209898 req, miss ratio 0.1155, byte miss ratio 0.1155
tencentBlock.ns13198 S3FIFO-0.4000-0.9000 cache size  1180529, 56209898 req, miss ratio 0.0719, byte miss ratio 0.0719
tencentBlock.ns13198 S3FIFO-0.4000-0.9000 cache size  2361058, 56209898 req, miss ratio 0.0546, byte miss ratio 0.0546
tencentBlock.ns13198 S3FIFO-0.9500-1.9000 cache size     2951, 56209898 req, miss ratio 0.7908, byte miss ratio 0.7908
tencentBlock.ns13198 S3FIFO-0.9500-1.9000 cache size     8853, 56209898 req, miss ratio 0.7068, byte miss ratio 0.7068
tencentBlock.ns13198 S3FIFO-0.9500-1.9000 cache size    29513, 56209898 req, miss ratio 0.5728, byte miss ratio 0.5728
tencentBlock.ns13198 S3FIFO-0.9500-1.9000 cache size    88539, 56209898 req, miss ratio 0.3967, byte miss ratio 0.3967
tencentBlock.ns13198 S3FIFO-0.9500-1.9000 cache size   295132, 56209898 req, miss ratio 0.2213, byte miss ratio 0.2213
tencentBlock.ns13198 S3FIFO-0.9500-1.9000 cache size   590264, 56209898 req, miss ratio 0.1414, byte miss ratio 0.1414
tencentBlock.ns13198 S3FIFO-0.9500-1.9000 cache size  1180529, 56209898 req, miss ratio 0.0872, byte miss ratio 0.0872
tencentBlock.ns13198 S3FIFO-0.9500-1.9000 cache size  2361058, 56209898 req, miss ratio 0.0601, byte miss ratio 0.0601
tencentBlock.ns13198 S3FIFO-0.2000-0.9000 cache size     2951, 56209898 req, miss ratio 0.7754, byte miss ratio 0.7754
tencentBlock.ns13198 S3FIFO-0.2000-0.9000 cache size     8853, 56209898 req, miss ratio 0.6583, byte miss ratio 0.6583
tencentBlock.ns13198 S3FIFO-0.2000-0.9000 cache size    29513, 56209898 req, miss ratio 0.5201, byte miss ratio 0.5201
tencentBlock.ns13198 S3FIFO-0.2000-0.9000 cache size    88539, 56209898 req, miss ratio 0.3589, byte miss ratio 0.3589
tencentBlock.ns13198 S3FIFO-0.2000-0.9000 cache size   295132, 56209898 req, miss ratio 0.1786, byte miss ratio 0.1786
tencentBlock.ns13198 S3FIFO-0.2000-0.9000 cache size   590264, 56209898 req, miss ratio 0.1075, byte miss ratio 0.1075
tencentBlock.ns13198 S3FIFO-0.2000-0.9000 cache size  1180529, 56209898 req, miss ratio 0.0691, byte miss ratio 0.0691
tencentBlock.ns13198 S3FIFO-0.2000-0.9000 cache size  2361058, 56209898 req, miss ratio 0.0545, byte miss ratio 0.0545
tencentBlock.ns13198 S3FIFO-0.6500-1.9000 cache size     2951, 56209898 req, miss ratio 0.7704, byte miss ratio 0.7704
tencentBlock.ns13198 S3FIFO-0.6500-1.9000 cache size     8853, 56209898 req, miss ratio 0.6872, byte miss ratio 0.6872
tencentBlock.ns13198 S3FIFO-0.6500-1.9000 cache size    29513, 56209898 req, miss ratio 0.5479, byte miss ratio 0.5479
tencentBlock.ns13198 S3FIFO-0.6500-1.9000 cache size    88539, 56209898 req, miss ratio 0.3790, byte miss ratio 0.3790
tencentBlock.ns13198 S3FIFO-0.6500-1.9000 cache size   295132, 56209898 req, miss ratio 0.1980, byte miss ratio 0.1980
tencentBlock.ns13198 S3FIFO-0.6500-1.9000 cache size   590264, 56209898 req, miss ratio 0.1263, byte miss ratio 0.1263
tencentBlock.ns13198 S3FIFO-0.6500-1.9000 cache size  1180529, 56209898 req, miss ratio 0.0774, byte miss ratio 0.0774
tencentBlock.ns13198 S3FIFO-0.6500-1.9000 cache size  2361058, 56209898 req, miss ratio 0.0556, byte miss ratio 0.0556
tencentBlock.ns13198 S3FIFO-0.5500-1.9000 cache size     2951, 56209898 req, miss ratio 0.7672, byte miss ratio 0.7672
tencentBlock.ns13198 S3FIFO-0.5500-1.9000 cache size     8853, 56209898 req, miss ratio 0.6792, byte miss ratio 0.6792
tencentBlock.ns13198 S3FIFO-0.5500-1.9000 cache size    29513, 56209898 req, miss ratio 0.5415, byte miss ratio 0.5415
tencentBlock.ns13198 S3FIFO-0.5500-1.9000 cache size    88539, 56209898 req, miss ratio 0.3745, byte miss ratio 0.3745
tencentBlock.ns13198 S3FIFO-0.5500-1.9000 cache size   295132, 56209898 req, miss ratio 0.1924, byte miss ratio 0.1924
tencentBlock.ns13198 S3FIFO-0.5500-1.9000 cache size   590264, 56209898 req, miss ratio 0.1219, byte miss ratio 0.1219
tencentBlock.ns13198 S3FIFO-0.5500-1.9000 cache size  1180529, 56209898 req, miss ratio 0.0747, byte miss ratio 0.0747
tencentBlock.ns13198 S3FIFO-0.5500-1.9000 cache size  2361058, 56209898 req, miss ratio 0.0549, byte miss ratio 0.0549
tencentBlock.ns13198 S3FIFO-0.1000-1.9000 cache size     2951, 56209898 req, miss ratio 0.7782, byte miss ratio 0.7782
tencentBlock.ns13198 S3FIFO-0.1000-1.9000 cache size     8853, 56209898 req, miss ratio 0.6632, byte miss ratio 0.6632
