cdn1_colo28.ns1201 S3FIFO-0.3000-0.9000 cache size        7, 6518165 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns1201 S3FIFO-0.4000-0.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.4000-0.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.2500-0.9000 cache size        7, 6518165 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns1201 S3FIFO-0.2500-0.9000 cache size       15, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.2500-0.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.2500-0.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.9900-1.9000 cache size        7, 6518165 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_colo28.ns1201 S3FIFO-0.9900-1.9000 cache size       15, 6518165 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1201 S3FIFO-0.9900-1.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.9900-1.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.0010-1.9000 cache size        7, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.0010-1.9000 cache size       15, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.0010-1.9000 cache size       31, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.0010-1.9000 cache size       63, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.7000-0.9000 cache size        7, 6518165 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns1201 S3FIFO-0.7000-0.9000 cache size       15, 6518165 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1201 S3FIFO-0.7000-0.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.7000-0.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.5000-0.9000 cache size        7, 6518165 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns1201 S3FIFO-0.5000-0.9000 cache size       15, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.5000-0.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.5000-0.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.2500-1.9000 cache size        7, 6518165 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns1201 S3FIFO-0.2500-1.9000 cache size       15, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.2500-1.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.2500-1.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.3500-1.9000 cache size        7, 6518165 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns1201 S3FIFO-0.3500-1.9000 cache size       15, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.3500-1.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.3500-1.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.3000-1.9000 cache size        7, 6518165 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns1201 S3FIFO-0.3000-1.9000 cache size       15, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.3000-1.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.3000-1.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.1000-0.9000 cache size        7, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.1000-0.9000 cache size       15, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.1000-0.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.1000-0.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.9000-0.9000 cache size        7, 6518165 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_colo28.ns1201 S3FIFO-0.9000-0.9000 cache size       15, 6518165 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1201 S3FIFO-0.9000-0.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.9000-0.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.3500-0.9000 cache size        7, 6518165 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns1201 S3FIFO-0.3500-0.9000 cache size       15, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.3500-0.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.3500-0.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.7500-0.9000 cache size        7, 6518165 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns1201 S3FIFO-0.7500-0.9000 cache size       15, 6518165 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1201 S3FIFO-0.7500-0.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.7500-0.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.5500-0.9000 cache size        7, 6518165 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns1201 S3FIFO-0.5500-0.9000 cache size       15, 6518165 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1201 S3FIFO-0.5500-0.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.5500-0.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.0010-0.9000 cache size        7, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.0010-0.9000 cache size       15, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.0010-0.9000 cache size       31, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.0010-0.9000 cache size       63, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.1500-0.9000 cache size        7, 6518165 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns1201 S3FIFO-0.1500-0.9000 cache size       15, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.1500-0.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.1500-0.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.5000-1.9000 cache size        7, 6518165 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns1201 S3FIFO-0.5000-1.9000 cache size       15, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.5000-1.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.5000-1.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.0500-0.9000 cache size        7, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.0500-0.9000 cache size       15, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.0500-0.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.0500-0.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.0100-0.9000 cache size        7, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.0100-0.9000 cache size       15, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.0100-0.9000 cache size       31, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.0100-0.9000 cache size       63, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.1500-1.9000 cache size        7, 6518165 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns1201 S3FIFO-0.1500-1.9000 cache size       15, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.1500-1.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.1500-1.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.5500-1.9000 cache size        7, 6518165 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns1201 S3FIFO-0.5500-1.9000 cache size       15, 6518165 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1201 S3FIFO-0.5500-1.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.5500-1.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.8000-1.9000 cache size        7, 6518165 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns1201 S3FIFO-0.8000-1.9000 cache size       15, 6518165 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1201 S3FIFO-0.8000-1.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.8000-1.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.6000-0.9000 cache size        7, 6518165 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns1201 S3FIFO-0.6000-0.9000 cache size       15, 6518165 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1201 S3FIFO-0.6000-0.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.6000-0.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.0100-1.9000 cache size        7, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.0100-1.9000 cache size       15, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.0100-1.9000 cache size       31, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.0100-1.9000 cache size       63, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.0250-1.9000 cache size        7, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.0250-1.9000 cache size       15, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.0250-1.9000 cache size       31, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.0250-1.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.9900-0.9000 cache size        7, 6518165 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_colo28.ns1201 S3FIFO-0.9900-0.9000 cache size       15, 6518165 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1201 S3FIFO-0.9900-0.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.9900-0.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.8000-0.9000 cache size        7, 6518165 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns1201 S3FIFO-0.8000-0.9000 cache size       15, 6518165 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1201 S3FIFO-0.8000-0.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.8000-0.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.7500-1.9000 cache size        7, 6518165 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns1201 S3FIFO-0.7500-1.9000 cache size       15, 6518165 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1201 S3FIFO-0.7500-1.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.7500-1.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.9000-1.9000 cache size        7, 6518165 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_colo28.ns1201 S3FIFO-0.9000-1.9000 cache size       15, 6518165 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1201 S3FIFO-0.9000-1.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.9000-1.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.6500-0.9000 cache size        7, 6518165 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns1201 S3FIFO-0.6500-0.9000 cache size       15, 6518165 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1201 S3FIFO-0.6500-0.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.6500-0.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.2000-1.9000 cache size        7, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.2000-1.9000 cache size       15, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.2000-1.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.2000-1.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.8500-1.9000 cache size        7, 6518165 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns1201 S3FIFO-0.8500-1.9000 cache size       15, 6518165 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1201 S3FIFO-0.8500-1.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.8500-1.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.9500-1.9000 cache size        7, 6518165 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_colo28.ns1201 S3FIFO-0.9500-1.9000 cache size       15, 6518165 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1201 S3FIFO-0.9500-1.9000 cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.9500-1.9000 cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 S3FIFO-0.0050-1.9000 cache size        7, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.0050-1.9000 cache size       15, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.0050-1.9000 cache size       31, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 S3FIFO-0.0050-1.9000 cache size       63, 6518165 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1201 FIFO cache size        7, 6518165 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_colo28.ns1201 FIFO cache size       15, 6518165 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1201 FIFO cache size       31, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1201 FIFO cache size       63, 6518165 req, miss ratio 0.0000, byte miss ratio 0.0000
