cdn1_colo28.ns421 S3FIFO-0.5500-0.9000 cache size      450, 4351589 req, miss ratio 0.2028, byte miss ratio 0.2028
cdn1_colo28.ns421 S3FIFO-0.5500-0.9000 cache size     1350, 4351589 req, miss ratio 0.1932, byte miss ratio 0.1932
cdn1_colo28.ns421 S3FIFO-0.5500-0.9000 cache size     4501, 4351589 req, miss ratio 0.1848, byte miss ratio 0.1848
cdn1_colo28.ns421 S3FIFO-0.5500-0.9000 cache size    13505, 4351589 req, miss ratio 0.1779, byte miss ratio 0.1779
cdn1_colo28.ns421 S3FIFO-0.5500-0.9000 cache size    45018, 4351589 req, miss ratio 0.1535, byte miss ratio 0.1535
cdn1_colo28.ns421 S3FIFO-0.5500-0.9000 cache size    90037, 4351589 req, miss ratio 0.1429, byte miss ratio 0.1429
cdn1_colo28.ns421 S3FIFO-0.5500-0.9000 cache size   180074, 4351589 req, miss ratio 0.1291, byte miss ratio 0.1291
cdn1_colo28.ns421 S3FIFO-0.5500-0.9000 cache size   360148, 4351589 req, miss ratio 0.1042, byte miss ratio 0.1042
cdn1_colo28.ns421 S3FIFO-0.0010-0.9000 cache size      450, 4351589 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns421 S3FIFO-0.0010-0.9000 cache size     1350, 4351589 req, miss ratio 0.1908, byte miss ratio 0.1908
cdn1_colo28.ns421 S3FIFO-0.0010-0.9000 cache size     4501, 4351589 req, miss ratio 0.1829, byte miss ratio 0.1829
cdn1_colo28.ns421 S3FIFO-0.0010-0.9000 cache size    13505, 4351589 req, miss ratio 0.1710, byte miss ratio 0.1710
cdn1_colo28.ns421 S3FIFO-0.0010-0.9000 cache size    45018, 4351589 req, miss ratio 0.1487, byte miss ratio 0.1487
cdn1_colo28.ns421 S3FIFO-0.0010-0.9000 cache size    90037, 4351589 req, miss ratio 0.1398, byte miss ratio 0.1398
cdn1_colo28.ns421 S3FIFO-0.0010-0.9000 cache size   180074, 4351589 req, miss ratio 0.1256, byte miss ratio 0.1256
cdn1_colo28.ns421 S3FIFO-0.0010-0.9000 cache size   360148, 4351589 req, miss ratio 0.1042, byte miss ratio 0.1042
cdn1_colo28.ns421 S3FIFO-0.2000-0.9000 cache size      450, 4351589 req, miss ratio 0.1989, byte miss ratio 0.1989
cdn1_colo28.ns421 S3FIFO-0.2000-0.9000 cache size     1350, 4351589 req, miss ratio 0.1903, byte miss ratio 0.1903
cdn1_colo28.ns421 S3FIFO-0.2000-0.9000 cache size     4501, 4351589 req, miss ratio 0.1833, byte miss ratio 0.1833
cdn1_colo28.ns421 S3FIFO-0.2000-0.9000 cache size    13505, 4351589 req, miss ratio 0.1732, byte miss ratio 0.1732
cdn1_colo28.ns421 S3FIFO-0.2000-0.9000 cache size    45018, 4351589 req, miss ratio 0.1495, byte miss ratio 0.1495
cdn1_colo28.ns421 S3FIFO-0.2000-0.9000 cache size    90037, 4351589 req, miss ratio 0.1405, byte miss ratio 0.1405
cdn1_colo28.ns421 S3FIFO-0.2000-0.9000 cache size   180074, 4351589 req, miss ratio 0.1282, byte miss ratio 0.1282
cdn1_colo28.ns421 S3FIFO-0.2000-0.9000 cache size   360148, 4351589 req, miss ratio 0.1042, byte miss ratio 0.1042
cdn1_colo28.ns421 S3FIFO-0.0500-1.9000 cache size      450, 4351589 req, miss ratio 0.1977, byte miss ratio 0.1977
cdn1_colo28.ns421 S3FIFO-0.0500-1.9000 cache size     1350, 4351589 req, miss ratio 0.1893, byte miss ratio 0.1893
cdn1_colo28.ns421 S3FIFO-0.0500-1.9000 cache size     4501, 4351589 req, miss ratio 0.1828, byte miss ratio 0.1828
cdn1_colo28.ns421 S3FIFO-0.0500-1.9000 cache size    13505, 4351589 req, miss ratio 0.1717, byte miss ratio 0.1717
cdn1_colo28.ns421 S3FIFO-0.0500-1.9000 cache size    45018, 4351589 req, miss ratio 0.1490, byte miss ratio 0.1490
cdn1_colo28.ns421 S3FIFO-0.0500-1.9000 cache size    90037, 4351589 req, miss ratio 0.1404, byte miss ratio 0.1404
cdn1_colo28.ns421 S3FIFO-0.0500-1.9000 cache size   180074, 4351589 req, miss ratio 0.1261, byte miss ratio 0.1261
cdn1_colo28.ns421 S3FIFO-0.0500-1.9000 cache size   360148, 4351589 req, miss ratio 0.1042, byte miss ratio 0.1042
cdn1_colo28.ns421 S3FIFO-0.8500-1.9000 cache size      450, 4351589 req, miss ratio 0.2108, byte miss ratio 0.2108
cdn1_colo28.ns421 S3FIFO-0.8500-1.9000 cache size     1350, 4351589 req, miss ratio 0.1980, byte miss ratio 0.1980
cdn1_colo28.ns421 S3FIFO-0.8500-1.9000 cache size     4501, 4351589 req, miss ratio 0.1882, byte miss ratio 0.1882
cdn1_colo28.ns421 S3FIFO-0.8500-1.9000 cache size    13505, 4351589 req, miss ratio 0.1809, byte miss ratio 0.1809
cdn1_colo28.ns421 S3FIFO-0.8500-1.9000 cache size    45018, 4351589 req, miss ratio 0.1621, byte miss ratio 0.1621
cdn1_colo28.ns421 S3FIFO-0.8500-1.9000 cache size    90037, 4351589 req, miss ratio 0.1463, byte miss ratio 0.1463
cdn1_colo28.ns421 S3FIFO-0.8500-1.9000 cache size   180074, 4351589 req, miss ratio 0.1284, byte miss ratio 0.1284
cdn1_colo28.ns421 S3FIFO-0.8500-1.9000 cache size   360148, 4351589 req, miss ratio 0.1054, byte miss ratio 0.1054
cdn1_colo28.ns421 S3FIFO-0.0250-0.9000 cache size      450, 4351589 req, miss ratio 0.1978, byte miss ratio 0.1978
cdn1_colo28.ns421 S3FIFO-0.0250-0.9000 cache size     1350, 4351589 req, miss ratio 0.1894, byte miss ratio 0.1894
cdn1_colo28.ns421 S3FIFO-0.0250-0.9000 cache size     4501, 4351589 req, miss ratio 0.1828, byte miss ratio 0.1828
cdn1_colo28.ns421 S3FIFO-0.0250-0.9000 cache size    13505, 4351589 req, miss ratio 0.1712, byte miss ratio 0.1712
cdn1_colo28.ns421 S3FIFO-0.0250-0.9000 cache size    45018, 4351589 req, miss ratio 0.1486, byte miss ratio 0.1486
cdn1_colo28.ns421 S3FIFO-0.0250-0.9000 cache size    90037, 4351589 req, miss ratio 0.1397, byte miss ratio 0.1397
cdn1_colo28.ns421 S3FIFO-0.0250-0.9000 cache size   180074, 4351589 req, miss ratio 0.1257, byte miss ratio 0.1257
cdn1_colo28.ns421 S3FIFO-0.0250-0.9000 cache size   360148, 4351589 req, miss ratio 0.1042, byte miss ratio 0.1042
cdn1_colo28.ns421 S3FIFO-0.5000-1.9000 cache size      450, 4351589 req, miss ratio 0.2020, byte miss ratio 0.2020
cdn1_colo28.ns421 S3FIFO-0.5000-1.9000 cache size     1350, 4351589 req, miss ratio 0.1927, byte miss ratio 0.1927
cdn1_colo28.ns421 S3FIFO-0.5000-1.9000 cache size     4501, 4351589 req, miss ratio 0.1845, byte miss ratio 0.1845
cdn1_colo28.ns421 S3FIFO-0.5000-1.9000 cache size    13505, 4351589 req, miss ratio 0.1775, byte miss ratio 0.1775
cdn1_colo28.ns421 S3FIFO-0.5000-1.9000 cache size    45018, 4351589 req, miss ratio 0.1532, byte miss ratio 0.1532
cdn1_colo28.ns421 S3FIFO-0.5000-1.9000 cache size    90037, 4351589 req, miss ratio 0.1427, byte miss ratio 0.1427
cdn1_colo28.ns421 S3FIFO-0.5000-1.9000 cache size   180074, 4351589 req, miss ratio 0.1289, byte miss ratio 0.1289
cdn1_colo28.ns421 S3FIFO-0.5000-1.9000 cache size   360148, 4351589 req, miss ratio 0.1042, byte miss ratio 0.1042
cdn1_colo28.ns421 S3FIFO-0.5500-1.9000 cache size      450, 4351589 req, miss ratio 0.2028, byte miss ratio 0.2028
cdn1_colo28.ns421 S3FIFO-0.5500-1.9000 cache size     1350, 4351589 req, miss ratio 0.1932, byte miss ratio 0.1932
cdn1_colo28.ns421 S3FIFO-0.5500-1.9000 cache size     4501, 4351589 req, miss ratio 0.1849, byte miss ratio 0.1849
cdn1_colo28.ns421 S3FIFO-0.5500-1.9000 cache size    13505, 4351589 req, miss ratio 0.1780, byte miss ratio 0.1780
cdn1_colo28.ns421 S3FIFO-0.5500-1.9000 cache size    45018, 4351589 req, miss ratio 0.1542, byte miss ratio 0.1542
cdn1_colo28.ns421 S3FIFO-0.5500-1.9000 cache size    90037, 4351589 req, miss ratio 0.1431, byte miss ratio 0.1431
cdn1_colo28.ns421 S3FIFO-0.5500-1.9000 cache size   180074, 4351589 req, miss ratio 0.1291, byte miss ratio 0.1291
cdn1_colo28.ns421 S3FIFO-0.5500-1.9000 cache size   360148, 4351589 req, miss ratio 0.1042, byte miss ratio 0.1042
cdn1_colo28.ns421 S3FIFO-0.0100-0.9000 cache size      450, 4351589 req, miss ratio 0.1978, byte miss ratio 0.1978
cdn1_colo28.ns421 S3FIFO-0.0100-0.9000 cache size     1350, 4351589 req, miss ratio 0.1893, byte miss ratio 0.1893
cdn1_colo28.ns421 S3FIFO-0.0100-0.9000 cache size     4501, 4351589 req, miss ratio 0.1828, byte miss ratio 0.1828
cdn1_colo28.ns421 S3FIFO-0.0100-0.9000 cache size    13505, 4351589 req, miss ratio 0.1711, byte miss ratio 0.1711
cdn1_colo28.ns421 S3FIFO-0.0100-0.9000 cache size    45018, 4351589 req, miss ratio 0.1486, byte miss ratio 0.1486
cdn1_colo28.ns421 S3FIFO-0.0100-0.9000 cache size    90037, 4351589 req, miss ratio 0.1397, byte miss ratio 0.1397
cdn1_colo28.ns421 S3FIFO-0.0100-0.9000 cache size   180074, 4351589 req, miss ratio 0.1256, byte miss ratio 0.1256
cdn1_colo28.ns421 S3FIFO-0.0100-0.9000 cache size   360148, 4351589 req, miss ratio 0.1042, byte miss ratio 0.1042
cdn1_colo28.ns421 S3FIFO-0.8000-0.9000 cache size      450, 4351589 req, miss ratio 0.2089, byte miss ratio 0.2089
cdn1_colo28.ns421 S3FIFO-0.8000-0.9000 cache size     1350, 4351589 req, miss ratio 0.1968, byte miss ratio 0.1968
cdn1_colo28.ns421 S3FIFO-0.8000-0.9000 cache size     4501, 4351589 req, miss ratio 0.1873, byte miss ratio 0.1873
cdn1_colo28.ns421 S3FIFO-0.8000-0.9000 cache size    13505, 4351589 req, miss ratio 0.1803, byte miss ratio 0.1803
