tencentBlock.ns18530 S3FIFO-0.6000-1.9000 cache size      853, 4376017 req, miss ratio 0.4663, byte miss ratio 0.4663
tencentBlock.ns18530 S3FIFO-0.6000-1.9000 cache size     2561, 4376017 req, miss ratio 0.4388, byte miss ratio 0.4388
tencentBlock.ns18530 S3FIFO-0.6000-1.9000 cache size     8538, 4376017 req, miss ratio 0.4101, byte miss ratio 0.4101
tencentBlock.ns18530 S3FIFO-0.6000-1.9000 cache size    25615, 4376017 req, miss ratio 0.3552, byte miss ratio 0.3552
tencentBlock.ns18530 S3FIFO-0.6000-1.9000 cache size    85384, 4376017 req, miss ratio 0.3047, byte miss ratio 0.3047
tencentBlock.ns18530 S3FIFO-0.6000-1.9000 cache size   170769, 4376017 req, miss ratio 0.2436, byte miss ratio 0.2436
tencentBlock.ns18530 S3FIFO-0.6000-1.9000 cache size   341539, 4376017 req, miss ratio 0.2071, byte miss ratio 0.2071
tencentBlock.ns18530 S3FIFO-0.6000-1.9000 cache size   683079, 4376017 req, miss ratio 0.1959, byte miss ratio 0.1959
tencentBlock.ns18530 S3FIFO-0.9000-0.9000 cache size      853, 4376017 req, miss ratio 0.5114, byte miss ratio 0.5114
tencentBlock.ns18530 S3FIFO-0.9000-0.9000 cache size     2561, 4376017 req, miss ratio 0.4551, byte miss ratio 0.4551
tencentBlock.ns18530 S3FIFO-0.9000-0.9000 cache size     8538, 4376017 req, miss ratio 0.4240, byte miss ratio 0.4240
tencentBlock.ns18530 S3FIFO-0.9000-0.9000 cache size    25615, 4376017 req, miss ratio 0.3729, byte miss ratio 0.3729
tencentBlock.ns18530 S3FIFO-0.9000-0.9000 cache size    85384, 4376017 req, miss ratio 0.3098, byte miss ratio 0.3098
tencentBlock.ns18530 S3FIFO-0.9000-0.9000 cache size   170769, 4376017 req, miss ratio 0.2653, byte miss ratio 0.2653
tencentBlock.ns18530 S3FIFO-0.9000-0.9000 cache size   341539, 4376017 req, miss ratio 0.2258, byte miss ratio 0.2258
tencentBlock.ns18530 S3FIFO-0.9000-0.9000 cache size   683079, 4376017 req, miss ratio 0.2003, byte miss ratio 0.2003
