tencentBlock.ns19140 S3FIFO-0.1500-0.9000 cache size      121, 7785245 req, miss ratio 0.7830, byte miss ratio 0.7830
tencentBlock.ns19140 S3FIFO-0.1500-0.9000 cache size      364, 7785245 req, miss ratio 0.7317, byte miss ratio 0.7317
tencentBlock.ns19140 S3FIFO-0.1500-0.9000 cache size     1213, 7785245 req, miss ratio 0.7046, byte miss ratio 0.7046
tencentBlock.ns19140 S3FIFO-0.1500-0.9000 cache size     3640, 7785245 req, miss ratio 0.6535, byte miss ratio 0.6535
tencentBlock.ns19140 S3FIFO-0.1500-0.9000 cache size    12135, 7785245 req, miss ratio 0.4279, byte miss ratio 0.4279
tencentBlock.ns19140 S3FIFO-0.1500-0.9000 cache size    24271, 7785245 req, miss ratio 0.1187, byte miss ratio 0.1187
tencentBlock.ns19140 S3FIFO-0.1500-0.9000 cache size    48542, 7785245 req, miss ratio 0.0322, byte miss ratio 0.0322
tencentBlock.ns19140 S3FIFO-0.1500-0.9000 cache size    97085, 7785245 req, miss ratio 0.0160, byte miss ratio 0.0160
tencentBlock.ns19140 S3FIFO-0.5000-1.9000 cache size      121, 7785245 req, miss ratio 0.8172, byte miss ratio 0.8172
tencentBlock.ns19140 S3FIFO-0.5000-1.9000 cache size      364, 7785245 req, miss ratio 0.7405, byte miss ratio 0.7405
tencentBlock.ns19140 S3FIFO-0.5000-1.9000 cache size     1213, 7785245 req, miss ratio 0.7112, byte miss ratio 0.7112
tencentBlock.ns19140 S3FIFO-0.5000-1.9000 cache size     3640, 7785245 req, miss ratio 0.6445, byte miss ratio 0.6445
tencentBlock.ns19140 S3FIFO-0.5000-1.9000 cache size    12135, 7785245 req, miss ratio 0.4644, byte miss ratio 0.4644
tencentBlock.ns19140 S3FIFO-0.5000-1.9000 cache size    24271, 7785245 req, miss ratio 0.1496, byte miss ratio 0.1496
tencentBlock.ns19140 S3FIFO-0.5000-1.9000 cache size    48542, 7785245 req, miss ratio 0.0404, byte miss ratio 0.0404
tencentBlock.ns19140 S3FIFO-0.5000-1.9000 cache size    97085, 7785245 req, miss ratio 0.0195, byte miss ratio 0.0195
