cdn1_allcolo.ns4269 S3FIFO-0.7000-0.9000 cache size      191, 4344996 req, miss ratio 0.8248, byte miss ratio 0.8248
cdn1_allcolo.ns4269 S3FIFO-0.7000-0.9000 cache size      573, 4344996 req, miss ratio 0.7236, byte miss ratio 0.7236
cdn1_allcolo.ns4269 S3FIFO-0.7000-0.9000 cache size     1913, 4344996 req, miss ratio 0.5758, byte miss ratio 0.5758
cdn1_allcolo.ns4269 S3FIFO-0.7000-0.9000 cache size     5739, 4344996 req, miss ratio 0.4146, byte miss ratio 0.4146
cdn1_allcolo.ns4269 S3FIFO-0.7000-0.9000 cache size    19130, 4344996 req, miss ratio 0.2290, byte miss ratio 0.2290
cdn1_allcolo.ns4269 S3FIFO-0.7000-0.9000 cache size    38260, 4344996 req, miss ratio 0.1396, byte miss ratio 0.1396
cdn1_allcolo.ns4269 S3FIFO-0.7000-0.9000 cache size    76520, 4344996 req, miss ratio 0.0777, byte miss ratio 0.0777
cdn1_allcolo.ns4269 S3FIFO-0.7000-0.9000 cache size   153040, 4344996 req, miss ratio 0.0471, byte miss ratio 0.0471
cdn1_allcolo.ns4269 S3FIFO-0.0010-0.9000 cache size      191, 4344996 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4269 S3FIFO-0.0010-0.9000 cache size      573, 4344996 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4269 S3FIFO-0.0010-0.9000 cache size     1913, 4344996 req, miss ratio 0.4871, byte miss ratio 0.4871
cdn1_allcolo.ns4269 S3FIFO-0.0010-0.9000 cache size     5739, 4344996 req, miss ratio 0.3324, byte miss ratio 0.3324
cdn1_allcolo.ns4269 S3FIFO-0.0010-0.9000 cache size    19130, 4344996 req, miss ratio 0.1731, byte miss ratio 0.1731
cdn1_allcolo.ns4269 S3FIFO-0.0010-0.9000 cache size    38260, 4344996 req, miss ratio 0.1057, byte miss ratio 0.1057
cdn1_allcolo.ns4269 S3FIFO-0.0010-0.9000 cache size    76520, 4344996 req, miss ratio 0.0638, byte miss ratio 0.0638
cdn1_allcolo.ns4269 S3FIFO-0.0010-0.9000 cache size   153040, 4344996 req, miss ratio 0.0454, byte miss ratio 0.0454
cdn1_allcolo.ns4269 S3FIFO-0.2500-0.9000 cache size      191, 4344996 req, miss ratio 0.7712, byte miss ratio 0.7712
cdn1_allcolo.ns4269 S3FIFO-0.2500-0.9000 cache size      573, 4344996 req, miss ratio 0.6564, byte miss ratio 0.6564
cdn1_allcolo.ns4269 S3FIFO-0.2500-0.9000 cache size     1913, 4344996 req, miss ratio 0.5061, byte miss ratio 0.5061
cdn1_allcolo.ns4269 S3FIFO-0.2500-0.9000 cache size     5739, 4344996 req, miss ratio 0.3526, byte miss ratio 0.3526
cdn1_allcolo.ns4269 S3FIFO-0.2500-0.9000 cache size    19130, 4344996 req, miss ratio 0.1875, byte miss ratio 0.1875
cdn1_allcolo.ns4269 S3FIFO-0.2500-0.9000 cache size    38260, 4344996 req, miss ratio 0.1135, byte miss ratio 0.1135
