cdn1_colo28.ns3271 S3FIFO-0.0010-1.9000 cache size       25, 1350304 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns3271 S3FIFO-0.0010-1.9000 cache size       75, 1350304 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns3271 S3FIFO-0.0010-1.9000 cache size      250, 1350304 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns3271 S3FIFO-0.0010-1.9000 cache size      750, 1350304 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns3271 S3FIFO-0.0010-1.9000 cache size     2501, 1350304 req, miss ratio 0.0415, byte miss ratio 0.0415
cdn1_colo28.ns3271 S3FIFO-0.0010-1.9000 cache size     5003, 1350304 req, miss ratio 0.0263, byte miss ratio 0.0263
cdn1_colo28.ns3271 S3FIFO-0.0010-1.9000 cache size    10006, 1350304 req, miss ratio 0.0204, byte miss ratio 0.0204
cdn1_colo28.ns3271 S3FIFO-0.0010-1.9000 cache size    20012, 1350304 req, miss ratio 0.0187, byte miss ratio 0.0187
cdn1_colo28.ns3271 S3FIFO-0.0100-0.9000 cache size       25, 1350304 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns3271 S3FIFO-0.0100-0.9000 cache size       75, 1350304 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns3271 S3FIFO-0.0100-0.9000 cache size      250, 1350304 req, miss ratio 0.0607, byte miss ratio 0.0607
cdn1_colo28.ns3271 S3FIFO-0.0100-0.9000 cache size      750, 1350304 req, miss ratio 0.0483, byte miss ratio 0.0483
cdn1_colo28.ns3271 S3FIFO-0.0100-0.9000 cache size     2501, 1350304 req, miss ratio 0.0407, byte miss ratio 0.0407
cdn1_colo28.ns3271 S3FIFO-0.0100-0.9000 cache size     5003, 1350304 req, miss ratio 0.0261, byte miss ratio 0.0261
cdn1_colo28.ns3271 S3FIFO-0.0100-0.9000 cache size    10006, 1350304 req, miss ratio 0.0204, byte miss ratio 0.0204
cdn1_colo28.ns3271 S3FIFO-0.0100-0.9000 cache size    20012, 1350304 req, miss ratio 0.0187, byte miss ratio 0.0187
cdn1_colo28.ns3271 S3FIFO-0.9500-0.9000 cache size       25, 1350304 req, miss ratio 0.2029, byte miss ratio 0.2029
cdn1_colo28.ns3271 S3FIFO-0.9500-0.9000 cache size       75, 1350304 req, miss ratio 0.1132, byte miss ratio 0.1132
cdn1_colo28.ns3271 S3FIFO-0.9500-0.9000 cache size      250, 1350304 req, miss ratio 0.0791, byte miss ratio 0.0791
cdn1_colo28.ns3271 S3FIFO-0.9500-0.9000 cache size      750, 1350304 req, miss ratio 0.0628, byte miss ratio 0.0628
cdn1_colo28.ns3271 S3FIFO-0.9500-0.9000 cache size     2501, 1350304 req, miss ratio 0.0508, byte miss ratio 0.0508
cdn1_colo28.ns3271 S3FIFO-0.9500-0.9000 cache size     5003, 1350304 req, miss ratio 0.0388, byte miss ratio 0.0388
cdn1_colo28.ns3271 S3FIFO-0.9500-0.9000 cache size    10006, 1350304 req, miss ratio 0.0267, byte miss ratio 0.0267
cdn1_colo28.ns3271 S3FIFO-0.9500-0.9000 cache size    20012, 1350304 req, miss ratio 0.0210, byte miss ratio 0.0210
cdn1_colo28.ns3271 S3FIFO-0.6000-0.9000 cache size       25, 1350304 req, miss ratio 0.1520, byte miss ratio 0.1520
cdn1_colo28.ns3271 S3FIFO-0.6000-0.9000 cache size       75, 1350304 req, miss ratio 0.0881, byte miss ratio 0.0881
cdn1_colo28.ns3271 S3FIFO-0.6000-0.9000 cache size      250, 1350304 req, miss ratio 0.0676, byte miss ratio 0.0676
cdn1_colo28.ns3271 S3FIFO-0.6000-0.9000 cache size      750, 1350304 req, miss ratio 0.0537, byte miss ratio 0.0537
cdn1_colo28.ns3271 S3FIFO-0.6000-0.9000 cache size     2501, 1350304 req, miss ratio 0.0440, byte miss ratio 0.0440
cdn1_colo28.ns3271 S3FIFO-0.6000-0.9000 cache size     5003, 1350304 req, miss ratio 0.0410, byte miss ratio 0.0410
cdn1_colo28.ns3271 S3FIFO-0.6000-0.9000 cache size    10006, 1350304 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_colo28.ns3271 S3FIFO-0.6000-0.9000 cache size    20012, 1350304 req, miss ratio 0.0187, byte miss ratio 0.0187
cdn1_colo28.ns3271 S3FIFO-0.2500-1.9000 cache size       25, 1350304 req, miss ratio 0.1140, byte miss ratio 0.1140
cdn1_colo28.ns3271 S3FIFO-0.2500-1.9000 cache size       75, 1350304 req, miss ratio 0.0801, byte miss ratio 0.0801
cdn1_colo28.ns3271 S3FIFO-0.2500-1.9000 cache size      250, 1350304 req, miss ratio 0.0627, byte miss ratio 0.0627
cdn1_colo28.ns3271 S3FIFO-0.2500-1.9000 cache size      750, 1350304 req, miss ratio 0.0494, byte miss ratio 0.0494
cdn1_colo28.ns3271 S3FIFO-0.2500-1.9000 cache size     2501, 1350304 req, miss ratio 0.0438, byte miss ratio 0.0438
cdn1_colo28.ns3271 S3FIFO-0.2500-1.9000 cache size     5003, 1350304 req, miss ratio 0.0344, byte miss ratio 0.0344
cdn1_colo28.ns3271 S3FIFO-0.2500-1.9000 cache size    10006, 1350304 req, miss ratio 0.0204, byte miss ratio 0.0204
cdn1_colo28.ns3271 S3FIFO-0.2500-1.9000 cache size    20012, 1350304 req, miss ratio 0.0187, byte miss ratio 0.0187
cdn1_colo28.ns3271 S3FIFO-0.8000-1.9000 cache size       25, 1350304 req, miss ratio 0.1848, byte miss ratio 0.1848
cdn1_colo28.ns3271 S3FIFO-0.8000-1.9000 cache size       75, 1350304 req, miss ratio 0.0992, byte miss ratio 0.0992
cdn1_colo28.ns3271 S3FIFO-0.8000-1.9000 cache size      250, 1350304 req, miss ratio 0.0730, byte miss ratio 0.0730
cdn1_colo28.ns3271 S3FIFO-0.8000-1.9000 cache size      750, 1350304 req, miss ratio 0.0585, byte miss ratio 0.0585
cdn1_colo28.ns3271 S3FIFO-0.8000-1.9000 cache size     2501, 1350304 req, miss ratio 0.0482, byte miss ratio 0.0482
cdn1_colo28.ns3271 S3FIFO-0.8000-1.9000 cache size     5003, 1350304 req, miss ratio 0.0385, byte miss ratio 0.0385
cdn1_colo28.ns3271 S3FIFO-0.8000-1.9000 cache size    10006, 1350304 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_colo28.ns3271 S3FIFO-0.8000-1.9000 cache size    20012, 1350304 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_colo28.ns3271 S3FIFO-0.9900-1.9000 cache size       25, 1350304 req, miss ratio 0.2057, byte miss ratio 0.2057
cdn1_colo28.ns3271 S3FIFO-0.9900-1.9000 cache size       75, 1350304 req, miss ratio 0.1163, byte miss ratio 0.1163
cdn1_colo28.ns3271 S3FIFO-0.9900-1.9000 cache size      250, 1350304 req, miss ratio 0.0819, byte miss ratio 0.0819
cdn1_colo28.ns3271 S3FIFO-0.9900-1.9000 cache size      750, 1350304 req, miss ratio 0.0648, byte miss ratio 0.0648
cdn1_colo28.ns3271 S3FIFO-0.9900-1.9000 cache size     2501, 1350304 req, miss ratio 0.0508, byte miss ratio 0.0508
cdn1_colo28.ns3271 S3FIFO-0.9900-1.9000 cache size     5003, 1350304 req, miss ratio 0.0386, byte miss ratio 0.0386
cdn1_colo28.ns3271 S3FIFO-0.9900-1.9000 cache size    10006, 1350304 req, miss ratio 0.0274, byte miss ratio 0.0274
cdn1_colo28.ns3271 S3FIFO-0.9900-1.9000 cache size    20012, 1350304 req, miss ratio 0.0212, byte miss ratio 0.0212
cdn1_colo28.ns3271 S3FIFO-0.7000-0.9000 cache size       25, 1350304 req, miss ratio 0.1658, byte miss ratio 0.1658
cdn1_colo28.ns3271 S3FIFO-0.7000-0.9000 cache size       75, 1350304 req, miss ratio 0.0925, byte miss ratio 0.0925
