cdn1_allcolo.ns1997 S3FIFO-0.0500-1.9000 cache size        6, 4235624 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1997 S3FIFO-0.0500-1.9000 cache size       18, 4235624 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1997 S3FIFO-0.0500-1.9000 cache size       63, 4235624 req, miss ratio 0.1479, byte miss ratio 0.1479
cdn1_allcolo.ns1997 S3FIFO-0.0500-1.9000 cache size      189, 4235624 req, miss ratio 0.0171, byte miss ratio 0.0171
cdn1_allcolo.ns1997 S3FIFO-0.0500-1.9000 cache size      630, 4235624 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns1997 S3FIFO-0.0500-1.9000 cache size     1260, 4235624 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns1997 S3FIFO-0.0500-1.9000 cache size     2520, 4235624 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns1997 S3FIFO-0.0500-1.9000 cache size     5041, 4235624 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns1997 S3FIFO-0.0100-1.9000 cache size        6, 4235624 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1997 S3FIFO-0.0100-1.9000 cache size       18, 4235624 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1997 S3FIFO-0.0100-1.9000 cache size       63, 4235624 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1997 S3FIFO-0.0100-1.9000 cache size      189, 4235624 req, miss ratio 0.0165, byte miss ratio 0.0165
cdn1_allcolo.ns1997 S3FIFO-0.0100-1.9000 cache size      630, 4235624 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns1997 S3FIFO-0.0100-1.9000 cache size     1260, 4235624 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns1997 S3FIFO-0.0100-1.9000 cache size     2520, 4235624 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns1997 S3FIFO-0.0100-1.9000 cache size     5041, 4235624 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns1997 S3FIFO-0.6500-0.9000 cache size        6, 4235624 req, miss ratio 0.7842, byte miss ratio 0.7842
cdn1_allcolo.ns1997 S3FIFO-0.6500-0.9000 cache size       18, 4235624 req, miss ratio 0.6121, byte miss ratio 0.6121
cdn1_allcolo.ns1997 S3FIFO-0.6500-0.9000 cache size       63, 4235624 req, miss ratio 0.2148, byte miss ratio 0.2148
cdn1_allcolo.ns1997 S3FIFO-0.6500-0.9000 cache size      189, 4235624 req, miss ratio 0.0288, byte miss ratio 0.0288
cdn1_allcolo.ns1997 S3FIFO-0.6500-0.9000 cache size      630, 4235624 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns1997 S3FIFO-0.6500-0.9000 cache size     1260, 4235624 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns1997 S3FIFO-0.6500-0.9000 cache size     2520, 4235624 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns1997 S3FIFO-0.6500-0.9000 cache size     5041, 4235624 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns1997 S3FIFO-0.4500-1.9000 cache size        6, 4235624 req, miss ratio 0.7798, byte miss ratio 0.7798
cdn1_allcolo.ns1997 S3FIFO-0.4500-1.9000 cache size       18, 4235624 req, miss ratio 0.6022, byte miss ratio 0.6022
cdn1_allcolo.ns1997 S3FIFO-0.4500-1.9000 cache size       63, 4235624 req, miss ratio 0.1908, byte miss ratio 0.1908
cdn1_allcolo.ns1997 S3FIFO-0.4500-1.9000 cache size      189, 4235624 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_allcolo.ns1997 S3FIFO-0.4500-1.9000 cache size      630, 4235624 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns1997 S3FIFO-0.4500-1.9000 cache size     1260, 4235624 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns1997 S3FIFO-0.4500-1.9000 cache size     2520, 4235624 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns1997 S3FIFO-0.4500-1.9000 cache size     5041, 4235624 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns1997 S3FIFO-0.9000-1.9000 cache size        6, 4235624 req, miss ratio 0.8375, byte miss ratio 0.8375
cdn1_allcolo.ns1997 S3FIFO-0.9000-1.9000 cache size       18, 4235624 req, miss ratio 0.6457, byte miss ratio 0.6457
cdn1_allcolo.ns1997 S3FIFO-0.9000-1.9000 cache size       63, 4235624 req, miss ratio 0.2350, byte miss ratio 0.2350
cdn1_allcolo.ns1997 S3FIFO-0.9000-1.9000 cache size      189, 4235624 req, miss ratio 0.0355, byte miss ratio 0.0355
cdn1_allcolo.ns1997 S3FIFO-0.9000-1.9000 cache size      630, 4235624 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns1997 S3FIFO-0.9000-1.9000 cache size     1260, 4235624 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns1997 S3FIFO-0.9000-1.9000 cache size     2520, 4235624 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns1997 S3FIFO-0.9000-1.9000 cache size     5041, 4235624 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns1997 S3FIFO-0.7500-1.9000 cache size        6, 4235624 req, miss ratio 0.8154, byte miss ratio 0.8154
cdn1_allcolo.ns1997 S3FIFO-0.7500-1.9000 cache size       18, 4235624 req, miss ratio 0.6292, byte miss ratio 0.6292
cdn1_allcolo.ns1997 S3FIFO-0.7500-1.9000 cache size       63, 4235624 req, miss ratio 0.2219, byte miss ratio 0.2219
cdn1_allcolo.ns1997 S3FIFO-0.7500-1.9000 cache size      189, 4235624 req, miss ratio 0.0311, byte miss ratio 0.0311
cdn1_allcolo.ns1997 S3FIFO-0.7500-1.9000 cache size      630, 4235624 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns1997 S3FIFO-0.7500-1.9000 cache size     1260, 4235624 req, miss ratio 0.0021, byte miss ratio 0.0021
