cdn1_allcolo.ns2059 S3FIFO-0.4000-0.9000 cache size       12, 1858180 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_allcolo.ns2059 S3FIFO-0.4000-0.9000 cache size       36, 1858180 req, miss ratio 0.0090, byte miss ratio 0.0090
cdn1_allcolo.ns2059 S3FIFO-0.4000-0.9000 cache size      122, 1858180 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_allcolo.ns2059 S3FIFO-0.4000-0.9000 cache size      367, 1858180 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_allcolo.ns2059 S3FIFO-0.4000-0.9000 cache size     1226, 1858180 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns2059 S3FIFO-0.4000-0.9000 cache size     2453, 1858180 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_allcolo.ns2059 S3FIFO-0.4000-0.9000 cache size     4906, 1858180 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns2059 S3FIFO-0.4000-0.9000 cache size     9812, 1858180 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns2059 S3FIFO-0.3500-0.9000 cache size       12, 1858180 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_allcolo.ns2059 S3FIFO-0.3500-0.9000 cache size       36, 1858180 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns2059 S3FIFO-0.3500-0.9000 cache size      122, 1858180 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_allcolo.ns2059 S3FIFO-0.3500-0.9000 cache size      367, 1858180 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_allcolo.ns2059 S3FIFO-0.3500-0.9000 cache size     1226, 1858180 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns2059 S3FIFO-0.3500-0.9000 cache size     2453, 1858180 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_allcolo.ns2059 S3FIFO-0.3500-0.9000 cache size     4906, 1858180 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns2059 S3FIFO-0.3500-0.9000 cache size     9812, 1858180 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns2059 S3FIFO-0.9500-0.9000 cache size       12, 1858180 req, miss ratio 0.0155, byte miss ratio 0.0155
cdn1_allcolo.ns2059 S3FIFO-0.9500-0.9000 cache size       36, 1858180 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_allcolo.ns2059 S3FIFO-0.9500-0.9000 cache size      122, 1858180 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_allcolo.ns2059 S3FIFO-0.9500-0.9000 cache size      367, 1858180 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_allcolo.ns2059 S3FIFO-0.9500-0.9000 cache size     1226, 1858180 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_allcolo.ns2059 S3FIFO-0.9500-0.9000 cache size     2453, 1858180 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns2059 S3FIFO-0.9500-0.9000 cache size     4906, 1858180 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_allcolo.ns2059 S3FIFO-0.9500-0.9000 cache size     9812, 1858180 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns2059 S3FIFO-0.4500-0.9000 cache size       12, 1858180 req, miss ratio 0.0122, byte miss ratio 0.0122
cdn1_allcolo.ns2059 S3FIFO-0.4500-0.9000 cache size       36, 1858180 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_allcolo.ns2059 S3FIFO-0.4500-0.9000 cache size      122, 1858180 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_allcolo.ns2059 S3FIFO-0.4500-0.9000 cache size      367, 1858180 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_allcolo.ns2059 S3FIFO-0.4500-0.9000 cache size     1226, 1858180 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns2059 S3FIFO-0.4500-0.9000 cache size     2453, 1858180 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_allcolo.ns2059 S3FIFO-0.4500-0.9000 cache size     4906, 1858180 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns2059 S3FIFO-0.4500-0.9000 cache size     9812, 1858180 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns2059 S3FIFO-0.3000-0.9000 cache size       12, 1858180 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_allcolo.ns2059 S3FIFO-0.3000-0.9000 cache size       36, 1858180 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_allcolo.ns2059 S3FIFO-0.3000-0.9000 cache size      122, 1858180 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_allcolo.ns2059 S3FIFO-0.3000-0.9000 cache size      367, 1858180 req, miss ratio 0.0070, byte miss ratio 0.0070
