cdn1_allcolo.ns1836 S3FIFO-0.2000-1.9000 cache size      190, 4328583 req, miss ratio 0.7715, byte miss ratio 0.7715
cdn1_allcolo.ns1836 S3FIFO-0.2000-1.9000 cache size      572, 4328583 req, miss ratio 0.6595, byte miss ratio 0.6595
cdn1_allcolo.ns1836 S3FIFO-0.2000-1.9000 cache size     1909, 4328583 req, miss ratio 0.5115, byte miss ratio 0.5115
cdn1_allcolo.ns1836 S3FIFO-0.2000-1.9000 cache size     5727, 4328583 req, miss ratio 0.3592, byte miss ratio 0.3592
cdn1_allcolo.ns1836 S3FIFO-0.2000-1.9000 cache size    19090, 4328583 req, miss ratio 0.1904, byte miss ratio 0.1904
cdn1_allcolo.ns1836 S3FIFO-0.2000-1.9000 cache size    38181, 4328583 req, miss ratio 0.1138, byte miss ratio 0.1138
cdn1_allcolo.ns1836 S3FIFO-0.2000-1.9000 cache size    76362, 4328583 req, miss ratio 0.0650, byte miss ratio 0.0650
cdn1_allcolo.ns1836 S3FIFO-0.2000-1.9000 cache size   152724, 4328583 req, miss ratio 0.0454, byte miss ratio 0.0454
cdn1_allcolo.ns1836 S3FIFO-0.6500-1.9000 cache size      190, 4328583 req, miss ratio 0.8219, byte miss ratio 0.8219
cdn1_allcolo.ns1836 S3FIFO-0.6500-1.9000 cache size      572, 4328583 req, miss ratio 0.7221, byte miss ratio 0.7221
cdn1_allcolo.ns1836 S3FIFO-0.6500-1.9000 cache size     1909, 4328583 req, miss ratio 0.5771, byte miss ratio 0.5771
cdn1_allcolo.ns1836 S3FIFO-0.6500-1.9000 cache size     5727, 4328583 req, miss ratio 0.4146, byte miss ratio 0.4146
cdn1_allcolo.ns1836 S3FIFO-0.6500-1.9000 cache size    19090, 4328583 req, miss ratio 0.2260, byte miss ratio 0.2260
cdn1_allcolo.ns1836 S3FIFO-0.6500-1.9000 cache size    38181, 4328583 req, miss ratio 0.1365, byte miss ratio 0.1365
cdn1_allcolo.ns1836 S3FIFO-0.6500-1.9000 cache size    76362, 4328583 req, miss ratio 0.0763, byte miss ratio 0.0763
cdn1_allcolo.ns1836 S3FIFO-0.6500-1.9000 cache size   152724, 4328583 req, miss ratio 0.0467, byte miss ratio 0.0467
cdn1_allcolo.ns1836 S3FIFO-0.4500-1.9000 cache size      190, 4328583 req, miss ratio 0.7961, byte miss ratio 0.7961
cdn1_allcolo.ns1836 S3FIFO-0.4500-1.9000 cache size      572, 4328583 req, miss ratio 0.6903, byte miss ratio 0.6903
cdn1_allcolo.ns1836 S3FIFO-0.4500-1.9000 cache size     1909, 4328583 req, miss ratio 0.5445, byte miss ratio 0.5445
cdn1_allcolo.ns1836 S3FIFO-0.4500-1.9000 cache size     5727, 4328583 req, miss ratio 0.3879, byte miss ratio 0.3879
cdn1_allcolo.ns1836 S3FIFO-0.4500-1.9000 cache size    19090, 4328583 req, miss ratio 0.2091, byte miss ratio 0.2091
cdn1_allcolo.ns1836 S3FIFO-0.4500-1.9000 cache size    38181, 4328583 req, miss ratio 0.1254, byte miss ratio 0.1254
cdn1_allcolo.ns1836 S3FIFO-0.4500-1.9000 cache size    76362, 4328583 req, miss ratio 0.0700, byte miss ratio 0.0700
cdn1_allcolo.ns1836 S3FIFO-0.4500-1.9000 cache size   152724, 4328583 req, miss ratio 0.0456, byte miss ratio 0.0456
cdn1_allcolo.ns1836 S3FIFO-0.4000-0.9000 cache size      190, 4328583 req, miss ratio 0.7857, byte miss ratio 0.7857
cdn1_allcolo.ns1836 S3FIFO-0.4000-0.9000 cache size      572, 4328583 req, miss ratio 0.6758, byte miss ratio 0.6758
cdn1_allcolo.ns1836 S3FIFO-0.4000-0.9000 cache size     1909, 4328583 req, miss ratio 0.5279, byte miss ratio 0.5279
cdn1_allcolo.ns1836 S3FIFO-0.4000-0.9000 cache size     5727, 4328583 req, miss ratio 0.3740, byte miss ratio 0.3740
cdn1_allcolo.ns1836 S3FIFO-0.4000-0.9000 cache size    19090, 4328583 req, miss ratio 0.2023, byte miss ratio 0.2023
cdn1_allcolo.ns1836 S3FIFO-0.4000-0.9000 cache size    38181, 4328583 req, miss ratio 0.1224, byte miss ratio 0.1224
cdn1_allcolo.ns1836 S3FIFO-0.4000-0.9000 cache size    76362, 4328583 req, miss ratio 0.0688, byte miss ratio 0.0688
cdn1_allcolo.ns1836 S3FIFO-0.4000-0.9000 cache size   152724, 4328583 req, miss ratio 0.0455, byte miss ratio 0.0455
cdn1_allcolo.ns1836 S3FIFO-0.0250-1.9000 cache size      190, 4328583 req, miss ratio 0.7616, byte miss ratio 0.7616
cdn1_allcolo.ns1836 S3FIFO-0.0250-1.9000 cache size      572, 4328583 req, miss ratio 0.6444, byte miss ratio 0.6444
cdn1_allcolo.ns1836 S3FIFO-0.0250-1.9000 cache size     1909, 4328583 req, miss ratio 0.4943, byte miss ratio 0.4943
cdn1_allcolo.ns1836 S3FIFO-0.0250-1.9000 cache size     5727, 4328583 req, miss ratio 0.3429, byte miss ratio 0.3429
cdn1_allcolo.ns1836 S3FIFO-0.0250-1.9000 cache size    19090, 4328583 req, miss ratio 0.1803, byte miss ratio 0.1803
cdn1_allcolo.ns1836 S3FIFO-0.0250-1.9000 cache size    38181, 4328583 req, miss ratio 0.1081, byte miss ratio 0.1081
cdn1_allcolo.ns1836 S3FIFO-0.0250-1.9000 cache size    76362, 4328583 req, miss ratio 0.0634, byte miss ratio 0.0634
cdn1_allcolo.ns1836 S3FIFO-0.0250-1.9000 cache size   152724, 4328583 req, miss ratio 0.0454, byte miss ratio 0.0454
cdn1_allcolo.ns1836 S3FIFO-0.9000-0.9000 cache size      190, 4328583 req, miss ratio 0.8614, byte miss ratio 0.8614
cdn1_allcolo.ns1836 S3FIFO-0.9000-0.9000 cache size      572, 4328583 req, miss ratio 0.7689, byte miss ratio 0.7689
cdn1_allcolo.ns1836 S3FIFO-0.9000-0.9000 cache size     1909, 4328583 req, miss ratio 0.6237, byte miss ratio 0.6237
cdn1_allcolo.ns1836 S3FIFO-0.9000-0.9000 cache size     5727, 4328583 req, miss ratio 0.4541, byte miss ratio 0.4541
cdn1_allcolo.ns1836 S3FIFO-0.9000-0.9000 cache size    19090, 4328583 req, miss ratio 0.2543, byte miss ratio 0.2543
cdn1_allcolo.ns1836 S3FIFO-0.9000-0.9000 cache size    38181, 4328583 req, miss ratio 0.1562, byte miss ratio 0.1562
cdn1_allcolo.ns1836 S3FIFO-0.9000-0.9000 cache size    76362, 4328583 req, miss ratio 0.0869, byte miss ratio 0.0869
cdn1_allcolo.ns1836 S3FIFO-0.9000-0.9000 cache size   152724, 4328583 req, miss ratio 0.0510, byte miss ratio 0.0510
cdn1_allcolo.ns1836 S3FIFO-0.6500-0.9000 cache size      190, 4328583 req, miss ratio 0.8162, byte miss ratio 0.8162
cdn1_allcolo.ns1836 S3FIFO-0.6500-0.9000 cache size      572, 4328583 req, miss ratio 0.7140, byte miss ratio 0.7140
cdn1_allcolo.ns1836 S3FIFO-0.6500-0.9000 cache size     1909, 4328583 req, miss ratio 0.5685, byte miss ratio 0.5685
cdn1_allcolo.ns1836 S3FIFO-0.6500-0.9000 cache size     5727, 4328583 req, miss ratio 0.4095, byte miss ratio 0.4095
cdn1_allcolo.ns1836 S3FIFO-0.6500-0.9000 cache size    19090, 4328583 req, miss ratio 0.2262, byte miss ratio 0.2262
cdn1_allcolo.ns1836 S3FIFO-0.6500-0.9000 cache size    38181, 4328583 req, miss ratio 0.1375, byte miss ratio 0.1375
cdn1_allcolo.ns1836 S3FIFO-0.6500-0.9000 cache size    76362, 4328583 req, miss ratio 0.0763, byte miss ratio 0.0763
cdn1_allcolo.ns1836 S3FIFO-0.6500-0.9000 cache size   152724, 4328583 req, miss ratio 0.0467, byte miss ratio 0.0467
cdn1_allcolo.ns1836 S3FIFO-0.7500-0.9000 cache size      190, 4328583 req, miss ratio 0.8317, byte miss ratio 0.8317
cdn1_allcolo.ns1836 S3FIFO-0.7500-0.9000 cache size      572, 4328583 req, miss ratio 0.7338, byte miss ratio 0.7338
cdn1_allcolo.ns1836 S3FIFO-0.7500-0.9000 cache size     1909, 4328583 req, miss ratio 0.5886, byte miss ratio 0.5886
cdn1_allcolo.ns1836 S3FIFO-0.7500-0.9000 cache size     5727, 4328583 req, miss ratio 0.4262, byte miss ratio 0.4262
cdn1_allcolo.ns1836 S3FIFO-0.7500-0.9000 cache size    19090, 4328583 req, miss ratio 0.2369, byte miss ratio 0.2369
cdn1_allcolo.ns1836 S3FIFO-0.7500-0.9000 cache size    38181, 4328583 req, miss ratio 0.1445, byte miss ratio 0.1445
cdn1_allcolo.ns1836 S3FIFO-0.7500-0.9000 cache size    76362, 4328583 req, miss ratio 0.0801, byte miss ratio 0.0801
cdn1_allcolo.ns1836 S3FIFO-0.7500-0.9000 cache size   152724, 4328583 req, miss ratio 0.0478, byte miss ratio 0.0478
cdn1_allcolo.ns1836 S3FIFO-0.0010-0.9000 cache size      190, 4328583 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1836 S3FIFO-0.0010-0.9000 cache size      572, 4328583 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1836 S3FIFO-0.0010-0.9000 cache size     1909, 4328583 req, miss ratio 0.4898, byte miss ratio 0.4898
cdn1_allcolo.ns1836 S3FIFO-0.0010-0.9000 cache size     5727, 4328583 req, miss ratio 0.3359, byte miss ratio 0.3359
cdn1_allcolo.ns1836 S3FIFO-0.0010-0.9000 cache size    19090, 4328583 req, miss ratio 0.1752, byte miss ratio 0.1752
cdn1_allcolo.ns1836 S3FIFO-0.0010-0.9000 cache size    38181, 4328583 req, miss ratio 0.1068, byte miss ratio 0.1068
cdn1_allcolo.ns1836 S3FIFO-0.0010-0.9000 cache size    76362, 4328583 req, miss ratio 0.0641, byte miss ratio 0.0641
cdn1_allcolo.ns1836 S3FIFO-0.0010-0.9000 cache size   152724, 4328583 req, miss ratio 0.0454, byte miss ratio 0.0454
cdn1_allcolo.ns1836 S3FIFO-0.0010-1.9000 cache size      190, 4328583 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1836 S3FIFO-0.0010-1.9000 cache size      572, 4328583 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1836 S3FIFO-0.0010-1.9000 cache size     1909, 4328583 req, miss ratio 0.4966, byte miss ratio 0.4966
cdn1_allcolo.ns1836 S3FIFO-0.0010-1.9000 cache size     5727, 4328583 req, miss ratio 0.3434, byte miss ratio 0.3434
cdn1_allcolo.ns1836 S3FIFO-0.0010-1.9000 cache size    19090, 4328583 req, miss ratio 0.1806, byte miss ratio 0.1806
cdn1_allcolo.ns1836 S3FIFO-0.0010-1.9000 cache size    38181, 4328583 req, miss ratio 0.1090, byte miss ratio 0.1090
cdn1_allcolo.ns1836 S3FIFO-0.0010-1.9000 cache size    76362, 4328583 req, miss ratio 0.0641, byte miss ratio 0.0641
cdn1_allcolo.ns1836 S3FIFO-0.0010-1.9000 cache size   152724, 4328583 req, miss ratio 0.0454, byte miss ratio 0.0454
cdn1_allcolo.ns1836 S3FIFO-0.0100-1.9000 cache size      190, 4328583 req, miss ratio 0.7610, byte miss ratio 0.7610
cdn1_allcolo.ns1836 S3FIFO-0.0100-1.9000 cache size      572, 4328583 req, miss ratio 0.6455, byte miss ratio 0.6455
cdn1_allcolo.ns1836 S3FIFO-0.0100-1.9000 cache size     1909, 4328583 req, miss ratio 0.4939, byte miss ratio 0.4939
cdn1_allcolo.ns1836 S3FIFO-0.0100-1.9000 cache size     5727, 4328583 req, miss ratio 0.3422, byte miss ratio 0.3422
cdn1_allcolo.ns1836 S3FIFO-0.0100-1.9000 cache size    19090, 4328583 req, miss ratio 0.1800, byte miss ratio 0.1800
cdn1_allcolo.ns1836 S3FIFO-0.0100-1.9000 cache size    38181, 4328583 req, miss ratio 0.1082, byte miss ratio 0.1082
cdn1_allcolo.ns1836 S3FIFO-0.0100-1.9000 cache size    76362, 4328583 req, miss ratio 0.0635, byte miss ratio 0.0635
cdn1_allcolo.ns1836 S3FIFO-0.0100-1.9000 cache size   152724, 4328583 req, miss ratio 0.0454, byte miss ratio 0.0454
cdn1_allcolo.ns1836 S3FIFO-0.3000-1.9000 cache size      190, 4328583 req, miss ratio 0.7807, byte miss ratio 0.7807
cdn1_allcolo.ns1836 S3FIFO-0.3000-1.9000 cache size      572, 4328583 req, miss ratio 0.6708, byte miss ratio 0.6708
cdn1_allcolo.ns1836 S3FIFO-0.3000-1.9000 cache size     1909, 4328583 req, miss ratio 0.5238, byte miss ratio 0.5238
cdn1_allcolo.ns1836 S3FIFO-0.3000-1.9000 cache size     5727, 4328583 req, miss ratio 0.3700, byte miss ratio 0.3700
cdn1_allcolo.ns1836 S3FIFO-0.3000-1.9000 cache size    19090, 4328583 req, miss ratio 0.1975, byte miss ratio 0.1975
cdn1_allcolo.ns1836 S3FIFO-0.3000-1.9000 cache size    38181, 4328583 req, miss ratio 0.1181, byte miss ratio 0.1181
cdn1_allcolo.ns1836 S3FIFO-0.3000-1.9000 cache size    76362, 4328583 req, miss ratio 0.0667, byte miss ratio 0.0667
cdn1_allcolo.ns1836 S3FIFO-0.3000-1.9000 cache size   152724, 4328583 req, miss ratio 0.0454, byte miss ratio 0.0454
cdn1_allcolo.ns1836 S3FIFO-0.8000-0.9000 cache size      190, 4328583 req, miss ratio 0.8410, byte miss ratio 0.8410
cdn1_allcolo.ns1836 S3FIFO-0.8000-0.9000 cache size      572, 4328583 req, miss ratio 0.7446, byte miss ratio 0.7446
cdn1_allcolo.ns1836 S3FIFO-0.8000-0.9000 cache size     1909, 4328583 req, miss ratio 0.5996, byte miss ratio 0.5996
cdn1_allcolo.ns1836 S3FIFO-0.8000-0.9000 cache size     5727, 4328583 req, miss ratio 0.4350, byte miss ratio 0.4350
cdn1_allcolo.ns1836 S3FIFO-0.8000-0.9000 cache size    19090, 4328583 req, miss ratio 0.2425, byte miss ratio 0.2425
cdn1_allcolo.ns1836 S3FIFO-0.8000-0.9000 cache size    38181, 4328583 req, miss ratio 0.1482, byte miss ratio 0.1482
cdn1_allcolo.ns1836 S3FIFO-0.8000-0.9000 cache size    76362, 4328583 req, miss ratio 0.0822, byte miss ratio 0.0822
cdn1_allcolo.ns1836 S3FIFO-0.8000-0.9000 cache size   152724, 4328583 req, miss ratio 0.0486, byte miss ratio 0.0486
cdn1_allcolo.ns1836 S3FIFO-0.8500-1.9000 cache size      190, 4328583 req, miss ratio 0.8556, byte miss ratio 0.8556
cdn1_allcolo.ns1836 S3FIFO-0.8500-1.9000 cache size      572, 4328583 req, miss ratio 0.7632, byte miss ratio 0.7632
cdn1_allcolo.ns1836 S3FIFO-0.8500-1.9000 cache size     1909, 4328583 req, miss ratio 0.6163, byte miss ratio 0.6163
