cdn1_allcolo.ns2728 S3FIFO-0.0050-1.9000 cache size        7, 1811302 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2728 S3FIFO-0.0050-1.9000 cache size       15, 1811302 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2728 S3FIFO-0.0050-1.9000 cache size       31, 1811302 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2728 S3FIFO-0.0050-1.9000 cache size       63, 1811302 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2728 S3FIFO-0.3000-0.9000 cache size        7, 1811302 req, miss ratio 0.0193, byte miss ratio 0.0193
cdn1_allcolo.ns2728 S3FIFO-0.3000-0.9000 cache size       15, 1811302 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns2728 S3FIFO-0.3000-0.9000 cache size       31, 1811302 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2728 S3FIFO-0.3000-0.9000 cache size       63, 1811302 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns2728 S3FIFO-0.0010-1.9000 cache size        7, 1811302 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2728 S3FIFO-0.0010-1.9000 cache size       15, 1811302 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2728 S3FIFO-0.0010-1.9000 cache size       31, 1811302 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2728 S3FIFO-0.0010-1.9000 cache size       63, 1811302 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2728 S3FIFO-0.4500-1.9000 cache size        7, 1811302 req, miss ratio 0.0213, byte miss ratio 0.0213
cdn1_allcolo.ns2728 S3FIFO-0.4500-1.9000 cache size       15, 1811302 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns2728 S3FIFO-0.4500-1.9000 cache size       31, 1811302 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns2728 S3FIFO-0.4500-1.9000 cache size       63, 1811302 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2728 S3FIFO-0.2500-1.9000 cache size        7, 1811302 req, miss ratio 0.0181, byte miss ratio 0.0181
cdn1_allcolo.ns2728 S3FIFO-0.2500-1.9000 cache size       15, 1811302 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns2728 S3FIFO-0.2500-1.9000 cache size       31, 1811302 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2728 S3FIFO-0.2500-1.9000 cache size       63, 1811302 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns2728 S3FIFO-0.9000-0.9000 cache size        7, 1811302 req, miss ratio 0.0273, byte miss ratio 0.0273
cdn1_allcolo.ns2728 S3FIFO-0.9000-0.9000 cache size       15, 1811302 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_allcolo.ns2728 S3FIFO-0.9000-0.9000 cache size       31, 1811302 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2728 S3FIFO-0.9000-0.9000 cache size       63, 1811302 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2728 S3FIFO-0.1500-0.9000 cache size        7, 1811302 req, miss ratio 0.0174, byte miss ratio 0.0174
cdn1_allcolo.ns2728 S3FIFO-0.1500-0.9000 cache size       15, 1811302 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_allcolo.ns2728 S3FIFO-0.1500-0.9000 cache size       31, 1811302 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns2728 S3FIFO-0.1500-0.9000 cache size       63, 1811302 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns2728 S3FIFO-0.8000-0.9000 cache size        7, 1811302 req, miss ratio 0.0255, byte miss ratio 0.0255
cdn1_allcolo.ns2728 S3FIFO-0.8000-0.9000 cache size       15, 1811302 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns2728 S3FIFO-0.8000-0.9000 cache size       31, 1811302 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns2728 S3FIFO-0.8000-0.9000 cache size       63, 1811302 req, miss ratio 0.0001, byte miss ratio 0.0001
