cdn1_allcolo.ns1152 S3FIFO-0.8500-0.9000 cache size      199, 3632476 req, miss ratio 0.7893, byte miss ratio 0.7893
cdn1_allcolo.ns1152 S3FIFO-0.8500-0.9000 cache size      599, 3632476 req, miss ratio 0.6570, byte miss ratio 0.6570
cdn1_allcolo.ns1152 S3FIFO-0.8500-0.9000 cache size     1997, 3632476 req, miss ratio 0.4650, byte miss ratio 0.4650
cdn1_allcolo.ns1152 S3FIFO-0.8500-0.9000 cache size     5993, 3632476 req, miss ratio 0.2863, byte miss ratio 0.2863
cdn1_allcolo.ns1152 S3FIFO-0.8500-0.9000 cache size    19976, 3632476 req, miss ratio 0.1473, byte miss ratio 0.1473
cdn1_allcolo.ns1152 S3FIFO-0.8500-0.9000 cache size    39953, 3632476 req, miss ratio 0.0997, byte miss ratio 0.0997
cdn1_allcolo.ns1152 S3FIFO-0.8500-0.9000 cache size    79906, 3632476 req, miss ratio 0.0705, byte miss ratio 0.0705
cdn1_allcolo.ns1152 S3FIFO-0.8500-0.9000 cache size   159813, 3632476 req, miss ratio 0.0566, byte miss ratio 0.0566
cdn1_allcolo.ns1152 S3FIFO-0.4000-1.9000 cache size      199, 3632476 req, miss ratio 0.7203, byte miss ratio 0.7203
cdn1_allcolo.ns1152 S3FIFO-0.4000-1.9000 cache size      599, 3632476 req, miss ratio 0.5773, byte miss ratio 0.5773
cdn1_allcolo.ns1152 S3FIFO-0.4000-1.9000 cache size     1997, 3632476 req, miss ratio 0.3919, byte miss ratio 0.3919
cdn1_allcolo.ns1152 S3FIFO-0.4000-1.9000 cache size     5993, 3632476 req, miss ratio 0.2319, byte miss ratio 0.2319
cdn1_allcolo.ns1152 S3FIFO-0.4000-1.9000 cache size    19976, 3632476 req, miss ratio 0.1160, byte miss ratio 0.1160
cdn1_allcolo.ns1152 S3FIFO-0.4000-1.9000 cache size    39953, 3632476 req, miss ratio 0.0779, byte miss ratio 0.0779
cdn1_allcolo.ns1152 S3FIFO-0.4000-1.9000 cache size    79906, 3632476 req, miss ratio 0.0592, byte miss ratio 0.0592
cdn1_allcolo.ns1152 S3FIFO-0.4000-1.9000 cache size   159813, 3632476 req, miss ratio 0.0552, byte miss ratio 0.0552
cdn1_allcolo.ns1152 S3FIFO-0.2500-1.9000 cache size      199, 3632476 req, miss ratio 0.7021, byte miss ratio 0.7021
cdn1_allcolo.ns1152 S3FIFO-0.2500-1.9000 cache size      599, 3632476 req, miss ratio 0.5557, byte miss ratio 0.5557
cdn1_allcolo.ns1152 S3FIFO-0.2500-1.9000 cache size     1997, 3632476 req, miss ratio 0.3721, byte miss ratio 0.3721
cdn1_allcolo.ns1152 S3FIFO-0.2500-1.9000 cache size     5993, 3632476 req, miss ratio 0.2186, byte miss ratio 0.2186
cdn1_allcolo.ns1152 S3FIFO-0.2500-1.9000 cache size    19976, 3632476 req, miss ratio 0.1083, byte miss ratio 0.1083
cdn1_allcolo.ns1152 S3FIFO-0.2500-1.9000 cache size    39953, 3632476 req, miss ratio 0.0731, byte miss ratio 0.0731
cdn1_allcolo.ns1152 S3FIFO-0.2500-1.9000 cache size    79906, 3632476 req, miss ratio 0.0585, byte miss ratio 0.0585
cdn1_allcolo.ns1152 S3FIFO-0.2500-1.9000 cache size   159813, 3632476 req, miss ratio 0.0552, byte miss ratio 0.0552
cdn1_allcolo.ns1152 S3FIFO-0.9000-1.9000 cache size      199, 3632476 req, miss ratio 0.8071, byte miss ratio 0.8071
cdn1_allcolo.ns1152 S3FIFO-0.9000-1.9000 cache size      599, 3632476 req, miss ratio 0.6741, byte miss ratio 0.6741
cdn1_allcolo.ns1152 S3FIFO-0.9000-1.9000 cache size     1997, 3632476 req, miss ratio 0.4762, byte miss ratio 0.4762
cdn1_allcolo.ns1152 S3FIFO-0.9000-1.9000 cache size     5993, 3632476 req, miss ratio 0.2930, byte miss ratio 0.2930
cdn1_allcolo.ns1152 S3FIFO-0.9000-1.9000 cache size    19976, 3632476 req, miss ratio 0.1515, byte miss ratio 0.1515
cdn1_allcolo.ns1152 S3FIFO-0.9000-1.9000 cache size    39953, 3632476 req, miss ratio 0.1029, byte miss ratio 0.1029
cdn1_allcolo.ns1152 S3FIFO-0.9000-1.9000 cache size    79906, 3632476 req, miss ratio 0.0725, byte miss ratio 0.0725
cdn1_allcolo.ns1152 S3FIFO-0.9000-1.9000 cache size   159813, 3632476 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_allcolo.ns1152 S3FIFO-0.0050-1.9000 cache size      199, 3632476 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1152 S3FIFO-0.0050-1.9000 cache size      599, 3632476 req, miss ratio 0.5297, byte miss ratio 0.5297
cdn1_allcolo.ns1152 S3FIFO-0.0050-1.9000 cache size     1997, 3632476 req, miss ratio 0.3476, byte miss ratio 0.3476
cdn1_allcolo.ns1152 S3FIFO-0.0050-1.9000 cache size     5993, 3632476 req, miss ratio 0.2039, byte miss ratio 0.2039
cdn1_allcolo.ns1152 S3FIFO-0.0050-1.9000 cache size    19976, 3632476 req, miss ratio 0.0999, byte miss ratio 0.0999
cdn1_allcolo.ns1152 S3FIFO-0.0050-1.9000 cache size    39953, 3632476 req, miss ratio 0.0686, byte miss ratio 0.0686
cdn1_allcolo.ns1152 S3FIFO-0.0050-1.9000 cache size    79906, 3632476 req, miss ratio 0.0585, byte miss ratio 0.0585
cdn1_allcolo.ns1152 S3FIFO-0.0050-1.9000 cache size   159813, 3632476 req, miss ratio 0.0552, byte miss ratio 0.0552
cdn1_allcolo.ns1152 S3FIFO-0.9000-0.9000 cache size      199, 3632476 req, miss ratio 0.8012, byte miss ratio 0.8012
cdn1_allcolo.ns1152 S3FIFO-0.9000-0.9000 cache size      599, 3632476 req, miss ratio 0.6695, byte miss ratio 0.6695
cdn1_allcolo.ns1152 S3FIFO-0.9000-0.9000 cache size     1997, 3632476 req, miss ratio 0.4760, byte miss ratio 0.4760
cdn1_allcolo.ns1152 S3FIFO-0.9000-0.9000 cache size     5993, 3632476 req, miss ratio 0.2943, byte miss ratio 0.2943
cdn1_allcolo.ns1152 S3FIFO-0.9000-0.9000 cache size    19976, 3632476 req, miss ratio 0.1522, byte miss ratio 0.1522
cdn1_allcolo.ns1152 S3FIFO-0.9000-0.9000 cache size    39953, 3632476 req, miss ratio 0.1030, byte miss ratio 0.1030
cdn1_allcolo.ns1152 S3FIFO-0.9000-0.9000 cache size    79906, 3632476 req, miss ratio 0.0724, byte miss ratio 0.0724
cdn1_allcolo.ns1152 S3FIFO-0.9000-0.9000 cache size   159813, 3632476 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_allcolo.ns1152 S3FIFO-0.3000-0.9000 cache size      199, 3632476 req, miss ratio 0.7007, byte miss ratio 0.7007
cdn1_allcolo.ns1152 S3FIFO-0.3000-0.9000 cache size      599, 3632476 req, miss ratio 0.5532, byte miss ratio 0.5532
cdn1_allcolo.ns1152 S3FIFO-0.3000-0.9000 cache size     1997, 3632476 req, miss ratio 0.3708, byte miss ratio 0.3708
cdn1_allcolo.ns1152 S3FIFO-0.3000-0.9000 cache size     5993, 3632476 req, miss ratio 0.2189, byte miss ratio 0.2189
cdn1_allcolo.ns1152 S3FIFO-0.3000-0.9000 cache size    19976, 3632476 req, miss ratio 0.1092, byte miss ratio 0.1092
