cdn1_allcolo.ns2329 S3FIFO-0.5000-1.9000 cache size       12, 1697026 req, miss ratio 0.0634, byte miss ratio 0.0634
cdn1_allcolo.ns2329 S3FIFO-0.5000-1.9000 cache size       36, 1697026 req, miss ratio 0.0384, byte miss ratio 0.0384
cdn1_allcolo.ns2329 S3FIFO-0.5000-1.9000 cache size      121, 1697026 req, miss ratio 0.0310, byte miss ratio 0.0310
cdn1_allcolo.ns2329 S3FIFO-0.5000-1.9000 cache size      363, 1697026 req, miss ratio 0.0247, byte miss ratio 0.0247
cdn1_allcolo.ns2329 S3FIFO-0.5000-1.9000 cache size     1212, 1697026 req, miss ratio 0.0175, byte miss ratio 0.0175
cdn1_allcolo.ns2329 S3FIFO-0.5000-1.9000 cache size     2425, 1697026 req, miss ratio 0.0134, byte miss ratio 0.0134
cdn1_allcolo.ns2329 S3FIFO-0.5000-1.9000 cache size     4851, 1697026 req, miss ratio 0.0098, byte miss ratio 0.0098
cdn1_allcolo.ns2329 S3FIFO-0.5000-1.9000 cache size     9702, 1697026 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_allcolo.ns2329 S3FIFO-0.2500-1.9000 cache size       12, 1697026 req, miss ratio 0.0507, byte miss ratio 0.0507
cdn1_allcolo.ns2329 S3FIFO-0.2500-1.9000 cache size       36, 1697026 req, miss ratio 0.0375, byte miss ratio 0.0375
cdn1_allcolo.ns2329 S3FIFO-0.2500-1.9000 cache size      121, 1697026 req, miss ratio 0.0298, byte miss ratio 0.0298
cdn1_allcolo.ns2329 S3FIFO-0.2500-1.9000 cache size      363, 1697026 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_allcolo.ns2329 S3FIFO-0.2500-1.9000 cache size     1212, 1697026 req, miss ratio 0.0162, byte miss ratio 0.0162
cdn1_allcolo.ns2329 S3FIFO-0.2500-1.9000 cache size     2425, 1697026 req, miss ratio 0.0126, byte miss ratio 0.0126
cdn1_allcolo.ns2329 S3FIFO-0.2500-1.9000 cache size     4851, 1697026 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_allcolo.ns2329 S3FIFO-0.2500-1.9000 cache size     9702, 1697026 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_allcolo.ns2329 S3FIFO-0.2000-1.9000 cache size       12, 1697026 req, miss ratio 0.0483, byte miss ratio 0.0483
cdn1_allcolo.ns2329 S3FIFO-0.2000-1.9000 cache size       36, 1697026 req, miss ratio 0.0375, byte miss ratio 0.0375
