tencentBlock.ns13217 S3FIFO-0.3500-1.9000 cache size       45, 1573028 req, miss ratio 0.2832, byte miss ratio 0.2832
tencentBlock.ns13217 S3FIFO-0.3500-1.9000 cache size      136, 1573028 req, miss ratio 0.1836, byte miss ratio 0.1836
tencentBlock.ns13217 S3FIFO-0.3500-1.9000 cache size      455, 1573028 req, miss ratio 0.1488, byte miss ratio 0.1488
tencentBlock.ns13217 S3FIFO-0.3500-1.9000 cache size     1367, 1573028 req, miss ratio 0.1344, byte miss ratio 0.1344
tencentBlock.ns13217 S3FIFO-0.3500-1.9000 cache size     4559, 1573028 req, miss ratio 0.1268, byte miss ratio 0.1268
tencentBlock.ns13217 S3FIFO-0.3500-1.9000 cache size     9119, 1573028 req, miss ratio 0.1282, byte miss ratio 0.1282
tencentBlock.ns13217 S3FIFO-0.3500-1.9000 cache size    18238, 1573028 req, miss ratio 0.0721, byte miss ratio 0.0721
tencentBlock.ns13217 S3FIFO-0.3500-1.9000 cache size    36476, 1573028 req, miss ratio 0.0323, byte miss ratio 0.0323
tencentBlock.ns13217 S3FIFO-0.5500-0.9000 cache size       45, 1573028 req, miss ratio 0.3066, byte miss ratio 0.3066
tencentBlock.ns13217 S3FIFO-0.5500-0.9000 cache size      136, 1573028 req, miss ratio 0.2240, byte miss ratio 0.2240
tencentBlock.ns13217 S3FIFO-0.5500-0.9000 cache size      455, 1573028 req, miss ratio 0.1519, byte miss ratio 0.1519
tencentBlock.ns13217 S3FIFO-0.5500-0.9000 cache size     1367, 1573028 req, miss ratio 0.1386, byte miss ratio 0.1386
tencentBlock.ns13217 S3FIFO-0.5500-0.9000 cache size     4559, 1573028 req, miss ratio 0.1302, byte miss ratio 0.1302
tencentBlock.ns13217 S3FIFO-0.5500-0.9000 cache size     9119, 1573028 req, miss ratio 0.1300, byte miss ratio 0.1300
tencentBlock.ns13217 S3FIFO-0.5500-0.9000 cache size    18238, 1573028 req, miss ratio 0.0775, byte miss ratio 0.0775
tencentBlock.ns13217 S3FIFO-0.5500-0.9000 cache size    36476, 1573028 req, miss ratio 0.0363, byte miss ratio 0.0363
tencentBlock.ns13217 S3FIFO-0.9900-1.9000 cache size       45, 1573028 req, miss ratio 0.3800, byte miss ratio 0.3800
tencentBlock.ns13217 S3FIFO-0.9900-1.9000 cache size      136, 1573028 req, miss ratio 0.2446, byte miss ratio 0.2446
tencentBlock.ns13217 S3FIFO-0.9900-1.9000 cache size      455, 1573028 req, miss ratio 0.1752, byte miss ratio 0.1752
tencentBlock.ns13217 S3FIFO-0.9900-1.9000 cache size     1367, 1573028 req, miss ratio 0.1557, byte miss ratio 0.1557
tencentBlock.ns13217 S3FIFO-0.9900-1.9000 cache size     4559, 1573028 req, miss ratio 0.1383, byte miss ratio 0.1383
tencentBlock.ns13217 S3FIFO-0.9900-1.9000 cache size     9119, 1573028 req, miss ratio 0.1258, byte miss ratio 0.1258
tencentBlock.ns13217 S3FIFO-0.9900-1.9000 cache size    18238, 1573028 req, miss ratio 0.0824, byte miss ratio 0.0824
tencentBlock.ns13217 S3FIFO-0.9900-1.9000 cache size    36476, 1573028 req, miss ratio 0.0450, byte miss ratio 0.0450
tencentBlock.ns13217 S3FIFO-0.7000-0.9000 cache size       45, 1573028 req, miss ratio 0.3319, byte miss ratio 0.3319
tencentBlock.ns13217 S3FIFO-0.7000-0.9000 cache size      136, 1573028 req, miss ratio 0.2228, byte miss ratio 0.2228
tencentBlock.ns13217 S3FIFO-0.7000-0.9000 cache size      455, 1573028 req, miss ratio 0.1542, byte miss ratio 0.1542
tencentBlock.ns13217 S3FIFO-0.7000-0.9000 cache size     1367, 1573028 req, miss ratio 0.1439, byte miss ratio 0.1439
tencentBlock.ns13217 S3FIFO-0.7000-0.9000 cache size     4559, 1573028 req, miss ratio 0.1317, byte miss ratio 0.1317
tencentBlock.ns13217 S3FIFO-0.7000-0.9000 cache size     9119, 1573028 req, miss ratio 0.1289, byte miss ratio 0.1289
tencentBlock.ns13217 S3FIFO-0.7000-0.9000 cache size    18238, 1573028 req, miss ratio 0.0814, byte miss ratio 0.0814
tencentBlock.ns13217 S3FIFO-0.7000-0.9000 cache size    36476, 1573028 req, miss ratio 0.0394, byte miss ratio 0.0394
tencentBlock.ns13217 S3FIFO-0.0250-0.9000 cache size       45, 1573028 req, miss ratio 0.2681, byte miss ratio 0.2681
tencentBlock.ns13217 S3FIFO-0.0250-0.9000 cache size      136, 1573028 req, miss ratio 0.1835, byte miss ratio 0.1835
tencentBlock.ns13217 S3FIFO-0.0250-0.9000 cache size      455, 1573028 req, miss ratio 0.1501, byte miss ratio 0.1501
tencentBlock.ns13217 S3FIFO-0.0250-0.9000 cache size     1367, 1573028 req, miss ratio 0.1342, byte miss ratio 0.1342
tencentBlock.ns13217 S3FIFO-0.0250-0.9000 cache size     4559, 1573028 req, miss ratio 0.1189, byte miss ratio 0.1189
tencentBlock.ns13217 S3FIFO-0.0250-0.9000 cache size     9119, 1573028 req, miss ratio 0.0981, byte miss ratio 0.0981
tencentBlock.ns13217 S3FIFO-0.0250-0.9000 cache size    18238, 1573028 req, miss ratio 0.0626, byte miss ratio 0.0626
tencentBlock.ns13217 S3FIFO-0.0250-0.9000 cache size    36476, 1573028 req, miss ratio 0.0302, byte miss ratio 0.0302
tencentBlock.ns13217 S3FIFO-0.9500-0.9000 cache size       45, 1573028 req, miss ratio 0.3816, byte miss ratio 0.3816
tencentBlock.ns13217 S3FIFO-0.9500-0.9000 cache size      136, 1573028 req, miss ratio 0.2403, byte miss ratio 0.2403
tencentBlock.ns13217 S3FIFO-0.9500-0.9000 cache size      455, 1573028 req, miss ratio 0.1706, byte miss ratio 0.1706
tencentBlock.ns13217 S3FIFO-0.9500-0.9000 cache size     1367, 1573028 req, miss ratio 0.1520, byte miss ratio 0.1520
tencentBlock.ns13217 S3FIFO-0.9500-0.9000 cache size     4559, 1573028 req, miss ratio 0.1381, byte miss ratio 0.1381
tencentBlock.ns13217 S3FIFO-0.9500-0.9000 cache size     9119, 1573028 req, miss ratio 0.1276, byte miss ratio 0.1276
tencentBlock.ns13217 S3FIFO-0.9500-0.9000 cache size    18238, 1573028 req, miss ratio 0.0823, byte miss ratio 0.0823
tencentBlock.ns13217 S3FIFO-0.9500-0.9000 cache size    36476, 1573028 req, miss ratio 0.0445, byte miss ratio 0.0445
tencentBlock.ns13217 S3FIFO-0.0250-1.9000 cache size       45, 1573028 req, miss ratio 0.2660, byte miss ratio 0.2660
tencentBlock.ns13217 S3FIFO-0.0250-1.9000 cache size      136, 1573028 req, miss ratio 0.1843, byte miss ratio 0.1843
tencentBlock.ns13217 S3FIFO-0.0250-1.9000 cache size      455, 1573028 req, miss ratio 0.1492, byte miss ratio 0.1492
tencentBlock.ns13217 S3FIFO-0.0250-1.9000 cache size     1367, 1573028 req, miss ratio 0.1340, byte miss ratio 0.1340
tencentBlock.ns13217 S3FIFO-0.0250-1.9000 cache size     4559, 1573028 req, miss ratio 0.1224, byte miss ratio 0.1224
tencentBlock.ns13217 S3FIFO-0.0250-1.9000 cache size     9119, 1573028 req, miss ratio 0.1192, byte miss ratio 0.1192
tencentBlock.ns13217 S3FIFO-0.0250-1.9000 cache size    18238, 1573028 req, miss ratio 0.0637, byte miss ratio 0.0637
tencentBlock.ns13217 S3FIFO-0.0250-1.9000 cache size    36476, 1573028 req, miss ratio 0.0302, byte miss ratio 0.0302
