tencentBlock.ns9596 S3FIFO-0.2500-0.9000 cache size      214, 1528982 req, miss ratio 0.4983, byte miss ratio 0.4983
tencentBlock.ns9596 S3FIFO-0.2500-0.9000 cache size      644, 1528982 req, miss ratio 0.4805, byte miss ratio 0.4805
tencentBlock.ns9596 S3FIFO-0.2500-0.9000 cache size     2149, 1528982 req, miss ratio 0.4770, byte miss ratio 0.4770
tencentBlock.ns9596 S3FIFO-0.2500-0.9000 cache size     6449, 1528982 req, miss ratio 0.4510, byte miss ratio 0.4510
tencentBlock.ns9596 S3FIFO-0.2500-0.9000 cache size    21497, 1528982 req, miss ratio 0.4007, byte miss ratio 0.4007
tencentBlock.ns9596 S3FIFO-0.2500-0.9000 cache size    42994, 1528982 req, miss ratio 0.3458, byte miss ratio 0.3458
tencentBlock.ns9596 S3FIFO-0.2500-0.9000 cache size    85989, 1528982 req, miss ratio 0.2240, byte miss ratio 0.2240
tencentBlock.ns9596 S3FIFO-0.2500-0.9000 cache size   171978, 1528982 req, miss ratio 0.1420, byte miss ratio 0.1420
tencentBlock.ns9596 S3FIFO-0.9000-1.9000 cache size      214, 1528982 req, miss ratio 0.6165, byte miss ratio 0.6165
tencentBlock.ns9596 S3FIFO-0.9000-1.9000 cache size      644, 1528982 req, miss ratio 0.5206, byte miss ratio 0.5206
tencentBlock.ns9596 S3FIFO-0.9000-1.9000 cache size     2149, 1528982 req, miss ratio 0.4817, byte miss ratio 0.4817
tencentBlock.ns9596 S3FIFO-0.9000-1.9000 cache size     6449, 1528982 req, miss ratio 0.4718, byte miss ratio 0.4718
tencentBlock.ns9596 S3FIFO-0.9000-1.9000 cache size    21497, 1528982 req, miss ratio 0.4148, byte miss ratio 0.4148
tencentBlock.ns9596 S3FIFO-0.9000-1.9000 cache size    42994, 1528982 req, miss ratio 0.3529, byte miss ratio 0.3529
tencentBlock.ns9596 S3FIFO-0.9000-1.9000 cache size    85989, 1528982 req, miss ratio 0.2476, byte miss ratio 0.2476
tencentBlock.ns9596 S3FIFO-0.9000-1.9000 cache size   171978, 1528982 req, miss ratio 0.1609, byte miss ratio 0.1609
tencentBlock.ns9596 S3FIFO-0.4500-1.9000 cache size      214, 1528982 req, miss ratio 0.5136, byte miss ratio 0.5136
tencentBlock.ns9596 S3FIFO-0.4500-1.9000 cache size      644, 1528982 req, miss ratio 0.4811, byte miss ratio 0.4811
tencentBlock.ns9596 S3FIFO-0.4500-1.9000 cache size     2149, 1528982 req, miss ratio 0.4750, byte miss ratio 0.4750
tencentBlock.ns9596 S3FIFO-0.4500-1.9000 cache size     6449, 1528982 req, miss ratio 0.4487, byte miss ratio 0.4487
tencentBlock.ns9596 S3FIFO-0.4500-1.9000 cache size    21497, 1528982 req, miss ratio 0.4058, byte miss ratio 0.4058
tencentBlock.ns9596 S3FIFO-0.4500-1.9000 cache size    42994, 1528982 req, miss ratio 0.3584, byte miss ratio 0.3584
tencentBlock.ns9596 S3FIFO-0.4500-1.9000 cache size    85989, 1528982 req, miss ratio 0.2190, byte miss ratio 0.2190
tencentBlock.ns9596 S3FIFO-0.4500-1.9000 cache size   171978, 1528982 req, miss ratio 0.1459, byte miss ratio 0.1459
tencentBlock.ns9596 S3FIFO-0.9900-0.9000 cache size      214, 1528982 req, miss ratio 0.6481, byte miss ratio 0.6481
tencentBlock.ns9596 S3FIFO-0.9900-0.9000 cache size      644, 1528982 req, miss ratio 0.5533, byte miss ratio 0.5533
tencentBlock.ns9596 S3FIFO-0.9900-0.9000 cache size     2149, 1528982 req, miss ratio 0.5016, byte miss ratio 0.5016
tencentBlock.ns9596 S3FIFO-0.9900-0.9000 cache size     6449, 1528982 req, miss ratio 0.4774, byte miss ratio 0.4774
tencentBlock.ns9596 S3FIFO-0.9900-0.9000 cache size    21497, 1528982 req, miss ratio 0.4189, byte miss ratio 0.4189
