tencentBlock.ns17060 S3FIFO-0.0250-0.9000 cache size      350, 5651025 req, miss ratio 0.5356, byte miss ratio 0.5356
tencentBlock.ns17060 S3FIFO-0.0250-0.9000 cache size     1050, 5651025 req, miss ratio 0.1688, byte miss ratio 0.1688
tencentBlock.ns17060 S3FIFO-0.0250-0.9000 cache size     3502, 5651025 req, miss ratio 0.1332, byte miss ratio 0.1332
tencentBlock.ns17060 S3FIFO-0.0250-0.9000 cache size    10507, 5651025 req, miss ratio 0.1201, byte miss ratio 0.1201
tencentBlock.ns17060 S3FIFO-0.0250-0.9000 cache size    35024, 5651025 req, miss ratio 0.0980, byte miss ratio 0.0980
tencentBlock.ns17060 S3FIFO-0.0250-0.9000 cache size    70049, 5651025 req, miss ratio 0.0761, byte miss ratio 0.0761
tencentBlock.ns17060 S3FIFO-0.0250-0.9000 cache size   140098, 5651025 req, miss ratio 0.0662, byte miss ratio 0.0662
tencentBlock.ns17060 S3FIFO-0.0250-0.9000 cache size   280197, 5651025 req, miss ratio 0.0623, byte miss ratio 0.0623
tencentBlock.ns17060 S3FIFO-0.0500-1.9000 cache size      350, 5651025 req, miss ratio 0.6231, byte miss ratio 0.6231
tencentBlock.ns17060 S3FIFO-0.0500-1.9000 cache size     1050, 5651025 req, miss ratio 0.1659, byte miss ratio 0.1659
tencentBlock.ns17060 S3FIFO-0.0500-1.9000 cache size     3502, 5651025 req, miss ratio 0.1325, byte miss ratio 0.1325
tencentBlock.ns17060 S3FIFO-0.0500-1.9000 cache size    10507, 5651025 req, miss ratio 0.1191, byte miss ratio 0.1191
tencentBlock.ns17060 S3FIFO-0.0500-1.9000 cache size    35024, 5651025 req, miss ratio 0.0975, byte miss ratio 0.0975
tencentBlock.ns17060 S3FIFO-0.0500-1.9000 cache size    70049, 5651025 req, miss ratio 0.0763, byte miss ratio 0.0763
tencentBlock.ns17060 S3FIFO-0.0500-1.9000 cache size   140098, 5651025 req, miss ratio 0.0660, byte miss ratio 0.0660
tencentBlock.ns17060 S3FIFO-0.0500-1.9000 cache size   280197, 5651025 req, miss ratio 0.0623, byte miss ratio 0.0623
tencentBlock.ns17060 S3FIFO-0.1500-1.9000 cache size      350, 5651025 req, miss ratio 0.6263, byte miss ratio 0.6263
tencentBlock.ns17060 S3FIFO-0.1500-1.9000 cache size     1050, 5651025 req, miss ratio 0.1646, byte miss ratio 0.1646
tencentBlock.ns17060 S3FIFO-0.1500-1.9000 cache size     3502, 5651025 req, miss ratio 0.1347, byte miss ratio 0.1347
tencentBlock.ns17060 S3FIFO-0.1500-1.9000 cache size    10507, 5651025 req, miss ratio 0.1188, byte miss ratio 0.1188
tencentBlock.ns17060 S3FIFO-0.1500-1.9000 cache size    35024, 5651025 req, miss ratio 0.0993, byte miss ratio 0.0993
tencentBlock.ns17060 S3FIFO-0.1500-1.9000 cache size    70049, 5651025 req, miss ratio 0.0767, byte miss ratio 0.0767
tencentBlock.ns17060 S3FIFO-0.1500-1.9000 cache size   140098, 5651025 req, miss ratio 0.0656, byte miss ratio 0.0656
tencentBlock.ns17060 S3FIFO-0.1500-1.9000 cache size   280197, 5651025 req, miss ratio 0.0623, byte miss ratio 0.0623
tencentBlock.ns17060 S3FIFO-0.6500-1.9000 cache size      350, 5651025 req, miss ratio 0.6833, byte miss ratio 0.6833
tencentBlock.ns17060 S3FIFO-0.6500-1.9000 cache size     1050, 5651025 req, miss ratio 0.3044, byte miss ratio 0.3044
tencentBlock.ns17060 S3FIFO-0.6500-1.9000 cache size     3502, 5651025 req, miss ratio 0.1487, byte miss ratio 0.1487
tencentBlock.ns17060 S3FIFO-0.6500-1.9000 cache size    10507, 5651025 req, miss ratio 0.1278, byte miss ratio 0.1278
tencentBlock.ns17060 S3FIFO-0.6500-1.9000 cache size    35024, 5651025 req, miss ratio 0.1024, byte miss ratio 0.1024
tencentBlock.ns17060 S3FIFO-0.6500-1.9000 cache size    70049, 5651025 req, miss ratio 0.0830, byte miss ratio 0.0830
tencentBlock.ns17060 S3FIFO-0.6500-1.9000 cache size   140098, 5651025 req, miss ratio 0.0672, byte miss ratio 0.0672
tencentBlock.ns17060 S3FIFO-0.6500-1.9000 cache size   280197, 5651025 req, miss ratio 0.0626, byte miss ratio 0.0626
tencentBlock.ns17060 S3FIFO-0.8500-0.9000 cache size      350, 5651025 req, miss ratio 0.7023, byte miss ratio 0.7023
tencentBlock.ns17060 S3FIFO-0.8500-0.9000 cache size     1050, 5651025 req, miss ratio 0.3426, byte miss ratio 0.3426
tencentBlock.ns17060 S3FIFO-0.8500-0.9000 cache size     3502, 5651025 req, miss ratio 0.1643, byte miss ratio 0.1643
tencentBlock.ns17060 S3FIFO-0.8500-0.9000 cache size    10507, 5651025 req, miss ratio 0.1328, byte miss ratio 0.1328
tencentBlock.ns17060 S3FIFO-0.8500-0.9000 cache size    35024, 5651025 req, miss ratio 0.1043, byte miss ratio 0.1043
tencentBlock.ns17060 S3FIFO-0.8500-0.9000 cache size    70049, 5651025 req, miss ratio 0.0857, byte miss ratio 0.0857
tencentBlock.ns17060 S3FIFO-0.8500-0.9000 cache size   140098, 5651025 req, miss ratio 0.0707, byte miss ratio 0.0707
tencentBlock.ns17060 S3FIFO-0.8500-0.9000 cache size   280197, 5651025 req, miss ratio 0.0636, byte miss ratio 0.0636
tencentBlock.ns17060 S3FIFO-0.0050-1.9000 cache size      350, 5651025 req, miss ratio 0.6448, byte miss ratio 0.6448
tencentBlock.ns17060 S3FIFO-0.0050-1.9000 cache size     1050, 5651025 req, miss ratio 0.1875, byte miss ratio 0.1875
tencentBlock.ns17060 S3FIFO-0.0050-1.9000 cache size     3502, 5651025 req, miss ratio 0.1410, byte miss ratio 0.1410
tencentBlock.ns17060 S3FIFO-0.0050-1.9000 cache size    10507, 5651025 req, miss ratio 0.1196, byte miss ratio 0.1196
tencentBlock.ns17060 S3FIFO-0.0050-1.9000 cache size    35024, 5651025 req, miss ratio 0.0974, byte miss ratio 0.0974
tencentBlock.ns17060 S3FIFO-0.0050-1.9000 cache size    70049, 5651025 req, miss ratio 0.0766, byte miss ratio 0.0766
