io_traces.ns86 S3FIFO-0.9000-1.9000 cache size     1676, 37000000 req, miss ratio 0.2517, byte miss ratio 0.2517
io_traces.ns86 S3FIFO-0.8500-1.9000 cache size   670650, 37000000 req, miss ratio 0.0536, byte miss ratio 0.0536
io_traces.ns86 S3FIFO-0.8500-1.9000 cache size  1341300, 37000000 req, miss ratio 0.0465, byte miss ratio 0.0465
io_traces.ns86 S3FIFO-0.3500-1.9000 cache size     1676, 37000000 req, miss ratio 0.2275, byte miss ratio 0.2275
io_traces.ns86 S3FIFO-0.3500-1.9000 cache size     5029, 37000000 req, miss ratio 0.2078, byte miss ratio 0.2078
io_traces.ns86 S3FIFO-0.3500-1.9000 cache size    16766, 37000000 req, miss ratio 0.1924, byte miss ratio 0.1924
io_traces.ns86 S3FIFO-0.3500-1.9000 cache size    50298, 37000000 req, miss ratio 0.1507, byte miss ratio 0.1507
io_traces.ns86 S3FIFO-0.3500-1.9000 cache size   167662, 37000000 req, miss ratio 0.0816, byte miss ratio 0.0816
io_traces.ns86 S3FIFO-0.3500-1.9000 cache size   335325, 37000000 req, miss ratio 0.0615, byte miss ratio 0.0615
io_traces.ns86 S3FIFO-0.3500-1.9000 cache size   670650, 37000000 req, miss ratio 0.0533, byte miss ratio 0.0533
io_traces.ns86 S3FIFO-0.3500-1.9000 cache size  1341300, 37000000 req, miss ratio 0.0464, byte miss ratio 0.0464
io_traces.ns86 S3FIFO-0.4500-0.9000 cache size     1676, 37000000 req, miss ratio 0.2313, byte miss ratio 0.2313
io_traces.ns86 S3FIFO-0.4500-0.9000 cache size     5029, 37000000 req, miss ratio 0.2093, byte miss ratio 0.2093
io_traces.ns86 S3FIFO-0.4500-0.9000 cache size    16766, 37000000 req, miss ratio 0.1910, byte miss ratio 0.1910
io_traces.ns86 S3FIFO-0.4500-0.9000 cache size    50298, 37000000 req, miss ratio 0.1488, byte miss ratio 0.1488
io_traces.ns86 S3FIFO-0.4500-0.9000 cache size   167662, 37000000 req, miss ratio 0.0808, byte miss ratio 0.0808
io_traces.ns86 S3FIFO-0.4500-0.9000 cache size   335325, 37000000 req, miss ratio 0.0615, byte miss ratio 0.0615
io_traces.ns86 S3FIFO-0.4500-0.9000 cache size   670650, 37000000 req, miss ratio 0.0536, byte miss ratio 0.0536
io_traces.ns86 S3FIFO-0.4500-0.9000 cache size  1341300, 37000000 req, miss ratio 0.0463, byte miss ratio 0.0463
io_traces.ns86 S3FIFO-0.2500-0.9000 cache size     1676, 37000000 req, miss ratio 0.2234, byte miss ratio 0.2234
io_traces.ns86 S3FIFO-0.2500-0.9000 cache size     5029, 37000000 req, miss ratio 0.2065, byte miss ratio 0.2065
io_traces.ns86 S3FIFO-0.2500-0.9000 cache size    16766, 37000000 req, miss ratio 0.1889, byte miss ratio 0.1889
io_traces.ns86 S3FIFO-0.2500-0.9000 cache size    50298, 37000000 req, miss ratio 0.1514, byte miss ratio 0.1514
io_traces.ns86 S3FIFO-0.2500-0.9000 cache size   167662, 37000000 req, miss ratio 0.0828, byte miss ratio 0.0828
io_traces.ns86 S3FIFO-0.2500-0.9000 cache size   335325, 37000000 req, miss ratio 0.0617, byte miss ratio 0.0617
io_traces.ns86 S3FIFO-0.2500-0.9000 cache size   670650, 37000000 req, miss ratio 0.0536, byte miss ratio 0.0536
io_traces.ns86 S3FIFO-0.2500-0.9000 cache size  1341300, 37000000 req, miss ratio 0.0465, byte miss ratio 0.0465
io_traces.ns86 S3FIFO-0.1000-1.9000 cache size     1676, 37000000 req, miss ratio 0.2202, byte miss ratio 0.2202
io_traces.ns86 S3FIFO-0.1000-1.9000 cache size     5029, 37000000 req, miss ratio 0.2034, byte miss ratio 0.2034
io_traces.ns86 S3FIFO-0.1000-1.9000 cache size    16766, 37000000 req, miss ratio 0.1900, byte miss ratio 0.1900
io_traces.ns86 S3FIFO-0.1000-1.9000 cache size    50298, 37000000 req, miss ratio 0.1512, byte miss ratio 0.1512
io_traces.ns86 S3FIFO-0.1000-1.9000 cache size   167662, 37000000 req, miss ratio 0.0904, byte miss ratio 0.0904
io_traces.ns86 S3FIFO-0.1000-1.9000 cache size   335325, 37000000 req, miss ratio 0.0648, byte miss ratio 0.0648
io_traces.ns86 S3FIFO-0.1000-1.9000 cache size   670650, 37000000 req, miss ratio 0.0539, byte miss ratio 0.0539
io_traces.ns86 S3FIFO-0.1000-1.9000 cache size  1341300, 37000000 req, miss ratio 0.0465, byte miss ratio 0.0465
io_traces.ns86 S3FIFO-0.1500-0.9000 cache size     1676, 37000000 req, miss ratio 0.2215, byte miss ratio 0.2215
io_traces.ns86 S3FIFO-0.1500-0.9000 cache size     5029, 37000000 req, miss ratio 0.2058, byte miss ratio 0.2058
io_traces.ns86 S3FIFO-0.1500-0.9000 cache size    16766, 37000000 req, miss ratio 0.1878, byte miss ratio 0.1878
io_traces.ns86 S3FIFO-0.1500-0.9000 cache size    50298, 37000000 req, miss ratio 0.1507, byte miss ratio 0.1507
io_traces.ns86 S3FIFO-0.1500-0.9000 cache size   167662, 37000000 req, miss ratio 0.0871, byte miss ratio 0.0871
io_traces.ns86 S3FIFO-0.1500-0.9000 cache size   335325, 37000000 req, miss ratio 0.0635, byte miss ratio 0.0635
io_traces.ns86 S3FIFO-0.1500-0.9000 cache size   670650, 37000000 req, miss ratio 0.0535, byte miss ratio 0.0535
io_traces.ns86 S3FIFO-0.1500-0.9000 cache size  1341300, 37000000 req, miss ratio 0.0465, byte miss ratio 0.0465
io_traces.ns86 S3FIFO-0.1000-0.9000 cache size     1676, 37000000 req, miss ratio 0.2216, byte miss ratio 0.2216
io_traces.ns86 S3FIFO-0.1000-0.9000 cache size     5029, 37000000 req, miss ratio 0.2058, byte miss ratio 0.2058
io_traces.ns86 S3FIFO-0.1000-0.9000 cache size    16766, 37000000 req, miss ratio 0.1871, byte miss ratio 0.1871
io_traces.ns86 S3FIFO-0.1000-0.9000 cache size    50298, 37000000 req, miss ratio 0.1500, byte miss ratio 0.1500
io_traces.ns86 S3FIFO-0.1000-0.9000 cache size   167662, 37000000 req, miss ratio 0.0905, byte miss ratio 0.0905
io_traces.ns86 S3FIFO-0.1000-0.9000 cache size   335325, 37000000 req, miss ratio 0.0648, byte miss ratio 0.0648
io_traces.ns86 S3FIFO-0.1000-0.9000 cache size   670650, 37000000 req, miss ratio 0.0539, byte miss ratio 0.0539
io_traces.ns86 S3FIFO-0.1000-0.9000 cache size  1341300, 37000000 req, miss ratio 0.0465, byte miss ratio 0.0465
io_traces.ns86 S3FIFO-0.2500-1.9000 cache size     1676, 37000000 req, miss ratio 0.2229, byte miss ratio 0.2229
io_traces.ns86 S3FIFO-0.2500-1.9000 cache size     5029, 37000000 req, miss ratio 0.2057, byte miss ratio 0.2057
io_traces.ns86 S3FIFO-0.2500-1.9000 cache size    16766, 37000000 req, miss ratio 0.1915, byte miss ratio 0.1915
io_traces.ns86 S3FIFO-0.2500-1.9000 cache size    50298, 37000000 req, miss ratio 0.1520, byte miss ratio 0.1520
io_traces.ns86 S3FIFO-0.2500-1.9000 cache size   167662, 37000000 req, miss ratio 0.0827, byte miss ratio 0.0827
io_traces.ns86 S3FIFO-0.2500-1.9000 cache size   335325, 37000000 req, miss ratio 0.0617, byte miss ratio 0.0617
io_traces.ns86 S3FIFO-0.2500-1.9000 cache size   670650, 37000000 req, miss ratio 0.0536, byte miss ratio 0.0536
io_traces.ns86 S3FIFO-0.2500-1.9000 cache size  1341300, 37000000 req, miss ratio 0.0465, byte miss ratio 0.0465
io_traces.ns86 S3FIFO-0.0500-0.9000 cache size     1676, 37000000 req, miss ratio 0.2257, byte miss ratio 0.2257
io_traces.ns86 S3FIFO-0.0500-0.9000 cache size     5029, 37000000 req, miss ratio 0.2060, byte miss ratio 0.2060
io_traces.ns86 S3FIFO-0.0500-0.9000 cache size    16766, 37000000 req, miss ratio 0.1866, byte miss ratio 0.1866
io_traces.ns86 S3FIFO-0.0500-0.9000 cache size    50298, 37000000 req, miss ratio 0.1496, byte miss ratio 0.1496
io_traces.ns86 S3FIFO-0.0500-0.9000 cache size   167662, 37000000 req, miss ratio 0.0968, byte miss ratio 0.0968
io_traces.ns86 S3FIFO-0.0500-0.9000 cache size   335325, 37000000 req, miss ratio 0.0696, byte miss ratio 0.0696
io_traces.ns86 S3FIFO-0.0500-0.9000 cache size   670650, 37000000 req, miss ratio 0.0554, byte miss ratio 0.0554
io_traces.ns86 S3FIFO-0.0500-0.9000 cache size  1341300, 37000000 req, miss ratio 0.0466, byte miss ratio 0.0466
io_traces.ns86 S3FIFO-0.5500-1.9000 cache size     1676, 37000000 req, miss ratio 0.2386, byte miss ratio 0.2386
io_traces.ns86 S3FIFO-0.5500-1.9000 cache size     5029, 37000000 req, miss ratio 0.2116, byte miss ratio 0.2116
io_traces.ns86 S3FIFO-0.5500-1.9000 cache size    16766, 37000000 req, miss ratio 0.1937, byte miss ratio 0.1937
io_traces.ns86 S3FIFO-0.5500-1.9000 cache size    50298, 37000000 req, miss ratio 0.1480, byte miss ratio 0.1480
io_traces.ns86 S3FIFO-0.5500-1.9000 cache size   167662, 37000000 req, miss ratio 0.0804, byte miss ratio 0.0804
io_traces.ns86 S3FIFO-0.5500-1.9000 cache size   335325, 37000000 req, miss ratio 0.0619, byte miss ratio 0.0619
io_traces.ns86 S3FIFO-0.5500-1.9000 cache size   670650, 37000000 req, miss ratio 0.0537, byte miss ratio 0.0537
io_traces.ns86 S3FIFO-0.5500-1.9000 cache size  1341300, 37000000 req, miss ratio 0.0463, byte miss ratio 0.0463
io_traces.ns86 S3FIFO-0.4500-1.9000 cache size     1676, 37000000 req, miss ratio 0.2319, byte miss ratio 0.2319
io_traces.ns86 S3FIFO-0.4500-1.9000 cache size     5029, 37000000 req, miss ratio 0.2096, byte miss ratio 0.2096
io_traces.ns86 S3FIFO-0.4500-1.9000 cache size    16766, 37000000 req, miss ratio 0.1932, byte miss ratio 0.1932
io_traces.ns86 S3FIFO-0.4500-1.9000 cache size    50298, 37000000 req, miss ratio 0.1489, byte miss ratio 0.1489
io_traces.ns86 S3FIFO-0.4500-1.9000 cache size   167662, 37000000 req, miss ratio 0.0808, byte miss ratio 0.0808
io_traces.ns86 S3FIFO-0.4500-1.9000 cache size   335325, 37000000 req, miss ratio 0.0615, byte miss ratio 0.0615
io_traces.ns86 S3FIFO-0.4500-1.9000 cache size   670650, 37000000 req, miss ratio 0.0536, byte miss ratio 0.0536
io_traces.ns86 S3FIFO-0.4500-1.9000 cache size  1341300, 37000000 req, miss ratio 0.0463, byte miss ratio 0.0463
io_traces.ns86 S3FIFO-0.0050-0.9000 cache size     1676, 37000000 req, miss ratio 0.2458, byte miss ratio 0.2458
io_traces.ns86 S3FIFO-0.0050-0.9000 cache size     5029, 37000000 req, miss ratio 0.2124, byte miss ratio 0.2124
io_traces.ns86 S3FIFO-0.0050-0.9000 cache size    16766, 37000000 req, miss ratio 0.1900, byte miss ratio 0.1900
io_traces.ns86 S3FIFO-0.0050-0.9000 cache size    50298, 37000000 req, miss ratio 0.1493, byte miss ratio 0.1493
io_traces.ns86 S3FIFO-0.0050-0.9000 cache size   167662, 37000000 req, miss ratio 0.1010, byte miss ratio 0.1010
io_traces.ns86 S3FIFO-0.0050-0.9000 cache size   335325, 37000000 req, miss ratio 0.0791, byte miss ratio 0.0791
io_traces.ns86 S3FIFO-0.0050-0.9000 cache size   670650, 37000000 req, miss ratio 0.0646, byte miss ratio 0.0646
io_traces.ns86 S3FIFO-0.0050-0.9000 cache size  1341300, 37000000 req, miss ratio 0.0483, byte miss ratio 0.0483
io_traces.ns86 S3FIFO-0.0250-1.9000 cache size     1676, 37000000 req, miss ratio 0.2277, byte miss ratio 0.2277
io_traces.ns86 S3FIFO-0.0250-1.9000 cache size     5029, 37000000 req, miss ratio 0.2045, byte miss ratio 0.2045
io_traces.ns86 S3FIFO-0.0250-1.9000 cache size    16766, 37000000 req, miss ratio 0.1892, byte miss ratio 0.1892
io_traces.ns86 S3FIFO-0.0250-1.9000 cache size    50298, 37000000 req, miss ratio 0.1508, byte miss ratio 0.1508
io_traces.ns86 S3FIFO-0.0250-1.9000 cache size   167662, 37000000 req, miss ratio 0.0991, byte miss ratio 0.0991
io_traces.ns86 S3FIFO-0.0250-1.9000 cache size   335325, 37000000 req, miss ratio 0.0750, byte miss ratio 0.0750
io_traces.ns86 S3FIFO-0.0250-1.9000 cache size   670650, 37000000 req, miss ratio 0.0584, byte miss ratio 0.0584
io_traces.ns86 S3FIFO-0.0250-1.9000 cache size  1341300, 37000000 req, miss ratio 0.0468, byte miss ratio 0.0468
io_traces.ns86 S3FIFO-0.8000-1.9000 cache size     1676, 37000000 req, miss ratio 0.2508, byte miss ratio 0.2508
io_traces.ns86 S3FIFO-0.8000-1.9000 cache size     5029, 37000000 req, miss ratio 0.2215, byte miss ratio 0.2215
io_traces.ns86 S3FIFO-0.8000-1.9000 cache size    16766, 37000000 req, miss ratio 0.1951, byte miss ratio 0.1951
io_traces.ns86 S3FIFO-0.8000-1.9000 cache size    50298, 37000000 req, miss ratio 0.1460, byte miss ratio 0.1460
io_traces.ns86 S3FIFO-0.8000-1.9000 cache size   167662, 37000000 req, miss ratio 0.0824, byte miss ratio 0.0824
io_traces.ns86 S3FIFO-0.8000-1.9000 cache size   335325, 37000000 req, miss ratio 0.0654, byte miss ratio 0.0654
io_traces.ns86 S3FIFO-0.8000-1.9000 cache size   670650, 37000000 req, miss ratio 0.0533, byte miss ratio 0.0533
io_traces.ns86 S3FIFO-0.8000-1.9000 cache size  1341300, 37000000 req, miss ratio 0.0464, byte miss ratio 0.0464
io_traces.ns86 S3FIFO-0.0100-0.9000 cache size     1676, 37000000 req, miss ratio 0.2374, byte miss ratio 0.2374
io_traces.ns86 S3FIFO-0.0100-0.9000 cache size     5029, 37000000 req, miss ratio 0.2103, byte miss ratio 0.2103
io_traces.ns86 S3FIFO-0.0100-0.9000 cache size    16766, 37000000 req, miss ratio 0.1872, byte miss ratio 0.1872
io_traces.ns86 S3FIFO-0.0100-0.9000 cache size    50298, 37000000 req, miss ratio 0.1492, byte miss ratio 0.1492
io_traces.ns86 S3FIFO-0.0100-0.9000 cache size   167662, 37000000 req, miss ratio 0.1004, byte miss ratio 0.1004
io_traces.ns86 S3FIFO-0.0100-0.9000 cache size   335325, 37000000 req, miss ratio 0.0782, byte miss ratio 0.0782
io_traces.ns86 S3FIFO-0.0100-0.9000 cache size   670650, 37000000 req, miss ratio 0.0630, byte miss ratio 0.0630
io_traces.ns86 S3FIFO-0.0100-0.9000 cache size  1341300, 37000000 req, miss ratio 0.0476, byte miss ratio 0.0476
io_traces.ns86 S3FIFO-0.7500-0.9000 cache size     1676, 37000000 req, miss ratio 0.2504, byte miss ratio 0.2504
io_traces.ns86 S3FIFO-0.7500-0.9000 cache size     5029, 37000000 req, miss ratio 0.2183, byte miss ratio 0.2183
io_traces.ns86 S3FIFO-0.7500-0.9000 cache size    16766, 37000000 req, miss ratio 0.1948, byte miss ratio 0.1948
io_traces.ns86 S3FIFO-0.7500-0.9000 cache size    50298, 37000000 req, miss ratio 0.1466, byte miss ratio 0.1466
io_traces.ns86 S3FIFO-0.7500-0.9000 cache size   167662, 37000000 req, miss ratio 0.0818, byte miss ratio 0.0818
io_traces.ns86 S3FIFO-0.7500-0.9000 cache size   335325, 37000000 req, miss ratio 0.0645, byte miss ratio 0.0645
io_traces.ns86 S3FIFO-0.7500-0.9000 cache size   670650, 37000000 req, miss ratio 0.0534, byte miss ratio 0.0534
io_traces.ns86 S3FIFO-0.7500-0.9000 cache size  1341300, 37000000 req, miss ratio 0.0464, byte miss ratio 0.0464
io_traces.ns86 S3FIFO-0.5500-0.9000 cache size     1676, 37000000 req, miss ratio 0.2371, byte miss ratio 0.2371
io_traces.ns86 S3FIFO-0.5500-0.9000 cache size     5029, 37000000 req, miss ratio 0.2112, byte miss ratio 0.2112
io_traces.ns86 S3FIFO-0.5500-0.9000 cache size    16766, 37000000 req, miss ratio 0.1924, byte miss ratio 0.1924
io_traces.ns86 S3FIFO-0.5500-0.9000 cache size    50298, 37000000 req, miss ratio 0.1480, byte miss ratio 0.1480
io_traces.ns86 S3FIFO-0.5500-0.9000 cache size   167662, 37000000 req, miss ratio 0.0805, byte miss ratio 0.0805
io_traces.ns86 S3FIFO-0.5500-0.9000 cache size   335325, 37000000 req, miss ratio 0.0619, byte miss ratio 0.0619
io_traces.ns86 S3FIFO-0.5500-0.9000 cache size   670650, 37000000 req, miss ratio 0.0537, byte miss ratio 0.0537
io_traces.ns86 S3FIFO-0.5500-0.9000 cache size  1341300, 37000000 req, miss ratio 0.0463, byte miss ratio 0.0463
io_traces.ns86 S3FIFO-0.2000-0.9000 cache size     1676, 37000000 req, miss ratio 0.2222, byte miss ratio 0.2222
io_traces.ns86 S3FIFO-0.2000-0.9000 cache size     5029, 37000000 req, miss ratio 0.2061, byte miss ratio 0.2061
io_traces.ns86 S3FIFO-0.2000-0.9000 cache size    16766, 37000000 req, miss ratio 0.1885, byte miss ratio 0.1885
io_traces.ns86 S3FIFO-0.2000-0.9000 cache size    50298, 37000000 req, miss ratio 0.1513, byte miss ratio 0.1513
io_traces.ns86 S3FIFO-0.2000-0.9000 cache size   167662, 37000000 req, miss ratio 0.0847, byte miss ratio 0.0847
io_traces.ns86 S3FIFO-0.2000-0.9000 cache size   335325, 37000000 req, miss ratio 0.0622, byte miss ratio 0.0622
io_traces.ns86 S3FIFO-0.2000-0.9000 cache size   670650, 37000000 req, miss ratio 0.0534, byte miss ratio 0.0534
io_traces.ns86 S3FIFO-0.2000-0.9000 cache size  1341300, 37000000 req, miss ratio 0.0465, byte miss ratio 0.0465
io_traces.ns86 S3FIFO-0.9000-0.9000 cache size     1676, 37000000 req, miss ratio 0.2517, byte miss ratio 0.2517
io_traces.ns86 S3FIFO-0.9000-0.9000 cache size     5029, 37000000 req, miss ratio 0.2263, byte miss ratio 0.2263
io_traces.ns86 S3FIFO-0.9000-0.9000 cache size    16766, 37000000 req, miss ratio 0.1966, byte miss ratio 0.1966
io_traces.ns86 S3FIFO-0.9000-0.9000 cache size    50298, 37000000 req, miss ratio 0.1454, byte miss ratio 0.1454
io_traces.ns86 S3FIFO-0.9000-0.9000 cache size   167662, 37000000 req, miss ratio 0.0850, byte miss ratio 0.0850
io_traces.ns86 S3FIFO-0.9000-0.9000 cache size   335325, 37000000 req, miss ratio 0.0669, byte miss ratio 0.0669
io_traces.ns86 S3FIFO-0.9000-0.9000 cache size   670650, 37000000 req, miss ratio 0.0542, byte miss ratio 0.0542
io_traces.ns86 S3FIFO-0.9000-0.9000 cache size  1341300, 37000000 req, miss ratio 0.0466, byte miss ratio 0.0466
io_traces.ns86 S3FIFO-0.0050-1.9000 cache size     1676, 37000000 req, miss ratio 0.2447, byte miss ratio 0.2447
io_traces.ns86 S3FIFO-0.0050-1.9000 cache size     5029, 37000000 req, miss ratio 0.2115, byte miss ratio 0.2115
io_traces.ns86 S3FIFO-0.0050-1.9000 cache size    16766, 37000000 req, miss ratio 0.1910, byte miss ratio 0.1910
io_traces.ns86 S3FIFO-0.0050-1.9000 cache size    50298, 37000000 req, miss ratio 0.1507, byte miss ratio 0.1507
io_traces.ns86 S3FIFO-0.0050-1.9000 cache size   167662, 37000000 req, miss ratio 0.1009, byte miss ratio 0.1009
io_traces.ns86 S3FIFO-0.0050-1.9000 cache size   335325, 37000000 req, miss ratio 0.0791, byte miss ratio 0.0791
io_traces.ns86 S3FIFO-0.0050-1.9000 cache size   670650, 37000000 req, miss ratio 0.0646, byte miss ratio 0.0646
io_traces.ns86 S3FIFO-0.0050-1.9000 cache size  1341300, 37000000 req, miss ratio 0.0483, byte miss ratio 0.0483
io_traces.ns86 S3FIFO-0.3000-0.9000 cache size     1676, 37000000 req, miss ratio 0.2248, byte miss ratio 0.2248
io_traces.ns86 S3FIFO-0.3000-0.9000 cache size     5029, 37000000 req, miss ratio 0.2071, byte miss ratio 0.2071
io_traces.ns86 S3FIFO-0.3000-0.9000 cache size    16766, 37000000 req, miss ratio 0.1894, byte miss ratio 0.1894
io_traces.ns86 S3FIFO-0.3000-0.9000 cache size    50298, 37000000 req, miss ratio 0.1510, byte miss ratio 0.1510
io_traces.ns86 S3FIFO-0.3000-0.9000 cache size   167662, 37000000 req, miss ratio 0.0817, byte miss ratio 0.0817
io_traces.ns86 S3FIFO-0.3000-0.9000 cache size   335325, 37000000 req, miss ratio 0.0615, byte miss ratio 0.0615
io_traces.ns86 S3FIFO-0.3000-0.9000 cache size   670650, 37000000 req, miss ratio 0.0534, byte miss ratio 0.0534
io_traces.ns86 S3FIFO-0.3000-0.9000 cache size  1341300, 37000000 req, miss ratio 0.0465, byte miss ratio 0.0465
io_traces.ns86 S3FIFO-0.9900-0.9000 cache size     1676, 37000000 req, miss ratio 0.2610, byte miss ratio 0.2610
io_traces.ns86 S3FIFO-0.9900-0.9000 cache size     5029, 37000000 req, miss ratio 0.2304, byte miss ratio 0.2304
io_traces.ns86 S3FIFO-0.9900-0.9000 cache size    16766, 37000000 req, miss ratio 0.1988, byte miss ratio 0.1988
io_traces.ns86 S3FIFO-0.9900-0.9000 cache size    50298, 37000000 req, miss ratio 0.1459, byte miss ratio 0.1459
io_traces.ns86 S3FIFO-0.9900-0.9000 cache size   167662, 37000000 req, miss ratio 0.0873, byte miss ratio 0.0873
io_traces.ns86 S3FIFO-0.9900-0.9000 cache size   335325, 37000000 req, miss ratio 0.0690, byte miss ratio 0.0690
io_traces.ns86 S3FIFO-0.9900-0.9000 cache size   670650, 37000000 req, miss ratio 0.0551, byte miss ratio 0.0551
io_traces.ns86 S3FIFO-0.9900-0.9000 cache size  1341300, 37000000 req, miss ratio 0.0474, byte miss ratio 0.0474
io_traces.ns86 S3FIFO-0.4000-1.9000 cache size     1676, 37000000 req, miss ratio 0.2296, byte miss ratio 0.2296
io_traces.ns86 S3FIFO-0.4000-1.9000 cache size     5029, 37000000 req, miss ratio 0.2087, byte miss ratio 0.2087
io_traces.ns86 S3FIFO-0.4000-1.9000 cache size    16766, 37000000 req, miss ratio 0.1929, byte miss ratio 0.1929
io_traces.ns86 S3FIFO-0.4000-1.9000 cache size    50298, 37000000 req, miss ratio 0.1496, byte miss ratio 0.1496
io_traces.ns86 S3FIFO-0.4000-1.9000 cache size   167662, 37000000 req, miss ratio 0.0813, byte miss ratio 0.0813
io_traces.ns86 S3FIFO-0.4000-1.9000 cache size   335325, 37000000 req, miss ratio 0.0615, byte miss ratio 0.0615
io_traces.ns86 S3FIFO-0.4000-1.9000 cache size   670650, 37000000 req, miss ratio 0.0534, byte miss ratio 0.0534
io_traces.ns86 S3FIFO-0.4000-1.9000 cache size  1341300, 37000000 req, miss ratio 0.0463, byte miss ratio 0.0463
io_traces.ns86 S3FIFO-0.6500-1.9000 cache size     1676, 37000000 req, miss ratio 0.2472, byte miss ratio 0.2472
io_traces.ns86 S3FIFO-0.6500-1.9000 cache size     5029, 37000000 req, miss ratio 0.2145, byte miss ratio 0.2145
io_traces.ns86 S3FIFO-0.6500-1.9000 cache size    16766, 37000000 req, miss ratio 0.1945, byte miss ratio 0.1945
io_traces.ns86 S3FIFO-0.6500-1.9000 cache size    50298, 37000000 req, miss ratio 0.1471, byte miss ratio 0.1471
io_traces.ns86 S3FIFO-0.6500-1.9000 cache size   167662, 37000000 req, miss ratio 0.0807, byte miss ratio 0.0807
io_traces.ns86 S3FIFO-0.6500-1.9000 cache size   335325, 37000000 req, miss ratio 0.0630, byte miss ratio 0.0630
io_traces.ns86 S3FIFO-0.6500-1.9000 cache size   670650, 37000000 req, miss ratio 0.0535, byte miss ratio 0.0535
io_traces.ns86 S3FIFO-0.6500-1.9000 cache size  1341300, 37000000 req, miss ratio 0.0464, byte miss ratio 0.0464
io_traces.ns86 S3FIFO-0.6500-0.9000 cache size     1676, 37000000 req, miss ratio 0.2460, byte miss ratio 0.2460
io_traces.ns86 S3FIFO-0.6500-0.9000 cache size     5029, 37000000 req, miss ratio 0.2137, byte miss ratio 0.2137
io_traces.ns86 S3FIFO-0.6500-0.9000 cache size    16766, 37000000 req, miss ratio 0.1934, byte miss ratio 0.1934
io_traces.ns86 S3FIFO-0.6500-0.9000 cache size    50298, 37000000 req, miss ratio 0.1475, byte miss ratio 0.1475
io_traces.ns86 S3FIFO-0.6500-0.9000 cache size   167662, 37000000 req, miss ratio 0.0809, byte miss ratio 0.0809
io_traces.ns86 S3FIFO-0.6500-0.9000 cache size   335325, 37000000 req, miss ratio 0.0630, byte miss ratio 0.0630
io_traces.ns86 S3FIFO-0.6500-0.9000 cache size   670650, 37000000 req, miss ratio 0.0535, byte miss ratio 0.0535
io_traces.ns86 S3FIFO-0.6500-0.9000 cache size  1341300, 37000000 req, miss ratio 0.0464, byte miss ratio 0.0464
io_traces.ns86 S3FIFO-0.0250-0.9000 cache size     1676, 37000000 req, miss ratio 0.2306, byte miss ratio 0.2306
