cdn1_allcolo.ns5001 S3FIFO-0.7500-1.9000 cache size        5, 4143634 req, miss ratio 0.0962, byte miss ratio 0.0962
cdn1_allcolo.ns5001 S3FIFO-0.7500-1.9000 cache size       17, 4143634 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns5001 S3FIFO-0.7500-1.9000 cache size       35, 4143634 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns5001 S3FIFO-0.7500-1.9000 cache size       70, 4143634 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns5001 S3FIFO-0.7500-1.9000 cache size      141, 4143634 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns5001 S3FIFO-0.5500-0.9000 cache size        5, 4143634 req, miss ratio 0.0886, byte miss ratio 0.0886
cdn1_allcolo.ns5001 S3FIFO-0.5500-0.9000 cache size       17, 4143634 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns5001 S3FIFO-0.5500-0.9000 cache size       35, 4143634 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns5001 S3FIFO-0.5500-0.9000 cache size       70, 4143634 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns5001 S3FIFO-0.5500-0.9000 cache size      141, 4143634 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns5001 S3FIFO-0.2500-0.9000 cache size        5, 4143634 req, miss ratio 0.0782, byte miss ratio 0.0782
cdn1_allcolo.ns5001 S3FIFO-0.2500-0.9000 cache size       17, 4143634 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns5001 S3FIFO-0.2500-0.9000 cache size       35, 4143634 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns5001 S3FIFO-0.2500-0.9000 cache size       70, 4143634 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns5001 S3FIFO-0.2500-0.9000 cache size      141, 4143634 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns5001 S3FIFO-0.0250-1.9000 cache size        5, 4143634 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5001 S3FIFO-0.0250-1.9000 cache size       17, 4143634 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5001 S3FIFO-0.0250-1.9000 cache size       35, 4143634 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5001 S3FIFO-0.0250-1.9000 cache size       70, 4143634 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns5001 S3FIFO-0.0250-1.9000 cache size      141, 4143634 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns5001 S3FIFO-0.6500-1.9000 cache size        5, 4143634 req, miss ratio 0.0962, byte miss ratio 0.0962
cdn1_allcolo.ns5001 S3FIFO-0.6500-1.9000 cache size       17, 4143634 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns5001 S3FIFO-0.6500-1.9000 cache size       35, 4143634 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns5001 S3FIFO-0.6500-1.9000 cache size       70, 4143634 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns5001 S3FIFO-0.6500-1.9000 cache size      141, 4143634 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns5001 S3FIFO-0.0100-0.9000 cache size        5, 4143634 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5001 S3FIFO-0.0100-0.9000 cache size       17, 4143634 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5001 S3FIFO-0.0100-0.9000 cache size       35, 4143634 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5001 S3FIFO-0.0100-0.9000 cache size       70, 4143634 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5001 S3FIFO-0.0100-0.9000 cache size      141, 4143634 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns5001 S3FIFO-0.9500-0.9000 cache size        5, 4143634 req, miss ratio 0.1036, byte miss ratio 0.1036
cdn1_allcolo.ns5001 S3FIFO-0.9500-0.9000 cache size       17, 4143634 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns5001 S3FIFO-0.9500-0.9000 cache size       35, 4143634 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns5001 S3FIFO-0.9500-0.9000 cache size       70, 4143634 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns5001 S3FIFO-0.9500-0.9000 cache size      141, 4143634 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns5001 S3FIFO-0.7500-0.9000 cache size        5, 4143634 req, miss ratio 0.0967, byte miss ratio 0.0967
cdn1_allcolo.ns5001 S3FIFO-0.7500-0.9000 cache size       17, 4143634 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns5001 S3FIFO-0.7500-0.9000 cache size       35, 4143634 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns5001 S3FIFO-0.7500-0.9000 cache size       70, 4143634 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns5001 S3FIFO-0.7500-0.9000 cache size      141, 4143634 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns5001 S3FIFO-0.1500-1.9000 cache size        5, 4143634 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5001 S3FIFO-0.1500-1.9000 cache size       17, 4143634 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns5001 S3FIFO-0.1500-1.9000 cache size       35, 4143634 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns5001 S3FIFO-0.1500-1.9000 cache size       70, 4143634 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns5001 S3FIFO-0.1500-1.9000 cache size      141, 4143634 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns5001 S3FIFO-0.0010-0.9000 cache size        5, 4143634 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5001 S3FIFO-0.0010-0.9000 cache size       17, 4143634 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5001 S3FIFO-0.0010-0.9000 cache size       35, 4143634 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5001 S3FIFO-0.0010-0.9000 cache size       70, 4143634 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5001 S3FIFO-0.0010-0.9000 cache size      141, 4143634 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5001 S3FIFO-0.6500-0.9000 cache size        5, 4143634 req, miss ratio 0.0967, byte miss ratio 0.0967
cdn1_allcolo.ns5001 S3FIFO-0.6500-0.9000 cache size       17, 4143634 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns5001 S3FIFO-0.6500-0.9000 cache size       35, 4143634 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns5001 S3FIFO-0.6500-0.9000 cache size       70, 4143634 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns5001 S3FIFO-0.6500-0.9000 cache size      141, 4143634 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns5001 S3FIFO-0.2000-1.9000 cache size        5, 4143634 req, miss ratio 0.0823, byte miss ratio 0.0823
cdn1_allcolo.ns5001 S3FIFO-0.2000-1.9000 cache size       17, 4143634 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns5001 S3FIFO-0.2000-1.9000 cache size       35, 4143634 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns5001 S3FIFO-0.2000-1.9000 cache size       70, 4143634 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns5001 S3FIFO-0.2000-1.9000 cache size      141, 4143634 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns5001 S3FIFO-0.0050-1.9000 cache size        5, 4143634 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5001 S3FIFO-0.0050-1.9000 cache size       17, 4143634 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5001 S3FIFO-0.0050-1.9000 cache size       35, 4143634 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5001 S3FIFO-0.0050-1.9000 cache size       70, 4143634 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5001 S3FIFO-0.0050-1.9000 cache size      141, 4143634 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5001 S3FIFO-0.8500-1.9000 cache size        5, 4143634 req, miss ratio 0.1014, byte miss ratio 0.1014
cdn1_allcolo.ns5001 S3FIFO-0.8500-1.9000 cache size       17, 4143634 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns5001 S3FIFO-0.8500-1.9000 cache size       35, 4143634 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns5001 S3FIFO-0.8500-1.9000 cache size       70, 4143634 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns5001 S3FIFO-0.8500-1.9000 cache size      141, 4143634 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns5001 S3FIFO-0.5500-1.9000 cache size        5, 4143634 req, miss ratio 0.0902, byte miss ratio 0.0902
cdn1_allcolo.ns5001 S3FIFO-0.5500-1.9000 cache size       17, 4143634 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns5001 S3FIFO-0.5500-1.9000 cache size       35, 4143634 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns5001 S3FIFO-0.5500-1.9000 cache size       70, 4143634 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns5001 S3FIFO-0.5500-1.9000 cache size      141, 4143634 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns5001 S3FIFO-0.9000-1.9000 cache size        5, 4143634 req, miss ratio 0.1014, byte miss ratio 0.1014
cdn1_allcolo.ns5001 S3FIFO-0.9000-1.9000 cache size       17, 4143634 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns5001 S3FIFO-0.9000-1.9000 cache size       35, 4143634 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns5001 S3FIFO-0.9000-1.9000 cache size       70, 4143634 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns5001 S3FIFO-0.9000-1.9000 cache size      141, 4143634 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns5001 S3FIFO-0.0500-1.9000 cache size        5, 4143634 req, miss ratio 1.0000, byte miss ratio 1.0000
