tencentBlock.ns11284 S3FIFO-0.8500-1.9000 cache size       69, 1644904 req, miss ratio 0.4026, byte miss ratio 0.4026
tencentBlock.ns11284 S3FIFO-0.8500-1.9000 cache size      207, 1644904 req, miss ratio 0.2894, byte miss ratio 0.2894
tencentBlock.ns11284 S3FIFO-0.8500-1.9000 cache size      692, 1644904 req, miss ratio 0.2631, byte miss ratio 0.2631
tencentBlock.ns11284 S3FIFO-0.8500-1.9000 cache size     2076, 1644904 req, miss ratio 0.2489, byte miss ratio 0.2489
tencentBlock.ns11284 S3FIFO-0.8500-1.9000 cache size     6921, 1644904 req, miss ratio 0.2352, byte miss ratio 0.2352
tencentBlock.ns11284 S3FIFO-0.8500-1.9000 cache size    13843, 1644904 req, miss ratio 0.2231, byte miss ratio 0.2231
tencentBlock.ns11284 S3FIFO-0.8500-1.9000 cache size    27687, 1644904 req, miss ratio 0.1582, byte miss ratio 0.1582
tencentBlock.ns11284 S3FIFO-0.8500-1.9000 cache size    55374, 1644904 req, miss ratio 0.0756, byte miss ratio 0.0756
tencentBlock.ns11284 S3FIFO-0.7000-0.9000 cache size       69, 1644904 req, miss ratio 0.3796, byte miss ratio 0.3796
tencentBlock.ns11284 S3FIFO-0.7000-0.9000 cache size      207, 1644904 req, miss ratio 0.2777, byte miss ratio 0.2777
tencentBlock.ns11284 S3FIFO-0.7000-0.9000 cache size      692, 1644904 req, miss ratio 0.2551, byte miss ratio 0.2551
tencentBlock.ns11284 S3FIFO-0.7000-0.9000 cache size     2076, 1644904 req, miss ratio 0.2419, byte miss ratio 0.2419
tencentBlock.ns11284 S3FIFO-0.7000-0.9000 cache size     6921, 1644904 req, miss ratio 0.2285, byte miss ratio 0.2285
tencentBlock.ns11284 S3FIFO-0.7000-0.9000 cache size    13843, 1644904 req, miss ratio 0.2169, byte miss ratio 0.2169
tencentBlock.ns11284 S3FIFO-0.7000-0.9000 cache size    27687, 1644904 req, miss ratio 0.1645, byte miss ratio 0.1645
tencentBlock.ns11284 S3FIFO-0.7000-0.9000 cache size    55374, 1644904 req, miss ratio 0.0744, byte miss ratio 0.0744
tencentBlock.ns11284 S3FIFO-0.1000-1.9000 cache size       69, 1644904 req, miss ratio 0.3059, byte miss ratio 0.3059
tencentBlock.ns11284 S3FIFO-0.1000-1.9000 cache size      207, 1644904 req, miss ratio 0.2643, byte miss ratio 0.2643
tencentBlock.ns11284 S3FIFO-0.1000-1.9000 cache size      692, 1644904 req, miss ratio 0.2493, byte miss ratio 0.2493
tencentBlock.ns11284 S3FIFO-0.1000-1.9000 cache size     2076, 1644904 req, miss ratio 0.2329, byte miss ratio 0.2329
tencentBlock.ns11284 S3FIFO-0.1000-1.9000 cache size     6921, 1644904 req, miss ratio 0.2211, byte miss ratio 0.2211
tencentBlock.ns11284 S3FIFO-0.1000-1.9000 cache size    13843, 1644904 req, miss ratio 0.2183, byte miss ratio 0.2183
tencentBlock.ns11284 S3FIFO-0.1000-1.9000 cache size    27687, 1644904 req, miss ratio 0.1753, byte miss ratio 0.1753
tencentBlock.ns11284 S3FIFO-0.1000-1.9000 cache size    55374, 1644904 req, miss ratio 0.0646, byte miss ratio 0.0646
tencentBlock.ns11284 S3FIFO-0.6500-1.9000 cache size       69, 1644904 req, miss ratio 0.3772, byte miss ratio 0.3772
tencentBlock.ns11284 S3FIFO-0.6500-1.9000 cache size      207, 1644904 req, miss ratio 0.2769, byte miss ratio 0.2769
tencentBlock.ns11284 S3FIFO-0.6500-1.9000 cache size      692, 1644904 req, miss ratio 0.2531, byte miss ratio 0.2531
tencentBlock.ns11284 S3FIFO-0.6500-1.9000 cache size     2076, 1644904 req, miss ratio 0.2389, byte miss ratio 0.2389
tencentBlock.ns11284 S3FIFO-0.6500-1.9000 cache size     6921, 1644904 req, miss ratio 0.2276, byte miss ratio 0.2276
tencentBlock.ns11284 S3FIFO-0.6500-1.9000 cache size    13843, 1644904 req, miss ratio 0.2234, byte miss ratio 0.2234
tencentBlock.ns11284 S3FIFO-0.6500-1.9000 cache size    27687, 1644904 req, miss ratio 0.1701, byte miss ratio 0.1701
tencentBlock.ns11284 S3FIFO-0.6500-1.9000 cache size    55374, 1644904 req, miss ratio 0.0732, byte miss ratio 0.0732
tencentBlock.ns11284 S3FIFO-0.0050-0.9000 cache size       69, 1644904 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns11284 S3FIFO-0.0050-0.9000 cache size      207, 1644904 req, miss ratio 0.2867, byte miss ratio 0.2867
tencentBlock.ns11284 S3FIFO-0.0050-0.9000 cache size      692, 1644904 req, miss ratio 0.2649, byte miss ratio 0.2649
tencentBlock.ns11284 S3FIFO-0.0050-0.9000 cache size     2076, 1644904 req, miss ratio 0.2400, byte miss ratio 0.2400
tencentBlock.ns11284 S3FIFO-0.0050-0.9000 cache size     6921, 1644904 req, miss ratio 0.2170, byte miss ratio 0.2170
tencentBlock.ns11284 S3FIFO-0.0050-0.9000 cache size    13843, 1644904 req, miss ratio 0.1988, byte miss ratio 0.1988
tencentBlock.ns11284 S3FIFO-0.0050-0.9000 cache size    27687, 1644904 req, miss ratio 0.1612, byte miss ratio 0.1612
tencentBlock.ns11284 S3FIFO-0.0050-0.9000 cache size    55374, 1644904 req, miss ratio 0.0624, byte miss ratio 0.0624
tencentBlock.ns11284 S3FIFO-0.9000-1.9000 cache size       69, 1644904 req, miss ratio 0.4177, byte miss ratio 0.4177
tencentBlock.ns11284 S3FIFO-0.9000-1.9000 cache size      207, 1644904 req, miss ratio 0.3032, byte miss ratio 0.3032
tencentBlock.ns11284 S3FIFO-0.9000-1.9000 cache size      692, 1644904 req, miss ratio 0.2675, byte miss ratio 0.2675
tencentBlock.ns11284 S3FIFO-0.9000-1.9000 cache size     2076, 1644904 req, miss ratio 0.2518, byte miss ratio 0.2518
tencentBlock.ns11284 S3FIFO-0.9000-1.9000 cache size     6921, 1644904 req, miss ratio 0.2386, byte miss ratio 0.2386
tencentBlock.ns11284 S3FIFO-0.9000-1.9000 cache size    13843, 1644904 req, miss ratio 0.2237, byte miss ratio 0.2237
tencentBlock.ns11284 S3FIFO-0.9000-1.9000 cache size    27687, 1644904 req, miss ratio 0.1576, byte miss ratio 0.1576
tencentBlock.ns11284 S3FIFO-0.9000-1.9000 cache size    55374, 1644904 req, miss ratio 0.0756, byte miss ratio 0.0756
tencentBlock.ns11284 S3FIFO-0.3500-0.9000 cache size       69, 1644904 req, miss ratio 0.2989, byte miss ratio 0.2989
tencentBlock.ns11284 S3FIFO-0.3500-0.9000 cache size      207, 1644904 req, miss ratio 0.2673, byte miss ratio 0.2673
tencentBlock.ns11284 S3FIFO-0.3500-0.9000 cache size      692, 1644904 req, miss ratio 0.2497, byte miss ratio 0.2497
tencentBlock.ns11284 S3FIFO-0.3500-0.9000 cache size     2076, 1644904 req, miss ratio 0.2344, byte miss ratio 0.2344
tencentBlock.ns11284 S3FIFO-0.3500-0.9000 cache size     6921, 1644904 req, miss ratio 0.2242, byte miss ratio 0.2242
tencentBlock.ns11284 S3FIFO-0.3500-0.9000 cache size    13843, 1644904 req, miss ratio 0.2060, byte miss ratio 0.2060
tencentBlock.ns11284 S3FIFO-0.3500-0.9000 cache size    27687, 1644904 req, miss ratio 0.1989, byte miss ratio 0.1989
