cdn1_allcolo.ns61 S3FIFO-0.5500-0.9000 cache size        7, 89750982 req, miss ratio 0.4901, byte miss ratio 0.4901
cdn1_allcolo.ns61 S3FIFO-0.5500-0.9000 cache size       21, 89750982 req, miss ratio 0.3747, byte miss ratio 0.3747
cdn1_allcolo.ns61 S3FIFO-0.5500-0.9000 cache size       70, 89750982 req, miss ratio 0.1908, byte miss ratio 0.1908
cdn1_allcolo.ns61 S3FIFO-0.5500-0.9000 cache size      141, 89750982 req, miss ratio 0.0818, byte miss ratio 0.0818
cdn1_allcolo.ns61 S3FIFO-0.5500-0.9000 cache size      283, 89750982 req, miss ratio 0.0136, byte miss ratio 0.0136
cdn1_allcolo.ns61 S3FIFO-0.5500-0.9000 cache size      567, 89750982 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns61 S3FIFO-0.6000-1.9000 cache size        7, 89750982 req, miss ratio 0.5220, byte miss ratio 0.5220
cdn1_allcolo.ns61 S3FIFO-0.6000-1.9000 cache size       21, 89750982 req, miss ratio 0.3842, byte miss ratio 0.3842
cdn1_allcolo.ns61 S3FIFO-0.6000-1.9000 cache size       70, 89750982 req, miss ratio 0.1938, byte miss ratio 0.1938
cdn1_allcolo.ns61 S3FIFO-0.6000-1.9000 cache size      141, 89750982 req, miss ratio 0.0837, byte miss ratio 0.0837
cdn1_allcolo.ns61 S3FIFO-0.6000-1.9000 cache size      283, 89750982 req, miss ratio 0.0143, byte miss ratio 0.0143
cdn1_allcolo.ns61 S3FIFO-0.6000-1.9000 cache size      567, 89750982 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns61 S3FIFO-0.4500-0.9000 cache size        7, 89750982 req, miss ratio 0.4901, byte miss ratio 0.4901
cdn1_allcolo.ns61 S3FIFO-0.4500-0.9000 cache size       21, 89750982 req, miss ratio 0.3663, byte miss ratio 0.3663
cdn1_allcolo.ns61 S3FIFO-0.4500-0.9000 cache size       70, 89750982 req, miss ratio 0.1844, byte miss ratio 0.1844
cdn1_allcolo.ns61 S3FIFO-0.4500-0.9000 cache size      141, 89750982 req, miss ratio 0.0781, byte miss ratio 0.0781
cdn1_allcolo.ns61 S3FIFO-0.4500-0.9000 cache size      283, 89750982 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_allcolo.ns61 S3FIFO-0.4500-0.9000 cache size      567, 89750982 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns61 S3FIFO-0.6500-0.9000 cache size        7, 89750982 req, miss ratio 0.5149, byte miss ratio 0.5149
cdn1_allcolo.ns61 S3FIFO-0.6500-0.9000 cache size       21, 89750982 req, miss ratio 0.3831, byte miss ratio 0.3831
cdn1_allcolo.ns61 S3FIFO-0.6500-0.9000 cache size       70, 89750982 req, miss ratio 0.1977, byte miss ratio 0.1977
cdn1_allcolo.ns61 S3FIFO-0.6500-0.9000 cache size      141, 89750982 req, miss ratio 0.0859, byte miss ratio 0.0859
cdn1_allcolo.ns61 S3FIFO-0.6500-0.9000 cache size      283, 89750982 req, miss ratio 0.0149, byte miss ratio 0.0149
cdn1_allcolo.ns61 S3FIFO-0.6500-0.9000 cache size      567, 89750982 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns61 S3FIFO-0.2500-1.9000 cache size        7, 89750982 req, miss ratio 0.4631, byte miss ratio 0.4631
cdn1_allcolo.ns61 S3FIFO-0.2500-1.9000 cache size       21, 89750982 req, miss ratio 0.3596, byte miss ratio 0.3596
cdn1_allcolo.ns61 S3FIFO-0.2500-1.9000 cache size       70, 89750982 req, miss ratio 0.1760, byte miss ratio 0.1760
cdn1_allcolo.ns61 S3FIFO-0.2500-1.9000 cache size      141, 89750982 req, miss ratio 0.0718, byte miss ratio 0.0718
cdn1_allcolo.ns61 S3FIFO-0.2500-1.9000 cache size      283, 89750982 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns61 S3FIFO-0.2500-1.9000 cache size      567, 89750982 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns61 S3FIFO-0.3000-0.9000 cache size        7, 89750982 req, miss ratio 0.4705, byte miss ratio 0.4705
cdn1_allcolo.ns61 S3FIFO-0.3000-0.9000 cache size       21, 89750982 req, miss ratio 0.3531, byte miss ratio 0.3531
cdn1_allcolo.ns61 S3FIFO-0.3000-0.9000 cache size       70, 89750982 req, miss ratio 0.1770, byte miss ratio 0.1770
cdn1_allcolo.ns61 S3FIFO-0.3000-0.9000 cache size      141, 89750982 req, miss ratio 0.0732, byte miss ratio 0.0732
cdn1_allcolo.ns61 S3FIFO-0.3000-0.9000 cache size      283, 89750982 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns61 S3FIFO-0.3000-0.9000 cache size      567, 89750982 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns61 S3FIFO-0.6500-1.9000 cache size        7, 89750982 req, miss ratio 0.5220, byte miss ratio 0.5220
cdn1_allcolo.ns61 S3FIFO-0.6500-1.9000 cache size       21, 89750982 req, miss ratio 0.3881, byte miss ratio 0.3881
cdn1_allcolo.ns61 S3FIFO-0.6500-1.9000 cache size       70, 89750982 req, miss ratio 0.1964, byte miss ratio 0.1964
cdn1_allcolo.ns61 S3FIFO-0.6500-1.9000 cache size      141, 89750982 req, miss ratio 0.0858, byte miss ratio 0.0858
cdn1_allcolo.ns61 S3FIFO-0.6500-1.9000 cache size      283, 89750982 req, miss ratio 0.0149, byte miss ratio 0.0149
cdn1_allcolo.ns61 S3FIFO-0.6500-1.9000 cache size      567, 89750982 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns61 S3FIFO-0.2500-0.9000 cache size        7, 89750982 req, miss ratio 0.4587, byte miss ratio 0.4587
cdn1_allcolo.ns61 S3FIFO-0.2500-0.9000 cache size       21, 89750982 req, miss ratio 0.3487, byte miss ratio 0.3487
cdn1_allcolo.ns61 S3FIFO-0.2500-0.9000 cache size       70, 89750982 req, miss ratio 0.1747, byte miss ratio 0.1747
cdn1_allcolo.ns61 S3FIFO-0.2500-0.9000 cache size      141, 89750982 req, miss ratio 0.0718, byte miss ratio 0.0718
cdn1_allcolo.ns61 S3FIFO-0.2500-0.9000 cache size      283, 89750982 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns61 S3FIFO-0.2500-0.9000 cache size      567, 89750982 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns61 S3FIFO-0.1000-0.9000 cache size        7, 89750982 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns61 S3FIFO-0.1000-0.9000 cache size       21, 89750982 req, miss ratio 0.3356, byte miss ratio 0.3356
cdn1_allcolo.ns61 S3FIFO-0.1000-0.9000 cache size       70, 89750982 req, miss ratio 0.1677, byte miss ratio 0.1677
cdn1_allcolo.ns61 S3FIFO-0.1000-0.9000 cache size      141, 89750982 req, miss ratio 0.0688, byte miss ratio 0.0688
cdn1_allcolo.ns61 S3FIFO-0.1000-0.9000 cache size      283, 89750982 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_allcolo.ns61 S3FIFO-0.1000-0.9000 cache size      567, 89750982 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns61 S3FIFO-0.8500-0.9000 cache size        7, 89750982 req, miss ratio 0.5457, byte miss ratio 0.5457
cdn1_allcolo.ns61 S3FIFO-0.8500-0.9000 cache size       21, 89750982 req, miss ratio 0.4092, byte miss ratio 0.4092
cdn1_allcolo.ns61 S3FIFO-0.8500-0.9000 cache size       70, 89750982 req, miss ratio 0.2101, byte miss ratio 0.2101
cdn1_allcolo.ns61 S3FIFO-0.8500-0.9000 cache size      141, 89750982 req, miss ratio 0.0959, byte miss ratio 0.0959
cdn1_allcolo.ns61 S3FIFO-0.8500-0.9000 cache size      283, 89750982 req, miss ratio 0.0179, byte miss ratio 0.0179
cdn1_allcolo.ns61 S3FIFO-0.8500-0.9000 cache size      567, 89750982 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns61 S3FIFO-0.9000-0.9000 cache size        7, 89750982 req, miss ratio 0.5797, byte miss ratio 0.5797
cdn1_allcolo.ns61 S3FIFO-0.9000-0.9000 cache size       21, 89750982 req, miss ratio 0.4173, byte miss ratio 0.4173
cdn1_allcolo.ns61 S3FIFO-0.9000-0.9000 cache size       70, 89750982 req, miss ratio 0.2132, byte miss ratio 0.2132
cdn1_allcolo.ns61 S3FIFO-0.9000-0.9000 cache size      141, 89750982 req, miss ratio 0.0986, byte miss ratio 0.0986
cdn1_allcolo.ns61 S3FIFO-0.9000-0.9000 cache size      283, 89750982 req, miss ratio 0.0187, byte miss ratio 0.0187
cdn1_allcolo.ns61 S3FIFO-0.9000-0.9000 cache size      567, 89750982 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns61 S3FIFO-0.9900-0.9000 cache size        7, 89750982 req, miss ratio 0.5797, byte miss ratio 0.5797
cdn1_allcolo.ns61 S3FIFO-0.9900-0.9000 cache size       21, 89750982 req, miss ratio 0.4346, byte miss ratio 0.4346
cdn1_allcolo.ns61 S3FIFO-0.9900-0.9000 cache size       70, 89750982 req, miss ratio 0.2192, byte miss ratio 0.2192
cdn1_allcolo.ns61 S3FIFO-0.9900-0.9000 cache size      141, 89750982 req, miss ratio 0.1028, byte miss ratio 0.1028
cdn1_allcolo.ns61 S3FIFO-0.9900-0.9000 cache size      283, 89750982 req, miss ratio 0.0202, byte miss ratio 0.0202
cdn1_allcolo.ns61 S3FIFO-0.9900-0.9000 cache size      567, 89750982 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns61 S3FIFO-0.0100-0.9000 cache size        7, 89750982 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns61 S3FIFO-0.0100-0.9000 cache size       21, 89750982 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns61 S3FIFO-0.0100-0.9000 cache size       70, 89750982 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns61 S3FIFO-0.0100-0.9000 cache size      141, 89750982 req, miss ratio 0.0697, byte miss ratio 0.0697
cdn1_allcolo.ns61 S3FIFO-0.0100-0.9000 cache size      283, 89750982 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_allcolo.ns61 S3FIFO-0.0100-0.9000 cache size      567, 89750982 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns61 S3FIFO-0.5500-1.9000 cache size        7, 89750982 req, miss ratio 0.4977, byte miss ratio 0.4977
cdn1_allcolo.ns61 S3FIFO-0.5500-1.9000 cache size       21, 89750982 req, miss ratio 0.3807, byte miss ratio 0.3807
cdn1_allcolo.ns61 S3FIFO-0.5500-1.9000 cache size       70, 89750982 req, miss ratio 0.1903, byte miss ratio 0.1903
cdn1_allcolo.ns61 S3FIFO-0.5500-1.9000 cache size      141, 89750982 req, miss ratio 0.0817, byte miss ratio 0.0817
cdn1_allcolo.ns61 S3FIFO-0.5500-1.9000 cache size      283, 89750982 req, miss ratio 0.0136, byte miss ratio 0.0136
cdn1_allcolo.ns61 S3FIFO-0.5500-1.9000 cache size      567, 89750982 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns61 S3FIFO-0.4000-1.9000 cache size        7, 89750982 req, miss ratio 0.4773, byte miss ratio 0.4773
cdn1_allcolo.ns61 S3FIFO-0.4000-1.9000 cache size       21, 89750982 req, miss ratio 0.3707, byte miss ratio 0.3707
cdn1_allcolo.ns61 S3FIFO-0.4000-1.9000 cache size       70, 89750982 req, miss ratio 0.1823, byte miss ratio 0.1823
cdn1_allcolo.ns61 S3FIFO-0.4000-1.9000 cache size      141, 89750982 req, miss ratio 0.0763, byte miss ratio 0.0763
cdn1_allcolo.ns61 S3FIFO-0.4000-1.9000 cache size      283, 89750982 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_allcolo.ns61 S3FIFO-0.4000-1.9000 cache size      567, 89750982 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns61 S3FIFO-0.5000-1.9000 cache size        7, 89750982 req, miss ratio 0.4977, byte miss ratio 0.4977
cdn1_allcolo.ns61 S3FIFO-0.5000-1.9000 cache size       21, 89750982 req, miss ratio 0.3774, byte miss ratio 0.3774
cdn1_allcolo.ns61 S3FIFO-0.5000-1.9000 cache size       70, 89750982 req, miss ratio 0.1877, byte miss ratio 0.1877
cdn1_allcolo.ns61 S3FIFO-0.5000-1.9000 cache size      141, 89750982 req, miss ratio 0.0798, byte miss ratio 0.0798
cdn1_allcolo.ns61 S3FIFO-0.5000-1.9000 cache size      283, 89750982 req, miss ratio 0.0130, byte miss ratio 0.0130
cdn1_allcolo.ns61 S3FIFO-0.5000-1.9000 cache size      567, 89750982 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns61 S3FIFO-0.3500-0.9000 cache size        7, 89750982 req, miss ratio 0.4705, byte miss ratio 0.4705
cdn1_allcolo.ns61 S3FIFO-0.3500-0.9000 cache size       21, 89750982 req, miss ratio 0.3576, byte miss ratio 0.3576
cdn1_allcolo.ns61 S3FIFO-0.3500-0.9000 cache size       70, 89750982 req, miss ratio 0.1789, byte miss ratio 0.1789
cdn1_allcolo.ns61 S3FIFO-0.3500-0.9000 cache size      141, 89750982 req, miss ratio 0.0747, byte miss ratio 0.0747
cdn1_allcolo.ns61 S3FIFO-0.3500-0.9000 cache size      283, 89750982 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns61 S3FIFO-0.3500-0.9000 cache size      567, 89750982 req, miss ratio 0.0000, byte miss ratio 0.0000
