cdn1_allcolo.ns2316 S3FIFO-0.7500-1.9000 cache size       11, 1060789 req, miss ratio 0.8959, byte miss ratio 0.8959
cdn1_allcolo.ns2316 S3FIFO-0.7500-1.9000 cache size       34, 1060789 req, miss ratio 0.8021, byte miss ratio 0.8021
cdn1_allcolo.ns2316 S3FIFO-0.7500-1.9000 cache size      113, 1060789 req, miss ratio 0.6198, byte miss ratio 0.6198
cdn1_allcolo.ns2316 S3FIFO-0.7500-1.9000 cache size      341, 1060789 req, miss ratio 0.4139, byte miss ratio 0.4139
cdn1_allcolo.ns2316 S3FIFO-0.7500-1.9000 cache size     1137, 1060789 req, miss ratio 0.1979, byte miss ratio 0.1979
cdn1_allcolo.ns2316 S3FIFO-0.7500-1.9000 cache size     2274, 1060789 req, miss ratio 0.0994, byte miss ratio 0.0994
cdn1_allcolo.ns2316 S3FIFO-0.7500-1.9000 cache size     4549, 1060789 req, miss ratio 0.0408, byte miss ratio 0.0408
cdn1_allcolo.ns2316 S3FIFO-0.7500-1.9000 cache size     9099, 1060789 req, miss ratio 0.0145, byte miss ratio 0.0145
cdn1_allcolo.ns2316 S3FIFO-0.0250-1.9000 cache size       11, 1060789 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2316 S3FIFO-0.0250-1.9000 cache size       34, 1060789 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2316 S3FIFO-0.0250-1.9000 cache size      113, 1060789 req, miss ratio 0.4899, byte miss ratio 0.4899
cdn1_allcolo.ns2316 S3FIFO-0.0250-1.9000 cache size      341, 1060789 req, miss ratio 0.3230, byte miss ratio 0.3230
cdn1_allcolo.ns2316 S3FIFO-0.0250-1.9000 cache size     1137, 1060789 req, miss ratio 0.1473, byte miss ratio 0.1473
cdn1_allcolo.ns2316 S3FIFO-0.0250-1.9000 cache size     2274, 1060789 req, miss ratio 0.0693, byte miss ratio 0.0693
cdn1_allcolo.ns2316 S3FIFO-0.0250-1.9000 cache size     4549, 1060789 req, miss ratio 0.0272, byte miss ratio 0.0272
cdn1_allcolo.ns2316 S3FIFO-0.0250-1.9000 cache size     9099, 1060789 req, miss ratio 0.0117, byte miss ratio 0.0117
cdn1_allcolo.ns2316 S3FIFO-0.2000-1.9000 cache size       11, 1060789 req, miss ratio 0.8502, byte miss ratio 0.8502
cdn1_allcolo.ns2316 S3FIFO-0.2000-1.9000 cache size       34, 1060789 req, miss ratio 0.7075, byte miss ratio 0.7075
cdn1_allcolo.ns2316 S3FIFO-0.2000-1.9000 cache size      113, 1060789 req, miss ratio 0.5118, byte miss ratio 0.5118
cdn1_allcolo.ns2316 S3FIFO-0.2000-1.9000 cache size      341, 1060789 req, miss ratio 0.3416, byte miss ratio 0.3416
cdn1_allcolo.ns2316 S3FIFO-0.2000-1.9000 cache size     1137, 1060789 req, miss ratio 0.1589, byte miss ratio 0.1589
cdn1_allcolo.ns2316 S3FIFO-0.2000-1.9000 cache size     2274, 1060789 req, miss ratio 0.0751, byte miss ratio 0.0751
cdn1_allcolo.ns2316 S3FIFO-0.2000-1.9000 cache size     4549, 1060789 req, miss ratio 0.0297, byte miss ratio 0.0297
cdn1_allcolo.ns2316 S3FIFO-0.2000-1.9000 cache size     9099, 1060789 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_allcolo.ns2316 S3FIFO-0.8500-1.9000 cache size       11, 1060789 req, miss ratio 0.9059, byte miss ratio 0.9059
cdn1_allcolo.ns2316 S3FIFO-0.8500-1.9000 cache size       34, 1060789 req, miss ratio 0.8172, byte miss ratio 0.8172
cdn1_allcolo.ns2316 S3FIFO-0.8500-1.9000 cache size      113, 1060789 req, miss ratio 0.6436, byte miss ratio 0.6436
cdn1_allcolo.ns2316 S3FIFO-0.8500-1.9000 cache size      341, 1060789 req, miss ratio 0.4308, byte miss ratio 0.4308
cdn1_allcolo.ns2316 S3FIFO-0.8500-1.9000 cache size     1137, 1060789 req, miss ratio 0.2064, byte miss ratio 0.2064
cdn1_allcolo.ns2316 S3FIFO-0.8500-1.9000 cache size     2274, 1060789 req, miss ratio 0.1046, byte miss ratio 0.1046
cdn1_allcolo.ns2316 S3FIFO-0.8500-1.9000 cache size     4549, 1060789 req, miss ratio 0.0436, byte miss ratio 0.0436
cdn1_allcolo.ns2316 S3FIFO-0.8500-1.9000 cache size     9099, 1060789 req, miss ratio 0.0152, byte miss ratio 0.0152
cdn1_allcolo.ns2316 S3FIFO-0.1000-0.9000 cache size       11, 1060789 req, miss ratio 0.8392, byte miss ratio 0.8392
cdn1_allcolo.ns2316 S3FIFO-0.1000-0.9000 cache size       34, 1060789 req, miss ratio 0.6834, byte miss ratio 0.6834
cdn1_allcolo.ns2316 S3FIFO-0.1000-0.9000 cache size      113, 1060789 req, miss ratio 0.4884, byte miss ratio 0.4884
cdn1_allcolo.ns2316 S3FIFO-0.1000-0.9000 cache size      341, 1060789 req, miss ratio 0.3199, byte miss ratio 0.3199
cdn1_allcolo.ns2316 S3FIFO-0.1000-0.9000 cache size     1137, 1060789 req, miss ratio 0.1466, byte miss ratio 0.1466
cdn1_allcolo.ns2316 S3FIFO-0.1000-0.9000 cache size     2274, 1060789 req, miss ratio 0.0700, byte miss ratio 0.0700
cdn1_allcolo.ns2316 S3FIFO-0.1000-0.9000 cache size     4549, 1060789 req, miss ratio 0.0282, byte miss ratio 0.0282
cdn1_allcolo.ns2316 S3FIFO-0.1000-0.9000 cache size     9099, 1060789 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_allcolo.ns2316 S3FIFO-0.4500-1.9000 cache size       11, 1060789 req, miss ratio 0.8639, byte miss ratio 0.8639
cdn1_allcolo.ns2316 S3FIFO-0.4500-1.9000 cache size       34, 1060789 req, miss ratio 0.7513, byte miss ratio 0.7513
cdn1_allcolo.ns2316 S3FIFO-0.4500-1.9000 cache size      113, 1060789 req, miss ratio 0.5529, byte miss ratio 0.5529
cdn1_allcolo.ns2316 S3FIFO-0.4500-1.9000 cache size      341, 1060789 req, miss ratio 0.3725, byte miss ratio 0.3725
cdn1_allcolo.ns2316 S3FIFO-0.4500-1.9000 cache size     1137, 1060789 req, miss ratio 0.1763, byte miss ratio 0.1763
cdn1_allcolo.ns2316 S3FIFO-0.4500-1.9000 cache size     2274, 1060789 req, miss ratio 0.0850, byte miss ratio 0.0850
cdn1_allcolo.ns2316 S3FIFO-0.4500-1.9000 cache size     4549, 1060789 req, miss ratio 0.0339, byte miss ratio 0.0339
cdn1_allcolo.ns2316 S3FIFO-0.4500-1.9000 cache size     9099, 1060789 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_allcolo.ns2316 S3FIFO-0.3500-1.9000 cache size       11, 1060789 req, miss ratio 0.8567, byte miss ratio 0.8567
cdn1_allcolo.ns2316 S3FIFO-0.3500-1.9000 cache size       34, 1060789 req, miss ratio 0.7316, byte miss ratio 0.7316
cdn1_allcolo.ns2316 S3FIFO-0.3500-1.9000 cache size      113, 1060789 req, miss ratio 0.5355, byte miss ratio 0.5355
cdn1_allcolo.ns2316 S3FIFO-0.3500-1.9000 cache size      341, 1060789 req, miss ratio 0.3596, byte miss ratio 0.3596
cdn1_allcolo.ns2316 S3FIFO-0.3500-1.9000 cache size     1137, 1060789 req, miss ratio 0.1695, byte miss ratio 0.1695
cdn1_allcolo.ns2316 S3FIFO-0.3500-1.9000 cache size     2274, 1060789 req, miss ratio 0.0810, byte miss ratio 0.0810
cdn1_allcolo.ns2316 S3FIFO-0.3500-1.9000 cache size     4549, 1060789 req, miss ratio 0.0320, byte miss ratio 0.0320
cdn1_allcolo.ns2316 S3FIFO-0.3500-1.9000 cache size     9099, 1060789 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_allcolo.ns2316 S3FIFO-0.6000-0.9000 cache size       11, 1060789 req, miss ratio 0.8750, byte miss ratio 0.8750
