cdn1_allcolo.ns2966 S3FIFO-0.6500-0.9000 cache size        5, 3875801 req, miss ratio 0.0165, byte miss ratio 0.0165
cdn1_allcolo.ns2966 S3FIFO-0.6500-0.9000 cache size       10, 3875801 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2966 S3FIFO-0.6500-0.9000 cache size       21, 3875801 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2966 S3FIFO-0.6500-0.9000 cache size       43, 3875801 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns2966 S3FIFO-0.7500-0.9000 cache size        5, 3875801 req, miss ratio 0.0165, byte miss ratio 0.0165
cdn1_allcolo.ns2966 S3FIFO-0.7500-0.9000 cache size       10, 3875801 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2966 S3FIFO-0.7500-0.9000 cache size       21, 3875801 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2966 S3FIFO-0.7500-0.9000 cache size       43, 3875801 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns2966 S3FIFO-0.0100-0.9000 cache size        5, 3875801 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2966 S3FIFO-0.0100-0.9000 cache size       10, 3875801 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2966 S3FIFO-0.0100-0.9000 cache size       21, 3875801 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2966 S3FIFO-0.0100-0.9000 cache size       43, 3875801 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2966 S3FIFO-0.0500-1.9000 cache size        5, 3875801 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2966 S3FIFO-0.0500-1.9000 cache size       10, 3875801 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2966 S3FIFO-0.0500-1.9000 cache size       21, 3875801 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns2966 S3FIFO-0.0500-1.9000 cache size       43, 3875801 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns2966 S3FIFO-0.7000-1.9000 cache size        5, 3875801 req, miss ratio 0.0165, byte miss ratio 0.0165
cdn1_allcolo.ns2966 S3FIFO-0.7000-1.9000 cache size       10, 3875801 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2966 S3FIFO-0.7000-1.9000 cache size       21, 3875801 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2966 S3FIFO-0.7000-1.9000 cache size       43, 3875801 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns2966 S3FIFO-0.1500-1.9000 cache size        5, 3875801 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2966 S3FIFO-0.1500-1.9000 cache size       10, 3875801 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns2966 S3FIFO-0.1500-1.9000 cache size       21, 3875801 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns2966 S3FIFO-0.1500-1.9000 cache size       43, 3875801 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns2966 S3FIFO-0.8500-1.9000 cache size        5, 3875801 req, miss ratio 0.0164, byte miss ratio 0.0164
cdn1_allcolo.ns2966 S3FIFO-0.8500-1.9000 cache size       10, 3875801 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2966 S3FIFO-0.8500-1.9000 cache size       21, 3875801 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2966 S3FIFO-0.8500-1.9000 cache size       43, 3875801 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns2966 S3FIFO-0.6000-1.9000 cache size        5, 3875801 req, miss ratio 0.0165, byte miss ratio 0.0165
cdn1_allcolo.ns2966 S3FIFO-0.6000-1.9000 cache size       10, 3875801 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2966 S3FIFO-0.6000-1.9000 cache size       21, 3875801 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns2966 S3FIFO-0.6000-1.9000 cache size       43, 3875801 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns2966 S3FIFO-0.0250-1.9000 cache size        5, 3875801 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2966 S3FIFO-0.0250-1.9000 cache size       10, 3875801 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2966 S3FIFO-0.0250-1.9000 cache size       21, 3875801 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2966 S3FIFO-0.0250-1.9000 cache size       43, 3875801 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns2966 S3FIFO-0.0010-0.9000 cache size        5, 3875801 req, miss ratio 1.0000, byte miss ratio 1.0000
