tencentBlock.ns6321 S3FIFO-0.0010-0.9000 cache size       57, 1209019 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns6321 S3FIFO-0.0010-0.9000 cache size      172, 1209019 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns6321 S3FIFO-0.0010-0.9000 cache size      573, 1209019 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns6321 S3FIFO-0.0010-0.9000 cache size     1720, 1209019 req, miss ratio 0.1659, byte miss ratio 0.1659
tencentBlock.ns6321 S3FIFO-0.0010-0.9000 cache size     5734, 1209019 req, miss ratio 0.1477, byte miss ratio 0.1477
tencentBlock.ns6321 S3FIFO-0.0010-0.9000 cache size    11468, 1209019 req, miss ratio 0.1123, byte miss ratio 0.1123
tencentBlock.ns6321 S3FIFO-0.0010-0.9000 cache size    22937, 1209019 req, miss ratio 0.0629, byte miss ratio 0.0629
tencentBlock.ns6321 S3FIFO-0.0010-0.9000 cache size    45874, 1209019 req, miss ratio 0.0482, byte miss ratio 0.0482
tencentBlock.ns6321 S3FIFO-0.0500-0.9000 cache size       57, 1209019 req, miss ratio 0.2322, byte miss ratio 0.2322
tencentBlock.ns6321 S3FIFO-0.0500-0.9000 cache size      172, 1209019 req, miss ratio 0.1595, byte miss ratio 0.1595
tencentBlock.ns6321 S3FIFO-0.0500-0.9000 cache size      573, 1209019 req, miss ratio 0.1530, byte miss ratio 0.1530
tencentBlock.ns6321 S3FIFO-0.0500-0.9000 cache size     1720, 1209019 req, miss ratio 0.1508, byte miss ratio 0.1508
tencentBlock.ns6321 S3FIFO-0.0500-0.9000 cache size     5734, 1209019 req, miss ratio 0.1465, byte miss ratio 0.1465
tencentBlock.ns6321 S3FIFO-0.0500-0.9000 cache size    11468, 1209019 req, miss ratio 0.1109, byte miss ratio 0.1109
tencentBlock.ns6321 S3FIFO-0.0500-0.9000 cache size    22937, 1209019 req, miss ratio 0.0631, byte miss ratio 0.0631
tencentBlock.ns6321 S3FIFO-0.0500-0.9000 cache size    45874, 1209019 req, miss ratio 0.0482, byte miss ratio 0.0482
tencentBlock.ns6321 S3FIFO-0.7000-0.9000 cache size       57, 1209019 req, miss ratio 0.2641, byte miss ratio 0.2641
tencentBlock.ns6321 S3FIFO-0.7000-0.9000 cache size      172, 1209019 req, miss ratio 0.1749, byte miss ratio 0.1749
tencentBlock.ns6321 S3FIFO-0.7000-0.9000 cache size      573, 1209019 req, miss ratio 0.1550, byte miss ratio 0.1550
tencentBlock.ns6321 S3FIFO-0.7000-0.9000 cache size     1720, 1209019 req, miss ratio 0.1512, byte miss ratio 0.1512
tencentBlock.ns6321 S3FIFO-0.7000-0.9000 cache size     5734, 1209019 req, miss ratio 0.1489, byte miss ratio 0.1489
tencentBlock.ns6321 S3FIFO-0.7000-0.9000 cache size    11468, 1209019 req, miss ratio 0.1271, byte miss ratio 0.1271
tencentBlock.ns6321 S3FIFO-0.7000-0.9000 cache size    22937, 1209019 req, miss ratio 0.0754, byte miss ratio 0.0754
tencentBlock.ns6321 S3FIFO-0.7000-0.9000 cache size    45874, 1209019 req, miss ratio 0.0541, byte miss ratio 0.0541
tencentBlock.ns6321 S3FIFO-0.5500-1.9000 cache size       57, 1209019 req, miss ratio 0.2458, byte miss ratio 0.2458
tencentBlock.ns6321 S3FIFO-0.5500-1.9000 cache size      172, 1209019 req, miss ratio 0.1617, byte miss ratio 0.1617
tencentBlock.ns6321 S3FIFO-0.5500-1.9000 cache size      573, 1209019 req, miss ratio 0.1534, byte miss ratio 0.1534
tencentBlock.ns6321 S3FIFO-0.5500-1.9000 cache size     1720, 1209019 req, miss ratio 0.1508, byte miss ratio 0.1508
tencentBlock.ns6321 S3FIFO-0.5500-1.9000 cache size     5734, 1209019 req, miss ratio 0.1492, byte miss ratio 0.1492
tencentBlock.ns6321 S3FIFO-0.5500-1.9000 cache size    11468, 1209019 req, miss ratio 0.1428, byte miss ratio 0.1428
tencentBlock.ns6321 S3FIFO-0.5500-1.9000 cache size    22937, 1209019 req, miss ratio 0.0714, byte miss ratio 0.0714
tencentBlock.ns6321 S3FIFO-0.5500-1.9000 cache size    45874, 1209019 req, miss ratio 0.0515, byte miss ratio 0.0515
tencentBlock.ns6321 S3FIFO-0.2500-1.9000 cache size       57, 1209019 req, miss ratio 0.2220, byte miss ratio 0.2220
