cdn1_colo28.ns1289 S3FIFO-0.6500-0.9000 cache size       14, 5688431 req, miss ratio 0.3177, byte miss ratio 0.3177
cdn1_colo28.ns1289 S3FIFO-0.6500-0.9000 cache size       43, 5688431 req, miss ratio 0.1917, byte miss ratio 0.1917
cdn1_colo28.ns1289 S3FIFO-0.6500-0.9000 cache size      145, 5688431 req, miss ratio 0.0858, byte miss ratio 0.0858
cdn1_colo28.ns1289 S3FIFO-0.6500-0.9000 cache size      436, 5688431 req, miss ratio 0.0301, byte miss ratio 0.0301
cdn1_colo28.ns1289 S3FIFO-0.6500-0.9000 cache size     1454, 5688431 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_colo28.ns1289 S3FIFO-0.6500-0.9000 cache size     2908, 5688431 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_colo28.ns1289 S3FIFO-0.6500-0.9000 cache size     5817, 5688431 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns1289 S3FIFO-0.6500-0.9000 cache size    11635, 5688431 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_colo28.ns1289 S3FIFO-0.4500-0.9000 cache size       14, 5688431 req, miss ratio 0.3071, byte miss ratio 0.3071
cdn1_colo28.ns1289 S3FIFO-0.4500-0.9000 cache size       43, 5688431 req, miss ratio 0.1821, byte miss ratio 0.1821
cdn1_colo28.ns1289 S3FIFO-0.4500-0.9000 cache size      145, 5688431 req, miss ratio 0.0770, byte miss ratio 0.0770
cdn1_colo28.ns1289 S3FIFO-0.4500-0.9000 cache size      436, 5688431 req, miss ratio 0.0273, byte miss ratio 0.0273
cdn1_colo28.ns1289 S3FIFO-0.4500-0.9000 cache size     1454, 5688431 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_colo28.ns1289 S3FIFO-0.4500-0.9000 cache size     2908, 5688431 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_colo28.ns1289 S3FIFO-0.4500-0.9000 cache size     5817, 5688431 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns1289 S3FIFO-0.4500-0.9000 cache size    11635, 5688431 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_colo28.ns1289 S3FIFO-0.3000-1.9000 cache size       14, 5688431 req, miss ratio 0.3074, byte miss ratio 0.3074
cdn1_colo28.ns1289 S3FIFO-0.3000-1.9000 cache size       43, 5688431 req, miss ratio 0.1773, byte miss ratio 0.1773
cdn1_colo28.ns1289 S3FIFO-0.3000-1.9000 cache size      145, 5688431 req, miss ratio 0.0718, byte miss ratio 0.0718
cdn1_colo28.ns1289 S3FIFO-0.3000-1.9000 cache size      436, 5688431 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_colo28.ns1289 S3FIFO-0.3000-1.9000 cache size     1454, 5688431 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_colo28.ns1289 S3FIFO-0.3000-1.9000 cache size     2908, 5688431 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns1289 S3FIFO-0.3000-1.9000 cache size     5817, 5688431 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns1289 S3FIFO-0.3000-1.9000 cache size    11635, 5688431 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_colo28.ns1289 S3FIFO-0.8500-1.9000 cache size       14, 5688431 req, miss ratio 0.3291, byte miss ratio 0.3291
cdn1_colo28.ns1289 S3FIFO-0.8500-1.9000 cache size       43, 5688431 req, miss ratio 0.2058, byte miss ratio 0.2058
cdn1_colo28.ns1289 S3FIFO-0.8500-1.9000 cache size      145, 5688431 req, miss ratio 0.0923, byte miss ratio 0.0923
