cdn1_allcolo.ns1642 S3FIFO-0.1500-1.9000 cache size        9, 3307622 req, miss ratio 0.9131, byte miss ratio 0.9131
cdn1_allcolo.ns1642 S3FIFO-0.1500-1.9000 cache size       27, 3307622 req, miss ratio 0.8266, byte miss ratio 0.8266
cdn1_allcolo.ns1642 S3FIFO-0.1500-1.9000 cache size       92, 3307622 req, miss ratio 0.6490, byte miss ratio 0.6490
cdn1_allcolo.ns1642 S3FIFO-0.1500-1.9000 cache size      278, 3307622 req, miss ratio 0.3941, byte miss ratio 0.3941
cdn1_allcolo.ns1642 S3FIFO-0.1500-1.9000 cache size      929, 3307622 req, miss ratio 0.1133, byte miss ratio 0.1133
cdn1_allcolo.ns1642 S3FIFO-0.1500-1.9000 cache size     1859, 3307622 req, miss ratio 0.0341, byte miss ratio 0.0341
cdn1_allcolo.ns1642 S3FIFO-0.1500-1.9000 cache size     3718, 3307622 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns1642 S3FIFO-0.1500-1.9000 cache size     7437, 3307622 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_allcolo.ns1642 S3FIFO-0.2500-0.9000 cache size        9, 3307622 req, miss ratio 0.9153, byte miss ratio 0.9153
cdn1_allcolo.ns1642 S3FIFO-0.2500-0.9000 cache size       27, 3307622 req, miss ratio 0.8242, byte miss ratio 0.8242
cdn1_allcolo.ns1642 S3FIFO-0.2500-0.9000 cache size       92, 3307622 req, miss ratio 0.6488, byte miss ratio 0.6488
cdn1_allcolo.ns1642 S3FIFO-0.2500-0.9000 cache size      278, 3307622 req, miss ratio 0.3962, byte miss ratio 0.3962
cdn1_allcolo.ns1642 S3FIFO-0.2500-0.9000 cache size      929, 3307622 req, miss ratio 0.1188, byte miss ratio 0.1188
cdn1_allcolo.ns1642 S3FIFO-0.2500-0.9000 cache size     1859, 3307622 req, miss ratio 0.0366, byte miss ratio 0.0366
cdn1_allcolo.ns1642 S3FIFO-0.2500-0.9000 cache size     3718, 3307622 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_allcolo.ns1642 S3FIFO-0.2500-0.9000 cache size     7437, 3307622 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_allcolo.ns1642 S3FIFO-0.2000-1.9000 cache size        9, 3307622 req, miss ratio 0.9131, byte miss ratio 0.9131
cdn1_allcolo.ns1642 S3FIFO-0.2000-1.9000 cache size       27, 3307622 req, miss ratio 0.8287, byte miss ratio 0.8287
cdn1_allcolo.ns1642 S3FIFO-0.2000-1.9000 cache size       92, 3307622 req, miss ratio 0.6559, byte miss ratio 0.6559
cdn1_allcolo.ns1642 S3FIFO-0.2000-1.9000 cache size      278, 3307622 req, miss ratio 0.4009, byte miss ratio 0.4009
cdn1_allcolo.ns1642 S3FIFO-0.2000-1.9000 cache size      929, 3307622 req, miss ratio 0.1163, byte miss ratio 0.1163
cdn1_allcolo.ns1642 S3FIFO-0.2000-1.9000 cache size     1859, 3307622 req, miss ratio 0.0353, byte miss ratio 0.0353
cdn1_allcolo.ns1642 S3FIFO-0.2000-1.9000 cache size     3718, 3307622 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_allcolo.ns1642 S3FIFO-0.2000-1.9000 cache size     7437, 3307622 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_allcolo.ns1642 S3FIFO-0.7500-1.9000 cache size        9, 3307622 req, miss ratio 0.9335, byte miss ratio 0.9335
cdn1_allcolo.ns1642 S3FIFO-0.7500-1.9000 cache size       27, 3307622 req, miss ratio 0.8738, byte miss ratio 0.8738
cdn1_allcolo.ns1642 S3FIFO-0.7500-1.9000 cache size       92, 3307622 req, miss ratio 0.7316, byte miss ratio 0.7316
cdn1_allcolo.ns1642 S3FIFO-0.7500-1.9000 cache size      278, 3307622 req, miss ratio 0.4754, byte miss ratio 0.4754
cdn1_allcolo.ns1642 S3FIFO-0.7500-1.9000 cache size      929, 3307622 req, miss ratio 0.1553, byte miss ratio 0.1553
cdn1_allcolo.ns1642 S3FIFO-0.7500-1.9000 cache size     1859, 3307622 req, miss ratio 0.0522, byte miss ratio 0.0522
cdn1_allcolo.ns1642 S3FIFO-0.7500-1.9000 cache size     3718, 3307622 req, miss ratio 0.0132, byte miss ratio 0.0132
cdn1_allcolo.ns1642 S3FIFO-0.7500-1.9000 cache size     7437, 3307622 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_allcolo.ns1642 S3FIFO-0.3000-1.9000 cache size        9, 3307622 req, miss ratio 0.9178, byte miss ratio 0.9178
cdn1_allcolo.ns1642 S3FIFO-0.3000-1.9000 cache size       27, 3307622 req, miss ratio 0.8354, byte miss ratio 0.8354
cdn1_allcolo.ns1642 S3FIFO-0.3000-1.9000 cache size       92, 3307622 req, miss ratio 0.6685, byte miss ratio 0.6685
cdn1_allcolo.ns1642 S3FIFO-0.3000-1.9000 cache size      278, 3307622 req, miss ratio 0.4146, byte miss ratio 0.4146
cdn1_allcolo.ns1642 S3FIFO-0.3000-1.9000 cache size      929, 3307622 req, miss ratio 0.1225, byte miss ratio 0.1225
cdn1_allcolo.ns1642 S3FIFO-0.3000-1.9000 cache size     1859, 3307622 req, miss ratio 0.0378, byte miss ratio 0.0378
cdn1_allcolo.ns1642 S3FIFO-0.3000-1.9000 cache size     3718, 3307622 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns1642 S3FIFO-0.3000-1.9000 cache size     7437, 3307622 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns1642 S3FIFO-0.6500-1.9000 cache size        9, 3307622 req, miss ratio 0.9302, byte miss ratio 0.9302
cdn1_allcolo.ns1642 S3FIFO-0.6500-1.9000 cache size       27, 3307622 req, miss ratio 0.8638, byte miss ratio 0.8638
cdn1_allcolo.ns1642 S3FIFO-0.6500-1.9000 cache size       92, 3307622 req, miss ratio 0.7161, byte miss ratio 0.7161
cdn1_allcolo.ns1642 S3FIFO-0.6500-1.9000 cache size      278, 3307622 req, miss ratio 0.4623, byte miss ratio 0.4623
cdn1_allcolo.ns1642 S3FIFO-0.6500-1.9000 cache size      929, 3307622 req, miss ratio 0.1472, byte miss ratio 0.1472
cdn1_allcolo.ns1642 S3FIFO-0.6500-1.9000 cache size     1859, 3307622 req, miss ratio 0.0484, byte miss ratio 0.0484
cdn1_allcolo.ns1642 S3FIFO-0.6500-1.9000 cache size     3718, 3307622 req, miss ratio 0.0121, byte miss ratio 0.0121
cdn1_allcolo.ns1642 S3FIFO-0.6500-1.9000 cache size     7437, 3307622 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns1642 S3FIFO-0.7000-1.9000 cache size        9, 3307622 req, miss ratio 0.9335, byte miss ratio 0.9335
cdn1_allcolo.ns1642 S3FIFO-0.7000-1.9000 cache size       27, 3307622 req, miss ratio 0.8673, byte miss ratio 0.8673
cdn1_allcolo.ns1642 S3FIFO-0.7000-1.9000 cache size       92, 3307622 req, miss ratio 0.7240, byte miss ratio 0.7240
cdn1_allcolo.ns1642 S3FIFO-0.7000-1.9000 cache size      278, 3307622 req, miss ratio 0.4689, byte miss ratio 0.4689
cdn1_allcolo.ns1642 S3FIFO-0.7000-1.9000 cache size      929, 3307622 req, miss ratio 0.1512, byte miss ratio 0.1512
cdn1_allcolo.ns1642 S3FIFO-0.7000-1.9000 cache size     1859, 3307622 req, miss ratio 0.0503, byte miss ratio 0.0503
cdn1_allcolo.ns1642 S3FIFO-0.7000-1.9000 cache size     3718, 3307622 req, miss ratio 0.0126, byte miss ratio 0.0126
cdn1_allcolo.ns1642 S3FIFO-0.7000-1.9000 cache size     7437, 3307622 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns1642 S3FIFO-0.5500-1.9000 cache size        9, 3307622 req, miss ratio 0.9265, byte miss ratio 0.9265
cdn1_allcolo.ns1642 S3FIFO-0.5500-1.9000 cache size       27, 3307622 req, miss ratio 0.8536, byte miss ratio 0.8536
cdn1_allcolo.ns1642 S3FIFO-0.5500-1.9000 cache size       92, 3307622 req, miss ratio 0.7024, byte miss ratio 0.7024
cdn1_allcolo.ns1642 S3FIFO-0.5500-1.9000 cache size      278, 3307622 req, miss ratio 0.4487, byte miss ratio 0.4487
cdn1_allcolo.ns1642 S3FIFO-0.5500-1.9000 cache size      929, 3307622 req, miss ratio 0.1396, byte miss ratio 0.1396
cdn1_allcolo.ns1642 S3FIFO-0.5500-1.9000 cache size     1859, 3307622 req, miss ratio 0.0450, byte miss ratio 0.0450
cdn1_allcolo.ns1642 S3FIFO-0.5500-1.9000 cache size     3718, 3307622 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns1642 S3FIFO-0.5500-1.9000 cache size     7437, 3307622 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns1642 S3FIFO-0.1000-1.9000 cache size        9, 3307622 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1642 S3FIFO-0.1000-1.9000 cache size       27, 3307622 req, miss ratio 0.8223, byte miss ratio 0.8223
cdn1_allcolo.ns1642 S3FIFO-0.1000-1.9000 cache size       92, 3307622 req, miss ratio 0.6438, byte miss ratio 0.6438
cdn1_allcolo.ns1642 S3FIFO-0.1000-1.9000 cache size      278, 3307622 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns1642 S3FIFO-0.1000-1.9000 cache size      929, 3307622 req, miss ratio 0.1103, byte miss ratio 0.1103
cdn1_allcolo.ns1642 S3FIFO-0.1000-1.9000 cache size     1859, 3307622 req, miss ratio 0.0329, byte miss ratio 0.0329
cdn1_allcolo.ns1642 S3FIFO-0.1000-1.9000 cache size     3718, 3307622 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_allcolo.ns1642 S3FIFO-0.1000-1.9000 cache size     7437, 3307622 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_allcolo.ns1642 S3FIFO-0.8500-1.9000 cache size        9, 3307622 req, miss ratio 0.9366, byte miss ratio 0.9366
cdn1_allcolo.ns1642 S3FIFO-0.8500-1.9000 cache size       27, 3307622 req, miss ratio 0.8799, byte miss ratio 0.8799
cdn1_allcolo.ns1642 S3FIFO-0.8500-1.9000 cache size       92, 3307622 req, miss ratio 0.7444, byte miss ratio 0.7444
cdn1_allcolo.ns1642 S3FIFO-0.8500-1.9000 cache size      278, 3307622 req, miss ratio 0.4878, byte miss ratio 0.4878
cdn1_allcolo.ns1642 S3FIFO-0.8500-1.9000 cache size      929, 3307622 req, miss ratio 0.1641, byte miss ratio 0.1641
cdn1_allcolo.ns1642 S3FIFO-0.8500-1.9000 cache size     1859, 3307622 req, miss ratio 0.0562, byte miss ratio 0.0562
cdn1_allcolo.ns1642 S3FIFO-0.8500-1.9000 cache size     3718, 3307622 req, miss ratio 0.0145, byte miss ratio 0.0145
cdn1_allcolo.ns1642 S3FIFO-0.8500-1.9000 cache size     7437, 3307622 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns1642 S3FIFO-0.5500-0.9000 cache size        9, 3307622 req, miss ratio 0.9249, byte miss ratio 0.9249
cdn1_allcolo.ns1642 S3FIFO-0.5500-0.9000 cache size       27, 3307622 req, miss ratio 0.8470, byte miss ratio 0.8470
cdn1_allcolo.ns1642 S3FIFO-0.5500-0.9000 cache size       92, 3307622 req, miss ratio 0.6907, byte miss ratio 0.6907
cdn1_allcolo.ns1642 S3FIFO-0.5500-0.9000 cache size      278, 3307622 req, miss ratio 0.4455, byte miss ratio 0.4455
cdn1_allcolo.ns1642 S3FIFO-0.5500-0.9000 cache size      929, 3307622 req, miss ratio 0.1416, byte miss ratio 0.1416
cdn1_allcolo.ns1642 S3FIFO-0.5500-0.9000 cache size     1859, 3307622 req, miss ratio 0.0456, byte miss ratio 0.0456
cdn1_allcolo.ns1642 S3FIFO-0.5500-0.9000 cache size     3718, 3307622 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns1642 S3FIFO-0.5500-0.9000 cache size     7437, 3307622 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns1642 S3FIFO-0.5000-1.9000 cache size        9, 3307622 req, miss ratio 0.9265, byte miss ratio 0.9265
cdn1_allcolo.ns1642 S3FIFO-0.5000-1.9000 cache size       27, 3307622 req, miss ratio 0.8503, byte miss ratio 0.8503
cdn1_allcolo.ns1642 S3FIFO-0.5000-1.9000 cache size       92, 3307622 req, miss ratio 0.6963, byte miss ratio 0.6963
cdn1_allcolo.ns1642 S3FIFO-0.5000-1.9000 cache size      278, 3307622 req, miss ratio 0.4424, byte miss ratio 0.4424
cdn1_allcolo.ns1642 S3FIFO-0.5000-1.9000 cache size      929, 3307622 req, miss ratio 0.1360, byte miss ratio 0.1360
cdn1_allcolo.ns1642 S3FIFO-0.5000-1.9000 cache size     1859, 3307622 req, miss ratio 0.0434, byte miss ratio 0.0434
cdn1_allcolo.ns1642 S3FIFO-0.5000-1.9000 cache size     3718, 3307622 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_allcolo.ns1642 S3FIFO-0.5000-1.9000 cache size     7437, 3307622 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_allcolo.ns1642 S3FIFO-0.8000-1.9000 cache size        9, 3307622 req, miss ratio 0.9366, byte miss ratio 0.9366
cdn1_allcolo.ns1642 S3FIFO-0.8000-1.9000 cache size       27, 3307622 req, miss ratio 0.8769, byte miss ratio 0.8769
cdn1_allcolo.ns1642 S3FIFO-0.8000-1.9000 cache size       92, 3307622 req, miss ratio 0.7375, byte miss ratio 0.7375
cdn1_allcolo.ns1642 S3FIFO-0.8000-1.9000 cache size      278, 3307622 req, miss ratio 0.4817, byte miss ratio 0.4817
cdn1_allcolo.ns1642 S3FIFO-0.8000-1.9000 cache size      929, 3307622 req, miss ratio 0.1596, byte miss ratio 0.1596
cdn1_allcolo.ns1642 S3FIFO-0.8000-1.9000 cache size     1859, 3307622 req, miss ratio 0.0542, byte miss ratio 0.0542
cdn1_allcolo.ns1642 S3FIFO-0.8000-1.9000 cache size     3718, 3307622 req, miss ratio 0.0138, byte miss ratio 0.0138
cdn1_allcolo.ns1642 S3FIFO-0.8000-1.9000 cache size     7437, 3307622 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns1642 S3FIFO-0.6000-0.9000 cache size        9, 3307622 req, miss ratio 0.9292, byte miss ratio 0.9292
cdn1_allcolo.ns1642 S3FIFO-0.6000-0.9000 cache size       27, 3307622 req, miss ratio 0.8543, byte miss ratio 0.8543
cdn1_allcolo.ns1642 S3FIFO-0.6000-0.9000 cache size       92, 3307622 req, miss ratio 0.6991, byte miss ratio 0.6991
cdn1_allcolo.ns1642 S3FIFO-0.6000-0.9000 cache size      278, 3307622 req, miss ratio 0.4538, byte miss ratio 0.4538
cdn1_allcolo.ns1642 S3FIFO-0.6000-0.9000 cache size      929, 3307622 req, miss ratio 0.1458, byte miss ratio 0.1458
cdn1_allcolo.ns1642 S3FIFO-0.6000-0.9000 cache size     1859, 3307622 req, miss ratio 0.0473, byte miss ratio 0.0473
cdn1_allcolo.ns1642 S3FIFO-0.6000-0.9000 cache size     3718, 3307622 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_allcolo.ns1642 S3FIFO-0.6000-0.9000 cache size     7437, 3307622 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns1642 S3FIFO-0.4500-0.9000 cache size        9, 3307622 req, miss ratio 0.9249, byte miss ratio 0.9249
cdn1_allcolo.ns1642 S3FIFO-0.4500-0.9000 cache size       27, 3307622 req, miss ratio 0.8403, byte miss ratio 0.8403
cdn1_allcolo.ns1642 S3FIFO-0.4500-0.9000 cache size       92, 3307622 req, miss ratio 0.6762, byte miss ratio 0.6762
cdn1_allcolo.ns1642 S3FIFO-0.4500-0.9000 cache size      278, 3307622 req, miss ratio 0.4292, byte miss ratio 0.4292
cdn1_allcolo.ns1642 S3FIFO-0.4500-0.9000 cache size      929, 3307622 req, miss ratio 0.1338, byte miss ratio 0.1338
cdn1_allcolo.ns1642 S3FIFO-0.4500-0.9000 cache size     1859, 3307622 req, miss ratio 0.0424, byte miss ratio 0.0424
cdn1_allcolo.ns1642 S3FIFO-0.4500-0.9000 cache size     3718, 3307622 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_allcolo.ns1642 S3FIFO-0.4500-0.9000 cache size     7437, 3307622 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns1642 S3FIFO-0.8500-0.9000 cache size        9, 3307622 req, miss ratio 0.9359, byte miss ratio 0.9359
cdn1_allcolo.ns1642 S3FIFO-0.8500-0.9000 cache size       27, 3307622 req, miss ratio 0.8760, byte miss ratio 0.8760
cdn1_allcolo.ns1642 S3FIFO-0.8500-0.9000 cache size       92, 3307622 req, miss ratio 0.7395, byte miss ratio 0.7395
cdn1_allcolo.ns1642 S3FIFO-0.8500-0.9000 cache size      278, 3307622 req, miss ratio 0.4944, byte miss ratio 0.4944
cdn1_allcolo.ns1642 S3FIFO-0.8500-0.9000 cache size      929, 3307622 req, miss ratio 0.1683, byte miss ratio 0.1683
cdn1_allcolo.ns1642 S3FIFO-0.8500-0.9000 cache size     1859, 3307622 req, miss ratio 0.0573, byte miss ratio 0.0573
cdn1_allcolo.ns1642 S3FIFO-0.8500-0.9000 cache size     3718, 3307622 req, miss ratio 0.0145, byte miss ratio 0.0145
cdn1_allcolo.ns1642 S3FIFO-0.8500-0.9000 cache size     7437, 3307622 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns1642 S3FIFO-0.6500-0.9000 cache size        9, 3307622 req, miss ratio 0.9292, byte miss ratio 0.9292
cdn1_allcolo.ns1642 S3FIFO-0.6500-0.9000 cache size       27, 3307622 req, miss ratio 0.8579, byte miss ratio 0.8579
cdn1_allcolo.ns1642 S3FIFO-0.6500-0.9000 cache size       92, 3307622 req, miss ratio 0.7059, byte miss ratio 0.7059
cdn1_allcolo.ns1642 S3FIFO-0.6500-0.9000 cache size      278, 3307622 req, miss ratio 0.4623, byte miss ratio 0.4623
cdn1_allcolo.ns1642 S3FIFO-0.6500-0.9000 cache size      929, 3307622 req, miss ratio 0.1499, byte miss ratio 0.1499
cdn1_allcolo.ns1642 S3FIFO-0.6500-0.9000 cache size     1859, 3307622 req, miss ratio 0.0492, byte miss ratio 0.0492
cdn1_allcolo.ns1642 S3FIFO-0.6500-0.9000 cache size     3718, 3307622 req, miss ratio 0.0121, byte miss ratio 0.0121
cdn1_allcolo.ns1642 S3FIFO-0.6500-0.9000 cache size     7437, 3307622 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns1642 S3FIFO-0.3500-0.9000 cache size        9, 3307622 req, miss ratio 0.9204, byte miss ratio 0.9204
cdn1_allcolo.ns1642 S3FIFO-0.3500-0.9000 cache size       27, 3307622 req, miss ratio 0.8313, byte miss ratio 0.8313
cdn1_allcolo.ns1642 S3FIFO-0.3500-0.9000 cache size       92, 3307622 req, miss ratio 0.6623, byte miss ratio 0.6623
cdn1_allcolo.ns1642 S3FIFO-0.3500-0.9000 cache size      278, 3307622 req, miss ratio 0.4124, byte miss ratio 0.4124
cdn1_allcolo.ns1642 S3FIFO-0.3500-0.9000 cache size      929, 3307622 req, miss ratio 0.1262, byte miss ratio 0.1262
cdn1_allcolo.ns1642 S3FIFO-0.3500-0.9000 cache size     1859, 3307622 req, miss ratio 0.0394, byte miss ratio 0.0394
cdn1_allcolo.ns1642 S3FIFO-0.3500-0.9000 cache size     3718, 3307622 req, miss ratio 0.0093, byte miss ratio 0.0093
cdn1_allcolo.ns1642 S3FIFO-0.3500-0.9000 cache size     7437, 3307622 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns1642 S3FIFO-0.0500-0.9000 cache size        9, 3307622 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1642 S3FIFO-0.0500-0.9000 cache size       27, 3307622 req, miss ratio 0.8132, byte miss ratio 0.8132
cdn1_allcolo.ns1642 S3FIFO-0.0500-0.9000 cache size       92, 3307622 req, miss ratio 0.6251, byte miss ratio 0.6251
cdn1_allcolo.ns1642 S3FIFO-0.0500-0.9000 cache size      278, 3307622 req, miss ratio 0.3653, byte miss ratio 0.3653
cdn1_allcolo.ns1642 S3FIFO-0.0500-0.9000 cache size      929, 3307622 req, miss ratio 0.1048, byte miss ratio 0.1048
cdn1_allcolo.ns1642 S3FIFO-0.0500-0.9000 cache size     1859, 3307622 req, miss ratio 0.0314, byte miss ratio 0.0314
cdn1_allcolo.ns1642 S3FIFO-0.0500-0.9000 cache size     3718, 3307622 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_allcolo.ns1642 S3FIFO-0.0500-0.9000 cache size     7437, 3307622 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_allcolo.ns1642 S3FIFO-0.2000-0.9000 cache size        9, 3307622 req, miss ratio 0.9100, byte miss ratio 0.9100
cdn1_allcolo.ns1642 S3FIFO-0.2000-0.9000 cache size       27, 3307622 req, miss ratio 0.8221, byte miss ratio 0.8221
cdn1_allcolo.ns1642 S3FIFO-0.2000-0.9000 cache size       92, 3307622 req, miss ratio 0.6415, byte miss ratio 0.6415
cdn1_allcolo.ns1642 S3FIFO-0.2000-0.9000 cache size      278, 3307622 req, miss ratio 0.3880, byte miss ratio 0.3880
cdn1_allcolo.ns1642 S3FIFO-0.2000-0.9000 cache size      929, 3307622 req, miss ratio 0.1153, byte miss ratio 0.1153
cdn1_allcolo.ns1642 S3FIFO-0.2000-0.9000 cache size     1859, 3307622 req, miss ratio 0.0353, byte miss ratio 0.0353
cdn1_allcolo.ns1642 S3FIFO-0.2000-0.9000 cache size     3718, 3307622 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_allcolo.ns1642 S3FIFO-0.2000-0.9000 cache size     7437, 3307622 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_allcolo.ns1642 S3FIFO-0.0010-1.9000 cache size        9, 3307622 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1642 S3FIFO-0.0010-1.9000 cache size       27, 3307622 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1642 S3FIFO-0.0010-1.9000 cache size       92, 3307622 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1642 S3FIFO-0.0010-1.9000 cache size      278, 3307622 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1642 S3FIFO-0.0010-1.9000 cache size      929, 3307622 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1642 S3FIFO-0.0010-1.9000 cache size     1859, 3307622 req, miss ratio 0.0314, byte miss ratio 0.0314
cdn1_allcolo.ns1642 S3FIFO-0.0010-1.9000 cache size     3718, 3307622 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_allcolo.ns1642 S3FIFO-0.0010-1.9000 cache size     7437, 3307622 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_allcolo.ns1642 S3FIFO-0.3500-1.9000 cache size        9, 3307622 req, miss ratio 0.9223, byte miss ratio 0.9223
cdn1_allcolo.ns1642 S3FIFO-0.3500-1.9000 cache size       27, 3307622 req, miss ratio 0.8381, byte miss ratio 0.8381
cdn1_allcolo.ns1642 S3FIFO-0.3500-1.9000 cache size       92, 3307622 req, miss ratio 0.6757, byte miss ratio 0.6757
cdn1_allcolo.ns1642 S3FIFO-0.3500-1.9000 cache size      278, 3307622 req, miss ratio 0.4215, byte miss ratio 0.4215
cdn1_allcolo.ns1642 S3FIFO-0.3500-1.9000 cache size      929, 3307622 req, miss ratio 0.1258, byte miss ratio 0.1258
cdn1_allcolo.ns1642 S3FIFO-0.3500-1.9000 cache size     1859, 3307622 req, miss ratio 0.0392, byte miss ratio 0.0392
cdn1_allcolo.ns1642 S3FIFO-0.3500-1.9000 cache size     3718, 3307622 req, miss ratio 0.0093, byte miss ratio 0.0093
cdn1_allcolo.ns1642 S3FIFO-0.3500-1.9000 cache size     7437, 3307622 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns1642 S3FIFO-0.3000-0.9000 cache size        9, 3307622 req, miss ratio 0.9153, byte miss ratio 0.9153
cdn1_allcolo.ns1642 S3FIFO-0.3000-0.9000 cache size       27, 3307622 req, miss ratio 0.8287, byte miss ratio 0.8287
cdn1_allcolo.ns1642 S3FIFO-0.3000-0.9000 cache size       92, 3307622 req, miss ratio 0.6547, byte miss ratio 0.6547
cdn1_allcolo.ns1642 S3FIFO-0.3000-0.9000 cache size      278, 3307622 req, miss ratio 0.4043, byte miss ratio 0.4043
cdn1_allcolo.ns1642 S3FIFO-0.3000-0.9000 cache size      929, 3307622 req, miss ratio 0.1224, byte miss ratio 0.1224
cdn1_allcolo.ns1642 S3FIFO-0.3000-0.9000 cache size     1859, 3307622 req, miss ratio 0.0380, byte miss ratio 0.0380
cdn1_allcolo.ns1642 S3FIFO-0.3000-0.9000 cache size     3718, 3307622 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns1642 S3FIFO-0.3000-0.9000 cache size     7437, 3307622 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns1642 S3FIFO-0.8000-0.9000 cache size        9, 3307622 req, miss ratio 0.9359, byte miss ratio 0.9359
cdn1_allcolo.ns1642 S3FIFO-0.8000-0.9000 cache size       27, 3307622 req, miss ratio 0.8726, byte miss ratio 0.8726
cdn1_allcolo.ns1642 S3FIFO-0.8000-0.9000 cache size       92, 3307622 req, miss ratio 0.7307, byte miss ratio 0.7307
cdn1_allcolo.ns1642 S3FIFO-0.8000-0.9000 cache size      278, 3307622 req, miss ratio 0.4866, byte miss ratio 0.4866
cdn1_allcolo.ns1642 S3FIFO-0.8000-0.9000 cache size      929, 3307622 req, miss ratio 0.1636, byte miss ratio 0.1636
cdn1_allcolo.ns1642 S3FIFO-0.8000-0.9000 cache size     1859, 3307622 req, miss ratio 0.0552, byte miss ratio 0.0552
cdn1_allcolo.ns1642 S3FIFO-0.8000-0.9000 cache size     3718, 3307622 req, miss ratio 0.0138, byte miss ratio 0.0138
cdn1_allcolo.ns1642 S3FIFO-0.8000-0.9000 cache size     7437, 3307622 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns1642 S3FIFO-0.4000-1.9000 cache size        9, 3307622 req, miss ratio 0.9223, byte miss ratio 0.9223
cdn1_allcolo.ns1642 S3FIFO-0.4000-1.9000 cache size       27, 3307622 req, miss ratio 0.8409, byte miss ratio 0.8409
cdn1_allcolo.ns1642 S3FIFO-0.4000-1.9000 cache size       92, 3307622 req, miss ratio 0.6815, byte miss ratio 0.6815
cdn1_allcolo.ns1642 S3FIFO-0.4000-1.9000 cache size      278, 3307622 req, miss ratio 0.4286, byte miss ratio 0.4286
cdn1_allcolo.ns1642 S3FIFO-0.4000-1.9000 cache size      929, 3307622 req, miss ratio 0.1290, byte miss ratio 0.1290
cdn1_allcolo.ns1642 S3FIFO-0.4000-1.9000 cache size     1859, 3307622 req, miss ratio 0.0406, byte miss ratio 0.0406
cdn1_allcolo.ns1642 S3FIFO-0.4000-1.9000 cache size     3718, 3307622 req, miss ratio 0.0097, byte miss ratio 0.0097
