io_traces.ns85 S3FIFO-0.3500-0.9000 cache size      682, 6200000 req, miss ratio 0.5041, byte miss ratio 0.5041
io_traces.ns85 S3FIFO-0.3500-0.9000 cache size     2048, 6200000 req, miss ratio 0.4497, byte miss ratio 0.4497
io_traces.ns85 S3FIFO-0.3500-0.9000 cache size     6827, 6200000 req, miss ratio 0.3496, byte miss ratio 0.3496
io_traces.ns85 S3FIFO-0.3500-0.9000 cache size    20483, 6200000 req, miss ratio 0.2582, byte miss ratio 0.2582
io_traces.ns85 S3FIFO-0.3500-0.9000 cache size    68278, 6200000 req, miss ratio 0.1654, byte miss ratio 0.1654
io_traces.ns85 S3FIFO-0.3500-0.9000 cache size   136556, 6200000 req, miss ratio 0.1256, byte miss ratio 0.1256
io_traces.ns85 S3FIFO-0.3500-0.9000 cache size   273112, 6200000 req, miss ratio 0.1139, byte miss ratio 0.1139
io_traces.ns85 S3FIFO-0.3500-0.9000 cache size   546224, 6200000 req, miss ratio 0.1103, byte miss ratio 0.1103
io_traces.ns85 S3FIFO-0.4000-0.9000 cache size      682, 6200000 req, miss ratio 0.5060, byte miss ratio 0.5060
io_traces.ns85 S3FIFO-0.4000-0.9000 cache size     2048, 6200000 req, miss ratio 0.4497, byte miss ratio 0.4497
io_traces.ns85 S3FIFO-0.4000-0.9000 cache size     6827, 6200000 req, miss ratio 0.3520, byte miss ratio 0.3520
io_traces.ns85 S3FIFO-0.4000-0.9000 cache size    20483, 6200000 req, miss ratio 0.2607, byte miss ratio 0.2607
io_traces.ns85 S3FIFO-0.4000-0.9000 cache size    68278, 6200000 req, miss ratio 0.1669, byte miss ratio 0.1669
io_traces.ns85 S3FIFO-0.4000-0.9000 cache size   136556, 6200000 req, miss ratio 0.1279, byte miss ratio 0.1279
io_traces.ns85 S3FIFO-0.4000-0.9000 cache size   273112, 6200000 req, miss ratio 0.1142, byte miss ratio 0.1142
io_traces.ns85 S3FIFO-0.4000-0.9000 cache size   546224, 6200000 req, miss ratio 0.1103, byte miss ratio 0.1103
io_traces.ns85 S3FIFO-0.1500-1.9000 cache size      682, 6200000 req, miss ratio 0.4926, byte miss ratio 0.4926
io_traces.ns85 S3FIFO-0.1500-1.9000 cache size     2048, 6200000 req, miss ratio 0.4457, byte miss ratio 0.4457
io_traces.ns85 S3FIFO-0.1500-1.9000 cache size     6827, 6200000 req, miss ratio 0.3426, byte miss ratio 0.3426
io_traces.ns85 S3FIFO-0.1500-1.9000 cache size    20483, 6200000 req, miss ratio 0.2526, byte miss ratio 0.2526
io_traces.ns85 S3FIFO-0.1500-1.9000 cache size    68278, 6200000 req, miss ratio 0.1566, byte miss ratio 0.1566
io_traces.ns85 S3FIFO-0.1500-1.9000 cache size   136556, 6200000 req, miss ratio 0.1224, byte miss ratio 0.1224
io_traces.ns85 S3FIFO-0.1500-1.9000 cache size   273112, 6200000 req, miss ratio 0.1134, byte miss ratio 0.1134
io_traces.ns85 S3FIFO-0.1500-1.9000 cache size   546224, 6200000 req, miss ratio 0.1103, byte miss ratio 0.1103
io_traces.ns85 S3FIFO-0.2500-0.9000 cache size      682, 6200000 req, miss ratio 0.5053, byte miss ratio 0.5053
io_traces.ns85 S3FIFO-0.2500-0.9000 cache size     2048, 6200000 req, miss ratio 0.4473, byte miss ratio 0.4473
io_traces.ns85 S3FIFO-0.2500-0.9000 cache size     6827, 6200000 req, miss ratio 0.3450, byte miss ratio 0.3450
io_traces.ns85 S3FIFO-0.2500-0.9000 cache size    20483, 6200000 req, miss ratio 0.2535, byte miss ratio 0.2535
io_traces.ns85 S3FIFO-0.2500-0.9000 cache size    68278, 6200000 req, miss ratio 0.1595, byte miss ratio 0.1595
io_traces.ns85 S3FIFO-0.2500-0.9000 cache size   136556, 6200000 req, miss ratio 0.1241, byte miss ratio 0.1241
io_traces.ns85 S3FIFO-0.2500-0.9000 cache size   273112, 6200000 req, miss ratio 0.1136, byte miss ratio 0.1136
io_traces.ns85 S3FIFO-0.2500-0.9000 cache size   546224, 6200000 req, miss ratio 0.1103, byte miss ratio 0.1103
io_traces.ns85 S3FIFO-0.7000-1.9000 cache size      682, 6200000 req, miss ratio 0.5230, byte miss ratio 0.5230
io_traces.ns85 S3FIFO-0.7000-1.9000 cache size     2048, 6200000 req, miss ratio 0.4628, byte miss ratio 0.4628
io_traces.ns85 S3FIFO-0.7000-1.9000 cache size     6827, 6200000 req, miss ratio 0.3663, byte miss ratio 0.3663
io_traces.ns85 S3FIFO-0.7000-1.9000 cache size    20483, 6200000 req, miss ratio 0.2757, byte miss ratio 0.2757
io_traces.ns85 S3FIFO-0.7000-1.9000 cache size    68278, 6200000 req, miss ratio 0.1845, byte miss ratio 0.1845
io_traces.ns85 S3FIFO-0.7000-1.9000 cache size   136556, 6200000 req, miss ratio 0.1433, byte miss ratio 0.1433
io_traces.ns85 S3FIFO-0.7000-1.9000 cache size   273112, 6200000 req, miss ratio 0.1199, byte miss ratio 0.1199
io_traces.ns85 S3FIFO-0.7000-1.9000 cache size   546224, 6200000 req, miss ratio 0.1103, byte miss ratio 0.1103
io_traces.ns85 S3FIFO-0.4500-0.9000 cache size      682, 6200000 req, miss ratio 0.5056, byte miss ratio 0.5056
io_traces.ns85 S3FIFO-0.4500-0.9000 cache size     2048, 6200000 req, miss ratio 0.4493, byte miss ratio 0.4493
io_traces.ns85 S3FIFO-0.4500-0.9000 cache size     6827, 6200000 req, miss ratio 0.3539, byte miss ratio 0.3539
io_traces.ns85 S3FIFO-0.4500-0.9000 cache size    20483, 6200000 req, miss ratio 0.2631, byte miss ratio 0.2631
io_traces.ns85 S3FIFO-0.4500-0.9000 cache size    68278, 6200000 req, miss ratio 0.1697, byte miss ratio 0.1697
io_traces.ns85 S3FIFO-0.4500-0.9000 cache size   136556, 6200000 req, miss ratio 0.1294, byte miss ratio 0.1294
io_traces.ns85 S3FIFO-0.4500-0.9000 cache size   273112, 6200000 req, miss ratio 0.1145, byte miss ratio 0.1145
io_traces.ns85 S3FIFO-0.4500-0.9000 cache size   546224, 6200000 req, miss ratio 0.1103, byte miss ratio 0.1103
io_traces.ns85 S3FIFO-0.5000-1.9000 cache size      682, 6200000 req, miss ratio 0.5084, byte miss ratio 0.5084
