cdn1_allcolo.ns341 S3FIFO-0.5000-1.9000 cache size      931, 15544415 req, miss ratio 0.7302, byte miss ratio 0.7302
cdn1_allcolo.ns341 S3FIFO-0.5000-1.9000 cache size     2795, 15544415 req, miss ratio 0.6153, byte miss ratio 0.6153
cdn1_allcolo.ns341 S3FIFO-0.5000-1.9000 cache size     9316, 15544415 req, miss ratio 0.4591, byte miss ratio 0.4591
cdn1_allcolo.ns341 S3FIFO-0.5000-1.9000 cache size    27950, 15544415 req, miss ratio 0.3086, byte miss ratio 0.3086
cdn1_allcolo.ns341 S3FIFO-0.5000-1.9000 cache size    93169, 15544415 req, miss ratio 0.1736, byte miss ratio 0.1736
cdn1_allcolo.ns341 S3FIFO-0.5000-1.9000 cache size   186339, 15544415 req, miss ratio 0.1189, byte miss ratio 0.1189
cdn1_allcolo.ns341 S3FIFO-0.5000-1.9000 cache size   372679, 15544415 req, miss ratio 0.0796, byte miss ratio 0.0796
cdn1_allcolo.ns341 S3FIFO-0.5000-1.9000 cache size   745359, 15544415 req, miss ratio 0.0610, byte miss ratio 0.0610
cdn1_allcolo.ns341 S3FIFO-0.3500-1.9000 cache size      931, 15544415 req, miss ratio 0.7181, byte miss ratio 0.7181
cdn1_allcolo.ns341 S3FIFO-0.3500-1.9000 cache size     2795, 15544415 req, miss ratio 0.6002, byte miss ratio 0.6002
cdn1_allcolo.ns341 S3FIFO-0.3500-1.9000 cache size     9316, 15544415 req, miss ratio 0.4439, byte miss ratio 0.4439
cdn1_allcolo.ns341 S3FIFO-0.3500-1.9000 cache size    27950, 15544415 req, miss ratio 0.2960, byte miss ratio 0.2960
cdn1_allcolo.ns341 S3FIFO-0.3500-1.9000 cache size    93169, 15544415 req, miss ratio 0.1653, byte miss ratio 0.1653
cdn1_allcolo.ns341 S3FIFO-0.3500-1.9000 cache size   186339, 15544415 req, miss ratio 0.1129, byte miss ratio 0.1129
cdn1_allcolo.ns341 S3FIFO-0.3500-1.9000 cache size   372679, 15544415 req, miss ratio 0.0768, byte miss ratio 0.0768
cdn1_allcolo.ns341 S3FIFO-0.3500-1.9000 cache size   745359, 15544415 req, miss ratio 0.0610, byte miss ratio 0.0610
cdn1_allcolo.ns341 S3FIFO-0.3000-0.9000 cache size      931, 15544415 req, miss ratio 0.7126, byte miss ratio 0.7126
cdn1_allcolo.ns341 S3FIFO-0.3000-0.9000 cache size     2795, 15544415 req, miss ratio 0.5922, byte miss ratio 0.5922
cdn1_allcolo.ns341 S3FIFO-0.3000-0.9000 cache size     9316, 15544415 req, miss ratio 0.4352, byte miss ratio 0.4352
cdn1_allcolo.ns341 S3FIFO-0.3000-0.9000 cache size    27950, 15544415 req, miss ratio 0.2891, byte miss ratio 0.2891
cdn1_allcolo.ns341 S3FIFO-0.3000-0.9000 cache size    93169, 15544415 req, miss ratio 0.1607, byte miss ratio 0.1607
cdn1_allcolo.ns341 S3FIFO-0.3000-0.9000 cache size   186339, 15544415 req, miss ratio 0.1102, byte miss ratio 0.1102
cdn1_allcolo.ns341 S3FIFO-0.3000-0.9000 cache size   372679, 15544415 req, miss ratio 0.0762, byte miss ratio 0.0762
cdn1_allcolo.ns341 S3FIFO-0.3000-0.9000 cache size   745359, 15544415 req, miss ratio 0.0610, byte miss ratio 0.0610
cdn1_allcolo.ns341 S3FIFO-0.9000-1.9000 cache size      931, 15544415 req, miss ratio 0.7765, byte miss ratio 0.7765
cdn1_allcolo.ns341 S3FIFO-0.9000-1.9000 cache size     2795, 15544415 req, miss ratio 0.6744, byte miss ratio 0.6744
cdn1_allcolo.ns341 S3FIFO-0.9000-1.9000 cache size     9316, 15544415 req, miss ratio 0.5165, byte miss ratio 0.5165
cdn1_allcolo.ns341 S3FIFO-0.9000-1.9000 cache size    27950, 15544415 req, miss ratio 0.3558, byte miss ratio 0.3558
cdn1_allcolo.ns341 S3FIFO-0.9000-1.9000 cache size    93169, 15544415 req, miss ratio 0.2040, byte miss ratio 0.2040
cdn1_allcolo.ns341 S3FIFO-0.9000-1.9000 cache size   186339, 15544415 req, miss ratio 0.1405, byte miss ratio 0.1405
cdn1_allcolo.ns341 S3FIFO-0.9000-1.9000 cache size   372679, 15544415 req, miss ratio 0.0932, byte miss ratio 0.0932
cdn1_allcolo.ns341 S3FIFO-0.9000-1.9000 cache size   745359, 15544415 req, miss ratio 0.0652, byte miss ratio 0.0652
cdn1_allcolo.ns341 S3FIFO-0.8500-1.9000 cache size      931, 15544415 req, miss ratio 0.7699, byte miss ratio 0.7699
cdn1_allcolo.ns341 S3FIFO-0.8500-1.9000 cache size     2795, 15544415 req, miss ratio 0.6656, byte miss ratio 0.6656
cdn1_allcolo.ns341 S3FIFO-0.8500-1.9000 cache size     9316, 15544415 req, miss ratio 0.5078, byte miss ratio 0.5078
cdn1_allcolo.ns341 S3FIFO-0.8500-1.9000 cache size    27950, 15544415 req, miss ratio 0.3486, byte miss ratio 0.3486
cdn1_allcolo.ns341 S3FIFO-0.8500-1.9000 cache size    93169, 15544415 req, miss ratio 0.1993, byte miss ratio 0.1993
cdn1_allcolo.ns341 S3FIFO-0.8500-1.9000 cache size   186339, 15544415 req, miss ratio 0.1371, byte miss ratio 0.1371
cdn1_allcolo.ns341 S3FIFO-0.8500-1.9000 cache size   372679, 15544415 req, miss ratio 0.0908, byte miss ratio 0.0908
cdn1_allcolo.ns341 S3FIFO-0.8500-1.9000 cache size   745359, 15544415 req, miss ratio 0.0640, byte miss ratio 0.0640
cdn1_allcolo.ns341 S3FIFO-0.0250-0.9000 cache size      931, 15544415 req, miss ratio 0.7194, byte miss ratio 0.7194
cdn1_allcolo.ns341 S3FIFO-0.0250-0.9000 cache size     2795, 15544415 req, miss ratio 0.5868, byte miss ratio 0.5868
cdn1_allcolo.ns341 S3FIFO-0.0250-0.9000 cache size     9316, 15544415 req, miss ratio 0.4254, byte miss ratio 0.4254
cdn1_allcolo.ns341 S3FIFO-0.0250-0.9000 cache size    27950, 15544415 req, miss ratio 0.2808, byte miss ratio 0.2808
cdn1_allcolo.ns341 S3FIFO-0.0250-0.9000 cache size    93169, 15544415 req, miss ratio 0.1530, byte miss ratio 0.1530
cdn1_allcolo.ns341 S3FIFO-0.0250-0.9000 cache size   186339, 15544415 req, miss ratio 0.1038, byte miss ratio 0.1038
cdn1_allcolo.ns341 S3FIFO-0.0250-0.9000 cache size   372679, 15544415 req, miss ratio 0.0741, byte miss ratio 0.0741
cdn1_allcolo.ns341 S3FIFO-0.0250-0.9000 cache size   745359, 15544415 req, miss ratio 0.0610, byte miss ratio 0.0610
cdn1_allcolo.ns341 S3FIFO-0.1000-1.9000 cache size      931, 15544415 req, miss ratio 0.7090, byte miss ratio 0.7090
cdn1_allcolo.ns341 S3FIFO-0.1000-1.9000 cache size     2795, 15544415 req, miss ratio 0.5841, byte miss ratio 0.5841
cdn1_allcolo.ns341 S3FIFO-0.1000-1.9000 cache size     9316, 15544415 req, miss ratio 0.4269, byte miss ratio 0.4269
cdn1_allcolo.ns341 S3FIFO-0.1000-1.9000 cache size    27950, 15544415 req, miss ratio 0.2818, byte miss ratio 0.2818
cdn1_allcolo.ns341 S3FIFO-0.1000-1.9000 cache size    93169, 15544415 req, miss ratio 0.1550, byte miss ratio 0.1550
cdn1_allcolo.ns341 S3FIFO-0.1000-1.9000 cache size   186339, 15544415 req, miss ratio 0.1054, byte miss ratio 0.1054
cdn1_allcolo.ns341 S3FIFO-0.1000-1.9000 cache size   372679, 15544415 req, miss ratio 0.0743, byte miss ratio 0.0743
cdn1_allcolo.ns341 S3FIFO-0.1000-1.9000 cache size   745359, 15544415 req, miss ratio 0.0610, byte miss ratio 0.0610
cdn1_allcolo.ns341 S3FIFO-0.4000-0.9000 cache size      931, 15544415 req, miss ratio 0.7188, byte miss ratio 0.7188
cdn1_allcolo.ns341 S3FIFO-0.4000-0.9000 cache size     2795, 15544415 req, miss ratio 0.6002, byte miss ratio 0.6002
cdn1_allcolo.ns341 S3FIFO-0.4000-0.9000 cache size     9316, 15544415 req, miss ratio 0.4438, byte miss ratio 0.4438
cdn1_allcolo.ns341 S3FIFO-0.4000-0.9000 cache size    27950, 15544415 req, miss ratio 0.2965, byte miss ratio 0.2965
cdn1_allcolo.ns341 S3FIFO-0.4000-0.9000 cache size    93169, 15544415 req, miss ratio 0.1661, byte miss ratio 0.1661
cdn1_allcolo.ns341 S3FIFO-0.4000-0.9000 cache size   186339, 15544415 req, miss ratio 0.1140, byte miss ratio 0.1140
cdn1_allcolo.ns341 S3FIFO-0.4000-0.9000 cache size   372679, 15544415 req, miss ratio 0.0776, byte miss ratio 0.0776
cdn1_allcolo.ns341 S3FIFO-0.4000-0.9000 cache size   745359, 15544415 req, miss ratio 0.0610, byte miss ratio 0.0610
cdn1_allcolo.ns341 S3FIFO-0.4500-1.9000 cache size      931, 15544415 req, miss ratio 0.7258, byte miss ratio 0.7258
cdn1_allcolo.ns341 S3FIFO-0.4500-1.9000 cache size     2795, 15544415 req, miss ratio 0.6098, byte miss ratio 0.6098
cdn1_allcolo.ns341 S3FIFO-0.4500-1.9000 cache size     9316, 15544415 req, miss ratio 0.4536, byte miss ratio 0.4536
cdn1_allcolo.ns341 S3FIFO-0.4500-1.9000 cache size    27950, 15544415 req, miss ratio 0.3041, byte miss ratio 0.3041
cdn1_allcolo.ns341 S3FIFO-0.4500-1.9000 cache size    93169, 15544415 req, miss ratio 0.1707, byte miss ratio 0.1707
cdn1_allcolo.ns341 S3FIFO-0.4500-1.9000 cache size   186339, 15544415 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_allcolo.ns341 S3FIFO-0.4500-1.9000 cache size   372679, 15544415 req, miss ratio 0.0785, byte miss ratio 0.0785
cdn1_allcolo.ns341 S3FIFO-0.4500-1.9000 cache size   745359, 15544415 req, miss ratio 0.0610, byte miss ratio 0.0610
cdn1_allcolo.ns341 S3FIFO-0.9000-0.9000 cache size      931, 15544415 req, miss ratio 0.7729, byte miss ratio 0.7729
cdn1_allcolo.ns341 S3FIFO-0.9000-0.9000 cache size     2795, 15544415 req, miss ratio 0.6705, byte miss ratio 0.6705
cdn1_allcolo.ns341 S3FIFO-0.9000-0.9000 cache size     9316, 15544415 req, miss ratio 0.5144, byte miss ratio 0.5144
cdn1_allcolo.ns341 S3FIFO-0.9000-0.9000 cache size    27950, 15544415 req, miss ratio 0.3559, byte miss ratio 0.3559
cdn1_allcolo.ns341 S3FIFO-0.9000-0.9000 cache size    93169, 15544415 req, miss ratio 0.2053, byte miss ratio 0.2053
cdn1_allcolo.ns341 S3FIFO-0.9000-0.9000 cache size   186339, 15544415 req, miss ratio 0.1413, byte miss ratio 0.1413
cdn1_allcolo.ns341 S3FIFO-0.9000-0.9000 cache size   372679, 15544415 req, miss ratio 0.0932, byte miss ratio 0.0932
cdn1_allcolo.ns341 S3FIFO-0.9000-0.9000 cache size   745359, 15544415 req, miss ratio 0.0652, byte miss ratio 0.0652
cdn1_allcolo.ns341 S3FIFO-0.6500-0.9000 cache size      931, 15544415 req, miss ratio 0.7413, byte miss ratio 0.7413
cdn1_allcolo.ns341 S3FIFO-0.6500-0.9000 cache size     2795, 15544415 req, miss ratio 0.6284, byte miss ratio 0.6284
cdn1_allcolo.ns341 S3FIFO-0.6500-0.9000 cache size     9316, 15544415 req, miss ratio 0.4728, byte miss ratio 0.4728
cdn1_allcolo.ns341 S3FIFO-0.6500-0.9000 cache size    27950, 15544415 req, miss ratio 0.3213, byte miss ratio 0.3213
cdn1_allcolo.ns341 S3FIFO-0.6500-0.9000 cache size    93169, 15544415 req, miss ratio 0.1827, byte miss ratio 0.1827
cdn1_allcolo.ns341 S3FIFO-0.6500-0.9000 cache size   186339, 15544415 req, miss ratio 0.1259, byte miss ratio 0.1259
cdn1_allcolo.ns341 S3FIFO-0.6500-0.9000 cache size   372679, 15544415 req, miss ratio 0.0836, byte miss ratio 0.0836
cdn1_allcolo.ns341 S3FIFO-0.6500-0.9000 cache size   745359, 15544415 req, miss ratio 0.0616, byte miss ratio 0.0616
cdn1_allcolo.ns341 S3FIFO-0.6500-1.9000 cache size      931, 15544415 req, miss ratio 0.7455, byte miss ratio 0.7455
cdn1_allcolo.ns341 S3FIFO-0.6500-1.9000 cache size     2795, 15544415 req, miss ratio 0.6341, byte miss ratio 0.6341
cdn1_allcolo.ns341 S3FIFO-0.6500-1.9000 cache size     9316, 15544415 req, miss ratio 0.4776, byte miss ratio 0.4776
cdn1_allcolo.ns341 S3FIFO-0.6500-1.9000 cache size    27950, 15544415 req, miss ratio 0.3239, byte miss ratio 0.3239
cdn1_allcolo.ns341 S3FIFO-0.6500-1.9000 cache size    93169, 15544415 req, miss ratio 0.1833, byte miss ratio 0.1833
cdn1_allcolo.ns341 S3FIFO-0.6500-1.9000 cache size   186339, 15544415 req, miss ratio 0.1259, byte miss ratio 0.1259
cdn1_allcolo.ns341 S3FIFO-0.6500-1.9000 cache size   372679, 15544415 req, miss ratio 0.0836, byte miss ratio 0.0836
cdn1_allcolo.ns341 S3FIFO-0.6500-1.9000 cache size   745359, 15544415 req, miss ratio 0.0616, byte miss ratio 0.0616
cdn1_allcolo.ns341 S3FIFO-0.9500-1.9000 cache size      931, 15544415 req, miss ratio 0.7833, byte miss ratio 0.7833
cdn1_allcolo.ns341 S3FIFO-0.9500-1.9000 cache size     2795, 15544415 req, miss ratio 0.6827, byte miss ratio 0.6827
cdn1_allcolo.ns341 S3FIFO-0.9500-1.9000 cache size     9316, 15544415 req, miss ratio 0.5254, byte miss ratio 0.5254
cdn1_allcolo.ns341 S3FIFO-0.9500-1.9000 cache size    27950, 15544415 req, miss ratio 0.3633, byte miss ratio 0.3633
cdn1_allcolo.ns341 S3FIFO-0.9500-1.9000 cache size    93169, 15544415 req, miss ratio 0.2092, byte miss ratio 0.2092
cdn1_allcolo.ns341 S3FIFO-0.9500-1.9000 cache size   186339, 15544415 req, miss ratio 0.1442, byte miss ratio 0.1442
cdn1_allcolo.ns341 S3FIFO-0.9500-1.9000 cache size   372679, 15544415 req, miss ratio 0.0958, byte miss ratio 0.0958
cdn1_allcolo.ns341 S3FIFO-0.9500-1.9000 cache size   745359, 15544415 req, miss ratio 0.0669, byte miss ratio 0.0669
cdn1_allcolo.ns341 S3FIFO-0.7500-0.9000 cache size      931, 15544415 req, miss ratio 0.7530, byte miss ratio 0.7530
cdn1_allcolo.ns341 S3FIFO-0.7500-0.9000 cache size     2795, 15544415 req, miss ratio 0.6434, byte miss ratio 0.6434
cdn1_allcolo.ns341 S3FIFO-0.7500-0.9000 cache size     9316, 15544415 req, miss ratio 0.4877, byte miss ratio 0.4877
cdn1_allcolo.ns341 S3FIFO-0.7500-0.9000 cache size    27950, 15544415 req, miss ratio 0.3339, byte miss ratio 0.3339
cdn1_allcolo.ns341 S3FIFO-0.7500-0.9000 cache size    93169, 15544415 req, miss ratio 0.1908, byte miss ratio 0.1908
cdn1_allcolo.ns341 S3FIFO-0.7500-0.9000 cache size   186339, 15544415 req, miss ratio 0.1314, byte miss ratio 0.1314
cdn1_allcolo.ns341 S3FIFO-0.7500-0.9000 cache size   372679, 15544415 req, miss ratio 0.0868, byte miss ratio 0.0868
cdn1_allcolo.ns341 S3FIFO-0.7500-0.9000 cache size   745359, 15544415 req, miss ratio 0.0624, byte miss ratio 0.0624
cdn1_allcolo.ns341 S3FIFO-0.2500-0.9000 cache size      931, 15544415 req, miss ratio 0.7102, byte miss ratio 0.7102
cdn1_allcolo.ns341 S3FIFO-0.2500-0.9000 cache size     2795, 15544415 req, miss ratio 0.5888, byte miss ratio 0.5888
cdn1_allcolo.ns341 S3FIFO-0.2500-0.9000 cache size     9316, 15544415 req, miss ratio 0.4316, byte miss ratio 0.4316
cdn1_allcolo.ns341 S3FIFO-0.2500-0.9000 cache size    27950, 15544415 req, miss ratio 0.2859, byte miss ratio 0.2859
cdn1_allcolo.ns341 S3FIFO-0.2500-0.9000 cache size    93169, 15544415 req, miss ratio 0.1583, byte miss ratio 0.1583
cdn1_allcolo.ns341 S3FIFO-0.2500-0.9000 cache size   186339, 15544415 req, miss ratio 0.1085, byte miss ratio 0.1085
cdn1_allcolo.ns341 S3FIFO-0.2500-0.9000 cache size   372679, 15544415 req, miss ratio 0.0756, byte miss ratio 0.0756
cdn1_allcolo.ns341 S3FIFO-0.2500-0.9000 cache size   745359, 15544415 req, miss ratio 0.0610, byte miss ratio 0.0610
cdn1_allcolo.ns341 S3FIFO-0.9900-0.9000 cache size      931, 15544415 req, miss ratio 0.7866, byte miss ratio 0.7866
cdn1_allcolo.ns341 S3FIFO-0.9900-0.9000 cache size     2795, 15544415 req, miss ratio 0.6873, byte miss ratio 0.6873
cdn1_allcolo.ns341 S3FIFO-0.9900-0.9000 cache size     9316, 15544415 req, miss ratio 0.5318, byte miss ratio 0.5318
cdn1_allcolo.ns341 S3FIFO-0.9900-0.9000 cache size    27950, 15544415 req, miss ratio 0.3708, byte miss ratio 0.3708
cdn1_allcolo.ns341 S3FIFO-0.9900-0.9000 cache size    93169, 15544415 req, miss ratio 0.2157, byte miss ratio 0.2157
cdn1_allcolo.ns341 S3FIFO-0.9900-0.9000 cache size   186339, 15544415 req, miss ratio 0.1487, byte miss ratio 0.1487
cdn1_allcolo.ns341 S3FIFO-0.9900-0.9000 cache size   372679, 15544415 req, miss ratio 0.0979, byte miss ratio 0.0979
cdn1_allcolo.ns341 S3FIFO-0.9900-0.9000 cache size   745359, 15544415 req, miss ratio 0.0682, byte miss ratio 0.0682
cdn1_allcolo.ns341 S3FIFO-0.0010-0.9000 cache size      931, 15544415 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns341 S3FIFO-0.0010-0.9000 cache size     2795, 15544415 req, miss ratio 0.6084, byte miss ratio 0.6084
cdn1_allcolo.ns341 S3FIFO-0.0010-0.9000 cache size     9316, 15544415 req, miss ratio 0.4412, byte miss ratio 0.4412
cdn1_allcolo.ns341 S3FIFO-0.0010-0.9000 cache size    27950, 15544415 req, miss ratio 0.2896, byte miss ratio 0.2896
cdn1_allcolo.ns341 S3FIFO-0.0010-0.9000 cache size    93169, 15544415 req, miss ratio 0.1581, byte miss ratio 0.1581
cdn1_allcolo.ns341 S3FIFO-0.0010-0.9000 cache size   186339, 15544415 req, miss ratio 0.1067, byte miss ratio 0.1067
cdn1_allcolo.ns341 S3FIFO-0.0010-0.9000 cache size   372679, 15544415 req, miss ratio 0.0750, byte miss ratio 0.0750
cdn1_allcolo.ns341 S3FIFO-0.0010-0.9000 cache size   745359, 15544415 req, miss ratio 0.0610, byte miss ratio 0.0610
cdn1_allcolo.ns341 S3FIFO-0.0100-1.9000 cache size      931, 15544415 req, miss ratio 0.7262, byte miss ratio 0.7262
cdn1_allcolo.ns341 S3FIFO-0.0100-1.9000 cache size     2795, 15544415 req, miss ratio 0.5934, byte miss ratio 0.5934
cdn1_allcolo.ns341 S3FIFO-0.0100-1.9000 cache size     9316, 15544415 req, miss ratio 0.4296, byte miss ratio 0.4296
cdn1_allcolo.ns341 S3FIFO-0.0100-1.9000 cache size    27950, 15544415 req, miss ratio 0.2843, byte miss ratio 0.2843
cdn1_allcolo.ns341 S3FIFO-0.0100-1.9000 cache size    93169, 15544415 req, miss ratio 0.1562, byte miss ratio 0.1562
cdn1_allcolo.ns341 S3FIFO-0.0100-1.9000 cache size   186339, 15544415 req, miss ratio 0.1053, byte miss ratio 0.1053
cdn1_allcolo.ns341 S3FIFO-0.0100-1.9000 cache size   372679, 15544415 req, miss ratio 0.0743, byte miss ratio 0.0743
cdn1_allcolo.ns341 S3FIFO-0.0100-1.9000 cache size   745359, 15544415 req, miss ratio 0.0610, byte miss ratio 0.0610
cdn1_allcolo.ns341 S3FIFO-0.4500-0.9000 cache size      931, 15544415 req, miss ratio 0.7225, byte miss ratio 0.7225
cdn1_allcolo.ns341 S3FIFO-0.4500-0.9000 cache size     2795, 15544415 req, miss ratio 0.6049, byte miss ratio 0.6049
cdn1_allcolo.ns341 S3FIFO-0.4500-0.9000 cache size     9316, 15544415 req, miss ratio 0.4487, byte miss ratio 0.4487
cdn1_allcolo.ns341 S3FIFO-0.4500-0.9000 cache size    27950, 15544415 req, miss ratio 0.3008, byte miss ratio 0.3008
cdn1_allcolo.ns341 S3FIFO-0.4500-0.9000 cache size    93169, 15544415 req, miss ratio 0.1690, byte miss ratio 0.1690
cdn1_allcolo.ns341 S3FIFO-0.4500-0.9000 cache size   186339, 15544415 req, miss ratio 0.1162, byte miss ratio 0.1162
cdn1_allcolo.ns341 S3FIFO-0.4500-0.9000 cache size   372679, 15544415 req, miss ratio 0.0785, byte miss ratio 0.0785
cdn1_allcolo.ns341 S3FIFO-0.4500-0.9000 cache size   745359, 15544415 req, miss ratio 0.0610, byte miss ratio 0.0610
cdn1_allcolo.ns341 S3FIFO-0.0010-1.9000 cache size      931, 15544415 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns341 S3FIFO-0.0010-1.9000 cache size     2795, 15544415 req, miss ratio 0.6077, byte miss ratio 0.6077
cdn1_allcolo.ns341 S3FIFO-0.0010-1.9000 cache size     9316, 15544415 req, miss ratio 0.4413, byte miss ratio 0.4413
cdn1_allcolo.ns341 S3FIFO-0.0010-1.9000 cache size    27950, 15544415 req, miss ratio 0.2902, byte miss ratio 0.2902
cdn1_allcolo.ns341 S3FIFO-0.0010-1.9000 cache size    93169, 15544415 req, miss ratio 0.1595, byte miss ratio 0.1595
cdn1_allcolo.ns341 S3FIFO-0.0010-1.9000 cache size   186339, 15544415 req, miss ratio 0.1074, byte miss ratio 0.1074
cdn1_allcolo.ns341 S3FIFO-0.0010-1.9000 cache size   372679, 15544415 req, miss ratio 0.0750, byte miss ratio 0.0750
cdn1_allcolo.ns341 S3FIFO-0.0010-1.9000 cache size   745359, 15544415 req, miss ratio 0.0610, byte miss ratio 0.0610
cdn1_allcolo.ns341 S3FIFO-0.5500-0.9000 cache size      931, 15544415 req, miss ratio 0.7311, byte miss ratio 0.7311
cdn1_allcolo.ns341 S3FIFO-0.5500-0.9000 cache size     2795, 15544415 req, miss ratio 0.6157, byte miss ratio 0.6157
cdn1_allcolo.ns341 S3FIFO-0.5500-0.9000 cache size     9316, 15544415 req, miss ratio 0.4598, byte miss ratio 0.4598
cdn1_allcolo.ns341 S3FIFO-0.5500-0.9000 cache size    27950, 15544415 req, miss ratio 0.3103, byte miss ratio 0.3103
cdn1_allcolo.ns341 S3FIFO-0.5500-0.9000 cache size    93169, 15544415 req, miss ratio 0.1754, byte miss ratio 0.1754
cdn1_allcolo.ns341 S3FIFO-0.5500-0.9000 cache size   186339, 15544415 req, miss ratio 0.1208, byte miss ratio 0.1208
cdn1_allcolo.ns341 S3FIFO-0.5500-0.9000 cache size   372679, 15544415 req, miss ratio 0.0808, byte miss ratio 0.0808
cdn1_allcolo.ns341 S3FIFO-0.5500-0.9000 cache size   745359, 15544415 req, miss ratio 0.0611, byte miss ratio 0.0611
cdn1_allcolo.ns341 S3FIFO-0.0500-0.9000 cache size      931, 15544415 req, miss ratio 0.7130, byte miss ratio 0.7130
cdn1_allcolo.ns341 S3FIFO-0.0500-0.9000 cache size     2795, 15544415 req, miss ratio 0.5831, byte miss ratio 0.5831
cdn1_allcolo.ns341 S3FIFO-0.0500-0.9000 cache size     9316, 15544415 req, miss ratio 0.4241, byte miss ratio 0.4241
cdn1_allcolo.ns341 S3FIFO-0.0500-0.9000 cache size    27950, 15544415 req, miss ratio 0.2795, byte miss ratio 0.2795
cdn1_allcolo.ns341 S3FIFO-0.0500-0.9000 cache size    93169, 15544415 req, miss ratio 0.1524, byte miss ratio 0.1524
cdn1_allcolo.ns341 S3FIFO-0.0500-0.9000 cache size   186339, 15544415 req, miss ratio 0.1037, byte miss ratio 0.1037
cdn1_allcolo.ns341 S3FIFO-0.0500-0.9000 cache size   372679, 15544415 req, miss ratio 0.0741, byte miss ratio 0.0741
cdn1_allcolo.ns341 S3FIFO-0.0500-0.9000 cache size   745359, 15544415 req, miss ratio 0.0610, byte miss ratio 0.0610
cdn1_allcolo.ns341 S3FIFO-0.6000-1.9000 cache size      931, 15544415 req, miss ratio 0.7399, byte miss ratio 0.7399
cdn1_allcolo.ns341 S3FIFO-0.6000-1.9000 cache size     2795, 15544415 req, miss ratio 0.6274, byte miss ratio 0.6274
cdn1_allcolo.ns341 S3FIFO-0.6000-1.9000 cache size     9316, 15544415 req, miss ratio 0.4710, byte miss ratio 0.4710
cdn1_allcolo.ns341 S3FIFO-0.6000-1.9000 cache size    27950, 15544415 req, miss ratio 0.3185, byte miss ratio 0.3185
cdn1_allcolo.ns341 S3FIFO-0.6000-1.9000 cache size    93169, 15544415 req, miss ratio 0.1799, byte miss ratio 0.1799
cdn1_allcolo.ns341 S3FIFO-0.6000-1.9000 cache size   186339, 15544415 req, miss ratio 0.1235, byte miss ratio 0.1235
cdn1_allcolo.ns341 S3FIFO-0.6000-1.9000 cache size   372679, 15544415 req, miss ratio 0.0822, byte miss ratio 0.0822
cdn1_allcolo.ns341 S3FIFO-0.6000-1.9000 cache size   745359, 15544415 req, miss ratio 0.0613, byte miss ratio 0.0613
cdn1_allcolo.ns341 S3FIFO-0.1500-0.9000 cache size      931, 15544415 req, miss ratio 0.7076, byte miss ratio 0.7076
