tencentBlock.ns12149 S3FIFO-0.2000-1.9000 cache size       86, 1583274 req, miss ratio 0.2725, byte miss ratio 0.2725
tencentBlock.ns12149 S3FIFO-0.2000-1.9000 cache size      258, 1583274 req, miss ratio 0.2523, byte miss ratio 0.2523
tencentBlock.ns12149 S3FIFO-0.2000-1.9000 cache size      862, 1583274 req, miss ratio 0.2481, byte miss ratio 0.2481
tencentBlock.ns12149 S3FIFO-0.2000-1.9000 cache size     2586, 1583274 req, miss ratio 0.2214, byte miss ratio 0.2214
tencentBlock.ns12149 S3FIFO-0.2000-1.9000 cache size     8621, 1583274 req, miss ratio 0.1904, byte miss ratio 0.1904
tencentBlock.ns12149 S3FIFO-0.2000-1.9000 cache size    17243, 1583274 req, miss ratio 0.1452, byte miss ratio 0.1452
tencentBlock.ns12149 S3FIFO-0.2000-1.9000 cache size    34486, 1583274 req, miss ratio 0.0815, byte miss ratio 0.0815
tencentBlock.ns12149 S3FIFO-0.2000-1.9000 cache size    68973, 1583274 req, miss ratio 0.0552, byte miss ratio 0.0552
tencentBlock.ns12149 S3FIFO-0.3000-1.9000 cache size       86, 1583274 req, miss ratio 0.2747, byte miss ratio 0.2747
tencentBlock.ns12149 S3FIFO-0.3000-1.9000 cache size      258, 1583274 req, miss ratio 0.2517, byte miss ratio 0.2517
tencentBlock.ns12149 S3FIFO-0.3000-1.9000 cache size      862, 1583274 req, miss ratio 0.2479, byte miss ratio 0.2479
tencentBlock.ns12149 S3FIFO-0.3000-1.9000 cache size     2586, 1583274 req, miss ratio 0.2224, byte miss ratio 0.2224
tencentBlock.ns12149 S3FIFO-0.3000-1.9000 cache size     8621, 1583274 req, miss ratio 0.1928, byte miss ratio 0.1928
tencentBlock.ns12149 S3FIFO-0.3000-1.9000 cache size    17243, 1583274 req, miss ratio 0.1466, byte miss ratio 0.1466
tencentBlock.ns12149 S3FIFO-0.3000-1.9000 cache size    34486, 1583274 req, miss ratio 0.0829, byte miss ratio 0.0829
tencentBlock.ns12149 S3FIFO-0.3000-1.9000 cache size    68973, 1583274 req, miss ratio 0.0554, byte miss ratio 0.0554
tencentBlock.ns12149 S3FIFO-0.5500-1.9000 cache size       86, 1583274 req, miss ratio 0.2980, byte miss ratio 0.2980
tencentBlock.ns12149 S3FIFO-0.5500-1.9000 cache size      258, 1583274 req, miss ratio 0.2516, byte miss ratio 0.2516
tencentBlock.ns12149 S3FIFO-0.5500-1.9000 cache size      862, 1583274 req, miss ratio 0.2480, byte miss ratio 0.2480
tencentBlock.ns12149 S3FIFO-0.5500-1.9000 cache size     2586, 1583274 req, miss ratio 0.2368, byte miss ratio 0.2368
tencentBlock.ns12149 S3FIFO-0.5500-1.9000 cache size     8621, 1583274 req, miss ratio 0.1896, byte miss ratio 0.1896
tencentBlock.ns12149 S3FIFO-0.5500-1.9000 cache size    17243, 1583274 req, miss ratio 0.1485, byte miss ratio 0.1485
tencentBlock.ns12149 S3FIFO-0.5500-1.9000 cache size    34486, 1583274 req, miss ratio 0.0643, byte miss ratio 0.0643
tencentBlock.ns12149 S3FIFO-0.5500-1.9000 cache size    68973, 1583274 req, miss ratio 0.0560, byte miss ratio 0.0560
tencentBlock.ns12149 S3FIFO-0.6500-1.9000 cache size       86, 1583274 req, miss ratio 0.3094, byte miss ratio 0.3094
