cdn1_allcolo.ns824 S3FIFO-0.3000-0.9000 cache size      167, 16402125 req, miss ratio 0.0114, byte miss ratio 0.0114
cdn1_allcolo.ns824 S3FIFO-0.3000-0.9000 cache size      502, 16402125 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns824 S3FIFO-0.3000-0.9000 cache size     1675, 16402125 req, miss ratio 0.0108, byte miss ratio 0.0108
cdn1_allcolo.ns824 S3FIFO-0.3000-0.9000 cache size     5026, 16402125 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns824 S3FIFO-0.3000-0.9000 cache size    16754, 16402125 req, miss ratio 0.0105, byte miss ratio 0.0105
cdn1_allcolo.ns824 S3FIFO-0.3000-0.9000 cache size    33509, 16402125 req, miss ratio 0.0104, byte miss ratio 0.0104
cdn1_allcolo.ns824 S3FIFO-0.3000-0.9000 cache size    67018, 16402125 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_allcolo.ns824 S3FIFO-0.3000-0.9000 cache size   134036, 16402125 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns824 S3FIFO-0.8500-1.9000 cache size      167, 16402125 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_allcolo.ns824 S3FIFO-0.8500-1.9000 cache size      502, 16402125 req, miss ratio 0.0114, byte miss ratio 0.0114
cdn1_allcolo.ns824 S3FIFO-0.8500-1.9000 cache size     1675, 16402125 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns824 S3FIFO-0.8500-1.9000 cache size     5026, 16402125 req, miss ratio 0.0108, byte miss ratio 0.0108
cdn1_allcolo.ns824 S3FIFO-0.8500-1.9000 cache size    16754, 16402125 req, miss ratio 0.0105, byte miss ratio 0.0105
cdn1_allcolo.ns824 S3FIFO-0.8500-1.9000 cache size    33509, 16402125 req, miss ratio 0.0104, byte miss ratio 0.0104
cdn1_allcolo.ns824 S3FIFO-0.8500-1.9000 cache size    67018, 16402125 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_allcolo.ns824 S3FIFO-0.8500-1.9000 cache size   134036, 16402125 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns824 S3FIFO-0.4500-1.9000 cache size      167, 16402125 req, miss ratio 0.0114, byte miss ratio 0.0114
cdn1_allcolo.ns824 S3FIFO-0.4500-1.9000 cache size      502, 16402125 req, miss ratio 0.0112, byte miss ratio 0.0112
cdn1_allcolo.ns824 S3FIFO-0.4500-1.9000 cache size     1675, 16402125 req, miss ratio 0.0108, byte miss ratio 0.0108
cdn1_allcolo.ns824 S3FIFO-0.4500-1.9000 cache size     5026, 16402125 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns824 S3FIFO-0.4500-1.9000 cache size    16754, 16402125 req, miss ratio 0.0105, byte miss ratio 0.0105
cdn1_allcolo.ns824 S3FIFO-0.4500-1.9000 cache size    33509, 16402125 req, miss ratio 0.0104, byte miss ratio 0.0104
cdn1_allcolo.ns824 S3FIFO-0.4500-1.9000 cache size    67018, 16402125 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_allcolo.ns824 S3FIFO-0.4500-1.9000 cache size   134036, 16402125 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns824 S3FIFO-0.7000-0.9000 cache size      167, 16402125 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_allcolo.ns824 S3FIFO-0.7000-0.9000 cache size      502, 16402125 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns824 S3FIFO-0.7000-0.9000 cache size     1675, 16402125 req, miss ratio 0.0110, byte miss ratio 0.0110
cdn1_allcolo.ns824 S3FIFO-0.7000-0.9000 cache size     5026, 16402125 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns824 S3FIFO-0.7000-0.9000 cache size    16754, 16402125 req, miss ratio 0.0105, byte miss ratio 0.0105
cdn1_allcolo.ns824 S3FIFO-0.7000-0.9000 cache size    33509, 16402125 req, miss ratio 0.0104, byte miss ratio 0.0104
cdn1_allcolo.ns824 S3FIFO-0.7000-0.9000 cache size    67018, 16402125 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_allcolo.ns824 S3FIFO-0.7000-0.9000 cache size   134036, 16402125 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns824 S3FIFO-0.3500-0.9000 cache size      167, 16402125 req, miss ratio 0.0114, byte miss ratio 0.0114
cdn1_allcolo.ns824 S3FIFO-0.3500-0.9000 cache size      502, 16402125 req, miss ratio 0.0111, byte miss ratio 0.0111
