cdn1_allcolo.ns1027 S3FIFO-0.2000-1.9000 cache size        8, 2899932 req, miss ratio 0.3510, byte miss ratio 0.3510
cdn1_allcolo.ns1027 S3FIFO-0.2000-1.9000 cache size       26, 2899932 req, miss ratio 0.1790, byte miss ratio 0.1790
cdn1_allcolo.ns1027 S3FIFO-0.2000-1.9000 cache size       86, 2899932 req, miss ratio 0.0603, byte miss ratio 0.0603
cdn1_allcolo.ns1027 S3FIFO-0.2000-1.9000 cache size      173, 2899932 req, miss ratio 0.0172, byte miss ratio 0.0172
cdn1_allcolo.ns1027 S3FIFO-0.2000-1.9000 cache size      347, 2899932 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_allcolo.ns1027 S3FIFO-0.2000-1.9000 cache size      694, 2899932 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1027 S3FIFO-0.6000-0.9000 cache size        8, 2899932 req, miss ratio 0.4077, byte miss ratio 0.4077
cdn1_allcolo.ns1027 S3FIFO-0.6000-0.9000 cache size       26, 2899932 req, miss ratio 0.2059, byte miss ratio 0.2059
cdn1_allcolo.ns1027 S3FIFO-0.6000-0.9000 cache size       86, 2899932 req, miss ratio 0.0733, byte miss ratio 0.0733
cdn1_allcolo.ns1027 S3FIFO-0.6000-0.9000 cache size      173, 2899932 req, miss ratio 0.0233, byte miss ratio 0.0233
cdn1_allcolo.ns1027 S3FIFO-0.6000-0.9000 cache size      347, 2899932 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_allcolo.ns1027 S3FIFO-0.6000-0.9000 cache size      694, 2899932 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns1027 S3FIFO-0.9500-1.9000 cache size        8, 2899932 req, miss ratio 0.4825, byte miss ratio 0.4825
cdn1_allcolo.ns1027 S3FIFO-0.9500-1.9000 cache size       26, 2899932 req, miss ratio 0.2433, byte miss ratio 0.2433
cdn1_allcolo.ns1027 S3FIFO-0.9500-1.9000 cache size       86, 2899932 req, miss ratio 0.0853, byte miss ratio 0.0853
cdn1_allcolo.ns1027 S3FIFO-0.9500-1.9000 cache size      173, 2899932 req, miss ratio 0.0291, byte miss ratio 0.0291
cdn1_allcolo.ns1027 S3FIFO-0.9500-1.9000 cache size      347, 2899932 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_allcolo.ns1027 S3FIFO-0.9500-1.9000 cache size      694, 2899932 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns1027 S3FIFO-0.8000-0.9000 cache size        8, 2899932 req, miss ratio 0.4575, byte miss ratio 0.4575
cdn1_allcolo.ns1027 S3FIFO-0.8000-0.9000 cache size       26, 2899932 req, miss ratio 0.2283, byte miss ratio 0.2283
cdn1_allcolo.ns1027 S3FIFO-0.8000-0.9000 cache size       86, 2899932 req, miss ratio 0.0809, byte miss ratio 0.0809
cdn1_allcolo.ns1027 S3FIFO-0.8000-0.9000 cache size      173, 2899932 req, miss ratio 0.0269, byte miss ratio 0.0269
cdn1_allcolo.ns1027 S3FIFO-0.8000-0.9000 cache size      347, 2899932 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_allcolo.ns1027 S3FIFO-0.8000-0.9000 cache size      694, 2899932 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1027 S3FIFO-0.4000-1.9000 cache size        8, 2899932 req, miss ratio 0.3939, byte miss ratio 0.3939
cdn1_allcolo.ns1027 S3FIFO-0.4000-1.9000 cache size       26, 2899932 req, miss ratio 0.1922, byte miss ratio 0.1922
cdn1_allcolo.ns1027 S3FIFO-0.4000-1.9000 cache size       86, 2899932 req, miss ratio 0.0658, byte miss ratio 0.0658
cdn1_allcolo.ns1027 S3FIFO-0.4000-1.9000 cache size      173, 2899932 req, miss ratio 0.0201, byte miss ratio 0.0201
cdn1_allcolo.ns1027 S3FIFO-0.4000-1.9000 cache size      347, 2899932 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns1027 S3FIFO-0.4000-1.9000 cache size      694, 2899932 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1027 S3FIFO-0.9900-0.9000 cache size        8, 2899932 req, miss ratio 0.4827, byte miss ratio 0.4827
cdn1_allcolo.ns1027 S3FIFO-0.9900-0.9000 cache size       26, 2899932 req, miss ratio 0.2536, byte miss ratio 0.2536
cdn1_allcolo.ns1027 S3FIFO-0.9900-0.9000 cache size       86, 2899932 req, miss ratio 0.0901, byte miss ratio 0.0901
cdn1_allcolo.ns1027 S3FIFO-0.9900-0.9000 cache size      173, 2899932 req, miss ratio 0.0307, byte miss ratio 0.0307
cdn1_allcolo.ns1027 S3FIFO-0.9900-0.9000 cache size      347, 2899932 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns1027 S3FIFO-0.9900-0.9000 cache size      694, 2899932 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns1027 S3FIFO-0.3500-1.9000 cache size        8, 2899932 req, miss ratio 0.3715, byte miss ratio 0.3715
cdn1_allcolo.ns1027 S3FIFO-0.3500-1.9000 cache size       26, 2899932 req, miss ratio 0.1894, byte miss ratio 0.1894
cdn1_allcolo.ns1027 S3FIFO-0.3500-1.9000 cache size       86, 2899932 req, miss ratio 0.0645, byte miss ratio 0.0645
cdn1_allcolo.ns1027 S3FIFO-0.3500-1.9000 cache size      173, 2899932 req, miss ratio 0.0193, byte miss ratio 0.0193
cdn1_allcolo.ns1027 S3FIFO-0.3500-1.9000 cache size      347, 2899932 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns1027 S3FIFO-0.3500-1.9000 cache size      694, 2899932 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1027 S3FIFO-0.9000-1.9000 cache size        8, 2899932 req, miss ratio 0.4825, byte miss ratio 0.4825
cdn1_allcolo.ns1027 S3FIFO-0.9000-1.9000 cache size       26, 2899932 req, miss ratio 0.2388, byte miss ratio 0.2388
cdn1_allcolo.ns1027 S3FIFO-0.9000-1.9000 cache size       86, 2899932 req, miss ratio 0.0831, byte miss ratio 0.0831
cdn1_allcolo.ns1027 S3FIFO-0.9000-1.9000 cache size      173, 2899932 req, miss ratio 0.0281, byte miss ratio 0.0281
cdn1_allcolo.ns1027 S3FIFO-0.9000-1.9000 cache size      347, 2899932 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_allcolo.ns1027 S3FIFO-0.9000-1.9000 cache size      694, 2899932 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns1027 S3FIFO-0.2500-1.9000 cache size        8, 2899932 req, miss ratio 0.3715, byte miss ratio 0.3715
cdn1_allcolo.ns1027 S3FIFO-0.2500-1.9000 cache size       26, 2899932 req, miss ratio 0.1814, byte miss ratio 0.1814
cdn1_allcolo.ns1027 S3FIFO-0.2500-1.9000 cache size       86, 2899932 req, miss ratio 0.0616, byte miss ratio 0.0616
cdn1_allcolo.ns1027 S3FIFO-0.2500-1.9000 cache size      173, 2899932 req, miss ratio 0.0179, byte miss ratio 0.0179
cdn1_allcolo.ns1027 S3FIFO-0.2500-1.9000 cache size      347, 2899932 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns1027 S3FIFO-0.2500-1.9000 cache size      694, 2899932 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1027 S3FIFO-0.0100-1.9000 cache size        8, 2899932 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1027 S3FIFO-0.0100-1.9000 cache size       26, 2899932 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1027 S3FIFO-0.0100-1.9000 cache size       86, 2899932 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1027 S3FIFO-0.0100-1.9000 cache size      173, 2899932 req, miss ratio 0.0145, byte miss ratio 0.0145
cdn1_allcolo.ns1027 S3FIFO-0.0100-1.9000 cache size      347, 2899932 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns1027 S3FIFO-0.0100-1.9000 cache size      694, 2899932 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns1027 S3FIFO-0.0250-0.9000 cache size        8, 2899932 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1027 S3FIFO-0.0250-0.9000 cache size       26, 2899932 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1027 S3FIFO-0.0250-0.9000 cache size       86, 2899932 req, miss ratio 0.0539, byte miss ratio 0.0539
cdn1_allcolo.ns1027 S3FIFO-0.0250-0.9000 cache size      173, 2899932 req, miss ratio 0.0144, byte miss ratio 0.0144
cdn1_allcolo.ns1027 S3FIFO-0.0250-0.9000 cache size      347, 2899932 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_allcolo.ns1027 S3FIFO-0.0250-0.9000 cache size      694, 2899932 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns1027 S3FIFO-0.6500-1.9000 cache size        8, 2899932 req, miss ratio 0.4391, byte miss ratio 0.4391
cdn1_allcolo.ns1027 S3FIFO-0.6500-1.9000 cache size       26, 2899932 req, miss ratio 0.2104, byte miss ratio 0.2104
cdn1_allcolo.ns1027 S3FIFO-0.6500-1.9000 cache size       86, 2899932 req, miss ratio 0.0737, byte miss ratio 0.0737
cdn1_allcolo.ns1027 S3FIFO-0.6500-1.9000 cache size      173, 2899932 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_allcolo.ns1027 S3FIFO-0.6500-1.9000 cache size      347, 2899932 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_allcolo.ns1027 S3FIFO-0.6500-1.9000 cache size      694, 2899932 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns1027 S3FIFO-0.4500-0.9000 cache size        8, 2899932 req, miss ratio 0.3827, byte miss ratio 0.3827
cdn1_allcolo.ns1027 S3FIFO-0.4500-0.9000 cache size       26, 2899932 req, miss ratio 0.1914, byte miss ratio 0.1914
cdn1_allcolo.ns1027 S3FIFO-0.4500-0.9000 cache size       86, 2899932 req, miss ratio 0.0678, byte miss ratio 0.0678
cdn1_allcolo.ns1027 S3FIFO-0.4500-0.9000 cache size      173, 2899932 req, miss ratio 0.0210, byte miss ratio 0.0210
cdn1_allcolo.ns1027 S3FIFO-0.4500-0.9000 cache size      347, 2899932 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns1027 S3FIFO-0.4500-0.9000 cache size      694, 2899932 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1027 S3FIFO-0.5500-1.9000 cache size        8, 2899932 req, miss ratio 0.4169, byte miss ratio 0.4169
cdn1_allcolo.ns1027 S3FIFO-0.5500-1.9000 cache size       26, 2899932 req, miss ratio 0.2038, byte miss ratio 0.2038
cdn1_allcolo.ns1027 S3FIFO-0.5500-1.9000 cache size       86, 2899932 req, miss ratio 0.0706, byte miss ratio 0.0706
cdn1_allcolo.ns1027 S3FIFO-0.5500-1.9000 cache size      173, 2899932 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_allcolo.ns1027 S3FIFO-0.5500-1.9000 cache size      347, 2899932 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns1027 S3FIFO-0.5500-1.9000 cache size      694, 2899932 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns1027 S3FIFO-0.3000-1.9000 cache size        8, 2899932 req, miss ratio 0.3715, byte miss ratio 0.3715
cdn1_allcolo.ns1027 S3FIFO-0.3000-1.9000 cache size       26, 2899932 req, miss ratio 0.1841, byte miss ratio 0.1841
cdn1_allcolo.ns1027 S3FIFO-0.3000-1.9000 cache size       86, 2899932 req, miss ratio 0.0629, byte miss ratio 0.0629
cdn1_allcolo.ns1027 S3FIFO-0.3000-1.9000 cache size      173, 2899932 req, miss ratio 0.0185, byte miss ratio 0.0185
cdn1_allcolo.ns1027 S3FIFO-0.3000-1.9000 cache size      347, 2899932 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns1027 S3FIFO-0.3000-1.9000 cache size      694, 2899932 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1027 S3FIFO-0.6000-1.9000 cache size        8, 2899932 req, miss ratio 0.4169, byte miss ratio 0.4169
cdn1_allcolo.ns1027 S3FIFO-0.6000-1.9000 cache size       26, 2899932 req, miss ratio 0.2070, byte miss ratio 0.2070
cdn1_allcolo.ns1027 S3FIFO-0.6000-1.9000 cache size       86, 2899932 req, miss ratio 0.0721, byte miss ratio 0.0721
cdn1_allcolo.ns1027 S3FIFO-0.6000-1.9000 cache size      173, 2899932 req, miss ratio 0.0230, byte miss ratio 0.0230
cdn1_allcolo.ns1027 S3FIFO-0.6000-1.9000 cache size      347, 2899932 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_allcolo.ns1027 S3FIFO-0.6000-1.9000 cache size      694, 2899932 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns1027 S3FIFO-0.0100-0.9000 cache size        8, 2899932 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1027 S3FIFO-0.0100-0.9000 cache size       26, 2899932 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1027 S3FIFO-0.0100-0.9000 cache size       86, 2899932 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1027 S3FIFO-0.0100-0.9000 cache size      173, 2899932 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_allcolo.ns1027 S3FIFO-0.0100-0.9000 cache size      347, 2899932 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns1027 S3FIFO-0.0100-0.9000 cache size      694, 2899932 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns1027 S3FIFO-0.8500-1.9000 cache size        8, 2899932 req, miss ratio 0.4613, byte miss ratio 0.4613
cdn1_allcolo.ns1027 S3FIFO-0.8500-1.9000 cache size       26, 2899932 req, miss ratio 0.2347, byte miss ratio 0.2347
cdn1_allcolo.ns1027 S3FIFO-0.8500-1.9000 cache size       86, 2899932 req, miss ratio 0.0811, byte miss ratio 0.0811
cdn1_allcolo.ns1027 S3FIFO-0.8500-1.9000 cache size      173, 2899932 req, miss ratio 0.0273, byte miss ratio 0.0273
cdn1_allcolo.ns1027 S3FIFO-0.8500-1.9000 cache size      347, 2899932 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns1027 S3FIFO-0.8500-1.9000 cache size      694, 2899932 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns1027 S3FIFO-0.0250-1.9000 cache size        8, 2899932 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1027 S3FIFO-0.0250-1.9000 cache size       26, 2899932 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1027 S3FIFO-0.0250-1.9000 cache size       86, 2899932 req, miss ratio 0.0557, byte miss ratio 0.0557
cdn1_allcolo.ns1027 S3FIFO-0.0250-1.9000 cache size      173, 2899932 req, miss ratio 0.0147, byte miss ratio 0.0147
cdn1_allcolo.ns1027 S3FIFO-0.0250-1.9000 cache size      347, 2899932 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_allcolo.ns1027 S3FIFO-0.0250-1.9000 cache size      694, 2899932 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns1027 S3FIFO-0.7500-1.9000 cache size        8, 2899932 req, miss ratio 0.4613, byte miss ratio 0.4613
cdn1_allcolo.ns1027 S3FIFO-0.7500-1.9000 cache size       26, 2899932 req, miss ratio 0.2217, byte miss ratio 0.2217
cdn1_allcolo.ns1027 S3FIFO-0.7500-1.9000 cache size       86, 2899932 req, miss ratio 0.0773, byte miss ratio 0.0773
cdn1_allcolo.ns1027 S3FIFO-0.7500-1.9000 cache size      173, 2899932 req, miss ratio 0.0254, byte miss ratio 0.0254
cdn1_allcolo.ns1027 S3FIFO-0.7500-1.9000 cache size      347, 2899932 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns1027 S3FIFO-0.7500-1.9000 cache size      694, 2899932 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1027 S3FIFO-0.9500-0.9000 cache size        8, 2899932 req, miss ratio 0.4827, byte miss ratio 0.4827
cdn1_allcolo.ns1027 S3FIFO-0.9500-0.9000 cache size       26, 2899932 req, miss ratio 0.2492, byte miss ratio 0.2492
cdn1_allcolo.ns1027 S3FIFO-0.9500-0.9000 cache size       86, 2899932 req, miss ratio 0.0879, byte miss ratio 0.0879
cdn1_allcolo.ns1027 S3FIFO-0.9500-0.9000 cache size      173, 2899932 req, miss ratio 0.0298, byte miss ratio 0.0298
cdn1_allcolo.ns1027 S3FIFO-0.9500-0.9000 cache size      347, 2899932 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_allcolo.ns1027 S3FIFO-0.9500-0.9000 cache size      694, 2899932 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns1027 S3FIFO-0.0050-0.9000 cache size        8, 2899932 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1027 S3FIFO-0.0050-0.9000 cache size       26, 2899932 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1027 S3FIFO-0.0050-0.9000 cache size       86, 2899932 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1027 S3FIFO-0.0050-0.9000 cache size      173, 2899932 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1027 S3FIFO-0.0050-0.9000 cache size      347, 2899932 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns1027 S3FIFO-0.0050-0.9000 cache size      694, 2899932 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns1027 S3FIFO-0.7000-0.9000 cache size        8, 2899932 req, miss ratio 0.4324, byte miss ratio 0.4324
cdn1_allcolo.ns1027 S3FIFO-0.7000-0.9000 cache size       26, 2899932 req, miss ratio 0.2186, byte miss ratio 0.2186
cdn1_allcolo.ns1027 S3FIFO-0.7000-0.9000 cache size       86, 2899932 req, miss ratio 0.0773, byte miss ratio 0.0773
cdn1_allcolo.ns1027 S3FIFO-0.7000-0.9000 cache size      173, 2899932 req, miss ratio 0.0251, byte miss ratio 0.0251
cdn1_allcolo.ns1027 S3FIFO-0.7000-0.9000 cache size      347, 2899932 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_allcolo.ns1027 S3FIFO-0.7000-0.9000 cache size      694, 2899932 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1027 S3FIFO-0.9900-1.9000 cache size        8, 2899932 req, miss ratio 0.4825, byte miss ratio 0.4825
cdn1_allcolo.ns1027 S3FIFO-0.9900-1.9000 cache size       26, 2899932 req, miss ratio 0.2467, byte miss ratio 0.2467
cdn1_allcolo.ns1027 S3FIFO-0.9900-1.9000 cache size       86, 2899932 req, miss ratio 0.0873, byte miss ratio 0.0873
cdn1_allcolo.ns1027 S3FIFO-0.9900-1.9000 cache size      173, 2899932 req, miss ratio 0.0300, byte miss ratio 0.0300
