io_traces.ns135 S3FIFO-0.5000-0.9000 cache size     1658, 36800000 req, miss ratio 0.1839, byte miss ratio 0.1839
io_traces.ns135 S3FIFO-0.4500-0.9000 cache size    16589, 36800000 req, miss ratio 0.1778, byte miss ratio 0.1778
io_traces.ns135 S3FIFO-0.4500-0.9000 cache size    49769, 36800000 req, miss ratio 0.1325, byte miss ratio 0.1325
io_traces.ns135 S3FIFO-0.4500-0.9000 cache size   165897, 36800000 req, miss ratio 0.0761, byte miss ratio 0.0761
io_traces.ns135 S3FIFO-0.4500-0.9000 cache size   331795, 36800000 req, miss ratio 0.0605, byte miss ratio 0.0605
io_traces.ns135 S3FIFO-0.4500-0.9000 cache size   663591, 36800000 req, miss ratio 0.0531, byte miss ratio 0.0531
io_traces.ns135 S3FIFO-0.4500-0.9000 cache size  1327183, 36800000 req, miss ratio 0.0461, byte miss ratio 0.0461
io_traces.ns135 S3FIFO-0.0250-0.9000 cache size     1658, 36800000 req, miss ratio 0.1859, byte miss ratio 0.1859
io_traces.ns135 S3FIFO-0.0250-0.9000 cache size     4976, 36800000 req, miss ratio 0.1839, byte miss ratio 0.1839
io_traces.ns135 S3FIFO-0.0250-0.9000 cache size    16589, 36800000 req, miss ratio 0.1719, byte miss ratio 0.1719
io_traces.ns135 S3FIFO-0.0250-0.9000 cache size    49769, 36800000 req, miss ratio 0.1390, byte miss ratio 0.1390
io_traces.ns135 S3FIFO-0.0250-0.9000 cache size   165897, 36800000 req, miss ratio 0.0954, byte miss ratio 0.0954
io_traces.ns135 S3FIFO-0.0250-0.9000 cache size   331795, 36800000 req, miss ratio 0.0735, byte miss ratio 0.0735
io_traces.ns135 S3FIFO-0.0250-0.9000 cache size   663591, 36800000 req, miss ratio 0.0587, byte miss ratio 0.0587
io_traces.ns135 S3FIFO-0.0250-0.9000 cache size  1327183, 36800000 req, miss ratio 0.0466, byte miss ratio 0.0466
io_traces.ns135 S3FIFO-0.7500-1.9000 cache size     1658, 36800000 req, miss ratio 0.1850, byte miss ratio 0.1850
io_traces.ns135 S3FIFO-0.7500-1.9000 cache size     4976, 36800000 req, miss ratio 0.1836, byte miss ratio 0.1836
io_traces.ns135 S3FIFO-0.7500-1.9000 cache size    16589, 36800000 req, miss ratio 0.1753, byte miss ratio 0.1753
io_traces.ns135 S3FIFO-0.7500-1.9000 cache size    49769, 36800000 req, miss ratio 0.1305, byte miss ratio 0.1305
io_traces.ns135 S3FIFO-0.7500-1.9000 cache size   165897, 36800000 req, miss ratio 0.0769, byte miss ratio 0.0769
io_traces.ns135 S3FIFO-0.7500-1.9000 cache size   331795, 36800000 req, miss ratio 0.0624, byte miss ratio 0.0624
io_traces.ns135 S3FIFO-0.7500-1.9000 cache size   663591, 36800000 req, miss ratio 0.0524, byte miss ratio 0.0524
io_traces.ns135 S3FIFO-0.7500-1.9000 cache size  1327183, 36800000 req, miss ratio 0.0473, byte miss ratio 0.0473
io_traces.ns135 S3FIFO-0.0500-1.9000 cache size     1658, 36800000 req, miss ratio 0.1849, byte miss ratio 0.1849
io_traces.ns135 S3FIFO-0.0500-1.9000 cache size     4976, 36800000 req, miss ratio 0.1826, byte miss ratio 0.1826
io_traces.ns135 S3FIFO-0.0500-1.9000 cache size    16589, 36800000 req, miss ratio 0.1754, byte miss ratio 0.1754
io_traces.ns135 S3FIFO-0.0500-1.9000 cache size    49769, 36800000 req, miss ratio 0.1399, byte miss ratio 0.1399
io_traces.ns135 S3FIFO-0.0500-1.9000 cache size   165897, 36800000 req, miss ratio 0.0916, byte miss ratio 0.0916
io_traces.ns135 S3FIFO-0.0500-1.9000 cache size   331795, 36800000 req, miss ratio 0.0678, byte miss ratio 0.0678
io_traces.ns135 S3FIFO-0.0500-1.9000 cache size   663591, 36800000 req, miss ratio 0.0556, byte miss ratio 0.0556
io_traces.ns135 S3FIFO-0.0500-1.9000 cache size  1327183, 36800000 req, miss ratio 0.0465, byte miss ratio 0.0465
io_traces.ns135 S3FIFO-0.0010-1.9000 cache size     1658, 36800000 req, miss ratio 0.2289, byte miss ratio 0.2289
io_traces.ns135 S3FIFO-0.0010-1.9000 cache size     4976, 36800000 req, miss ratio 0.1984, byte miss ratio 0.1984
io_traces.ns135 S3FIFO-0.0010-1.9000 cache size    16589, 36800000 req, miss ratio 0.1811, byte miss ratio 0.1811
io_traces.ns135 S3FIFO-0.0010-1.9000 cache size    49769, 36800000 req, miss ratio 0.1426, byte miss ratio 0.1426
io_traces.ns135 S3FIFO-0.0010-1.9000 cache size   165897, 36800000 req, miss ratio 0.0966, byte miss ratio 0.0966
io_traces.ns135 S3FIFO-0.0010-1.9000 cache size   331795, 36800000 req, miss ratio 0.0790, byte miss ratio 0.0790
io_traces.ns135 S3FIFO-0.0010-1.9000 cache size   663591, 36800000 req, miss ratio 0.0667, byte miss ratio 0.0667
io_traces.ns135 S3FIFO-0.0010-1.9000 cache size  1327183, 36800000 req, miss ratio 0.0485, byte miss ratio 0.0485
io_traces.ns135 S3FIFO-0.7000-1.9000 cache size     1658, 36800000 req, miss ratio 0.1848, byte miss ratio 0.1848
io_traces.ns135 S3FIFO-0.7000-1.9000 cache size     4976, 36800000 req, miss ratio 0.1835, byte miss ratio 0.1835
io_traces.ns135 S3FIFO-0.7000-1.9000 cache size    16589, 36800000 req, miss ratio 0.1761, byte miss ratio 0.1761
io_traces.ns135 S3FIFO-0.7000-1.9000 cache size    49769, 36800000 req, miss ratio 0.1309, byte miss ratio 0.1309
io_traces.ns135 S3FIFO-0.7000-1.9000 cache size   165897, 36800000 req, miss ratio 0.0766, byte miss ratio 0.0766
io_traces.ns135 S3FIFO-0.7000-1.9000 cache size   331795, 36800000 req, miss ratio 0.0617, byte miss ratio 0.0617
io_traces.ns135 S3FIFO-0.7000-1.9000 cache size   663591, 36800000 req, miss ratio 0.0525, byte miss ratio 0.0525
io_traces.ns135 S3FIFO-0.7000-1.9000 cache size  1327183, 36800000 req, miss ratio 0.0471, byte miss ratio 0.0471
io_traces.ns135 S3FIFO-0.5500-0.9000 cache size     1658, 36800000 req, miss ratio 0.1843, byte miss ratio 0.1843
io_traces.ns135 S3FIFO-0.5500-0.9000 cache size     4976, 36800000 req, miss ratio 0.1833, byte miss ratio 0.1833
io_traces.ns135 S3FIFO-0.5500-0.9000 cache size    16589, 36800000 req, miss ratio 0.1780, byte miss ratio 0.1780
io_traces.ns135 S3FIFO-0.5500-0.9000 cache size    49769, 36800000 req, miss ratio 0.1317, byte miss ratio 0.1317
io_traces.ns135 S3FIFO-0.5500-0.9000 cache size   165897, 36800000 req, miss ratio 0.0761, byte miss ratio 0.0761
io_traces.ns135 S3FIFO-0.5500-0.9000 cache size   331795, 36800000 req, miss ratio 0.0605, byte miss ratio 0.0605
io_traces.ns135 S3FIFO-0.5500-0.9000 cache size   663591, 36800000 req, miss ratio 0.0527, byte miss ratio 0.0527
io_traces.ns135 S3FIFO-0.5500-0.9000 cache size  1327183, 36800000 req, miss ratio 0.0463, byte miss ratio 0.0463
io_traces.ns135 S3FIFO-0.3500-1.9000 cache size     1658, 36800000 req, miss ratio 0.1838, byte miss ratio 0.1838
io_traces.ns135 S3FIFO-0.3500-1.9000 cache size     4976, 36800000 req, miss ratio 0.1830, byte miss ratio 0.1830
io_traces.ns135 S3FIFO-0.3500-1.9000 cache size    16589, 36800000 req, miss ratio 0.1782, byte miss ratio 0.1782
io_traces.ns135 S3FIFO-0.3500-1.9000 cache size    49769, 36800000 req, miss ratio 0.1343, byte miss ratio 0.1343
io_traces.ns135 S3FIFO-0.3500-1.9000 cache size   165897, 36800000 req, miss ratio 0.0767, byte miss ratio 0.0767
io_traces.ns135 S3FIFO-0.3500-1.9000 cache size   331795, 36800000 req, miss ratio 0.0608, byte miss ratio 0.0608
io_traces.ns135 S3FIFO-0.3500-1.9000 cache size   663591, 36800000 req, miss ratio 0.0532, byte miss ratio 0.0532
io_traces.ns135 S3FIFO-0.3500-1.9000 cache size  1327183, 36800000 req, miss ratio 0.0461, byte miss ratio 0.0461
io_traces.ns135 S3FIFO-0.6000-0.9000 cache size     1658, 36800000 req, miss ratio 0.1845, byte miss ratio 0.1845
io_traces.ns135 S3FIFO-0.6000-0.9000 cache size     4976, 36800000 req, miss ratio 0.1834, byte miss ratio 0.1834
io_traces.ns135 S3FIFO-0.6000-0.9000 cache size    16589, 36800000 req, miss ratio 0.1781, byte miss ratio 0.1781
io_traces.ns135 S3FIFO-0.6000-0.9000 cache size    49769, 36800000 req, miss ratio 0.1317, byte miss ratio 0.1317
io_traces.ns135 S3FIFO-0.6000-0.9000 cache size   165897, 36800000 req, miss ratio 0.0763, byte miss ratio 0.0763
io_traces.ns135 S3FIFO-0.6000-0.9000 cache size   331795, 36800000 req, miss ratio 0.0608, byte miss ratio 0.0608
io_traces.ns135 S3FIFO-0.6000-0.9000 cache size   663591, 36800000 req, miss ratio 0.0526, byte miss ratio 0.0526
io_traces.ns135 S3FIFO-0.6000-0.9000 cache size  1327183, 36800000 req, miss ratio 0.0466, byte miss ratio 0.0466
io_traces.ns135 S3FIFO-0.0050-0.9000 cache size     1658, 36800000 req, miss ratio 0.1932, byte miss ratio 0.1932
io_traces.ns135 S3FIFO-0.0050-0.9000 cache size     4976, 36800000 req, miss ratio 0.1861, byte miss ratio 0.1861
io_traces.ns135 S3FIFO-0.0050-0.9000 cache size    16589, 36800000 req, miss ratio 0.1764, byte miss ratio 0.1764
io_traces.ns135 S3FIFO-0.0050-0.9000 cache size    49769, 36800000 req, miss ratio 0.1390, byte miss ratio 0.1390
io_traces.ns135 S3FIFO-0.0050-0.9000 cache size   165897, 36800000 req, miss ratio 0.0965, byte miss ratio 0.0965
io_traces.ns135 S3FIFO-0.0050-0.9000 cache size   331795, 36800000 req, miss ratio 0.0787, byte miss ratio 0.0787
io_traces.ns135 S3FIFO-0.0050-0.9000 cache size   663591, 36800000 req, miss ratio 0.0659, byte miss ratio 0.0659
io_traces.ns135 S3FIFO-0.0050-0.9000 cache size  1327183, 36800000 req, miss ratio 0.0477, byte miss ratio 0.0477
io_traces.ns135 S3FIFO-0.9900-1.9000 cache size     1658, 36800000 req, miss ratio 0.1952, byte miss ratio 0.1952
io_traces.ns135 S3FIFO-0.9900-1.9000 cache size     4976, 36800000 req, miss ratio 0.1867, byte miss ratio 0.1867
io_traces.ns135 S3FIFO-0.9900-1.9000 cache size    16589, 36800000 req, miss ratio 0.1712, byte miss ratio 0.1712
io_traces.ns135 S3FIFO-0.9900-1.9000 cache size    49769, 36800000 req, miss ratio 0.1280, byte miss ratio 0.1280
io_traces.ns135 S3FIFO-0.9900-1.9000 cache size   165897, 36800000 req, miss ratio 0.0807, byte miss ratio 0.0807
io_traces.ns135 S3FIFO-0.9900-1.9000 cache size   331795, 36800000 req, miss ratio 0.0662, byte miss ratio 0.0662
io_traces.ns135 S3FIFO-0.9900-1.9000 cache size   663591, 36800000 req, miss ratio 0.0544, byte miss ratio 0.0544
io_traces.ns135 S3FIFO-0.9900-1.9000 cache size  1327183, 36800000 req, miss ratio 0.0488, byte miss ratio 0.0488
io_traces.ns135 S3FIFO-0.0050-1.9000 cache size     1658, 36800000 req, miss ratio 0.1932, byte miss ratio 0.1932
io_traces.ns135 S3FIFO-0.0050-1.9000 cache size     4976, 36800000 req, miss ratio 0.1860, byte miss ratio 0.1860
io_traces.ns135 S3FIFO-0.0050-1.9000 cache size    16589, 36800000 req, miss ratio 0.1770, byte miss ratio 0.1770
io_traces.ns135 S3FIFO-0.0050-1.9000 cache size    49769, 36800000 req, miss ratio 0.1389, byte miss ratio 0.1389
io_traces.ns135 S3FIFO-0.0050-1.9000 cache size   165897, 36800000 req, miss ratio 0.0962, byte miss ratio 0.0962
io_traces.ns135 S3FIFO-0.0050-1.9000 cache size   331795, 36800000 req, miss ratio 0.0787, byte miss ratio 0.0787
io_traces.ns135 S3FIFO-0.0050-1.9000 cache size   663591, 36800000 req, miss ratio 0.0659, byte miss ratio 0.0659
io_traces.ns135 S3FIFO-0.0050-1.9000 cache size  1327183, 36800000 req, miss ratio 0.0477, byte miss ratio 0.0477
io_traces.ns135 S3FIFO-0.9500-1.9000 cache size     1658, 36800000 req, miss ratio 0.1912, byte miss ratio 0.1912
io_traces.ns135 S3FIFO-0.9500-1.9000 cache size     4976, 36800000 req, miss ratio 0.1844, byte miss ratio 0.1844
io_traces.ns135 S3FIFO-0.9500-1.9000 cache size    16589, 36800000 req, miss ratio 0.1717, byte miss ratio 0.1717
io_traces.ns135 S3FIFO-0.9500-1.9000 cache size    49769, 36800000 req, miss ratio 0.1286, byte miss ratio 0.1286
io_traces.ns135 S3FIFO-0.9500-1.9000 cache size   165897, 36800000 req, miss ratio 0.0802, byte miss ratio 0.0802
io_traces.ns135 S3FIFO-0.9500-1.9000 cache size   331795, 36800000 req, miss ratio 0.0653, byte miss ratio 0.0653
io_traces.ns135 S3FIFO-0.9500-1.9000 cache size   663591, 36800000 req, miss ratio 0.0539, byte miss ratio 0.0539
io_traces.ns135 S3FIFO-0.9500-1.9000 cache size  1327183, 36800000 req, miss ratio 0.0481, byte miss ratio 0.0481
io_traces.ns135 S3FIFO-0.8500-1.9000 cache size     1658, 36800000 req, miss ratio 0.1856, byte miss ratio 0.1856
io_traces.ns135 S3FIFO-0.8500-1.9000 cache size     4976, 36800000 req, miss ratio 0.1838, byte miss ratio 0.1838
io_traces.ns135 S3FIFO-0.8500-1.9000 cache size    16589, 36800000 req, miss ratio 0.1734, byte miss ratio 0.1734
io_traces.ns135 S3FIFO-0.8500-1.9000 cache size    49769, 36800000 req, miss ratio 0.1299, byte miss ratio 0.1299
io_traces.ns135 S3FIFO-0.8500-1.9000 cache size   165897, 36800000 req, miss ratio 0.0782, byte miss ratio 0.0782
io_traces.ns135 S3FIFO-0.8500-1.9000 cache size   331795, 36800000 req, miss ratio 0.0636, byte miss ratio 0.0636
io_traces.ns135 S3FIFO-0.8500-1.9000 cache size   663591, 36800000 req, miss ratio 0.0527, byte miss ratio 0.0527
io_traces.ns135 S3FIFO-0.8500-1.9000 cache size  1327183, 36800000 req, miss ratio 0.0475, byte miss ratio 0.0475
io_traces.ns135 S3FIFO-0.0250-1.9000 cache size     1658, 36800000 req, miss ratio 0.1858, byte miss ratio 0.1858
io_traces.ns135 S3FIFO-0.0250-1.9000 cache size     4976, 36800000 req, miss ratio 0.1833, byte miss ratio 0.1833
io_traces.ns135 S3FIFO-0.0250-1.9000 cache size    16589, 36800000 req, miss ratio 0.1751, byte miss ratio 0.1751
io_traces.ns135 S3FIFO-0.0250-1.9000 cache size    49769, 36800000 req, miss ratio 0.1390, byte miss ratio 0.1390
io_traces.ns135 S3FIFO-0.0250-1.9000 cache size   165897, 36800000 req, miss ratio 0.0951, byte miss ratio 0.0951
io_traces.ns135 S3FIFO-0.0250-1.9000 cache size   331795, 36800000 req, miss ratio 0.0735, byte miss ratio 0.0735
io_traces.ns135 S3FIFO-0.0250-1.9000 cache size   663591, 36800000 req, miss ratio 0.0587, byte miss ratio 0.0587
io_traces.ns135 S3FIFO-0.0250-1.9000 cache size  1327183, 36800000 req, miss ratio 0.0466, byte miss ratio 0.0466
io_traces.ns135 S3FIFO-0.3000-1.9000 cache size     1658, 36800000 req, miss ratio 0.1838, byte miss ratio 0.1838
io_traces.ns135 S3FIFO-0.3000-1.9000 cache size     4976, 36800000 req, miss ratio 0.1828, byte miss ratio 0.1828
io_traces.ns135 S3FIFO-0.3000-1.9000 cache size    16589, 36800000 req, miss ratio 0.1781, byte miss ratio 0.1781
io_traces.ns135 S3FIFO-0.3000-1.9000 cache size    49769, 36800000 req, miss ratio 0.1361, byte miss ratio 0.1361
io_traces.ns135 S3FIFO-0.3000-1.9000 cache size   165897, 36800000 req, miss ratio 0.0771, byte miss ratio 0.0771
io_traces.ns135 S3FIFO-0.3000-1.9000 cache size   331795, 36800000 req, miss ratio 0.0609, byte miss ratio 0.0609
io_traces.ns135 S3FIFO-0.3000-1.9000 cache size   663591, 36800000 req, miss ratio 0.0532, byte miss ratio 0.0532
io_traces.ns135 S3FIFO-0.3000-1.9000 cache size  1327183, 36800000 req, miss ratio 0.0461, byte miss ratio 0.0461
io_traces.ns135 S3FIFO-0.4000-0.9000 cache size     1658, 36800000 req, miss ratio 0.1839, byte miss ratio 0.1839
io_traces.ns135 S3FIFO-0.4000-0.9000 cache size     4976, 36800000 req, miss ratio 0.1832, byte miss ratio 0.1832
io_traces.ns135 S3FIFO-0.4000-0.9000 cache size    16589, 36800000 req, miss ratio 0.1779, byte miss ratio 0.1779
io_traces.ns135 S3FIFO-0.4000-0.9000 cache size    49769, 36800000 req, miss ratio 0.1334, byte miss ratio 0.1334
io_traces.ns135 S3FIFO-0.4000-0.9000 cache size   165897, 36800000 req, miss ratio 0.0763, byte miss ratio 0.0763
io_traces.ns135 S3FIFO-0.4000-0.9000 cache size   331795, 36800000 req, miss ratio 0.0606, byte miss ratio 0.0606
io_traces.ns135 S3FIFO-0.4000-0.9000 cache size   663591, 36800000 req, miss ratio 0.0532, byte miss ratio 0.0532
io_traces.ns135 S3FIFO-0.4000-0.9000 cache size  1327183, 36800000 req, miss ratio 0.0461, byte miss ratio 0.0461
io_traces.ns135 S3FIFO-0.0500-0.9000 cache size     1658, 36800000 req, miss ratio 0.1850, byte miss ratio 0.1850
io_traces.ns135 S3FIFO-0.0500-0.9000 cache size     4976, 36800000 req, miss ratio 0.1832, byte miss ratio 0.1832
io_traces.ns135 S3FIFO-0.0500-0.9000 cache size    16589, 36800000 req, miss ratio 0.1721, byte miss ratio 0.1721
io_traces.ns135 S3FIFO-0.0500-0.9000 cache size    49769, 36800000 req, miss ratio 0.1398, byte miss ratio 0.1398
io_traces.ns135 S3FIFO-0.0500-0.9000 cache size   165897, 36800000 req, miss ratio 0.0917, byte miss ratio 0.0917
io_traces.ns135 S3FIFO-0.0500-0.9000 cache size   331795, 36800000 req, miss ratio 0.0678, byte miss ratio 0.0678
io_traces.ns135 S3FIFO-0.0500-0.9000 cache size   663591, 36800000 req, miss ratio 0.0556, byte miss ratio 0.0556
io_traces.ns135 S3FIFO-0.0500-0.9000 cache size  1327183, 36800000 req, miss ratio 0.0465, byte miss ratio 0.0465
io_traces.ns135 S3FIFO-0.6000-1.9000 cache size     1658, 36800000 req, miss ratio 0.1845, byte miss ratio 0.1845
io_traces.ns135 S3FIFO-0.6000-1.9000 cache size     4976, 36800000 req, miss ratio 0.1835, byte miss ratio 0.1835
io_traces.ns135 S3FIFO-0.6000-1.9000 cache size    16589, 36800000 req, miss ratio 0.1778, byte miss ratio 0.1778
io_traces.ns135 S3FIFO-0.6000-1.9000 cache size    49769, 36800000 req, miss ratio 0.1318, byte miss ratio 0.1318
io_traces.ns135 S3FIFO-0.6000-1.9000 cache size   165897, 36800000 req, miss ratio 0.0763, byte miss ratio 0.0763
io_traces.ns135 S3FIFO-0.6000-1.9000 cache size   331795, 36800000 req, miss ratio 0.0608, byte miss ratio 0.0608
io_traces.ns135 S3FIFO-0.6000-1.9000 cache size   663591, 36800000 req, miss ratio 0.0526, byte miss ratio 0.0526
io_traces.ns135 S3FIFO-0.6000-1.9000 cache size  1327183, 36800000 req, miss ratio 0.0466, byte miss ratio 0.0466
io_traces.ns135 S3FIFO-0.8000-0.9000 cache size     1658, 36800000 req, miss ratio 0.1851, byte miss ratio 0.1851
io_traces.ns135 S3FIFO-0.8000-0.9000 cache size     4976, 36800000 req, miss ratio 0.1836, byte miss ratio 0.1836
io_traces.ns135 S3FIFO-0.8000-0.9000 cache size    16589, 36800000 req, miss ratio 0.1753, byte miss ratio 0.1753
io_traces.ns135 S3FIFO-0.8000-0.9000 cache size    49769, 36800000 req, miss ratio 0.1301, byte miss ratio 0.1301
io_traces.ns135 S3FIFO-0.8000-0.9000 cache size   165897, 36800000 req, miss ratio 0.0775, byte miss ratio 0.0775
io_traces.ns135 S3FIFO-0.8000-0.9000 cache size   331795, 36800000 req, miss ratio 0.0630, byte miss ratio 0.0630
io_traces.ns135 S3FIFO-0.8000-0.9000 cache size   663591, 36800000 req, miss ratio 0.0525, byte miss ratio 0.0525
io_traces.ns135 S3FIFO-0.8000-0.9000 cache size  1327183, 36800000 req, miss ratio 0.0474, byte miss ratio 0.0474
io_traces.ns135 S3FIFO-0.7500-0.9000 cache size     1658, 36800000 req, miss ratio 0.1850, byte miss ratio 0.1850
io_traces.ns135 S3FIFO-0.7500-0.9000 cache size     4976, 36800000 req, miss ratio 0.1836, byte miss ratio 0.1836
io_traces.ns135 S3FIFO-0.7500-0.9000 cache size    16589, 36800000 req, miss ratio 0.1763, byte miss ratio 0.1763
io_traces.ns135 S3FIFO-0.7500-0.9000 cache size    49769, 36800000 req, miss ratio 0.1305, byte miss ratio 0.1305
io_traces.ns135 S3FIFO-0.7500-0.9000 cache size   165897, 36800000 req, miss ratio 0.0769, byte miss ratio 0.0769
io_traces.ns135 S3FIFO-0.7500-0.9000 cache size   331795, 36800000 req, miss ratio 0.0624, byte miss ratio 0.0624
io_traces.ns135 S3FIFO-0.7500-0.9000 cache size   663591, 36800000 req, miss ratio 0.0524, byte miss ratio 0.0524
io_traces.ns135 S3FIFO-0.7500-0.9000 cache size  1327183, 36800000 req, miss ratio 0.0473, byte miss ratio 0.0473
io_traces.ns135 S3FIFO-0.9900-0.9000 cache size     1658, 36800000 req, miss ratio 0.1952, byte miss ratio 0.1952
io_traces.ns135 S3FIFO-0.9900-0.9000 cache size     4976, 36800000 req, miss ratio 0.1868, byte miss ratio 0.1868
io_traces.ns135 S3FIFO-0.9900-0.9000 cache size    16589, 36800000 req, miss ratio 0.1725, byte miss ratio 0.1725
io_traces.ns135 S3FIFO-0.9900-0.9000 cache size    49769, 36800000 req, miss ratio 0.1280, byte miss ratio 0.1280
io_traces.ns135 S3FIFO-0.9900-0.9000 cache size   165897, 36800000 req, miss ratio 0.0805, byte miss ratio 0.0805
io_traces.ns135 S3FIFO-0.9900-0.9000 cache size   331795, 36800000 req, miss ratio 0.0662, byte miss ratio 0.0662
io_traces.ns135 S3FIFO-0.9900-0.9000 cache size   663591, 36800000 req, miss ratio 0.0544, byte miss ratio 0.0544
io_traces.ns135 S3FIFO-0.9900-0.9000 cache size  1327183, 36800000 req, miss ratio 0.0488, byte miss ratio 0.0488
io_traces.ns135 S3FIFO-0.0010-0.9000 cache size     1658, 36800000 req, miss ratio 0.2290, byte miss ratio 0.2290
