io_traces.ns450 S3FIFO-0.5000-0.9000 cache size      216, 2000000 req, miss ratio 0.6633, byte miss ratio 0.6633
io_traces.ns450 S3FIFO-0.5000-0.9000 cache size      650, 2000000 req, miss ratio 0.6462, byte miss ratio 0.6462
io_traces.ns450 S3FIFO-0.5000-0.9000 cache size     2169, 2000000 req, miss ratio 0.6344, byte miss ratio 0.6344
io_traces.ns450 S3FIFO-0.5000-0.9000 cache size     6507, 2000000 req, miss ratio 0.6109, byte miss ratio 0.6109
io_traces.ns450 S3FIFO-0.5000-0.9000 cache size    21690, 2000000 req, miss ratio 0.4382, byte miss ratio 0.4382
io_traces.ns450 S3FIFO-0.5000-0.9000 cache size    43380, 2000000 req, miss ratio 0.2169, byte miss ratio 0.2169
io_traces.ns450 S3FIFO-0.5000-0.9000 cache size    86761, 2000000 req, miss ratio 0.1160, byte miss ratio 0.1160
io_traces.ns450 S3FIFO-0.5000-0.9000 cache size   173523, 2000000 req, miss ratio 0.1092, byte miss ratio 0.1092
io_traces.ns450 S3FIFO-0.3000-1.9000 cache size      216, 2000000 req, miss ratio 0.6581, byte miss ratio 0.6581
io_traces.ns450 S3FIFO-0.3000-1.9000 cache size      650, 2000000 req, miss ratio 0.6458, byte miss ratio 0.6458
io_traces.ns450 S3FIFO-0.3000-1.9000 cache size     2169, 2000000 req, miss ratio 0.6289, byte miss ratio 0.6289
io_traces.ns450 S3FIFO-0.3000-1.9000 cache size     6507, 2000000 req, miss ratio 0.5898, byte miss ratio 0.5898
io_traces.ns450 S3FIFO-0.3000-1.9000 cache size    21690, 2000000 req, miss ratio 0.4252, byte miss ratio 0.4252
io_traces.ns450 S3FIFO-0.3000-1.9000 cache size    43380, 2000000 req, miss ratio 0.1862, byte miss ratio 0.1862
io_traces.ns450 S3FIFO-0.3000-1.9000 cache size    86761, 2000000 req, miss ratio 0.1148, byte miss ratio 0.1148
io_traces.ns450 S3FIFO-0.3000-1.9000 cache size   173523, 2000000 req, miss ratio 0.1092, byte miss ratio 0.1092
io_traces.ns450 S3FIFO-0.9500-1.9000 cache size      216, 2000000 req, miss ratio 0.7660, byte miss ratio 0.7660
io_traces.ns450 S3FIFO-0.9500-1.9000 cache size      650, 2000000 req, miss ratio 0.6857, byte miss ratio 0.6857
io_traces.ns450 S3FIFO-0.9500-1.9000 cache size     2169, 2000000 req, miss ratio 0.6502, byte miss ratio 0.6502
io_traces.ns450 S3FIFO-0.9500-1.9000 cache size     6507, 2000000 req, miss ratio 0.6326, byte miss ratio 0.6326
io_traces.ns450 S3FIFO-0.9500-1.9000 cache size    21690, 2000000 req, miss ratio 0.4462, byte miss ratio 0.4462
io_traces.ns450 S3FIFO-0.9500-1.9000 cache size    43380, 2000000 req, miss ratio 0.2640, byte miss ratio 0.2640
io_traces.ns450 S3FIFO-0.9500-1.9000 cache size    86761, 2000000 req, miss ratio 0.1532, byte miss ratio 0.1532
io_traces.ns450 S3FIFO-0.9500-1.9000 cache size   173523, 2000000 req, miss ratio 0.1230, byte miss ratio 0.1230
io_traces.ns450 S3FIFO-0.0010-1.9000 cache size      216, 2000000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns450 S3FIFO-0.0010-1.9000 cache size      650, 2000000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns450 S3FIFO-0.0010-1.9000 cache size     2169, 2000000 req, miss ratio 0.6595, byte miss ratio 0.6595
io_traces.ns450 S3FIFO-0.0010-1.9000 cache size     6507, 2000000 req, miss ratio 0.5999, byte miss ratio 0.5999
io_traces.ns450 S3FIFO-0.0010-1.9000 cache size    21690, 2000000 req, miss ratio 0.3832, byte miss ratio 0.3832
io_traces.ns450 S3FIFO-0.0010-1.9000 cache size    43380, 2000000 req, miss ratio 0.1426, byte miss ratio 0.1426
io_traces.ns450 S3FIFO-0.0010-1.9000 cache size    86761, 2000000 req, miss ratio 0.1191, byte miss ratio 0.1191
io_traces.ns450 S3FIFO-0.0010-1.9000 cache size   173523, 2000000 req, miss ratio 0.1092, byte miss ratio 0.1092
io_traces.ns450 S3FIFO-0.6500-0.9000 cache size      216, 2000000 req, miss ratio 0.6699, byte miss ratio 0.6699
