tencentBlock.ns11569 S3FIFO-0.8500-0.9000 cache size     2299, 56534967 req, miss ratio 0.7916, byte miss ratio 0.7916
tencentBlock.ns11569 S3FIFO-0.8500-0.9000 cache size     6897, 56534967 req, miss ratio 0.6798, byte miss ratio 0.6798
tencentBlock.ns11569 S3FIFO-0.8500-0.9000 cache size    22993, 56534967 req, miss ratio 0.5817, byte miss ratio 0.5817
tencentBlock.ns11569 S3FIFO-0.8500-0.9000 cache size    68979, 56534967 req, miss ratio 0.4755, byte miss ratio 0.4755
tencentBlock.ns11569 S3FIFO-0.8500-0.9000 cache size   229931, 56534967 req, miss ratio 0.2527, byte miss ratio 0.2527
tencentBlock.ns11569 S3FIFO-0.8500-0.9000 cache size   459862, 56534967 req, miss ratio 0.1562, byte miss ratio 0.1562
tencentBlock.ns11569 S3FIFO-0.8500-0.9000 cache size   919724, 56534967 req, miss ratio 0.0810, byte miss ratio 0.0810
tencentBlock.ns11569 S3FIFO-0.8500-0.9000 cache size  1839448, 56534967 req, miss ratio 0.0456, byte miss ratio 0.0456
tencentBlock.ns11569 S3FIFO-0.2500-0.9000 cache size     2299, 56534967 req, miss ratio 0.7766, byte miss ratio 0.7766
tencentBlock.ns11569 S3FIFO-0.2500-0.9000 cache size     6897, 56534967 req, miss ratio 0.6672, byte miss ratio 0.6672
tencentBlock.ns11569 S3FIFO-0.2500-0.9000 cache size    22993, 56534967 req, miss ratio 0.5507, byte miss ratio 0.5507
tencentBlock.ns11569 S3FIFO-0.2500-0.9000 cache size    68979, 56534967 req, miss ratio 0.4376, byte miss ratio 0.4376
tencentBlock.ns11569 S3FIFO-0.2500-0.9000 cache size   229931, 56534967 req, miss ratio 0.2286, byte miss ratio 0.2286
tencentBlock.ns11569 S3FIFO-0.2500-0.9000 cache size   459862, 56534967 req, miss ratio 0.1326, byte miss ratio 0.1326
tencentBlock.ns11569 S3FIFO-0.2500-0.9000 cache size   919724, 56534967 req, miss ratio 0.0628, byte miss ratio 0.0628
tencentBlock.ns11569 S3FIFO-0.2500-0.9000 cache size  1839448, 56534967 req, miss ratio 0.0421, byte miss ratio 0.0421
tencentBlock.ns11569 S3FIFO-0.0250-0.9000 cache size     2299, 56534967 req, miss ratio 0.7905, byte miss ratio 0.7905
tencentBlock.ns11569 S3FIFO-0.0250-0.9000 cache size     6897, 56534967 req, miss ratio 0.7036, byte miss ratio 0.7036
tencentBlock.ns11569 S3FIFO-0.0250-0.9000 cache size    22993, 56534967 req, miss ratio 0.5886, byte miss ratio 0.5886
tencentBlock.ns11569 S3FIFO-0.0250-0.9000 cache size    68979, 56534967 req, miss ratio 0.4421, byte miss ratio 0.4421
tencentBlock.ns11569 S3FIFO-0.0250-0.9000 cache size   229931, 56534967 req, miss ratio 0.2330, byte miss ratio 0.2330
tencentBlock.ns11569 S3FIFO-0.0250-0.9000 cache size   459862, 56534967 req, miss ratio 0.1392, byte miss ratio 0.1392
tencentBlock.ns11569 S3FIFO-0.0250-0.9000 cache size   919724, 56534967 req, miss ratio 0.0611, byte miss ratio 0.0611
tencentBlock.ns11569 S3FIFO-0.0250-0.9000 cache size  1839448, 56534967 req, miss ratio 0.0423, byte miss ratio 0.0423
tencentBlock.ns11569 S3FIFO-0.2000-1.9000 cache size     2299, 56534967 req, miss ratio 0.7739, byte miss ratio 0.7739
tencentBlock.ns11569 S3FIFO-0.2000-1.9000 cache size     6897, 56534967 req, miss ratio 0.6690, byte miss ratio 0.6690
tencentBlock.ns11569 S3FIFO-0.2000-1.9000 cache size    22993, 56534967 req, miss ratio 0.5527, byte miss ratio 0.5527
tencentBlock.ns11569 S3FIFO-0.2000-1.9000 cache size    68979, 56534967 req, miss ratio 0.4415, byte miss ratio 0.4415
tencentBlock.ns11569 S3FIFO-0.2000-1.9000 cache size   229931, 56534967 req, miss ratio 0.2294, byte miss ratio 0.2294
tencentBlock.ns11569 S3FIFO-0.2000-1.9000 cache size   459862, 56534967 req, miss ratio 0.1331, byte miss ratio 0.1331
tencentBlock.ns11569 S3FIFO-0.2000-1.9000 cache size   919724, 56534967 req, miss ratio 0.0631, byte miss ratio 0.0631
tencentBlock.ns11569 S3FIFO-0.2000-1.9000 cache size  1839448, 56534967 req, miss ratio 0.0421, byte miss ratio 0.0421
tencentBlock.ns11569 S3FIFO-0.7500-1.9000 cache size     2299, 56534967 req, miss ratio 0.7850, byte miss ratio 0.7850
tencentBlock.ns11569 S3FIFO-0.7500-1.9000 cache size     6897, 56534967 req, miss ratio 0.6733, byte miss ratio 0.6733
tencentBlock.ns11569 S3FIFO-0.7500-1.9000 cache size    22993, 56534967 req, miss ratio 0.5748, byte miss ratio 0.5748
tencentBlock.ns11569 S3FIFO-0.7500-1.9000 cache size    68979, 56534967 req, miss ratio 0.4688, byte miss ratio 0.4688
tencentBlock.ns11569 S3FIFO-0.7500-1.9000 cache size   229931, 56534967 req, miss ratio 0.2444, byte miss ratio 0.2444
tencentBlock.ns11569 S3FIFO-0.7500-1.9000 cache size   459862, 56534967 req, miss ratio 0.1502, byte miss ratio 0.1502
tencentBlock.ns11569 S3FIFO-0.7500-1.9000 cache size   919724, 56534967 req, miss ratio 0.0774, byte miss ratio 0.0774
tencentBlock.ns11569 S3FIFO-0.7500-1.9000 cache size  1839448, 56534967 req, miss ratio 0.0437, byte miss ratio 0.0437
tencentBlock.ns11569 S3FIFO-0.6500-1.9000 cache size     2299, 56534967 req, miss ratio 0.7789, byte miss ratio 0.7789
tencentBlock.ns11569 S3FIFO-0.6500-1.9000 cache size     6897, 56534967 req, miss ratio 0.6672, byte miss ratio 0.6672
