cdn1_allcolo.ns610 S3FIFO-0.4000-0.9000 cache size       73, 9173813 req, miss ratio 0.0197, byte miss ratio 0.0197
cdn1_allcolo.ns610 S3FIFO-0.4000-0.9000 cache size      220, 9173813 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_allcolo.ns610 S3FIFO-0.4000-0.9000 cache size      735, 9173813 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_allcolo.ns610 S3FIFO-0.4000-0.9000 cache size     2206, 9173813 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_allcolo.ns610 S3FIFO-0.4000-0.9000 cache size     7355, 9173813 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns610 S3FIFO-0.4000-0.9000 cache size    14710, 9173813 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns610 S3FIFO-0.4000-0.9000 cache size    29420, 9173813 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns610 S3FIFO-0.4000-0.9000 cache size    58840, 9173813 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns610 S3FIFO-0.9900-1.9000 cache size       73, 9173813 req, miss ratio 0.0289, byte miss ratio 0.0289
cdn1_allcolo.ns610 S3FIFO-0.9900-1.9000 cache size      220, 9173813 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_allcolo.ns610 S3FIFO-0.9900-1.9000 cache size      735, 9173813 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_allcolo.ns610 S3FIFO-0.9900-1.9000 cache size     2206, 9173813 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_allcolo.ns610 S3FIFO-0.9900-1.9000 cache size     7355, 9173813 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_allcolo.ns610 S3FIFO-0.9900-1.9000 cache size    14710, 9173813 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns610 S3FIFO-0.9900-1.9000 cache size    29420, 9173813 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns610 S3FIFO-0.9900-1.9000 cache size    58840, 9173813 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns610 S3FIFO-0.8000-1.9000 cache size       73, 9173813 req, miss ratio 0.0253, byte miss ratio 0.0253
cdn1_allcolo.ns610 S3FIFO-0.8000-1.9000 cache size      220, 9173813 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_allcolo.ns610 S3FIFO-0.8000-1.9000 cache size      735, 9173813 req, miss ratio 0.0091, byte miss ratio 0.0091
cdn1_allcolo.ns610 S3FIFO-0.8000-1.9000 cache size     2206, 9173813 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_allcolo.ns610 S3FIFO-0.8000-1.9000 cache size     7355, 9173813 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_allcolo.ns610 S3FIFO-0.8000-1.9000 cache size    14710, 9173813 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns610 S3FIFO-0.8000-1.9000 cache size    29420, 9173813 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns610 S3FIFO-0.8000-1.9000 cache size    58840, 9173813 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns610 S3FIFO-0.8500-1.9000 cache size       73, 9173813 req, miss ratio 0.0262, byte miss ratio 0.0262
cdn1_allcolo.ns610 S3FIFO-0.8500-1.9000 cache size      220, 9173813 req, miss ratio 0.0128, byte miss ratio 0.0128
cdn1_allcolo.ns610 S3FIFO-0.8500-1.9000 cache size      735, 9173813 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_allcolo.ns610 S3FIFO-0.8500-1.9000 cache size     2206, 9173813 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_allcolo.ns610 S3FIFO-0.8500-1.9000 cache size     7355, 9173813 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_allcolo.ns610 S3FIFO-0.8500-1.9000 cache size    14710, 9173813 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns610 S3FIFO-0.8500-1.9000 cache size    29420, 9173813 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns610 S3FIFO-0.8500-1.9000 cache size    58840, 9173813 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns610 S3FIFO-0.6500-0.9000 cache size       73, 9173813 req, miss ratio 0.0229, byte miss ratio 0.0229
cdn1_allcolo.ns610 S3FIFO-0.6500-0.9000 cache size      220, 9173813 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns610 S3FIFO-0.6500-0.9000 cache size      735, 9173813 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_allcolo.ns610 S3FIFO-0.6500-0.9000 cache size     2206, 9173813 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_allcolo.ns610 S3FIFO-0.6500-0.9000 cache size     7355, 9173813 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns610 S3FIFO-0.6500-0.9000 cache size    14710, 9173813 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns610 S3FIFO-0.6500-0.9000 cache size    29420, 9173813 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns610 S3FIFO-0.6500-0.9000 cache size    58840, 9173813 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns610 S3FIFO-0.5000-0.9000 cache size       73, 9173813 req, miss ratio 0.0209, byte miss ratio 0.0209
cdn1_allcolo.ns610 S3FIFO-0.5000-0.9000 cache size      220, 9173813 req, miss ratio 0.0105, byte miss ratio 0.0105
cdn1_allcolo.ns610 S3FIFO-0.5000-0.9000 cache size      735, 9173813 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_allcolo.ns610 S3FIFO-0.5000-0.9000 cache size     2206, 9173813 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_allcolo.ns610 S3FIFO-0.5000-0.9000 cache size     7355, 9173813 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns610 S3FIFO-0.5000-0.9000 cache size    14710, 9173813 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns610 S3FIFO-0.5000-0.9000 cache size    29420, 9173813 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns610 S3FIFO-0.5000-0.9000 cache size    58840, 9173813 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns610 S3FIFO-0.4000-1.9000 cache size       73, 9173813 req, miss ratio 0.0197, byte miss ratio 0.0197
cdn1_allcolo.ns610 S3FIFO-0.4000-1.9000 cache size      220, 9173813 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_allcolo.ns610 S3FIFO-0.4000-1.9000 cache size      735, 9173813 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_allcolo.ns610 S3FIFO-0.4000-1.9000 cache size     2206, 9173813 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_allcolo.ns610 S3FIFO-0.4000-1.9000 cache size     7355, 9173813 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns610 S3FIFO-0.4000-1.9000 cache size    14710, 9173813 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns610 S3FIFO-0.4000-1.9000 cache size    29420, 9173813 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns610 S3FIFO-0.4000-1.9000 cache size    58840, 9173813 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns610 S3FIFO-0.7000-1.9000 cache size       73, 9173813 req, miss ratio 0.0237, byte miss ratio 0.0237
cdn1_allcolo.ns610 S3FIFO-0.7000-1.9000 cache size      220, 9173813 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_allcolo.ns610 S3FIFO-0.7000-1.9000 cache size      735, 9173813 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns610 S3FIFO-0.7000-1.9000 cache size     2206, 9173813 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_allcolo.ns610 S3FIFO-0.7000-1.9000 cache size     7355, 9173813 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_allcolo.ns610 S3FIFO-0.7000-1.9000 cache size    14710, 9173813 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns610 S3FIFO-0.7000-1.9000 cache size    29420, 9173813 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns610 S3FIFO-0.7000-1.9000 cache size    58840, 9173813 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns610 S3FIFO-0.1500-1.9000 cache size       73, 9173813 req, miss ratio 0.0170, byte miss ratio 0.0170
cdn1_allcolo.ns610 S3FIFO-0.1500-1.9000 cache size      220, 9173813 req, miss ratio 0.0095, byte miss ratio 0.0095
cdn1_allcolo.ns610 S3FIFO-0.1500-1.9000 cache size      735, 9173813 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_allcolo.ns610 S3FIFO-0.1500-1.9000 cache size     2206, 9173813 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_allcolo.ns610 S3FIFO-0.1500-1.9000 cache size     7355, 9173813 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns610 S3FIFO-0.1500-1.9000 cache size    14710, 9173813 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns610 S3FIFO-0.1500-1.9000 cache size    29420, 9173813 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns610 S3FIFO-0.1500-1.9000 cache size    58840, 9173813 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns610 S3FIFO-0.5500-1.9000 cache size       73, 9173813 req, miss ratio 0.0216, byte miss ratio 0.0216
