cdn1_allcolo.ns6277 S3FIFO-0.0500-1.9000 cache size       10, 1061826 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns6277 S3FIFO-0.0500-1.9000 cache size       33, 1061826 req, miss ratio 0.2813, byte miss ratio 0.2813
cdn1_allcolo.ns6277 S3FIFO-0.0500-1.9000 cache size      101, 1061826 req, miss ratio 0.1801, byte miss ratio 0.1801
cdn1_allcolo.ns6277 S3FIFO-0.0500-1.9000 cache size      338, 1061826 req, miss ratio 0.0749, byte miss ratio 0.0749
cdn1_allcolo.ns6277 S3FIFO-0.0500-1.9000 cache size      677, 1061826 req, miss ratio 0.0348, byte miss ratio 0.0348
cdn1_allcolo.ns6277 S3FIFO-0.0500-1.9000 cache size     1354, 1061826 req, miss ratio 0.0104, byte miss ratio 0.0104
cdn1_allcolo.ns6277 S3FIFO-0.0500-1.9000 cache size     2708, 1061826 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns6277 S3FIFO-0.6500-0.9000 cache size       10, 1061826 req, miss ratio 0.3764, byte miss ratio 0.3764
cdn1_allcolo.ns6277 S3FIFO-0.6500-0.9000 cache size       33, 1061826 req, miss ratio 0.3060, byte miss ratio 0.3060
cdn1_allcolo.ns6277 S3FIFO-0.6500-0.9000 cache size      101, 1061826 req, miss ratio 0.2145, byte miss ratio 0.2145
cdn1_allcolo.ns6277 S3FIFO-0.6500-0.9000 cache size      338, 1061826 req, miss ratio 0.0978, byte miss ratio 0.0978
cdn1_allcolo.ns6277 S3FIFO-0.6500-0.9000 cache size      677, 1061826 req, miss ratio 0.0459, byte miss ratio 0.0459
cdn1_allcolo.ns6277 S3FIFO-0.6500-0.9000 cache size     1354, 1061826 req, miss ratio 0.0154, byte miss ratio 0.0154
cdn1_allcolo.ns6277 S3FIFO-0.6500-0.9000 cache size     2708, 1061826 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns6277 S3FIFO-0.3000-1.9000 cache size       10, 1061826 req, miss ratio 0.3693, byte miss ratio 0.3693
cdn1_allcolo.ns6277 S3FIFO-0.3000-1.9000 cache size       33, 1061826 req, miss ratio 0.2859, byte miss ratio 0.2859
cdn1_allcolo.ns6277 S3FIFO-0.3000-1.9000 cache size      101, 1061826 req, miss ratio 0.1942, byte miss ratio 0.1942
cdn1_allcolo.ns6277 S3FIFO-0.3000-1.9000 cache size      338, 1061826 req, miss ratio 0.0831, byte miss ratio 0.0831
cdn1_allcolo.ns6277 S3FIFO-0.3000-1.9000 cache size      677, 1061826 req, miss ratio 0.0385, byte miss ratio 0.0385
cdn1_allcolo.ns6277 S3FIFO-0.3000-1.9000 cache size     1354, 1061826 req, miss ratio 0.0123, byte miss ratio 0.0123
cdn1_allcolo.ns6277 S3FIFO-0.3000-1.9000 cache size     2708, 1061826 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns6277 S3FIFO-0.4000-1.9000 cache size       10, 1061826 req, miss ratio 0.3710, byte miss ratio 0.3710
cdn1_allcolo.ns6277 S3FIFO-0.4000-1.9000 cache size       33, 1061826 req, miss ratio 0.2938, byte miss ratio 0.2938
cdn1_allcolo.ns6277 S3FIFO-0.4000-1.9000 cache size      101, 1061826 req, miss ratio 0.2002, byte miss ratio 0.2002
cdn1_allcolo.ns6277 S3FIFO-0.4000-1.9000 cache size      338, 1061826 req, miss ratio 0.0869, byte miss ratio 0.0869
cdn1_allcolo.ns6277 S3FIFO-0.4000-1.9000 cache size      677, 1061826 req, miss ratio 0.0401, byte miss ratio 0.0401
