tencentBlock.ns12704 S3FIFO-0.1000-0.9000 cache size     2908, 55860119 req, miss ratio 0.7783, byte miss ratio 0.7783
tencentBlock.ns12704 S3FIFO-0.1000-0.9000 cache size     8725, 55860119 req, miss ratio 0.6685, byte miss ratio 0.6685
tencentBlock.ns12704 S3FIFO-0.1000-0.9000 cache size    29085, 55860119 req, miss ratio 0.5318, byte miss ratio 0.5318
tencentBlock.ns12704 S3FIFO-0.1000-0.9000 cache size    87257, 55860119 req, miss ratio 0.3667, byte miss ratio 0.3667
tencentBlock.ns12704 S3FIFO-0.1000-0.9000 cache size   290859, 55860119 req, miss ratio 0.1846, byte miss ratio 0.1846
tencentBlock.ns12704 S3FIFO-0.1000-0.9000 cache size   581719, 55860119 req, miss ratio 0.1080, byte miss ratio 0.1080
tencentBlock.ns12704 S3FIFO-0.1000-0.9000 cache size  1163439, 55860119 req, miss ratio 0.0716, byte miss ratio 0.0716
tencentBlock.ns12704 S3FIFO-0.1000-0.9000 cache size  2326879, 55860119 req, miss ratio 0.0541, byte miss ratio 0.0541
tencentBlock.ns12704 S3FIFO-0.8000-0.9000 cache size     2908, 55860119 req, miss ratio 0.7699, byte miss ratio 0.7699
tencentBlock.ns12704 S3FIFO-0.8000-0.9000 cache size     8725, 55860119 req, miss ratio 0.6876, byte miss ratio 0.6876
tencentBlock.ns12704 S3FIFO-0.8000-0.9000 cache size    29085, 55860119 req, miss ratio 0.5675, byte miss ratio 0.5675
tencentBlock.ns12704 S3FIFO-0.8000-0.9000 cache size    87257, 55860119 req, miss ratio 0.4000, byte miss ratio 0.4000
tencentBlock.ns12704 S3FIFO-0.8000-0.9000 cache size   290859, 55860119 req, miss ratio 0.2159, byte miss ratio 0.2159
tencentBlock.ns12704 S3FIFO-0.8000-0.9000 cache size   581719, 55860119 req, miss ratio 0.1351, byte miss ratio 0.1351
tencentBlock.ns12704 S3FIFO-0.8000-0.9000 cache size  1163439, 55860119 req, miss ratio 0.0821, byte miss ratio 0.0821
tencentBlock.ns12704 S3FIFO-0.8000-0.9000 cache size  2326879, 55860119 req, miss ratio 0.0567, byte miss ratio 0.0567
