tencentBlock.ns19067 S3FIFO-0.7500-1.9000 cache size      623, 3914028 req, miss ratio 0.6022, byte miss ratio 0.6022
tencentBlock.ns19067 S3FIFO-0.7500-1.9000 cache size     1870, 3914028 req, miss ratio 0.5664, byte miss ratio 0.5664
tencentBlock.ns19067 S3FIFO-0.7500-1.9000 cache size     6236, 3914028 req, miss ratio 0.5230, byte miss ratio 0.5230
tencentBlock.ns19067 S3FIFO-0.7500-1.9000 cache size    18708, 3914028 req, miss ratio 0.4897, byte miss ratio 0.4897
tencentBlock.ns19067 S3FIFO-0.7500-1.9000 cache size    62360, 3914028 req, miss ratio 0.4047, byte miss ratio 0.4047
tencentBlock.ns19067 S3FIFO-0.7500-1.9000 cache size   124720, 3914028 req, miss ratio 0.3179, byte miss ratio 0.3179
tencentBlock.ns19067 S3FIFO-0.7500-1.9000 cache size   249440, 3914028 req, miss ratio 0.2226, byte miss ratio 0.2226
tencentBlock.ns19067 S3FIFO-0.7500-1.9000 cache size   498880, 3914028 req, miss ratio 0.1699, byte miss ratio 0.1699
tencentBlock.ns19067 S3FIFO-0.0010-1.9000 cache size      623, 3914028 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns19067 S3FIFO-0.0010-1.9000 cache size     1870, 3914028 req, miss ratio 0.5580, byte miss ratio 0.5580
tencentBlock.ns19067 S3FIFO-0.0010-1.9000 cache size     6236, 3914028 req, miss ratio 0.5234, byte miss ratio 0.5234
tencentBlock.ns19067 S3FIFO-0.0010-1.9000 cache size    18708, 3914028 req, miss ratio 0.4717, byte miss ratio 0.4717
tencentBlock.ns19067 S3FIFO-0.0010-1.9000 cache size    62360, 3914028 req, miss ratio 0.3699, byte miss ratio 0.3699
tencentBlock.ns19067 S3FIFO-0.0010-1.9000 cache size   124720, 3914028 req, miss ratio 0.2659, byte miss ratio 0.2659
tencentBlock.ns19067 S3FIFO-0.0010-1.9000 cache size   249440, 3914028 req, miss ratio 0.1984, byte miss ratio 0.1984
tencentBlock.ns19067 S3FIFO-0.0010-1.9000 cache size   498880, 3914028 req, miss ratio 0.1634, byte miss ratio 0.1634
