cdn1_allcolo.ns2176 S3FIFO-0.8000-1.9000 cache size        7, 2132279 req, miss ratio 0.5707, byte miss ratio 0.5707
cdn1_allcolo.ns2176 S3FIFO-0.8000-1.9000 cache size       22, 2132279 req, miss ratio 0.4441, byte miss ratio 0.4441
cdn1_allcolo.ns2176 S3FIFO-0.8000-1.9000 cache size       74, 2132279 req, miss ratio 0.2803, byte miss ratio 0.2803
cdn1_allcolo.ns2176 S3FIFO-0.8000-1.9000 cache size      224, 2132279 req, miss ratio 0.1346, byte miss ratio 0.1346
cdn1_allcolo.ns2176 S3FIFO-0.8000-1.9000 cache size      747, 2132279 req, miss ratio 0.0382, byte miss ratio 0.0382
cdn1_allcolo.ns2176 S3FIFO-0.8000-1.9000 cache size     1495, 2132279 req, miss ratio 0.0152, byte miss ratio 0.0152
cdn1_allcolo.ns2176 S3FIFO-0.8000-1.9000 cache size     2991, 2132279 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns2176 S3FIFO-0.8000-1.9000 cache size     5983, 2132279 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_allcolo.ns2176 S3FIFO-0.7000-0.9000 cache size        7, 2132279 req, miss ratio 0.5425, byte miss ratio 0.5425
cdn1_allcolo.ns2176 S3FIFO-0.7000-0.9000 cache size       22, 2132279 req, miss ratio 0.4260, byte miss ratio 0.4260
cdn1_allcolo.ns2176 S3FIFO-0.7000-0.9000 cache size       74, 2132279 req, miss ratio 0.2675, byte miss ratio 0.2675
cdn1_allcolo.ns2176 S3FIFO-0.7000-0.9000 cache size      224, 2132279 req, miss ratio 0.1304, byte miss ratio 0.1304
cdn1_allcolo.ns2176 S3FIFO-0.7000-0.9000 cache size      747, 2132279 req, miss ratio 0.0363, byte miss ratio 0.0363
cdn1_allcolo.ns2176 S3FIFO-0.7000-0.9000 cache size     1495, 2132279 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_allcolo.ns2176 S3FIFO-0.7000-0.9000 cache size     2991, 2132279 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_allcolo.ns2176 S3FIFO-0.7000-0.9000 cache size     5983, 2132279 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns2176 S3FIFO-0.8000-0.9000 cache size        7, 2132279 req, miss ratio 0.5643, byte miss ratio 0.5643
cdn1_allcolo.ns2176 S3FIFO-0.8000-0.9000 cache size       22, 2132279 req, miss ratio 0.4399, byte miss ratio 0.4399
cdn1_allcolo.ns2176 S3FIFO-0.8000-0.9000 cache size       74, 2132279 req, miss ratio 0.2808, byte miss ratio 0.2808
cdn1_allcolo.ns2176 S3FIFO-0.8000-0.9000 cache size      224, 2132279 req, miss ratio 0.1374, byte miss ratio 0.1374
cdn1_allcolo.ns2176 S3FIFO-0.8000-0.9000 cache size      747, 2132279 req, miss ratio 0.0390, byte miss ratio 0.0390
cdn1_allcolo.ns2176 S3FIFO-0.8000-0.9000 cache size     1495, 2132279 req, miss ratio 0.0154, byte miss ratio 0.0154
cdn1_allcolo.ns2176 S3FIFO-0.8000-0.9000 cache size     2991, 2132279 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns2176 S3FIFO-0.8000-0.9000 cache size     5983, 2132279 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_allcolo.ns2176 S3FIFO-0.4000-0.9000 cache size        7, 2132279 req, miss ratio 0.5108, byte miss ratio 0.5108
cdn1_allcolo.ns2176 S3FIFO-0.4000-0.9000 cache size       22, 2132279 req, miss ratio 0.3816, byte miss ratio 0.3816
cdn1_allcolo.ns2176 S3FIFO-0.4000-0.9000 cache size       74, 2132279 req, miss ratio 0.2370, byte miss ratio 0.2370
cdn1_allcolo.ns2176 S3FIFO-0.4000-0.9000 cache size      224, 2132279 req, miss ratio 0.1116, byte miss ratio 0.1116
cdn1_allcolo.ns2176 S3FIFO-0.4000-0.9000 cache size      747, 2132279 req, miss ratio 0.0301, byte miss ratio 0.0301
cdn1_allcolo.ns2176 S3FIFO-0.4000-0.9000 cache size     1495, 2132279 req, miss ratio 0.0114, byte miss ratio 0.0114
cdn1_allcolo.ns2176 S3FIFO-0.4000-0.9000 cache size     2991, 2132279 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_allcolo.ns2176 S3FIFO-0.4000-0.9000 cache size     5983, 2132279 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns2176 S3FIFO-0.2500-0.9000 cache size        7, 2132279 req, miss ratio 0.4987, byte miss ratio 0.4987
cdn1_allcolo.ns2176 S3FIFO-0.2500-0.9000 cache size       22, 2132279 req, miss ratio 0.3657, byte miss ratio 0.3657
cdn1_allcolo.ns2176 S3FIFO-0.2500-0.9000 cache size       74, 2132279 req, miss ratio 0.2231, byte miss ratio 0.2231
cdn1_allcolo.ns2176 S3FIFO-0.2500-0.9000 cache size      224, 2132279 req, miss ratio 0.1026, byte miss ratio 0.1026
cdn1_allcolo.ns2176 S3FIFO-0.2500-0.9000 cache size      747, 2132279 req, miss ratio 0.0273, byte miss ratio 0.0273
cdn1_allcolo.ns2176 S3FIFO-0.2500-0.9000 cache size     1495, 2132279 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_allcolo.ns2176 S3FIFO-0.2500-0.9000 cache size     2991, 2132279 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_allcolo.ns2176 S3FIFO-0.2500-0.9000 cache size     5983, 2132279 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns2176 S3FIFO-0.1000-1.9000 cache size        7, 2132279 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2176 S3FIFO-0.1000-1.9000 cache size       22, 2132279 req, miss ratio 0.3599, byte miss ratio 0.3599
cdn1_allcolo.ns2176 S3FIFO-0.1000-1.9000 cache size       74, 2132279 req, miss ratio 0.2178, byte miss ratio 0.2178
cdn1_allcolo.ns2176 S3FIFO-0.1000-1.9000 cache size      224, 2132279 req, miss ratio 0.0971, byte miss ratio 0.0971
cdn1_allcolo.ns2176 S3FIFO-0.1000-1.9000 cache size      747, 2132279 req, miss ratio 0.0252, byte miss ratio 0.0252
cdn1_allcolo.ns2176 S3FIFO-0.1000-1.9000 cache size     1495, 2132279 req, miss ratio 0.0090, byte miss ratio 0.0090
cdn1_allcolo.ns2176 S3FIFO-0.1000-1.9000 cache size     2991, 2132279 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns2176 S3FIFO-0.1000-1.9000 cache size     5983, 2132279 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns2176 S3FIFO-0.1500-0.9000 cache size        7, 2132279 req, miss ratio 0.4987, byte miss ratio 0.4987
cdn1_allcolo.ns2176 S3FIFO-0.1500-0.9000 cache size       22, 2132279 req, miss ratio 0.3565, byte miss ratio 0.3565
cdn1_allcolo.ns2176 S3FIFO-0.1500-0.9000 cache size       74, 2132279 req, miss ratio 0.2148, byte miss ratio 0.2148
cdn1_allcolo.ns2176 S3FIFO-0.1500-0.9000 cache size      224, 2132279 req, miss ratio 0.0961, byte miss ratio 0.0961
cdn1_allcolo.ns2176 S3FIFO-0.1500-0.9000 cache size      747, 2132279 req, miss ratio 0.0256, byte miss ratio 0.0256
cdn1_allcolo.ns2176 S3FIFO-0.1500-0.9000 cache size     1495, 2132279 req, miss ratio 0.0093, byte miss ratio 0.0093
cdn1_allcolo.ns2176 S3FIFO-0.1500-0.9000 cache size     2991, 2132279 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_allcolo.ns2176 S3FIFO-0.1500-0.9000 cache size     5983, 2132279 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns2176 S3FIFO-0.3000-0.9000 cache size        7, 2132279 req, miss ratio 0.5108, byte miss ratio 0.5108
cdn1_allcolo.ns2176 S3FIFO-0.3000-0.9000 cache size       22, 2132279 req, miss ratio 0.3706, byte miss ratio 0.3706
cdn1_allcolo.ns2176 S3FIFO-0.3000-0.9000 cache size       74, 2132279 req, miss ratio 0.2280, byte miss ratio 0.2280
