cdn1_allcolo.ns1306 S3FIFO-0.0250-1.9000 cache size       84, 1318008 req, miss ratio 0.2380, byte miss ratio 0.2380
cdn1_allcolo.ns1306 S3FIFO-0.0250-1.9000 cache size      252, 1318008 req, miss ratio 0.1993, byte miss ratio 0.1993
cdn1_allcolo.ns1306 S3FIFO-0.0250-1.9000 cache size      840, 1318008 req, miss ratio 0.1568, byte miss ratio 0.1568
cdn1_allcolo.ns1306 S3FIFO-0.0250-1.9000 cache size     2522, 1318008 req, miss ratio 0.1210, byte miss ratio 0.1210
cdn1_allcolo.ns1306 S3FIFO-0.0250-1.9000 cache size     8409, 1318008 req, miss ratio 0.0882, byte miss ratio 0.0882
cdn1_allcolo.ns1306 S3FIFO-0.0250-1.9000 cache size    16819, 1318008 req, miss ratio 0.0738, byte miss ratio 0.0738
cdn1_allcolo.ns1306 S3FIFO-0.0250-1.9000 cache size    33638, 1318008 req, miss ratio 0.0672, byte miss ratio 0.0672
cdn1_allcolo.ns1306 S3FIFO-0.0250-1.9000 cache size    67276, 1318008 req, miss ratio 0.0641, byte miss ratio 0.0641
cdn1_allcolo.ns1306 S3FIFO-0.0500-0.9000 cache size       84, 1318008 req, miss ratio 0.2381, byte miss ratio 0.2381
cdn1_allcolo.ns1306 S3FIFO-0.0500-0.9000 cache size      252, 1318008 req, miss ratio 0.1994, byte miss ratio 0.1994
cdn1_allcolo.ns1306 S3FIFO-0.0500-0.9000 cache size      840, 1318008 req, miss ratio 0.1564, byte miss ratio 0.1564
cdn1_allcolo.ns1306 S3FIFO-0.0500-0.9000 cache size     2522, 1318008 req, miss ratio 0.1207, byte miss ratio 0.1207
cdn1_allcolo.ns1306 S3FIFO-0.0500-0.9000 cache size     8409, 1318008 req, miss ratio 0.0885, byte miss ratio 0.0885
cdn1_allcolo.ns1306 S3FIFO-0.0500-0.9000 cache size    16819, 1318008 req, miss ratio 0.0740, byte miss ratio 0.0740
cdn1_allcolo.ns1306 S3FIFO-0.0500-0.9000 cache size    33638, 1318008 req, miss ratio 0.0672, byte miss ratio 0.0672
cdn1_allcolo.ns1306 S3FIFO-0.0500-0.9000 cache size    67276, 1318008 req, miss ratio 0.0641, byte miss ratio 0.0641
cdn1_allcolo.ns1306 S3FIFO-0.9000-1.9000 cache size       84, 1318008 req, miss ratio 0.2683, byte miss ratio 0.2683
cdn1_allcolo.ns1306 S3FIFO-0.9000-1.9000 cache size      252, 1318008 req, miss ratio 0.2231, byte miss ratio 0.2231
cdn1_allcolo.ns1306 S3FIFO-0.9000-1.9000 cache size      840, 1318008 req, miss ratio 0.1814, byte miss ratio 0.1814
cdn1_allcolo.ns1306 S3FIFO-0.9000-1.9000 cache size     2522, 1318008 req, miss ratio 0.1451, byte miss ratio 0.1451
cdn1_allcolo.ns1306 S3FIFO-0.9000-1.9000 cache size     8409, 1318008 req, miss ratio 0.1089, byte miss ratio 0.1089
cdn1_allcolo.ns1306 S3FIFO-0.9000-1.9000 cache size    16819, 1318008 req, miss ratio 0.0912, byte miss ratio 0.0912
cdn1_allcolo.ns1306 S3FIFO-0.9000-1.9000 cache size    33638, 1318008 req, miss ratio 0.0752, byte miss ratio 0.0752
cdn1_allcolo.ns1306 S3FIFO-0.9000-1.9000 cache size    67276, 1318008 req, miss ratio 0.0655, byte miss ratio 0.0655
cdn1_allcolo.ns1306 S3FIFO-0.5000-0.9000 cache size       84, 1318008 req, miss ratio 0.2455, byte miss ratio 0.2455
cdn1_allcolo.ns1306 S3FIFO-0.5000-0.9000 cache size      252, 1318008 req, miss ratio 0.2051, byte miss ratio 0.2051
cdn1_allcolo.ns1306 S3FIFO-0.5000-0.9000 cache size      840, 1318008 req, miss ratio 0.1650, byte miss ratio 0.1650
cdn1_allcolo.ns1306 S3FIFO-0.5000-0.9000 cache size     2522, 1318008 req, miss ratio 0.1303, byte miss ratio 0.1303
cdn1_allcolo.ns1306 S3FIFO-0.5000-0.9000 cache size     8409, 1318008 req, miss ratio 0.0961, byte miss ratio 0.0961
cdn1_allcolo.ns1306 S3FIFO-0.5000-0.9000 cache size    16819, 1318008 req, miss ratio 0.0795, byte miss ratio 0.0795
cdn1_allcolo.ns1306 S3FIFO-0.5000-0.9000 cache size    33638, 1318008 req, miss ratio 0.0685, byte miss ratio 0.0685
cdn1_allcolo.ns1306 S3FIFO-0.5000-0.9000 cache size    67276, 1318008 req, miss ratio 0.0641, byte miss ratio 0.0641
