tencentBlock.ns9855 S3FIFO-0.1000-0.9000 cache size     2783, 39356966 req, miss ratio 0.7358, byte miss ratio 0.7358
tencentBlock.ns9855 S3FIFO-0.1000-0.9000 cache size     8349, 39356966 req, miss ratio 0.6486, byte miss ratio 0.6486
tencentBlock.ns9855 S3FIFO-0.1000-0.9000 cache size    27832, 39356966 req, miss ratio 0.5132, byte miss ratio 0.5132
tencentBlock.ns9855 S3FIFO-0.1000-0.9000 cache size    83496, 39356966 req, miss ratio 0.3745, byte miss ratio 0.3745
tencentBlock.ns9855 S3FIFO-0.1000-0.9000 cache size   278322, 39356966 req, miss ratio 0.2101, byte miss ratio 0.2101
tencentBlock.ns9855 S3FIFO-0.1000-0.9000 cache size   556644, 39356966 req, miss ratio 0.1307, byte miss ratio 0.1307
tencentBlock.ns9855 S3FIFO-0.1000-0.9000 cache size  1113288, 39356966 req, miss ratio 0.0927, byte miss ratio 0.0927
tencentBlock.ns9855 S3FIFO-0.1000-0.9000 cache size  2226576, 39356966 req, miss ratio 0.0735, byte miss ratio 0.0735
tencentBlock.ns9855 S3FIFO-0.9500-1.9000 cache size     2783, 39356966 req, miss ratio 0.7331, byte miss ratio 0.7331
tencentBlock.ns9855 S3FIFO-0.9500-1.9000 cache size     8349, 39356966 req, miss ratio 0.6706, byte miss ratio 0.6706
tencentBlock.ns9855 S3FIFO-0.9500-1.9000 cache size    27832, 39356966 req, miss ratio 0.5535, byte miss ratio 0.5535
tencentBlock.ns9855 S3FIFO-0.9500-1.9000 cache size    83496, 39356966 req, miss ratio 0.3974, byte miss ratio 0.3974
tencentBlock.ns9855 S3FIFO-0.9500-1.9000 cache size   278322, 39356966 req, miss ratio 0.2567, byte miss ratio 0.2567
tencentBlock.ns9855 S3FIFO-0.9500-1.9000 cache size   556644, 39356966 req, miss ratio 0.1721, byte miss ratio 0.1721
tencentBlock.ns9855 S3FIFO-0.9500-1.9000 cache size  1113288, 39356966 req, miss ratio 0.1120, byte miss ratio 0.1120
tencentBlock.ns9855 S3FIFO-0.9500-1.9000 cache size  2226576, 39356966 req, miss ratio 0.0794, byte miss ratio 0.0794
tencentBlock.ns9855 S3FIFO-0.9900-0.9000 cache size     2783, 39356966 req, miss ratio 0.7354, byte miss ratio 0.7354
tencentBlock.ns9855 S3FIFO-0.9900-0.9000 cache size     8349, 39356966 req, miss ratio 0.6740, byte miss ratio 0.6740
tencentBlock.ns9855 S3FIFO-0.9900-0.9000 cache size    27832, 39356966 req, miss ratio 0.5595, byte miss ratio 0.5595
tencentBlock.ns9855 S3FIFO-0.9900-0.9000 cache size    83496, 39356966 req, miss ratio 0.4022, byte miss ratio 0.4022
tencentBlock.ns9855 S3FIFO-0.9900-0.9000 cache size   278322, 39356966 req, miss ratio 0.2594, byte miss ratio 0.2594
tencentBlock.ns9855 S3FIFO-0.9900-0.9000 cache size   556644, 39356966 req, miss ratio 0.1738, byte miss ratio 0.1738
tencentBlock.ns9855 S3FIFO-0.9900-0.9000 cache size  1113288, 39356966 req, miss ratio 0.1136, byte miss ratio 0.1136
