tencentBlock.ns15791 S3FIFO-0.1000-0.9000 cache size       79, 2108484 req, miss ratio 0.4091, byte miss ratio 0.4091
tencentBlock.ns15791 S3FIFO-0.1000-0.9000 cache size      239, 2108484 req, miss ratio 0.2744, byte miss ratio 0.2744
tencentBlock.ns15791 S3FIFO-0.1000-0.9000 cache size      798, 2108484 req, miss ratio 0.2332, byte miss ratio 0.2332
tencentBlock.ns15791 S3FIFO-0.1000-0.9000 cache size     2395, 2108484 req, miss ratio 0.2208, byte miss ratio 0.2208
tencentBlock.ns15791 S3FIFO-0.1000-0.9000 cache size     7984, 2108484 req, miss ratio 0.2065, byte miss ratio 0.2065
tencentBlock.ns15791 S3FIFO-0.1000-0.9000 cache size    15968, 2108484 req, miss ratio 0.1859, byte miss ratio 0.1859
tencentBlock.ns15791 S3FIFO-0.1000-0.9000 cache size    31937, 2108484 req, miss ratio 0.1463, byte miss ratio 0.1463
tencentBlock.ns15791 S3FIFO-0.1000-0.9000 cache size    63874, 2108484 req, miss ratio 0.0408, byte miss ratio 0.0408
tencentBlock.ns15791 S3FIFO-0.6000-1.9000 cache size       79, 2108484 req, miss ratio 0.5331, byte miss ratio 0.5331
tencentBlock.ns15791 S3FIFO-0.6000-1.9000 cache size      239, 2108484 req, miss ratio 0.3282, byte miss ratio 0.3282
tencentBlock.ns15791 S3FIFO-0.6000-1.9000 cache size      798, 2108484 req, miss ratio 0.2359, byte miss ratio 0.2359
tencentBlock.ns15791 S3FIFO-0.6000-1.9000 cache size     2395, 2108484 req, miss ratio 0.2232, byte miss ratio 0.2232
tencentBlock.ns15791 S3FIFO-0.6000-1.9000 cache size     7984, 2108484 req, miss ratio 0.2191, byte miss ratio 0.2191
tencentBlock.ns15791 S3FIFO-0.6000-1.9000 cache size    15968, 2108484 req, miss ratio 0.2196, byte miss ratio 0.2196
tencentBlock.ns15791 S3FIFO-0.6000-1.9000 cache size    31937, 2108484 req, miss ratio 0.1716, byte miss ratio 0.1716
tencentBlock.ns15791 S3FIFO-0.6000-1.9000 cache size    63874, 2108484 req, miss ratio 0.0554, byte miss ratio 0.0554
tencentBlock.ns15791 S3FIFO-0.6500-0.9000 cache size       79, 2108484 req, miss ratio 0.5354, byte miss ratio 0.5354
tencentBlock.ns15791 S3FIFO-0.6500-0.9000 cache size      239, 2108484 req, miss ratio 0.3382, byte miss ratio 0.3382
tencentBlock.ns15791 S3FIFO-0.6500-0.9000 cache size      798, 2108484 req, miss ratio 0.2373, byte miss ratio 0.2373
tencentBlock.ns15791 S3FIFO-0.6500-0.9000 cache size     2395, 2108484 req, miss ratio 0.2242, byte miss ratio 0.2242
tencentBlock.ns15791 S3FIFO-0.6500-0.9000 cache size     7984, 2108484 req, miss ratio 0.2194, byte miss ratio 0.2194
tencentBlock.ns15791 S3FIFO-0.6500-0.9000 cache size    15968, 2108484 req, miss ratio 0.2129, byte miss ratio 0.2129
tencentBlock.ns15791 S3FIFO-0.6500-0.9000 cache size    31937, 2108484 req, miss ratio 0.1686, byte miss ratio 0.1686
tencentBlock.ns15791 S3FIFO-0.6500-0.9000 cache size    63874, 2108484 req, miss ratio 0.0568, byte miss ratio 0.0568
