cdn1_allcolo.ns1880 S3FIFO-0.3000-1.9000 cache size      680, 1420914 req, miss ratio 0.5090, byte miss ratio 0.5090
cdn1_allcolo.ns1880 S3FIFO-0.3000-1.9000 cache size     2040, 1420914 req, miss ratio 0.5029, byte miss ratio 0.5029
cdn1_allcolo.ns1880 S3FIFO-0.3000-1.9000 cache size     6802, 1420914 req, miss ratio 0.4894, byte miss ratio 0.4894
cdn1_allcolo.ns1880 S3FIFO-0.3000-1.9000 cache size    20408, 1420914 req, miss ratio 0.4843, byte miss ratio 0.4843
cdn1_allcolo.ns1880 S3FIFO-0.3000-1.9000 cache size    68027, 1420914 req, miss ratio 0.4800, byte miss ratio 0.4800
cdn1_allcolo.ns1880 S3FIFO-0.3000-1.9000 cache size   136055, 1420914 req, miss ratio 0.4789, byte miss ratio 0.4789
cdn1_allcolo.ns1880 S3FIFO-0.3000-1.9000 cache size   272110, 1420914 req, miss ratio 0.4788, byte miss ratio 0.4788
cdn1_allcolo.ns1880 S3FIFO-0.3000-1.9000 cache size   544220, 1420914 req, miss ratio 0.4788, byte miss ratio 0.4788
cdn1_allcolo.ns1880 S3FIFO-0.6500-1.9000 cache size      680, 1420914 req, miss ratio 0.5100, byte miss ratio 0.5100
cdn1_allcolo.ns1880 S3FIFO-0.6500-1.9000 cache size     2040, 1420914 req, miss ratio 0.5037, byte miss ratio 0.5037
cdn1_allcolo.ns1880 S3FIFO-0.6500-1.9000 cache size     6802, 1420914 req, miss ratio 0.4939, byte miss ratio 0.4939
cdn1_allcolo.ns1880 S3FIFO-0.6500-1.9000 cache size    20408, 1420914 req, miss ratio 0.4834, byte miss ratio 0.4834
cdn1_allcolo.ns1880 S3FIFO-0.6500-1.9000 cache size    68027, 1420914 req, miss ratio 0.4796, byte miss ratio 0.4796
cdn1_allcolo.ns1880 S3FIFO-0.6500-1.9000 cache size   136055, 1420914 req, miss ratio 0.4789, byte miss ratio 0.4789
cdn1_allcolo.ns1880 S3FIFO-0.6500-1.9000 cache size   272110, 1420914 req, miss ratio 0.4788, byte miss ratio 0.4788
cdn1_allcolo.ns1880 S3FIFO-0.6500-1.9000 cache size   544220, 1420914 req, miss ratio 0.4788, byte miss ratio 0.4788
cdn1_allcolo.ns1880 S3FIFO-0.0250-1.9000 cache size      680, 1420914 req, miss ratio 0.5122, byte miss ratio 0.5122
cdn1_allcolo.ns1880 S3FIFO-0.0250-1.9000 cache size     2040, 1420914 req, miss ratio 0.5057, byte miss ratio 0.5057
cdn1_allcolo.ns1880 S3FIFO-0.0250-1.9000 cache size     6802, 1420914 req, miss ratio 0.4911, byte miss ratio 0.4911
cdn1_allcolo.ns1880 S3FIFO-0.0250-1.9000 cache size    20408, 1420914 req, miss ratio 0.4856, byte miss ratio 0.4856
cdn1_allcolo.ns1880 S3FIFO-0.0250-1.9000 cache size    68027, 1420914 req, miss ratio 0.4814, byte miss ratio 0.4814
cdn1_allcolo.ns1880 S3FIFO-0.0250-1.9000 cache size   136055, 1420914 req, miss ratio 0.4789, byte miss ratio 0.4789
cdn1_allcolo.ns1880 S3FIFO-0.0250-1.9000 cache size   272110, 1420914 req, miss ratio 0.4788, byte miss ratio 0.4788
cdn1_allcolo.ns1880 S3FIFO-0.0250-1.9000 cache size   544220, 1420914 req, miss ratio 0.4788, byte miss ratio 0.4788
cdn1_allcolo.ns1880 S3FIFO-0.1000-0.9000 cache size      680, 1420914 req, miss ratio 0.5110, byte miss ratio 0.5110
cdn1_allcolo.ns1880 S3FIFO-0.1000-0.9000 cache size     2040, 1420914 req, miss ratio 0.5054, byte miss ratio 0.5054
cdn1_allcolo.ns1880 S3FIFO-0.1000-0.9000 cache size     6802, 1420914 req, miss ratio 0.4930, byte miss ratio 0.4930
cdn1_allcolo.ns1880 S3FIFO-0.1000-0.9000 cache size    20408, 1420914 req, miss ratio 0.4853, byte miss ratio 0.4853
cdn1_allcolo.ns1880 S3FIFO-0.1000-0.9000 cache size    68027, 1420914 req, miss ratio 0.4811, byte miss ratio 0.4811
cdn1_allcolo.ns1880 S3FIFO-0.1000-0.9000 cache size   136055, 1420914 req, miss ratio 0.4790, byte miss ratio 0.4790
cdn1_allcolo.ns1880 S3FIFO-0.1000-0.9000 cache size   272110, 1420914 req, miss ratio 0.4788, byte miss ratio 0.4788
cdn1_allcolo.ns1880 S3FIFO-0.1000-0.9000 cache size   544220, 1420914 req, miss ratio 0.4788, byte miss ratio 0.4788
cdn1_allcolo.ns1880 S3FIFO-0.9500-1.9000 cache size      680, 1420914 req, miss ratio 0.5318, byte miss ratio 0.5318
cdn1_allcolo.ns1880 S3FIFO-0.9500-1.9000 cache size     2040, 1420914 req, miss ratio 0.5100, byte miss ratio 0.5100
cdn1_allcolo.ns1880 S3FIFO-0.9500-1.9000 cache size     6802, 1420914 req, miss ratio 0.5024, byte miss ratio 0.5024
cdn1_allcolo.ns1880 S3FIFO-0.9500-1.9000 cache size    20408, 1420914 req, miss ratio 0.4908, byte miss ratio 0.4908
cdn1_allcolo.ns1880 S3FIFO-0.9500-1.9000 cache size    68027, 1420914 req, miss ratio 0.4819, byte miss ratio 0.4819
cdn1_allcolo.ns1880 S3FIFO-0.9500-1.9000 cache size   136055, 1420914 req, miss ratio 0.4797, byte miss ratio 0.4797
cdn1_allcolo.ns1880 S3FIFO-0.9500-1.9000 cache size   272110, 1420914 req, miss ratio 0.4790, byte miss ratio 0.4790
cdn1_allcolo.ns1880 S3FIFO-0.9500-1.9000 cache size   544220, 1420914 req, miss ratio 0.4788, byte miss ratio 0.4788
cdn1_allcolo.ns1880 S3FIFO-0.7000-0.9000 cache size      680, 1420914 req, miss ratio 0.5107, byte miss ratio 0.5107
cdn1_allcolo.ns1880 S3FIFO-0.7000-0.9000 cache size     2040, 1420914 req, miss ratio 0.5045, byte miss ratio 0.5045
cdn1_allcolo.ns1880 S3FIFO-0.7000-0.9000 cache size     6802, 1420914 req, miss ratio 0.4958, byte miss ratio 0.4958
cdn1_allcolo.ns1880 S3FIFO-0.7000-0.9000 cache size    20408, 1420914 req, miss ratio 0.4837, byte miss ratio 0.4837
cdn1_allcolo.ns1880 S3FIFO-0.7000-0.9000 cache size    68027, 1420914 req, miss ratio 0.4796, byte miss ratio 0.4796
