tencentBlock.ns7696 S3FIFO-0.0010-0.9000 cache size     1180, 40196997 req, miss ratio 0.6819, byte miss ratio 0.6819
tencentBlock.ns7696 S3FIFO-0.0010-0.9000 cache size     3541, 40196997 req, miss ratio 0.4312, byte miss ratio 0.4312
tencentBlock.ns7696 S3FIFO-0.0010-0.9000 cache size    11803, 40196997 req, miss ratio 0.2012, byte miss ratio 0.2012
tencentBlock.ns7696 S3FIFO-0.0010-0.9000 cache size    35410, 40196997 req, miss ratio 0.1193, byte miss ratio 0.1193
tencentBlock.ns7696 S3FIFO-0.0010-0.9000 cache size   118033, 40196997 req, miss ratio 0.0622, byte miss ratio 0.0622
tencentBlock.ns7696 S3FIFO-0.0010-0.9000 cache size   236066, 40196997 req, miss ratio 0.0481, byte miss ratio 0.0481
tencentBlock.ns7696 S3FIFO-0.0010-0.9000 cache size   472133, 40196997 req, miss ratio 0.0387, byte miss ratio 0.0387
tencentBlock.ns7696 S3FIFO-0.0010-0.9000 cache size   944267, 40196997 req, miss ratio 0.0302, byte miss ratio 0.0302
tencentBlock.ns7696 S3FIFO-0.8500-0.9000 cache size     1180, 40196997 req, miss ratio 0.8261, byte miss ratio 0.8261
tencentBlock.ns7696 S3FIFO-0.8500-0.9000 cache size     3541, 40196997 req, miss ratio 0.5735, byte miss ratio 0.5735
tencentBlock.ns7696 S3FIFO-0.8500-0.9000 cache size    11803, 40196997 req, miss ratio 0.2669, byte miss ratio 0.2669
tencentBlock.ns7696 S3FIFO-0.8500-0.9000 cache size    35410, 40196997 req, miss ratio 0.1509, byte miss ratio 0.1509
tencentBlock.ns7696 S3FIFO-0.8500-0.9000 cache size   118033, 40196997 req, miss ratio 0.0778, byte miss ratio 0.0778
tencentBlock.ns7696 S3FIFO-0.8500-0.9000 cache size   236066, 40196997 req, miss ratio 0.0547, byte miss ratio 0.0547
tencentBlock.ns7696 S3FIFO-0.8500-0.9000 cache size   472133, 40196997 req, miss ratio 0.0404, byte miss ratio 0.0404
tencentBlock.ns7696 S3FIFO-0.8500-0.9000 cache size   944267, 40196997 req, miss ratio 0.0317, byte miss ratio 0.0317
tencentBlock.ns7696 S3FIFO-0.1000-1.9000 cache size     1180, 40196997 req, miss ratio 0.7363, byte miss ratio 0.7363
tencentBlock.ns7696 S3FIFO-0.1000-1.9000 cache size     3541, 40196997 req, miss ratio 0.4614, byte miss ratio 0.4614
tencentBlock.ns7696 S3FIFO-0.1000-1.9000 cache size    11803, 40196997 req, miss ratio 0.1973, byte miss ratio 0.1973
tencentBlock.ns7696 S3FIFO-0.1000-1.9000 cache size    35410, 40196997 req, miss ratio 0.1220, byte miss ratio 0.1220
tencentBlock.ns7696 S3FIFO-0.1000-1.9000 cache size   118033, 40196997 req, miss ratio 0.0593, byte miss ratio 0.0593
tencentBlock.ns7696 S3FIFO-0.1000-1.9000 cache size   236066, 40196997 req, miss ratio 0.0447, byte miss ratio 0.0447
tencentBlock.ns7696 S3FIFO-0.1000-1.9000 cache size   472133, 40196997 req, miss ratio 0.0368, byte miss ratio 0.0368
tencentBlock.ns7696 S3FIFO-0.1000-1.9000 cache size   944267, 40196997 req, miss ratio 0.0302, byte miss ratio 0.0302
tencentBlock.ns7696 S3FIFO-0.2500-0.9000 cache size     1180, 40196997 req, miss ratio 0.7459, byte miss ratio 0.7459
tencentBlock.ns7696 S3FIFO-0.2500-0.9000 cache size     3541, 40196997 req, miss ratio 0.4738, byte miss ratio 0.4738
tencentBlock.ns7696 S3FIFO-0.2500-0.9000 cache size    11803, 40196997 req, miss ratio 0.2018, byte miss ratio 0.2018
tencentBlock.ns7696 S3FIFO-0.2500-0.9000 cache size    35410, 40196997 req, miss ratio 0.1267, byte miss ratio 0.1267
tencentBlock.ns7696 S3FIFO-0.2500-0.9000 cache size   118033, 40196997 req, miss ratio 0.0606, byte miss ratio 0.0606
tencentBlock.ns7696 S3FIFO-0.2500-0.9000 cache size   236066, 40196997 req, miss ratio 0.0448, byte miss ratio 0.0448
tencentBlock.ns7696 S3FIFO-0.2500-0.9000 cache size   472133, 40196997 req, miss ratio 0.0375, byte miss ratio 0.0375
tencentBlock.ns7696 S3FIFO-0.2500-0.9000 cache size   944267, 40196997 req, miss ratio 0.0302, byte miss ratio 0.0302
tencentBlock.ns7696 S3FIFO-0.9900-1.9000 cache size     1180, 40196997 req, miss ratio 0.8241, byte miss ratio 0.8241
tencentBlock.ns7696 S3FIFO-0.9900-1.9000 cache size     3541, 40196997 req, miss ratio 0.5746, byte miss ratio 0.5746
tencentBlock.ns7696 S3FIFO-0.9900-1.9000 cache size    11803, 40196997 req, miss ratio 0.2775, byte miss ratio 0.2775
tencentBlock.ns7696 S3FIFO-0.9900-1.9000 cache size    35410, 40196997 req, miss ratio 0.1561, byte miss ratio 0.1561
tencentBlock.ns7696 S3FIFO-0.9900-1.9000 cache size   118033, 40196997 req, miss ratio 0.0813, byte miss ratio 0.0813
tencentBlock.ns7696 S3FIFO-0.9900-1.9000 cache size   236066, 40196997 req, miss ratio 0.0577, byte miss ratio 0.0577
tencentBlock.ns7696 S3FIFO-0.9900-1.9000 cache size   472133, 40196997 req, miss ratio 0.0426, byte miss ratio 0.0426
tencentBlock.ns7696 S3FIFO-0.9900-1.9000 cache size   944267, 40196997 req, miss ratio 0.0322, byte miss ratio 0.0322
tencentBlock.ns7696 S3FIFO-0.8000-1.9000 cache size     1180, 40196997 req, miss ratio 0.8259, byte miss ratio 0.8259
tencentBlock.ns7696 S3FIFO-0.8000-1.9000 cache size     3541, 40196997 req, miss ratio 0.5669, byte miss ratio 0.5669
tencentBlock.ns7696 S3FIFO-0.8000-1.9000 cache size    11803, 40196997 req, miss ratio 0.2609, byte miss ratio 0.2609
tencentBlock.ns7696 S3FIFO-0.8000-1.9000 cache size    35410, 40196997 req, miss ratio 0.1475, byte miss ratio 0.1475
