cdn1_allcolo.ns977 S3FIFO-0.3000-0.9000 cache size       12, 11101457 req, miss ratio 0.7551, byte miss ratio 0.7551
cdn1_allcolo.ns977 S3FIFO-0.3000-0.9000 cache size       40, 11101457 req, miss ratio 0.5504, byte miss ratio 0.5504
cdn1_allcolo.ns977 S3FIFO-0.3000-0.9000 cache size      120, 11101457 req, miss ratio 0.2933, byte miss ratio 0.2933
cdn1_allcolo.ns977 S3FIFO-0.3000-0.9000 cache size      403, 11101457 req, miss ratio 0.0773, byte miss ratio 0.0773
cdn1_allcolo.ns977 S3FIFO-0.3000-0.9000 cache size      806, 11101457 req, miss ratio 0.0305, byte miss ratio 0.0305
cdn1_allcolo.ns977 S3FIFO-0.3000-0.9000 cache size     1612, 11101457 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_allcolo.ns977 S3FIFO-0.3000-0.9000 cache size     3224, 11101457 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns977 S3FIFO-0.8500-1.9000 cache size       12, 11101457 req, miss ratio 0.8615, byte miss ratio 0.8615
cdn1_allcolo.ns977 S3FIFO-0.8500-1.9000 cache size       40, 11101457 req, miss ratio 0.6639, byte miss ratio 0.6639
cdn1_allcolo.ns977 S3FIFO-0.8500-1.9000 cache size      120, 11101457 req, miss ratio 0.3723, byte miss ratio 0.3723
cdn1_allcolo.ns977 S3FIFO-0.8500-1.9000 cache size      403, 11101457 req, miss ratio 0.1069, byte miss ratio 0.1069
cdn1_allcolo.ns977 S3FIFO-0.8500-1.9000 cache size      806, 11101457 req, miss ratio 0.0419, byte miss ratio 0.0419
cdn1_allcolo.ns977 S3FIFO-0.8500-1.9000 cache size     1612, 11101457 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_allcolo.ns977 S3FIFO-0.8500-1.9000 cache size     3224, 11101457 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns977 S3FIFO-0.0100-1.9000 cache size       12, 11101457 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns977 S3FIFO-0.0100-1.9000 cache size       40, 11101457 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns977 S3FIFO-0.0100-1.9000 cache size      120, 11101457 req, miss ratio 0.2596, byte miss ratio 0.2596
cdn1_allcolo.ns977 S3FIFO-0.0100-1.9000 cache size      403, 11101457 req, miss ratio 0.0680, byte miss ratio 0.0680
cdn1_allcolo.ns977 S3FIFO-0.0100-1.9000 cache size      806, 11101457 req, miss ratio 0.0263, byte miss ratio 0.0263
cdn1_allcolo.ns977 S3FIFO-0.0100-1.9000 cache size     1612, 11101457 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns977 S3FIFO-0.0100-1.9000 cache size     3224, 11101457 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns977 S3FIFO-0.5500-1.9000 cache size       12, 11101457 req, miss ratio 0.8117, byte miss ratio 0.8117
cdn1_allcolo.ns977 S3FIFO-0.5500-1.9000 cache size       40, 11101457 req, miss ratio 0.6098, byte miss ratio 0.6098
cdn1_allcolo.ns977 S3FIFO-0.5500-1.9000 cache size      120, 11101457 req, miss ratio 0.3321, byte miss ratio 0.3321
cdn1_allcolo.ns977 S3FIFO-0.5500-1.9000 cache size      403, 11101457 req, miss ratio 0.0890, byte miss ratio 0.0890
cdn1_allcolo.ns977 S3FIFO-0.5500-1.9000 cache size      806, 11101457 req, miss ratio 0.0346, byte miss ratio 0.0346
cdn1_allcolo.ns977 S3FIFO-0.5500-1.9000 cache size     1612, 11101457 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_allcolo.ns977 S3FIFO-0.5500-1.9000 cache size     3224, 11101457 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns977 S3FIFO-0.9500-1.9000 cache size       12, 11101457 req, miss ratio 0.8702, byte miss ratio 0.8702
cdn1_allcolo.ns977 S3FIFO-0.9500-1.9000 cache size       40, 11101457 req, miss ratio 0.6756, byte miss ratio 0.6756
